drug_name,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,AZD4547,Ibrutinib,Dactinomycin,Sabutoclax,LY2109761,OF-1,MN-64,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GSK2578215A,I-BRD9,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,Foretinib,BIBR-1532,AMG-319,MK-8776,Vinorelbine,VX-11e,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1
GSK1904529A,0.528169014084507,0.6237942122186495,0.007547169811320755,0.2332155477031802,0.41533546325878595,0.660958904109589,0.48859934853420195,0.34572490706319703,0.6863468634686347,0.4234875444839858,0.5322033898305085,0.45964912280701753,0.5156794425087108,0.36585365853658536,0.7288732394366197,0.5986159169550173,0.4756944444444444,0.6348122866894198,0.5478547854785478,0.5168918918918919,0.6428571428571429,0.7544483985765125,0.6993243243243243,0.5174825174825175,0.4734982332155477,0.5875912408759124,0.5672727272727273,0.5894039735099338,0.7007299270072993,0.4134275618374558,0.45255474452554745,0.15073529411764705,0.5562913907284768,0.42948717948717946,0.5959595959595959,0.3141891891891892,0.6254295532646048,0.7364620938628159,0.6040955631399317,0.09737827715355805,0.6073825503355704,1.0,0.5067567567567568,0.583941605839416,0.6456140350877193,0.5551601423487544,0.6535714285714286,0.5578947368421052,0.23674911660777384,0.5035971223021583,0.784452296819788,0.6202090592334495,0.3940520446096654,0.3310810810810811,0.5958188153310104,0.5149253731343284,0.5703703703703704,0.48951048951048953,0.5704225352112676,0.37050359712230213,0.41935483870967744,0.5664335664335665,0.32616487455197135,0.5173611111111112,0.6254545454545455,0.4212218649517685,0.10320284697508897,0.5694444444444444,0.6599326599326599,0.5863192182410424,0.4589041095890411,0.717607973421927,0.5493421052631579,0.5376712328767124,0.6801346801346801,0.5892255892255892,0.6354166666666666,0.47157190635451507,0.4838709677419355,0.5797101449275363,0.6904761904761905,0.6380597014925373,0.6486486486486487,0.6726618705035972,0.5228070175438596,0.4280821917808219,0.6227106227106227,0.6290909090909091,0.6617647058823529,0.5370370370370371,0.6114864864864865,0.5655172413793104,0.5414012738853503,0.6373239436619719,0.5703971119133574,0.6280701754385964,0.575,0.6433823529411765,0.4178082191780822,0.6101694915254238,0.6881720430107527,0.5604026845637584,0.4713804713804714,0.6631205673758865,0.5340136054421769,0.39636363636363636,0.5910780669144982,0.5924657534246576,0.7318611987381703,0.4504792332268371,0.49337748344370863,0.5919117647058824,0.6689419795221843,0.5793103448275863,0.5964285714285714,0.5992779783393501,0.7692307692307693,0.6575342465753424,0.581081081081081,0.44481605351170567,0.7084870848708487,0.45614035087719296,0.15384615384615385,0.6344086021505376,0.3047945205479452,0.5531914893617021,0.379746835443038,0.7079037800687286,0.6057347670250897,0.3838383838383838,0.567398119122257,0.6689655172413793,0.4607142857142857,0.6273062730627307,0.4740484429065744,0.6134185303514377,0.6382252559726962,0.5963636363636363,0.564748201438849,0.5709219858156028,0.5335689045936396,0.3879598662207358,0.5680272108843537,0.4551282051282051
Tozasertib,0.5217391304347826,0.4175084175084175,0.011049723756906077,0.25,0.296028880866426,0.50187265917603,0.45703125,0.45549738219895286,0.6359649122807017,0.4766355140186916,0.665158371040724,0.5441860465116279,0.5,0.3508771929824561,0.5186567164179104,0.5555555555555556,0.33203125,0.5737051792828686,0.4312267657992565,0.39846743295019155,0.5284552845528455,0.5261194029850746,0.44982698961937717,0.6055045871559633,0.6086956521739131,0.6635071090047393,0.5772727272727273,0.6851063829787234,0.5219123505976095,0.40444444444444444,0.5242718446601942,0.18041237113402062,0.6637931034482759,0.30685920577617326,0.5057915057915058,0.24489795918367346,0.4790874524714829,0.5387596899224806,0.467680608365019,0.1358695652173913,0.5612648221343873,0.5067567567567568,1.0,0.6509433962264151,0.50390625,0.5900900900900901,0.6622807017543859,0.6589861751152074,0.24882629107981222,0.5251141552511416,0.5421245421245421,0.5301204819277109,0.28193832599118945,0.25,0.5714285714285714,0.5555555555555556,0.6190476190476191,0.71,0.6233183856502242,0.4630541871921182,0.5294117647058824,0.6322869955156951,0.4088669950738916,0.641860465116279,0.6205357142857143,0.24305555555555555,0.13,0.559322033898305,0.5204460966542751,0.4392857142857143,0.5405405405405406,0.49310344827586206,0.40217391304347827,0.6441441441441441,0.5485074626865671,0.5645161290322581,0.7048458149779736,0.6405529953917051,0.46017699115044247,0.5042735042735043,0.5823754789272031,0.6435185185185185,0.5361216730038023,0.5487804878048781,0.6355140186915887,0.3875,0.6244343891402715,0.5166666666666667,0.4603174603174603,0.5761904761904761,0.572,0.37037037037037035,0.6260162601626016,0.6565217391304348,0.647887323943662,0.6593886462882096,0.7163461538461539,0.6651376146788991,0.4864864864864865,0.5894308943089431,0.6125,0.38545454545454544,0.31716417910447764,0.4864864864864865,0.4115384615384615,0.25,0.6,0.5679012345679012,0.48562300319488816,0.45098039215686275,0.5683760683760684,0.6009174311926605,0.5225563909774437,0.6260869565217392,0.6651376146788991,0.3702290076335878,0.5465116279069767,0.5151515151515151,0.5737704918032787,0.4808510638297872,0.46332046332046334,0.47767857142857145,0.17857142857142858,0.5183673469387755,0.39436619718309857,0.6542056074766355,0.3333333333333333,0.6007751937984496,0.5555555555555556,0.3625,0.5127272727272727,0.45454545454545453,0.40086206896551724,0.6301369863013698,0.6132075471698113,0.4080267558528428,0.5714285714285714,0.6359447004608295,0.5882352941176471,0.6467889908256881,0.4767932489451477,0.4329004329004329,0.7699530516431925,0.6157205240174672
PF-4708671,0.5294117647058824,0.4452296819787986,0.011834319526627219,0.23414634146341465,0.2899628252788104,0.5877551020408164,0.4268774703557312,0.4148936170212766,0.7783251231527094,0.4339622641509434,0.5892857142857143,0.4883720930232558,0.555045871559633,0.31555555555555553,0.5863453815261044,0.6636363636363637,0.2901960784313726,0.569672131147541,0.4627450980392157,0.412,0.6106194690265486,0.5568627450980392,0.5358490566037736,0.6172248803827751,0.6212121212121212,0.7208121827411168,0.717948717948718,0.6623376623376623,0.5811965811965812,0.4205607476635514,0.581151832460733,0.16042780748663102,0.6548672566371682,0.2962962962962963,0.5619834710743802,0.22594142259414227,0.5578512396694215,0.6176470588235294,0.47244094488188976,0.15204678362573099,0.6652173913043479,0.583941605839416,0.6509433962264151,1.0,0.594017094017094,0.6161137440758294,0.6834862385321101,0.697560975609756,0.25742574257425743,0.5862068965517241,0.610236220472441,0.6255506607929515,0.3160377358490566,0.2627118644067797,0.6759259259259259,0.6062176165803109,0.8850574712643678,0.71875,0.6355140186915887,0.46153846153846156,0.5,0.7254901960784313,0.3979591836734694,0.7577319587628866,0.7908163265306123,0.2490974729241877,0.12041884816753927,0.6558139534883721,0.5816733067729084,0.458955223880597,0.4666666666666667,0.5309090909090909,0.3940520446096654,0.641860465116279,0.57421875,0.7327188940092166,0.7201834862385321,0.5925925925925926,0.5362318840579711,0.5740740740740741,0.604,0.7411167512690355,0.5617529880478087,0.5702127659574469,0.6650246305418719,0.3717948717948718,0.735,0.5855855855855856,0.5278969957081545,0.6528497409326425,0.5487804878048781,0.3716475095785441,0.5215686274509804,0.684931506849315,0.8225806451612904,0.7523809523809524,0.7424242424242424,0.7376237623762376,0.4790697674418605,0.5220883534136547,0.6163793103448276,0.38202247191011235,0.3065134099616858,0.5541666666666667,0.41434262948207173,0.25217391304347825,0.7659574468085106,0.6255506607929515,0.5201342281879194,0.4150197628458498,0.5236051502145923,0.7106598984771574,0.5910931174089069,0.7075471698113207,0.7376237623762376,0.388,0.6329113924050633,0.6099585062240664,0.5965665236051502,0.5203619909502263,0.5291666666666667,0.45,0.13471502590673576,0.6071428571428571,0.32558139534883723,0.7538461538461538,0.3127413127413127,0.5482625482625483,0.6761904761904762,0.3577586206896552,0.4326241134751773,0.5038759689922481,0.39732142857142855,0.8648648648648649,0.6751269035532995,0.43508771929824563,0.648068669527897,0.698019801980198,0.6456310679611651,0.6682692307692307,0.4824561403508772,0.45,0.7136150234741784,0.5234042553191489
Erlotinib,0.5541666666666667,0.6145454545454545,0.00980392156862745,0.2687224669603524,0.3890909090909091,0.8678414096916299,0.36082474226804123,0.3744292237442922,0.5776892430278885,0.3614457831325301,0.49236641221374045,0.4031620553359684,0.48412698412698413,0.38493723849372385,0.7842323651452282,0.5189393939393939,0.4,0.7272727272727273,0.5513307984790875,0.552,0.7051282051282052,0.8461538461538461,0.6492537313432836,0.5101214574898786,0.5278969957081545,0.5583333333333333,0.5352697095435685,0.5461254612546126,0.7161016949152542,0.41841004184100417,0.5388127853881278,0.13513513513513514,0.5261194029850746,0.39492753623188404,0.6388888888888888,0.30158730158730157,0.6546184738955824,0.6535433070866141,0.616600790513834,0.11004784688995216,0.5893536121673004,0.6456140350877193,0.50390625,0.594017094017094,1.0,0.5161290322580645,0.5952380952380952,0.5826446280991735,0.2675438596491228,0.47520661157024796,0.7076923076923077,0.7641921397379913,0.47417840375586856,0.3481781376518219,0.6270491803278688,0.5,0.5921052631578947,0.540084388185654,0.5277777777777778,0.3852813852813853,0.43162393162393164,0.5668016194331984,0.3037974683544304,0.5601659751037344,0.6218487394957983,0.4007352941176471,0.1318181818181818,0.6090534979423868,0.8382978723404255,0.5214285714285715,0.38257575757575757,0.6764705882352942,0.4909090909090909,0.49230769230769234,0.6590909090909091,0.60546875,0.55893536121673,0.4980237154150198,0.45267489711934156,0.5756302521008403,0.6833976833976834,0.575,0.5583941605839416,0.6903765690376569,0.5040322580645161,0.3852140077821012,0.5655737704918032,0.5795918367346938,0.6497890295358649,0.5324675324675324,0.6573705179282868,0.5910931174089069,0.5381818181818182,0.5538461538461539,0.5914893617021276,0.5928853754940712,0.5637860082304527,0.5502008032128514,0.412,0.5801526717557252,0.7012448132780082,0.5018587360594795,0.4461538461538462,0.6721311475409836,0.541501976284585,0.39826839826839827,0.6238938053097345,0.5361216730038023,0.5691318327974276,0.35051546391752575,0.40794223826714804,0.5245901639344263,0.8212765957446808,0.562992125984252,0.5819672131147541,0.5158730158730159,0.743801652892562,0.8552631578947368,0.5775193798449613,0.43243243243243246,0.6275303643724697,0.36153846153846153,0.13901345291479822,0.7248908296943232,0.28,0.532520325203252,0.42585551330798477,0.6088560885608856,0.5296442687747036,0.46443514644351463,0.5622775800711743,0.7407407407407407,0.44398340248962653,0.5899581589958159,0.5082644628099173,0.6028880866425993,0.5518518518518518,0.5365853658536586,0.5518672199170125,0.5528455284552846,0.516260162601626,0.4274193548387097,0.5094339622641509,0.45555555555555555
Niraparib,0.6161137440758294,0.5430711610486891,0.011627906976744186,0.21904761904761905,0.4112903225806452,0.4961832061068702,0.5041322314049587,0.5112359550561798,0.7089201877934272,0.6073298429319371,0.8040201005025126,0.599009900990099,0.7185929648241206,0.35294117647058826,0.5366795366795367,0.6327433628318584,0.4127659574468085,0.5819672131147541,0.6,0.396078431372549,0.5291666666666667,0.5686274509803921,0.55893536121673,0.705,0.6615384615384615,0.6208530805687204,0.7070707070707071,0.5795918367346938,0.492,0.5743589743589743,0.5721649484536082,0.1891891891891892,0.5907172995780591,0.42338709677419356,0.5551020408163265,0.28695652173913044,0.5899581589958159,0.5836734693877551,0.5387755102040817,0.14285714285714285,0.562753036437247,0.5551601423487544,0.5900900900900901,0.6161137440758294,0.5161290322580645,1.0,0.6444444444444445,0.6175115207373272,0.21800947867298578,0.7105263157894737,0.5606060606060606,0.488,0.33649289099526064,0.28085106382978725,0.6008771929824561,0.7584269662921348,0.6225490196078431,0.624390243902439,0.7135922330097088,0.4619289340101523,0.5226130653266332,0.5919282511210763,0.33816425120772947,0.6699029126213593,0.631336405529954,0.35271317829457366,0.14210526315789473,0.5745614035087719,0.5094339622641509,0.6081632653061224,0.5707547169811321,0.5645756457564576,0.5365853658536586,0.6036036036036037,0.5437262357414449,0.540650406504065,0.695067264573991,0.5701357466063348,0.6212121212121212,0.6896551724137931,0.5905511811023622,0.6878048780487804,0.5991902834008097,0.4939759036144578,0.5787037037037037,0.452914798206278,0.7156862745098039,0.5990990990990991,0.6697674418604651,0.7790055248618785,0.5546558704453441,0.47346938775510206,0.5096525096525096,0.7971014492753623,0.71,0.6488888888888888,0.7487437185929648,0.6777251184834123,0.4792626728110599,0.6118143459915611,0.5949367088607594,0.488,0.4393305439330544,0.6068376068376068,0.3769230769230769,0.36619718309859156,0.6028708133971292,0.6460176991150443,0.49508196721311476,0.5168067226890757,0.6886792452830188,0.6346153846153846,0.5,0.5938864628820961,0.5803571428571429,0.5086206896551724,0.5918367346938775,0.5214007782101168,0.5690376569037657,0.6536585365853659,0.6371681415929203,0.5333333333333333,0.18716577540106952,0.538135593220339,0.38461538461538464,0.6046511627906976,0.3557312252964427,0.6224899598393574,0.6511627906976745,0.3648068669527897,0.5130111524163569,0.5515873015873016,0.5959595959595959,0.6338028169014085,0.6009615384615384,0.5315985130111525,0.6538461538461539,0.7213930348258707,0.6601941747572816,0.6666666666666666,0.5714285714285714,0.5480769230769231,0.6355555555555555,0.49173553719008267
MK-1775,0.6167400881057269,0.5051546391752577,0.010101010101010102,0.29357798165137616,0.4188679245283019,0.6076923076923076,0.4338235294117647,0.4320388349514563,0.7030567685589519,0.48,0.5975103734439834,0.5173913043478261,0.559322033898305,0.3888888888888889,0.6434108527131783,0.6188524590163934,0.3769230769230769,0.6284584980237155,0.5169811320754717,0.4806201550387597,0.6582278481012658,0.6575875486381323,0.5912408759124088,0.5887445887445888,0.6129032258064516,0.7523809523809524,0.6470588235294118,0.6259842519685039,0.6556016597510373,0.4669603524229075,0.5395348837209303,0.2,0.70042194092827,0.424812030075188,0.6023622047244095,0.32510288065843623,0.6047430830039525,0.7107438016528925,0.5992063492063492,0.12437810945273632,0.7095435684647303,0.6535714285714286,0.6622807017543859,0.6834862385321101,0.5952380952380952,0.6444444444444445,1.0,0.7293577981651376,0.28054298642533937,0.6175115207373272,0.6781609195402298,0.592,0.36283185840707965,0.308,0.7,0.6298076923076923,0.6682242990654206,0.6171171171171171,0.6266094420600858,0.44036697247706424,0.5231481481481481,0.6075949367088608,0.44976076555023925,0.6371681415929203,0.7194570135746606,0.34408602150537637,0.125,0.6452991452991453,0.6197718631178707,0.5555555555555556,0.4896265560165975,0.5789473684210527,0.5245283018867924,0.6186440677966102,0.6425855513307985,0.6396761133603239,0.7413793103448276,0.5672268907563025,0.5491071428571429,0.6327433628318584,0.6602316602316602,0.7142857142857143,0.6317829457364341,0.6652719665271967,0.6026200873362445,0.4462809917355372,0.6711111111111111,0.6858407079646017,0.5975103734439834,0.6338028169014085,0.626984126984127,0.4714828897338403,0.622568093385214,0.7304347826086957,0.6880733944954128,0.6822033898305084,0.755868544600939,0.7431192660550459,0.42213114754098363,0.6062992125984252,0.711864406779661,0.49063670411985016,0.41762452107279696,0.608,0.4600760456273764,0.3263598326359833,0.6948356807511737,0.6936170212765957,0.564935064935065,0.4175824175824176,0.536,0.6486486486486487,0.6230769230769231,0.7074235807860262,0.6666666666666666,0.4745098039215686,0.7119341563786008,0.5916030534351145,0.721030042918455,0.5145228215767634,0.5967741935483871,0.4560669456066946,0.18660287081339713,0.6208333333333333,0.3305084745762712,0.65625,0.36162361623616235,0.6538461538461539,0.6565217391304348,0.4214876033057851,0.5354609929078015,0.5676691729323309,0.5267857142857143,0.6923076923076923,0.6098654708520179,0.4948805460750853,0.6995884773662552,0.7383177570093458,0.7037037037037037,0.6637168141592921,0.6311111111111111,0.519650655021834,0.676595744680851,0.5418326693227091
Dinaciclib,0.5263157894736842,0.44982698961937717,0.0111731843575419,0.30198019801980197,0.3522727272727273,0.5770750988142292,0.3895131086142322,0.43005181347150256,0.6415929203539823,0.42081447963800905,0.5844155844155844,0.45374449339207046,0.5173913043478261,0.34801762114537443,0.5637065637065637,0.5932203389830508,0.31906614785992216,0.610655737704918,0.4344569288389513,0.44621513944223107,0.6548672566371682,0.5593869731800766,0.5274725274725275,0.5535714285714286,0.5913461538461539,0.7107843137254902,0.6046511627906976,0.676595744680851,0.6379310344827587,0.4470046082949309,0.5219512195121951,0.17010309278350516,0.648068669527897,0.3584905660377358,0.6440677966101694,0.28936170212765955,0.51171875,0.6056910569105691,0.5058823529411764,0.13736263736263737,0.6040816326530613,0.5578947368421052,0.6589861751152074,0.697560975609756,0.5826446280991735,0.6175115207373272,0.7293577981651376,1.0,0.30049261083743845,0.5441860465116279,0.6115384615384616,0.5596707818930041,0.34418604651162793,0.29411764705882354,0.7302325581395349,0.6080402010050251,0.6984924623115578,0.7085427135678392,0.6289592760180995,0.41148325358851673,0.47619047619047616,0.6160714285714286,0.3719806763285024,0.746268656716418,0.7109004739336493,0.3088235294117647,0.16062176165803108,0.7511961722488039,0.5653846153846154,0.4742647058823529,0.42857142857142855,0.5176056338028169,0.43656716417910446,0.5851528384279476,0.6324110671936759,0.6566523605150214,0.6960352422907489,0.5324675324675324,0.4977168949771689,0.5625,0.6374501992031872,0.6729857819905213,0.5521235521235521,0.5726141078838174,0.74,0.4025423728813559,0.6604651162790698,0.6233183856502242,0.5313807531380753,0.5893719806763285,0.582995951417004,0.4099616858237548,0.5669291338582677,0.6844444444444444,0.7277227722772277,0.7181818181818181,0.7233009708737864,0.719047619047619,0.4260869565217391,0.556,0.6666666666666666,0.3882783882783883,0.35,0.602510460251046,0.39846743295019155,0.27350427350427353,0.7185929648241206,0.6478260869565218,0.5180327868852459,0.3886792452830189,0.5145228215767634,0.6367924528301887,0.5680933852140078,0.7630331753554502,0.7439613526570048,0.40551181102362205,0.5943775100401606,0.5856573705179283,0.6186440677966102,0.5043478260869565,0.5201612903225806,0.42424242424242425,0.15656565656565657,0.6517857142857143,0.3169642857142857,0.7425742574257426,0.32575757575757575,0.5992217898832685,0.6017699115044248,0.4192139737991266,0.47330960854092524,0.49624060150375937,0.42920353982300885,0.7233009708737864,0.7346938775510204,0.43986254295532645,0.6416666666666667,0.680952380952381,0.6941747572815534,0.5866666666666667,0.5398230088495575,0.5302325581395348,0.6968325791855203,0.559322033898305
Gemcitabine,0.3229166666666667,0.26459143968871596,0.023529411764705882,0.9204545454545454,0.28292682926829266,0.26556016597510373,0.2149122807017544,0.2638888888888889,0.2590909090909091,0.27167630057803466,0.2088888888888889,0.2553191489361702,0.2318840579710145,0.23255813953488372,0.29045643153526973,0.2422907488986784,0.20689655172413793,0.2616033755274262,0.2245762711864407,0.31862745098039214,0.2669683257918552,0.26720647773279355,0.2423076923076923,0.23300970873786409,0.29508196721311475,0.29441624365482233,0.23645320197044334,0.22950819672131148,0.27111111111111114,0.30177514792899407,0.24571428571428572,0.4,0.2608695652173913,0.2727272727272727,0.26180257510729615,0.34838709677419355,0.2629310344827586,0.24896265560165975,0.28888888888888886,0.22826086956521738,0.3,0.23674911660777384,0.24882629107981222,0.25742574257425743,0.2675438596491228,0.21800947867298578,0.28054298642533937,0.30049261083743845,1.0,0.25263157894736843,0.26459143968871596,0.2445414847161572,0.2111801242236025,0.19553072625698323,0.39,0.2696629213483146,0.24489795918367346,0.24873096446700507,0.26666666666666666,0.3137254901960784,0.30120481927710846,0.2350230414746544,0.2925170068027211,0.22380952380952382,0.26540284360189575,0.2300469483568075,0.2621359223300971,0.3333333333333333,0.27755102040816326,0.23790322580645162,0.25510204081632654,0.23443223443223443,0.27074235807860264,0.28095238095238095,0.24609375,0.32727272727272727,0.23829787234042554,0.25,0.2786885245901639,0.28,0.22868217054263565,0.24519230769230768,0.21739130434782608,0.27232142857142855,0.23300970873786409,0.28804347826086957,0.2766990291262136,0.2641509433962264,0.2534562211981567,0.23684210526315788,0.2584745762711864,0.3047619047619048,0.2459016393442623,0.2555066079295154,0.22009569377990432,0.24017467248908297,0.24880382775119617,0.2535211267605634,0.25133689839572193,0.25,0.24892703862660945,0.26666666666666666,0.25980392156862747,0.2245762711864407,0.26046511627906976,0.15254237288135594,0.29842931937172773,0.28378378378378377,0.21782178217821782,0.1759656652360515,0.21524663677130046,0.29081632653061223,0.2768595041322314,0.3051643192488263,0.26540284360189575,0.27053140096618356,0.2625,0.28270042194092826,0.2972972972972973,0.22330097087378642,0.24669603524229075,0.3202247191011236,0.35,0.2602739726027397,0.20359281437125748,0.2112676056338028,0.18518518518518517,0.22868217054263565,0.24651162790697675,0.2692307692307692,0.23076923076923078,0.2719665271966527,0.22459893048128343,0.23113207547169812,0.21782178217821782,0.26459143968871596,0.2711864406779661,0.27586206896551724,0.31443298969072164,0.24644549763033174,0.35106382978723405,0.22395833333333334,0.24888888888888888,0.2398190045248869
Bortezomib,0.6019900497512438,0.4664179104477612,0.013071895424836602,0.25396825396825395,0.4329004329004329,0.45136186770428016,0.4870689655172414,0.5625,0.6507177033492823,0.5737704918032787,0.642512077294686,0.6170212765957447,0.6313131313131313,0.37254901960784315,0.48046875,0.5765765765765766,0.37280701754385964,0.46215139442231074,0.4875,0.44017094017094016,0.5064935064935064,0.5179282868525896,0.49236641221374045,0.594059405940594,0.5885416666666666,0.6564102564102564,0.6192893401015228,0.4779116465863454,0.4628099173553719,0.5737704918032787,0.5543478260869565,0.2331288343558282,0.5770925110132159,0.4396551724137931,0.46558704453441296,0.35784313725490197,0.6116071428571429,0.5905172413793104,0.5234042553191489,0.17532467532467533,0.542016806722689,0.5035971223021583,0.5251141552511416,0.5862068965517241,0.47520661157024796,0.7105263157894737,0.6175115207373272,0.5441860465116279,0.25263157894736843,1.0,0.5411764705882353,0.4708333333333333,0.3487179487179487,0.2876712328767123,0.5727272727272728,0.7710843373493976,0.616580310880829,0.5467980295566502,0.5980861244019139,0.47802197802197804,0.5604395604395604,0.5272727272727272,0.425414364640884,0.5550239234449761,0.5876777251184834,0.35802469135802467,0.16470588235294117,0.5525114155251142,0.49411764705882355,0.5368852459016393,0.6526315789473685,0.4781021897810219,0.5211864406779662,0.6359223300970874,0.4942084942084942,0.5254237288135594,0.588495575221239,0.5185185185185185,0.5978835978835979,0.6963350785340314,0.5098039215686274,0.6855670103092784,0.5864978902953587,0.48945147679324896,0.49767441860465117,0.5099009900990099,0.6067961165048543,0.6,0.596244131455399,0.7215909090909091,0.5082644628099173,0.4430379746835443,0.47619047619047616,0.6495327102803738,0.6069651741293532,0.537117903930131,0.6616161616161617,0.6666666666666666,0.4519230769230769,0.5125,0.5084033613445378,0.4957627118644068,0.43805309734513276,0.5063291139240507,0.40082644628099173,0.36683417085427134,0.5643564356435643,0.6650943396226415,0.4470198675496689,0.5,0.5841121495327103,0.6984126984126984,0.484251968503937,0.6018518518518519,0.543778801843318,0.497737556561086,0.5394190871369294,0.4588235294117647,0.5892857142857143,0.48148148148148145,0.6027397260273972,0.5226130653266332,0.23030303030303031,0.4827586206896552,0.37244897959183676,0.5377358490566038,0.33884297520661155,0.50390625,0.6884422110552764,0.37155963302752293,0.4423791821561338,0.5308641975308642,0.546875,0.5970873786407767,0.49523809523809526,0.45555555555555555,0.6283185840707964,0.6855670103092784,0.6735751295336787,0.7239583333333334,0.594059405940594,0.42924528301886794,0.5863636363636363,0.4553191489361702
GSK269962A,0.5492424242424242,0.6,0.008333333333333333,0.2755905511811024,0.4217687074829932,0.7164179104477612,0.44,0.3925619834710744,0.6941176470588235,0.42585551330798477,0.5471014492753623,0.45353159851301117,0.5298507462686567,0.39543726235741444,0.7388059701492538,0.5607142857142857,0.45454545454545453,0.656934306569343,0.5470383275261324,0.5474452554744526,0.6730769230769231,0.813953488372093,0.6713286713286714,0.5204460966542751,0.5019157088122606,0.626984126984127,0.5675675675675675,0.5798611111111112,0.6896551724137931,0.4423076923076923,0.5040322580645161,0.1566265060240964,0.5892857142857143,0.4271186440677966,0.6327272727272727,0.3140794223826715,0.6779026217228464,0.7538461538461538,0.6007194244604317,0.102880658436214,0.6272401433691757,0.784452296819788,0.5421245421245421,0.610236220472441,0.7076923076923077,0.5606060606060606,0.6781609195402298,0.6115384615384616,0.26459143968871596,0.5411764705882353,1.0,0.6730038022813688,0.4344262295081967,0.29473684210526313,0.6590038314176245,0.5679012345679012,0.6088709677419355,0.50187265917603,0.5592592592592592,0.3745173745173745,0.437984496124031,0.532608695652174,0.35826771653543305,0.5665399239543726,0.642023346303502,0.4135593220338983,0.11764705882352941,0.6052631578947368,0.7142857142857143,0.6267605633802817,0.46886446886446886,0.6907216494845361,0.5985663082437276,0.5474452554744526,0.7426470588235294,0.6494464944649446,0.6277372262773723,0.5036231884057971,0.531496062992126,0.6506024096385542,0.7163636363636363,0.656,0.677536231884058,0.7322834645669292,0.5092250922509225,0.45724907063197023,0.6392156862745098,0.6588235294117647,0.701195219123506,0.5725806451612904,0.631768953068592,0.5888888888888889,0.571917808219178,0.6296296296296297,0.6078431372549019,0.6566037735849056,0.625,0.6812749003984063,0.3649122807017544,0.6245487364620939,0.7421875,0.5658362989323843,0.4507042253521127,0.7209302325581395,0.5268817204301075,0.40784313725490196,0.612,0.6236162361623616,0.7236842105263158,0.4395973154362416,0.49473684210526314,0.6126482213438735,0.6996336996336996,0.6156716417910447,0.6045627376425855,0.5833333333333334,0.7751937984496124,0.7255639097744361,0.6227106227106227,0.4280701754385965,0.7109375,0.41818181818181815,0.17408906882591094,0.7103174603174603,0.3333333333333333,0.6070038910505836,0.33876221498371334,0.703971119133574,0.6459143968871596,0.3835125448028674,0.6101694915254238,0.6813186813186813,0.45454545454545453,0.6186770428015564,0.5305343511450382,0.5894039735099338,0.6425992779783394,0.6299212598425197,0.6141732283464567,0.5773584905660377,0.573076923076923,0.4028776978417266,0.6148148148148148,0.4844290657439446
