,ADCY9,ADCY6,DYNLL2,DYNC1LI2,DCTN6,CREB3L4,AQP4,PRKX,RAB11A,DYNLL1,DCTN2,AQP3,CREB3L1,ADCY3,CREB3,AVPR2,RAB5A,CREB3L3,NSF,DCTN5,AVP,CREB3L2,RAB11B,STX4,PRKACA,PRKACB,PRKACG,CREB1,GNAS,DYNC2H1,DYNC1H1,DCTN4,DYNC1I1,CREB5,AQP2,DYNC2LI1,ARHGDIA,ARHGDIB,DYNC1LI1,RAB5C
SIDM00292,-0.6628256063138489,0.2436774670799039,1.139232878392981,2.319494062455225,1.3113692791891947,1.002310707768305,-0.9369817985117789,0.1974544488279704,1.7699084161959464,3.3185317287440106,1.627501084526593,-0.6729673073684376,-0.8123044380362938,1.220839180115622,1.394257424740319,-0.9912339574714236,0.8598196747691769,-0.8651496893191769,0.22263043294429602,-0.16153137352360777,2.9064788950310025,-0.7219638347567987,-0.4718625413321257,0.9832806415348889,-0.6092536149944829,0.54207210371247,-0.8523123587033209,0.8458165098955249,3.6631019437820425,0.33249526870057294,1.8980334734727113,0.39162834578262246,-0.36335321228058554,-0.5091612340151863,-0.8285324746134773,0.27075179115223136,0.5856539754366367,-0.547958248599232,0.6021969378869221,0.11141878403717964
SIDM00623,-0.6837665211930939,-0.47407408278452434,0.8403134113389463,1.1543803308592737,1.4446827819865034,0.5224197741019028,-0.9463952894538238,0.7173971127576817,1.5885889436292102,3.068781165076958,1.9207271572312032,-0.8114115284553111,-0.796666104989671,0.9037796255937116,1.1138375315424311,-0.8536995165008494,1.058318718246344,-0.7718288974417788,0.14405887650511306,0.2875062184975767,-0.8265567733641758,-0.583733089507027,-0.6276802490800807,1.6794255165572192,-0.5584879508256604,-0.5619049190212783,-0.6739535440110509,0.8213428748380279,3.014070695406978,-0.23830078884641992,1.6148843436972724,-0.1846991779277943,-0.9383437008202583,-0.8394949390054708,-0.6935873944155126,-0.1574265745607313,1.0896584740970348,2.941704925397125,1.0876999730630732,0.7403312909810364
SIDM00638,-0.5255637805032389,0.01886453136169902,0.9888685349820499,1.8713376078292268,1.3307967436858443,0.8502896102594955,-0.9271083578728235,0.23536236259107327,1.903478649850812,3.5114159618985976,1.7293651061196602,1.500634978346964,-0.7651717747991934,1.4838654463809478,1.3868679782041873,-0.9453223739379616,0.8820941203147806,-0.8272239021657808,0.15439483532227302,0.03272561539622436,-0.9499148947685065,-0.7001126683714408,-0.688716323818231,1.2616799145165372,-0.7348592667405298,-0.38690615545449186,-0.7502542632298953,0.4181409524515261,2.9877317366227483,0.835405749247244,1.9310425396640452,0.4188887855538716,-0.9437645482094462,-0.8429157295744929,-0.7414567085031315,-0.10407666742953123,0.4445330114068479,2.874417063218655,0.6984819108445729,1.0762928579645914
SIDM00527,-0.572350216029042,-0.33123680222296287,0.6948130112778559,1.6523368942774685,1.5898733027271283,0.5517778171884717,-0.9279053851357751,0.20384840991337766,1.8389097151283522,3.4560173119147755,1.7784479255846048,-0.8257867203554935,-0.5083922836901333,1.3960731213122273,1.54296653769224,-0.9076329474451436,1.156292519395296,-0.7822386591848964,0.25507712629907253,-0.07174424552080665,-0.8366754789766194,-0.5453745990208215,-0.5634651910576136,1.5469995995873875,-0.6840624316891699,-0.07928408937720502,-0.8675184960628608,0.6525387448542979,3.273750894935972,2.1224110560031813,1.7025439878533535,0.34340466976375206,-0.9397108130927772,0.12424257062115845,-0.7569262182700334,0.21829572043676362,0.6417739921698828,-0.361064362044795,1.1935414393661088,0.8955239240106297
SIDM00976,-0.32252171299699534,-0.2622231695012653,0.707933269870752,1.7455614604583096,1.6493714907910195,0.3867890579632679,-0.9324209277168659,-0.5833618978251223,1.4011212567120692,3.521561226429623,1.8701097917930447,-0.6367149006080082,-0.675172805812308,1.2083418360270155,1.1580689208165005,-0.8558018397992211,1.3212005903989377,-0.7792218305653148,0.3210960784308009,0.01857291504018998,-0.9205946683423623,-0.41362405100795824,-0.6078206336622554,1.5265942466901923,-0.5873404229592467,0.22199276159385442,-0.6739760282514191,0.7428671679481238,3.112466042627725,0.8246393363408941,2.0503043978036755,0.34481459233239237,-0.9296625722929869,-0.5538211324371654,-0.6247413526922101,-0.03395145223815393,0.6424703695343903,0.6476183020780372,0.8953812905036931,0.9879327213186915
SIDM00316,-0.576263493239465,-0.17523968071095997,1.1021740248648566,1.8479983271245248,1.4571230571092406,0.22463551864740736,-0.9072377860536265,-0.4772317096664239,1.5167586463591123,3.608659344079647,2.1780423337480705,-0.826449748973863,-0.2761891188225076,0.9415663995627297,1.954858131663125,-0.9872964819284864,1.2109133785740707,-0.8395142864278347,0.6992739156877145,0.16148547947231884,-0.9212486590866683,-0.5070718331978177,-0.6552516847142308,1.4967940590444155,-0.5296445640565808,0.447437734000962,-0.7320429691205392,0.5215322946742549,3.272530523539904,1.0941673454510992,1.9755882036314536,0.48857043051203436,-0.8933245019043431,0.6650182924382327,-0.7111071331174824,0.04430112739278486,0.7418272549656698,-0.1715441060401322,1.4040682171465237,0.9183002825878798
SIDM00326,-0.26251152000530414,-0.1234965716281923,0.8457807141113002,2.1712821054826064,1.0008232020748882,0.5096773614354151,-0.9723153694656123,-0.15103308474951463,1.7956159579767383,3.59135065969022,1.7986723380674607,-0.08123812279972656,-0.6076482174009395,1.0011288972549188,1.6083176428353068,-0.9621657398676754,1.0248976503872202,-0.7527296618909198,0.08681673279004086,-0.05184398390247134,-0.9050806141172277,-0.6633447865246038,-0.4426825178498626,1.0149393963616455,-0.5575752917986075,-0.12334740255078583,-0.7031242683627452,0.5961884476606761,3.5471823075048907,0.5441476226677809,1.8739199111860625,0.3186767121901631,-0.9487800137147656,-0.5172894588019884,-0.7269766308762959,0.026426318211137494,0.37433806898601873,-0.3286433498664968,0.9862862674673076,0.9655959041466192
SIDM01093,-0.3093647136410014,-0.09163369548843012,1.337694111591301,2.372128801851761,1.3512423545975052,0.23413471098887387,-0.8903849534159431,-0.32829002084547715,1.6356487228319296,3.608699364392834,1.8013612704678241,-0.1326980004818031,-0.7734912821716612,1.8735685950094887,1.27914612318954,-0.9096983299345613,1.033109725689381,-0.7927195529898048,0.28024702841296883,-0.009780873255825568,-0.8278561289355978,-0.5950941097147353,-0.6542408283001462,1.328511730004624,-0.5656006813858864,-0.08158265022247993,-0.6433741249487308,0.6664479883289686,3.5162947487124985,1.0250474096632805,1.8114001067115875,0.19586458487682976,-0.9195174723897852,-0.7855946475419063,-0.7456906363489131,-0.010479243645821923,0.5600421192094186,-0.6113473000685045,1.1154026027906099,0.6663019580161256
SIDM01098,-0.6607510119286639,-0.03777618776106358,1.2182060296450872,1.739479970133607,1.8125886139564011,0.5946180044561581,-0.9027272136512214,-0.10225813665867083,1.7952471347787606,3.541103704851571,2.2049493485482765,-0.6088932675263581,-0.6376892715072303,1.2635306914197872,1.6737816837535058,-0.8304814829286418,0.9584998663976649,-0.6741115309226721,0.211644366460792,-0.35050541299924526,-0.9493063854002939,-0.635042307732197,-0.6054385385283123,1.4792224491538535,-0.6307543477625465,0.23600172197632563,-0.6578592213058053,0.42925138446302874,3.8321518540144344,0.8309666595631309,1.920419833088039,0.11977034937283995,-1.0208827981144966,-0.5017888838581052,-0.7245271670277738,0.27379627301209797,1.1433664953255631,1.3111373142197507,1.155360721440566,0.7976581746426937
SIDM00424,-0.7210516716244622,-0.2760256722941654,1.0492778364037336,1.5809830565340623,1.3391550475056466,0.6192149434767666,-0.8896777550678603,0.2564459621160645,1.4749013989155455,3.2205007135188084,1.7839324220129558,-0.23258455264694405,-0.8165636357685074,1.8826033424677904,0.747825538902838,-0.8812158652455402,0.9957669060271553,-0.7520762671875684,0.24564209772720003,0.1357746993218793,-0.6177946177217538,-0.5227915386464815,-0.6742558399783143,0.5387607479329192,-0.5987026238127303,0.5861291732838557,-0.6700626866594659,0.8771442455043204,3.181434953153117,-0.2781355867473504,1.0781379753933358,-0.2154893518395112,-0.8077211561425943,-0.7241527757406364,-0.7667576059024794,-0.24910644141477156,0.3708447117474874,3.149710432454824,1.1530447354720272,0.5071014908152247
SIDM00973,-0.4892515000177579,-0.4374461788646794,1.012051281634286,1.982454413775503,2.0721558234473396,0.1674133683163556,-0.932782333908767,-0.5781445402493651,1.3436800443513965,3.701336015375699,1.4618727820115935,-0.7470398291894339,-0.7091956445619307,1.590203821349564,1.558045985434898,-0.9545058777299859,1.5620478030628264,-0.7708093532501306,0.0331716234294879,0.13426618059703146,-0.8231353635547428,-0.41025511776664997,-0.6025641752934403,0.9091365089671192,-0.5791698705269229,0.3473519070699129,-0.6972262311469584,0.8853629937294172,3.3729926745515515,0.6819506028400306,1.3156733375806329,0.23097930745862785,-0.8791670038516292,1.3883943296956145,-0.7403129093468813,0.029789263547260317,0.9193382076058257,-0.6193079044132721,1.3147683631448774,0.7746604422080419
SIDM00411,-0.7493562597020705,-0.44949314239175736,1.246306759187676,1.4962313041008548,1.2357605797417839,0.9183918381458428,-0.9414644380073763,-0.1368365967946395,2.1267095397025537,3.4988392655785616,1.5568269065325548,0.9551011547188203,-0.7388284779213322,1.0926455250506983,1.1682005899397976,-0.9319372315373362,0.9527415339619594,-0.7813618950921658,0.2963064581791882,-0.12571583287059998,-0.8650621777003032,-0.6354822878875586,-0.5577184347964114,1.1798424453038168,-0.5792731028085144,0.05872301206956856,-0.7617971892786949,0.8093270529399602,3.2299331682242314,0.42712181526907794,1.494420971995316,0.2053878546286808,-0.8234477662372843,-0.7587921433953254,-0.7548194720155884,0.00041100360247887593,0.6903236094440162,2.244195732660609,0.7358166079540184,0.9880628066191748
SIDM00374,-0.6846980933462214,-0.44690637531416644,0.8556778253144224,0.7949830978555655,1.4846742129301624,0.5395019964913718,-0.8606298193739853,1.1253683111246264,1.486803033134658,3.073678522488535,1.7943746117244384,-0.7134274673008296,-0.6439545625791259,1.5166079563553918,1.0526932545857692,-0.8298376207060163,1.0030605243987845,-0.6539092404301015,0.2555401809104746,0.3651410044721797,-0.7128234217823559,-0.2802489460299993,-0.7183389176096248,1.2914016630144338,-0.5929376015708058,-0.3907805456444017,-0.5757327606995932,1.0166138010485388,3.0534544829533665,-0.2275236699015425,1.247270250814336,0.1066875985504252,-0.8483623176246586,1.1451783626522622,-0.7198802298549909,-0.09049453631540359,0.7113069209430072,2.923996115782064,1.0034175707948578,0.6748497481039178
SIDM01160,-0.5103892311854887,-0.26960552237709845,1.0141801949427494,1.9310374190309487,1.4723150845472923,0.6211889598849416,-0.9148188662043103,0.652355015604184,2.004720124494674,3.504536370333428,1.8754692726641633,2.253705844253883,-0.7059375312528025,1.2903780148395334,1.0043821785397764,-0.935863996626528,1.2914630093852029,-0.7778957922049533,0.17815547543262855,-0.10944622749473444,-0.8540929147209838,-0.7185583337055907,-0.5942672585432743,1.4598549320574643,-0.6488669208218688,0.08867773003023012,-0.7410081200770616,0.616672958429383,3.1541943952362512,1.0957533498261505,1.8058149371672916,0.4708242660312424,-0.8774326759357729,-0.7882130875877575,-0.721637729944737,0.36229428757947985,0.2656736498637313,2.5302785217130133,0.9498426250135373,0.8580121842547295
SIDM00145,-0.7467836974426472,-0.4255949517936327,1.163347296745224,1.233604680524229,1.3433759543325605,0.725683125441522,-0.9114618414072307,0.39227563958102474,1.5779759140497884,3.411858808982544,1.735169395276126,0.07597268262097492,-0.7903984339937422,0.9808291834386813,1.2249433000689125,-0.8536852980530821,1.014828475962806,-0.6614848282176119,0.09768289123839553,0.0294737537603742,-0.7734369240674426,-0.6824052958471384,-0.4708068840028,1.0530142823277018,-0.5684254203298734,0.4627747086694522,-0.6495473508099362,1.017114948601573,3.4169141277898234,0.0038602375748920887,1.4302777655062546,0.01943931600686737,-0.9146117082085644,-0.74358317588817,-0.7313515366239973,-0.4093495854944286,0.8064197325263921,3.2187208362951134,1.2507495352070561,0.7586732897562527
SIDM00975,-0.029373566676092516,-0.10262722298834533,1.0752318286163731,1.4541717251957236,1.6310888616303472,0.49371815865925606,-0.899862072635809,0.07646761142610838,1.4676783477856568,3.370229533385293,1.605160202511065,-0.9811452684727494,-0.8540305895681933,1.6489401276822442,1.3072653233323213,-0.8740182270601077,1.3849189194762503,-0.7412670996496142,-0.03630465037806712,-0.3645012421613321,-0.895492921383571,-0.5331798044213943,-0.5278904850115733,1.255245218397553,-0.7129513268345374,0.1302684342860775,-0.6968705428307354,0.8241238041982663,3.2951429271804646,1.117154343421414,1.5209673455603119,0.13035216002841915,-0.6584058053440213,0.08551242853631788,-0.8186718493459542,-0.009979229866475947,0.2404217429199933,0.4883652095039275,0.9417441181920801,1.1388821527040256
SIDM00971,-0.2763384912181165,0.607650295111247,1.7785062678998853,1.9167327955343496,1.7158391493848981,2.3438121600054846,-0.9365405622671532,-0.03413416628771919,1.96085039953695,3.338537998958019,1.8475212412061377,-0.6727603258827928,-0.3722078096661438,0.40320327109110743,1.5678119463411806,-0.7761539866540732,1.338773032370026,-0.8319040979143365,-0.09523073419559556,-0.11315138085808693,-0.8009558566514867,-0.6823449474633067,-0.7641087843979482,1.2874907410731795,-0.6853433771426419,-0.3437844388770699,-0.7179053551326012,0.6960604541651026,3.2579373318013727,-0.23833606656474643,1.8017580860574192,0.4099953153218001,-0.8459351475665475,-0.7158199133463528,-0.728698936787235,0.0962413419706983,0.6941321487253173,2.1164775606345554,1.0678949512550648,1.0033707950920803
SIDM00251,-0.47354034244234283,0.12760003406562812,1.0062198466893946,1.7461643235750242,1.5389454943957837,0.6284819540241794,-0.9095237670471673,0.1914279323478265,1.6920045634661032,3.496910492631111,1.7926034902661199,-0.771425238261842,-0.8330963862960242,-0.143070289532176,0.680704241179093,-0.9207620846782669,1.219922714645927,-0.778846823025197,0.07833076100509125,-0.021441759937962847,-0.7665283824377243,-0.7110141759062033,-0.5638233819691443,1.1733374385612325,-0.6706223512583314,-0.7860825150219598,-0.7028556683000666,0.5276115860997442,3.083728411122655,-0.39759098208251537,1.6327793660415304,0.3613204865425704,-0.8823882597008642,-0.5917865021890416,-0.6867534977885529,-0.15414067632635114,0.5976348326594509,-0.26561735845089807,0.9627146495486308,0.8075440394850839
SIDM00412,-0.5786257708857614,-0.43328662675397034,1.2280356289589267,1.3785324805012384,1.277463862023148,0.6318268485194104,-0.8955346271494464,0.7484343159922919,1.512352590794373,3.2544647568963483,2.0746816948347546,-0.640830275271476,-0.7708210802137775,1.7661092397647207,0.980371112333879,-0.9109469051688293,1.1769592127146553,-0.8396389790629931,0.17854326564038803,-0.021125409920066666,-0.7786421020012243,-0.7058597004706526,-0.686115834451054,1.5318575581984113,-0.45263213959623144,0.5262312496480457,-0.7710908753503436,1.098901106369929,3.20371346063204,-0.12738374891361706,1.3571366104165115,-0.09088993022871159,-0.8360058536690489,-0.841436596797178,-0.701997325796314,-0.09613937127622635,0.9854286628393443,2.848024805169047,1.2597223935754567,1.1475834121531425
SIDM00023,-0.48287963953429,-0.18580215650202012,0.9101059587559234,1.7232889628281804,1.4219087800061712,0.5139805746027544,-0.9613839184393704,-0.1590023224876967,1.9403366826721278,3.5743824112913556,1.7289951096737728,1.810317915659143,-0.850309339714699,1.5644492598482072,1.3328177063705768,-0.907162315191004,0.8820383686289394,-0.8620856343731492,-0.1682699138306105,0.21379048812968623,-0.7328776917327808,-0.7139277296964823,-0.6407600303460209,1.518693611043601,-0.6846741654886267,-0.004038120162351533,-0.8142666718976772,0.680065066981741,3.396290830779447,1.7839621177661253,1.4892334129159868,-0.2292398397529037,-0.925818558219047,-0.8846645645258242,-0.7071057292739372,0.12801486212183516,0.7066078090844661,-0.3267743063163078,0.6134923327843843,0.9769443558637388
SIDM01198,-0.6935233853225921,-0.5142067798185251,1.3313658116675564,1.2368755102550524,1.6821280249686372,0.5821743896230198,-0.8760690018485126,0.5484036650003506,1.5356643364372986,3.2962216736614187,1.7920856726160272,-0.20043695565061134,-0.8272882437573594,1.2334136446753947,1.2155541271760688,-0.9053204837260231,1.0825270099719437,-0.7868743747657431,0.29969785137217403,-0.11793131494559309,-0.9096498324258955,-0.39334686372548766,-0.6870616086643498,1.3015793656453112,-0.6239911362472775,0.89387920399669,-0.672701496247516,1.0113809703393843,3.192642228043974,-0.19412324681851262,1.8207222220403718,0.17581903090438208,-0.8413759883832429,0.6937993787023892,-0.6796312889012602,-0.11292846070119945,0.822008328453634,2.650598517175716,1.265059055537774,0.5079823042894974
SIDM00441,-0.16921192984602515,-0.4296992778273454,0.9609618543926589,1.2605169913772905,1.3975017536624719,0.39711865182991407,-0.8349302550188196,0.19047581556363125,1.734216060615389,3.417632463084125,1.7921528558044613,-0.7061427777375798,-0.6564409764687977,1.0214486247346164,0.6964136560362696,-0.7623431125060468,1.1129214494865014,-0.7795322068841296,0.4659016555791743,0.003887481659844309,-0.6695273244880536,-0.16733529027928198,-0.5664282862657457,1.0864026549617252,-0.6950698302563304,-0.3497786317093211,-0.7522303879405415,1.0338470635254209,2.6404394302393976,0.4083739323647731,1.3393274663869275,0.4248815729633449,-0.15861653879490703,-0.7458551451971662,-0.7577331916120683,-0.08419203654078018,0.7011803493298314,3.106290782328343,1.1534302069356541,0.8693999552714642
SIDM00388,-0.6074237984640696,-0.41464253078179614,0.8415432168850301,1.1503258404866556,1.5386302155194267,0.9364553371194991,-0.8535721405908926,0.5980110854963687,1.6659983665128992,3.339692622512628,1.8247797625571858,-0.5494304267291887,-0.8329486017117126,1.5792641214755516,0.9552369293491331,-0.7179364855682138,0.9818509169559675,-0.756397719480091,-0.49406121969168204,-0.2316042851951663,-0.7982705095491773,-0.6103762072024909,-0.6478938133528519,1.1034337641890453,-0.6775957139834305,0.21801590752890768,-0.7678739286596954,0.6196849190930341,3.257580622758025,-0.24535433804021706,1.481509238918319,-0.07759869716208208,-0.8451934944232269,-0.8262542988223026,-0.6896332458910124,-0.08196385289577623,0.5135255175316707,2.68460920130888,1.2609998475519932,0.5850017136842675
SIDM00417,-0.6270557419385254,-0.47601434331407827,1.0113320314864886,1.5939771235892592,0.8438355911019259,1.0179426412369224,-0.9133843977266324,-0.5989817084548059,1.493134088915717,3.41570389971224,1.918903968825256,1.0662459369285315,-0.7486364497211266,2.187621052171483,1.6383131578493184,-0.6796626264843276,1.2258623693742858,-0.14024472391512846,0.22557531332795505,0.16465662008566553,-0.7065348572692023,-0.4319332272291354,-0.6124982616730134,1.4497469288090725,-0.64218130082424,0.006516019009279001,-0.7862423304297924,0.6396718376232898,3.381930279163367,-0.26803862185659477,1.9306668261609783,-0.05655291846792022,-0.6244708142033659,-0.7751749012078394,-0.6148674368042801,0.024589210399711577,0.5633365965373316,0.07157425735447974,1.4419350846440189,0.6165709907506012
SIDM00416,-0.5181843168711839,-0.3591578711909521,1.2203808932587277,1.3234641524465027,1.9063761658685403,0.9924085939531574,-0.8256127789562857,-0.007080998000452269,1.420216865208347,3.3716217972660227,1.860110422856624,-0.07174623356265653,-0.8415528746190561,1.6543903042960224,1.362252701310285,-0.8600297802633339,1.2415093054472,-0.7105552905317124,0.09689053577295331,0.23539155316711297,-0.7112159128217113,-0.6916717608799745,-0.6853315178652198,1.2042862656092408,-0.6199587498172273,0.7085721346964974,-0.6987111118156003,0.9822539668928166,3.153067875302641,-0.38311606399879555,1.3839837187731048,0.13022006144542758,-0.8676311129358023,-0.846579243462501,-0.7527928053377947,-0.14202683099148788,0.5056819697469005,2.8640407376876227,1.381454636181809,0.6730668215906227
SIDM00974,-0.14451372482249125,-0.2286812288765397,1.5491101863531973,1.810537082289782,1.7903669830944826,0.446851177989227,-0.9501275724989682,-0.2795554628966055,1.6663943672258683,3.4772040823389307,1.8412213958883594,-0.8105840770845038,-0.7872250448927997,1.4956586922210662,1.2440526478152563,-0.762345657603582,1.4245134803863206,-0.791645690825361,0.07856170492163571,0.1397591036462556,-0.8904746248035894,-0.4833987795507379,-0.6356278330453535,1.1561398368813347,-0.6639295540950342,0.08425949554272551,-0.7309450072744048,0.28463221594163945,3.2069203167735636,0.022251629795052057,1.6229180203553704,0.07203388963711946,-0.561188951877569,0.44469912111269627,-0.7399185442832983,-0.05178222723013656,0.4630243938748219,-0.2946555834200879,1.23647285284646,0.8984424721186256
SIDM00833,-0.445903977715849,0.18946464380762715,0.7023979629577989,1.8887731068332982,0.9385987554144593,1.0769552862299385,-0.9423746167249989,0.1412316871544378,2.0506686537952947,3.3914458887758596,1.6792066587613668,0.4055938731881038,-0.6303103869450011,1.9165559469088234,1.5255927431677627,-0.891553917783057,0.8572749454173509,-0.9005193124459125,-0.16026412396961637,-0.1622605010998723,-0.767651196630545,-0.7306384885570654,-0.75581391052047,1.4490950317016984,-0.6863881242153143,-0.5387283441681814,-0.7050301531185424,0.5799614991796228,3.263037010714281,0.8663133561564396,1.8539354954725962,0.2370106536295907,-0.8179099974362959,-0.7574871607654894,-0.72824129444911,0.03180470568434763,0.3725958094154443,-0.49478300176068674,0.4784775884352423,0.4505303071339829
SIDM00562,-0.4915836393353805,0.29519883218181003,0.6606111021229264,1.311943873908154,1.1301201949239306,2.035190482604848,-0.9010882953260788,0.05910954444428226,1.7769370645384877,3.4863350859155537,1.6632281744379889,-0.7393460851398683,-0.756241354093617,1.131289032229013,1.1528792735662188,-0.8501380006471684,1.082422696894757,-0.7839207528657314,0.4035887146825984,0.07035529308638834,-0.8643828468771515,-0.6358183083478964,-0.7149090542145945,0.9224591283504521,-0.658945440935909,-0.35355387464906196,-0.7484535553112933,1.0482978695869862,2.932427479671359,-0.3795308464349638,1.2775513560853922,0.23118954276173811,-0.8808971377992109,-0.8459034519179566,-0.755814595228743,-0.13693615099457881,0.3083892265292227,-0.49334032834443686,1.1727512988215059,0.9939940695061911
SIDM01102,-0.73489165195728,-0.42335133148629317,1.1870104244310802,1.2925178634623251,1.677758214094074,0.7849252809244013,-0.6766396061382084,-0.4085461556652417,1.5544172121559567,3.264497898716144,2.077170508615642,-0.6881394160143532,-0.7275976444724569,0.8541885014267827,1.2993361869558104,-0.8243724008301394,1.2020666700341707,-0.7758423605541094,0.011472298963275701,-0.09712502685572405,-0.5283024556100921,-0.4907199404635538,-0.6675320312309106,1.4986030318632437,-0.6114764928518791,-0.4142918735747045,-0.6121639922147555,0.8191154633730726,3.1504413140111387,-0.34102985780818657,1.6686106644952368,0.20702594430236285,-0.8251241960138919,1.1517646915870123,-0.6898387366259328,0.305669330226163,0.2120600993005447,2.4570204790530963,0.9914945393812612,0.8364177282004301
SIDM00418,-0.44644998723007556,-0.4314322419896027,1.513011827838781,1.804694595508631,1.6151165386929716,0.4426997383106258,-0.8850859170974885,0.15848826058404025,1.352082971628129,3.2722122815163304,1.8896264238671805,-0.9193152347071397,-0.3961347330889389,1.3129824907274432,1.662281198893338,-0.9581734259418629,1.1871554530153359,-0.8135241172145768,0.04929907603548219,0.02287455472417895,-0.9205027265373001,-0.578284163541184,-0.47713429582843847,1.8224787225659596,-0.6649399837310406,-0.17374619229511906,-0.7111299892242997,0.7136092772005843,3.2809092664222255,1.168417301137954,1.7702438002290724,0.3242099090776798,-0.8947496036915212,-0.6113397101428305,-0.6652671295616511,0.17220033359708828,0.6190177410983425,-0.08110896762842837,1.1187349334558545,1.079326138063018
SIDM00841,-0.508875636998886,-0.1898665331192827,0.8461117186614266,2.13730003266391,1.404353447424034,0.4377348606026032,-0.9399705660577833,0.30240103580647626,1.3763373920793638,3.4350449075850644,1.8052245455860858,-0.5514300152395257,-0.7494935983607692,1.7150516284937687,1.2435395304655912,-0.8076975077592808,1.084432374442819,-0.6284569853168525,-0.2400953953454114,-0.4345702618526319,-0.49600404146358446,-0.5860162112478856,-0.6781155708511264,1.1053438409858332,-0.5191524175820176,-0.2013922183206086,-0.7168552004866472,0.5398508655085892,3.2307264210255777,0.13271003670429674,1.9201362724128141,-0.0753501326245579,-0.7800606773354474,-0.753479983808421,-0.6509064585064477,0.12892199133758725,0.9155064805030938,-0.21308137792215903,0.9989205669108392,0.5777396419013331
SIDM00260,-0.18437383459715984,-0.2448702942874134,1.155166283475442,1.8534747575775588,1.1494085935167044,0.5254067077375436,-0.9088925555562072,0.09498095054644606,2.2716467497365658,3.5207576022290312,1.6165955003819326,1.4976001311984253,-0.8883697809239915,1.5995185534874283,2.306258776018052,-0.821591705196232,1.5283436731474906,-0.7908465770747581,0.247264500362489,0.07181679066950264,-0.8682718785735923,-0.5362352981197706,-0.677628094596528,1.3231062886502414,-0.7262603864452963,-0.5416947794541971,-0.7423975827436115,0.8704954901172358,3.0511302717815885,0.4977504219255606,1.0864167180592676,0.2668973410748504,-0.5887312046262999,-0.4226543928203936,-0.729065784752114,0.23248341334881636,0.1946378693682231,1.7515971231628484,1.2357370548259532,0.7933269546525887
SIDM00111,-0.5836846393047557,-0.35150970440686086,0.8818562010212662,2.1007505230619983,1.4314303720476926,0.48110718493778637,-0.8672216009940745,0.10069832846968517,1.9599415884912763,3.4583647045047883,1.6949362787687845,-0.7613337464776198,-0.7697374585251404,1.265253671702994,1.4832421474680344,-0.8103634200930279,1.0852254426127697,-0.8289993800353208,0.014227154636195564,-0.34461110301035985,-0.8034422839922608,-0.717869437492068,-0.7330217846774567,0.8817254554475005,-0.694683057491757,0.2909471191678687,-0.8426718571763921,0.7487302669570166,3.3365148916779686,1.2164031934159187,1.8262198059213461,0.48265102902722634,-0.3913023574774094,-0.12128806300063173,-0.7471044404990604,-0.0165945707525462,0.3992536878562805,-0.41433780979027873,0.8648506665938073,0.7625786666561112
SIDM01179,-0.6015018150367691,0.21839890115689223,0.4717185776192423,1.9000318574792923,1.6774536545823253,0.577403855232748,-0.9003535088655976,0.3277855664246095,1.5767439699999493,3.6185676321684426,2.1590160179649334,-0.8593753717243579,-0.7838509008286367,1.5338403655947384,1.278913948182256,-0.6461389901028259,1.020438388383238,-0.7090789372576102,0.13197638504189974,-0.46695535158582385,-0.8540681194387856,-0.7332085297638625,-0.6233757203281808,1.7987316357724397,-0.7005854036653906,0.011449760051620447,-0.6212124757996723,0.5281704766120824,3.2005762742108392,1.0803757812995658,1.6136360484935612,0.243315634727119,-0.8778750621371585,1.2769933757314778,-0.7574390422220062,0.6771930450756032,0.7439322387433449,-0.5549987041979558,0.8648512541259598,0.84397870479992
SIDM00351,-0.520984986625283,-0.45406473243133594,1.416291826816638,1.7196140275885285,1.309532519864444,0.5202796440404003,-0.8661506343511162,-0.08370466652759055,1.4183960460946103,3.218776230635763,1.4869555489590103,0.4032233791049416,-0.826766300167709,1.8141571383090414,1.2569999561595937,-0.9052217289847673,1.3891530527944007,-0.8114067674175951,-0.4642504200980343,-0.34738227310062314,-0.7297885316764832,-0.7691059057080712,-0.6699277528041587,0.33976193864103854,-0.6713095069581133,-0.14958046043560472,-0.7177528542196783,0.8981166988169738,3.1203480949573343,0.45727607886966926,1.6394545789838335,0.523341982699763,-0.9433256598524239,-0.6225767817180333,-0.7132981000696728,-0.13988161035998134,0.6278411944411046,1.2838652407667468,0.7259683553219216,0.8386814070014086
SIDM01205,-0.3155592473841095,-0.586718947743975,0.708289581307708,1.070832995173564,1.506714792145086,1.1317609887953315,-0.8611180941458535,0.508755004608285,1.9507004462278326,2.936259115250958,1.750036906046361,-0.7493130979448778,-0.8664556158991524,2.064127046861952,0.9655099291061724,-0.827867444215099,1.3794722157797628,-0.6562797322343611,0.789950611979129,-0.19561212922033852,-0.8574366412866724,-0.09858653239685122,-0.7226699346757266,1.7139687308247742,-0.6834015353113894,-0.211137022507375,-0.7780180521587399,0.8319445142725916,3.1445369987108585,-0.0461283769372179,1.5526253108441654,0.4627517647277835,-0.9137389828286449,-0.8154801615284615,-0.7320625220291057,0.27717703836337493,0.24336770644708514,2.8621124796889257,1.176705268681284,0.7475707555721445
