,CDC16,CALM2,CALM1,IGF1,RPS6KA6,PPP3CC,SLK,PPP3R1,IGF1R,SPDYC,ITPR3,SMC1B,CHP2,ANAPC7,ANAPC5,FBXO43,SMC1A,REC8,MAPK12,BTRC,PRKX,SKP1,FBXW11,CALML5,ADCY3,ADCY2,PLK1,ADCY1,RBX1,STAG3,PGR,YWHAB,CAMK2A,BUB1,CAMK2B,CAMK2D,CAMK2G,PRKACA,PRKACB,PRKACG,FBXO5,PTTG1,CALML3,CDC27,CDC25C,PLCZ1,CDC20,YWHAZ,YWHAH,CALM3,CCNB1,YWHAG,YWHAE,CCNE1,ADCY8,ADCY9,ADCY6,ADCY7,ADCY5,SPDYA,CDK1,ESPL1,ANAPC10,ANAPC11,MAP2K1,ADCY4,RPS6KA2,RPS6KA3,CUL1,PPP1CC,PPP1CB,PPP1CA,MAPK3,ANAPC2,MAD2L1,ANAPC4,MAPK1,RPS6KA1,YWHAQ,CDC23,ITPR1,ITPR2,AURKA,PPP2CB,SMC3,PPP2R1A,AR,PPP2R1B,ANAPC13,MOS,PKMYT1,CDK2,PPP3CB,PPP3CA,PPP2R5A,CCNE2,PPP2R5E,MAD2L2,PPP2R5D,PPP2R5C,PPP2R5B,CHP1,CALML6
SIDM00362,1.8859919660159103,3.166537364273047,2.501930203517554,-0.7368412114213448,-0.9028955185113964,1.962627179958775,0.34591144268258245,0.765926943731941,-0.6093372221214536,-0.9666465988577696,0.15415471830965205,-0.8713448530338334,-0.8606332463739597,1.1467731060631792,2.7127760950606863,1.260887856345262,0.33003236922786416,0.1813438713038861,0.46409508888323603,-0.27416537474145214,0.6040862781371281,0.7931039762477968,1.4145693779817516,-0.9092471814366453,1.3763384830098881,-0.8043924558189635,-0.2758794897910201,-0.6766076183982472,2.763181227537025,-0.14245753336020667,-0.9213168197072806,2.4669950933022777,-0.7919547374558964,1.6853797050307602,-0.8251392804646915,1.07431503826611,-0.13964718761189435,-0.6082281865683546,0.11764304394992005,-0.7677679881170957,2.3182240496337148,2.926012237266066,-0.7124160330925227,1.539121008322158,0.7008789736162282,-0.9394444831956713,1.1831303166729816,3.04851760243776,2.5002981142757776,0.04010157603168488,2.449835322008618,0.13200452576817928,-0.08792124465351883,1.3406311333962997,-0.6912024443977538,-0.6365810020505257,-0.4438927760688331,-0.36408594033512404,-0.8014978060309874,-0.6529213783136916,1.7802717080819257,0.27010892212005244,1.4705231023793917,2.485555659595137,1.5670979115258095,-0.6506437184189996,-0.6206453173323389,1.2496705368625391,2.6192001289582216,3.071837437928362,-0.5169801140391665,2.15158164578987,0.13322069535667613,-0.36444360809063997,2.175545984508859,2.0067418868313274,0.9347209492725295,0.2279744300767908,2.26331560265623,0.4773029048358735,0.5832269675012363,-0.40519125084930335,2.41849477942778,1.9749188992482112,1.7718797127185255,0.7464284321680935,-0.789686845003885,0.4194915793587329,1.813327498649759,-0.7733519358577539,0.5975325821928072,0.8910734865807995,1.181902999665855,1.1155537383236587,0.6877015846363711,1.1487591742104701,1.481280506135751,1.7044507389122603,0.031722576564807564,1.8729681733570431,0.13154246725946925,1.3463673449727502,-0.6763453587731
SIDM00813,1.5205969539144675,2.998374381226303,2.512913399684277,-0.3535168116244781,-0.6601813657127982,1.5464760879232073,0.7217838750437303,0.5841585799519594,-0.7555834751945121,-0.9829360297005154,0.08895617407382263,-0.8351949803673216,-0.7531517135185793,0.4383902168614744,2.2197984752455984,-0.5959935666326337,-0.3135218289275031,1.3075939596335322,0.12515213385841842,-0.006969437854871426,0.8436240572213046,0.8588934240404584,1.9179175290925445,-0.6978806954313383,1.8350467623685098,-0.8578035779136217,-0.6865900860436499,0.17322220658354878,2.3025720153342673,2.257764998126724,-0.8369548611581781,2.341652130193056,-0.7272804010432331,-0.06221082202230569,-0.7745571951371655,0.6973681651220611,-0.2978195195229304,-0.722637545899835,-0.08423243666339021,-0.6959462125930905,0.4017823933051604,2.462913898699846,-0.7715599523379855,1.2421321102171927,-0.507973393202925,-0.8356340302885639,-0.7306744761670508,3.210608479885342,2.0388172026341485,0.4080486362101515,0.13594593047413242,0.19222011512514814,-0.12964810286118408,0.0957417535167184,-0.7057005560003516,-0.647054937111179,-0.2788306331008834,0.20505495631091117,-0.8846677449264826,-0.6920382885367476,0.14479626551787902,-0.5563059708336088,1.7609393109475784,2.5314978536133204,2.203928376130519,-0.693886981317582,-0.39687988265789,1.1008377024113332,2.204744631306538,2.6732701070743876,-0.42331895569435884,2.0861070436230906,0.2993820826229422,-0.5935883644036746,0.32980714798424177,1.785065751182448,0.4031886450793508,0.5430277543819028,1.516238934852425,0.13264962258375335,1.5998214577642393,0.07578175611735799,0.5639685609475176,1.9530254077572284,1.444460912591799,0.6233539948809875,-0.8202193761285257,-0.2170212395851814,2.175038321414376,-0.7956287969171721,-0.33293879730885095,-0.06589590416030733,1.3506992488595084,0.11104369380295907,1.0929204485727917,-0.6190026495294598,1.5535536605800389,1.5241887887726977,-0.1849286529960608,1.0301147880187864,0.40796407646771093,1.0812184993695606,-0.4043118985240011
SIDM00364,1.3568267483065675,3.4539830319422937,2.5848690194626958,-0.7147922674307772,-0.8868003401654859,1.9761776659671177,1.045961378034108,1.0813096441798162,-0.2488010688837763,-0.919774546442745,0.0722850904988929,-0.8190575452999102,-0.8949731921232715,0.8986381482732302,2.766295725173477,-0.7300584515956402,-0.1552491326586205,0.030179619490950983,0.187382531524959,-0.2895162095272353,1.045917322412235,0.7066526681731192,1.687664484754503,-0.8779764868697553,1.6110210630762607,-0.8426062943536257,-0.5420132307146632,-0.7121532223841499,2.3165062069903954,-0.718666097951694,-0.8820069871266639,1.852963520950021,-0.8539839223916036,1.7965370095045896,-0.6984644112320562,-0.3285531096719289,0.020095274952443468,-0.6896382759542409,0.07008239823039437,-0.6937627563404449,1.6621089124530521,2.85046804050304,-0.7699161925685355,1.2225202958936314,1.156393680636883,-0.7843764116788272,1.2241622678769022,3.2462465512915846,2.6482540516457522,0.0992781151079146,1.2528989003105637,0.0961654722128996,0.06654711018644369,-0.6689721094896529,-0.6599880630197011,-0.032650083787968534,-0.028407026787605066,-0.4750714985288326,-0.8593313612673257,-0.7065751279329242,1.9904352948102606,-0.04887563699712201,1.6674056321187534,1.89306706404316,1.568167062855955,-0.4905820500953543,-0.7775372455638061,1.6197823042733448,2.326270540504463,3.0254865479275725,-0.27106425859729283,2.1035656112959797,0.31360637802163654,-0.6468691633055605,1.560465287626889,1.838727528125985,0.6520101665603241,0.2497003943296655,1.9690694014281813,0.752501904964008,-0.3099602232337718,-0.4791453859944069,2.1925301583374073,2.3092365892190765,1.87176714504695,0.8625431782260967,-0.8225006427460658,-0.1357855283872745,1.8387344571285877,-0.7952635222717722,0.6028684236138686,1.2068468381219704,0.33478833889814563,1.307436146118646,0.964889360140201,0.831390900757981,1.2314396117696398,2.45322498290163,-0.0218074099298683,1.4025536836814991,0.15701274724597977,1.1857304003748999,-0.49311362203029196
SIDM00792,1.1446706359493661,3.1319709830910925,2.8432703133652337,-0.7170256474610699,-0.8724788183253235,0.17739494346761064,0.11812930428932622,0.519960120756094,-0.22160113013466917,-0.972735577236366,0.43015145175470937,0.9525478043760001,-0.8646798293451168,0.9956898392121153,2.638143731504767,0.9774911870847296,-0.20013628681051032,-0.4205243663648699,0.12085858189102298,-0.48710555926181953,-0.3405511406724037,0.9807165706940936,1.6081534185083561,-0.8746059838196045,0.6399102587187087,-0.8233650551733647,-0.1387718158529971,1.1733654422129527,2.178597173483524,-0.7542678011616535,-0.8275657436224353,2.187479753796097,-0.6875311159747591,1.8201455822784456,-0.19127045433679254,0.567253411739786,0.18369383100708278,-0.706182458171022,-0.38642291817900964,-0.6552588800862459,1.4004890681160505,3.007784020787873,-0.8293900507074234,1.1085293790344943,1.2120366410538155,-1.0519194112206423,1.428917884560211,3.454503461653419,2.2451886143161794,0.40922062664493886,2.222140556163304,-0.04650594212572604,0.08542190454776084,-0.6722217916804699,-0.6104670361516286,-0.653654053814019,-0.21853291746775927,-0.757917782440161,-0.5533497448150215,-0.8052666903310042,1.6558160912007287,0.07052805884313754,1.548019650429211,2.8235804439033902,1.9848313538522238,-0.20710496922370766,-0.5529803504185477,1.6109737318239905,1.560391390920987,2.676327204592883,-0.5977894895419006,2.0627851369064216,0.6684434598438392,-0.573153424176195,0.9105942464666319,1.9012004671632041,0.15732080044530564,0.61283895046189,1.7754749987441485,0.07769495045048311,0.7178439164808482,-0.7782875366133739,2.8076173866055356,2.0070464097049245,1.2344684329385385,0.610174412752459,-0.8547068273999227,-0.09899497462012322,2.3922507383202465,-0.7888838625994663,0.3353397072722057,0.7993185342283426,1.0877466480940279,0.9492550299382588,1.141206636508619,1.6506203876103651,1.4413434348720418,1.6578022645720976,0.29099152692242086,1.30392244099339,0.6745799801357579,1.1983525974074678,-0.5896404596704801
SIDM00241,1.0353140894088935,3.2100124152179665,2.861448544801768,-0.7671500170480046,-0.5392629271814025,0.21399957530722444,0.7122414129202294,0.7701903375475536,-0.6902937381426283,-0.9681017094460485,0.22646642950230708,-0.6532018270939246,-0.8912983966839876,1.0918581149868798,2.491515744059271,-0.4837397109774431,0.07577852282641107,-0.6235615414370401,-0.31002413988752925,-0.23898014207748486,0.044922864697387835,0.36429422351717494,1.1077239266917296,-0.6723300775757566,0.9190492528659178,-0.8567172708123294,-0.4117392605061927,-0.6716804989762934,2.3525245692574357,-0.7185916072137882,-0.9323463095657604,2.4756186050852924,-0.7902196089556561,1.5198869582545471,-0.6265547456861079,0.7213198601517695,0.1540286398987934,-0.5946761157970845,-0.18715251631875782,-0.7933640849648458,1.9095813870070948,2.7213331925902584,-0.8344244203835003,0.9698476054977557,0.31771678373740686,-0.8540484807610728,1.1308205607429742,3.009552183933292,2.256870664790812,0.13151070954293825,2.111733164130278,-0.018071859137579912,0.023889124257202164,0.6487681712442976,-0.6586316978374386,-0.5404066987949319,0.4829015105920088,-0.7614229852686689,-0.8338358263903953,-0.6768294705247393,1.7643051432316843,-0.11605513732870093,1.3238984338245663,2.9489635590042473,1.3656974136723987,-0.772562345885073,-0.7469072230162902,0.5536797518731036,2.3323845310308604,2.7668561973176447,-0.3471064797907322,2.2334027562085224,0.5835136951985768,-0.4281128122516462,1.6107008429026075,1.7442953130987389,0.6095875950044929,0.16554935686596398,2.346759161396114,0.10382792997422609,0.2723542178497834,-0.7597969577896408,2.4581312091913814,2.2589083239262426,1.3536285556988765,0.8072175564858096,-0.018407313299264264,0.034575416233344335,2.175611992232875,-0.8689507785673443,0.5207634107220452,0.7634234713286608,1.1207249846672622,0.48765884716780866,0.7832034660725692,1.6537793449825755,1.1032081421680877,1.5589495477694686,0.25968196360526885,1.334301265899048,0.5798185185363978,1.506379242632522,-0.7682397442288391
SIDM00091,1.461820559856854,3.264572932990171,2.789611201132614,-0.7391584820055157,-0.6805486530231364,0.13150688102182478,1.08965121659692,0.5762793386067162,0.09007105242707017,-0.9323011369827853,-0.01746106552204927,-0.9109938272761393,-0.7902441398404672,0.5332076333578518,2.098896398005982,-0.06919162892028764,-0.3263212898342977,0.16675161470812977,0.19710414425167577,-0.2726980203193538,-0.14979211919871227,0.8585743329976956,1.7455692684499464,-0.9489036913974548,1.262004944798776,-0.8945953719984079,-0.46150639972334667,-0.6444773557355764,2.4253236272733973,-0.6858685325156058,-0.9549783450086557,2.508353086615924,-0.8085234637275774,1.5463023694368792,-0.8596088592783052,0.29951612148575196,-0.22403050122466459,-0.6231342835759548,-0.2540252292736465,-0.7996270127985983,1.449545892514431,2.731486130510665,-0.6600729110722173,1.5176302164969424,1.0127945534485965,-0.9255889364952755,1.011181117299052,3.343852800320239,2.308389830513634,0.1772236742516729,2.1032645644597903,-0.05280489924792874,0.09249547366454516,0.39108853369132,-0.8235391443380924,-0.5200497448106657,-0.0701647301856433,-0.5648557673223725,-0.9169280374074945,-0.8629949548896088,1.5157280987038777,-0.511599798561819,1.185729523333342,2.6556589303407003,1.8368177123773344,-0.3956436490085439,-0.5526640450416732,1.514453034569189,1.9586434430953528,2.6794734449619337,-0.2897752233422244,2.2931371534213842,0.28625768241065863,-0.5226911679356455,1.280965489922048,1.425766599076294,0.4702547931654268,-0.35284452212142886,2.2577396087900072,0.5530522091012929,-0.08849021526148138,-0.8454745178200219,2.6352827749388337,1.9008596776967173,1.3522058956370508,0.6653867853189761,-0.9044286125238485,0.0384899591172644,1.9035868552374495,-0.7828166849972935,0.17856962369082058,0.044521777971480186,0.9738715270653091,1.008332048672207,0.5352846064963921,0.6043799419562521,1.806244712938645,1.3085550047598196,-0.12494204865472058,1.438980586445184,0.4774691310944891,1.9257906826864941,-0.8251326090573509
SIDM00427,1.3159451871803252,2.801156457896049,1.8107198737996795,0.5762579134241023,-0.9201305856242504,0.47068703501931325,0.9780108591718407,0.5063251533822923,-0.4690732961768578,-0.9502475494773397,-0.2283298928767568,-0.883956824935163,-0.8525962755435145,0.9108589421755036,2.3757727519236886,-0.2659975921229029,0.2296745423658832,-0.13581629323452896,0.13114361661623444,-0.05037090684311418,0.19461777757592405,0.7402173791354683,1.500780586749759,-0.9463648340320256,1.279106124065953,-0.8894949713351397,-0.591165872055065,-0.521116900711321,2.54893226269194,-0.692079599408685,-0.8750886182268294,2.328607789722516,-0.8082635431343818,2.015202219365194,-0.7848266825982224,-0.17380913373297174,-0.2619607107827759,-0.6951562279146358,-0.22641895387679375,-0.7806108009040273,1.517145631634178,2.833031540383961,-0.8513792034224613,1.2439290297000232,1.030941692521515,-0.9924190914757148,1.0218265116856589,3.1215354443821397,2.253801175240247,0.18590307344909998,2.5071421838917964,0.25940714507605805,0.33766181573812853,0.28411149647738143,-0.6768559328332295,-0.4919305576435899,-0.1709276279428541,-0.5154488217955537,-0.7905440556615121,-0.8748754406695328,1.7222994647752332,-0.34362703615078616,1.8269375278881337,2.547239207910238,1.408445394141402,-0.8192380556317842,-0.7917236261329478,0.865645446407263,2.597750189304237,2.7813454490326093,-0.5284410051792818,1.8825791469385103,0.8544453896303719,-0.58083062555012,1.4187549174936704,1.7029061231459512,0.21297301263615676,-0.40797556327484613,1.9726488965378437,0.47592039095741245,0.9616357569659951,-0.8518313107592053,2.5313544811014492,2.4986553105926017,1.7793907708141168,0.5022552982548039,-0.6841633359949707,0.11843755727900092,2.207423513035405,-0.8277478209764589,-0.15050298151915548,0.30776135349304695,1.5965066438480924,1.5900274538407746,0.4773986870027341,-0.7235268298891171,1.4349975421942176,1.9256340998846782,0.2097565010870385,1.1289494134537075,0.586269316043928,1.1671247616453122,-0.5533711987517648
SIDM00758,0.7791613491618778,3.4046329403482174,2.213832529649735,-0.7650517395531738,-0.7480981788669427,-0.0053525649115153204,1.830212093389526,0.5526158703547052,-0.5554465516996389,-0.8899802470302824,0.14115960681243941,-0.5766780004017592,-0.8501924913314415,0.5525606598261452,2.4195660760879063,-0.7075883347021246,-0.28612448544955044,-0.35666532384636385,-0.22079500043805528,-0.016339453766921256,-0.47452057941301995,1.1390223351857354,1.4990326011158908,-1.01938565907105,0.5966313407025773,-0.8099485320340131,-0.5402489580553914,-0.3772562320966528,2.316261344974451,-0.7552047907506126,-0.8825038334032662,2.014715915124815,-0.7708551333235525,0.3604307002695853,-0.7729644326603778,0.624796831707677,0.6877902397205837,-0.7889554816028047,0.7333653813275378,-0.7307083625720081,0.579954385626626,1.7651263068329053,-0.8211668621262032,0.8458641685973322,-0.20053311373178853,-1.0129351658531174,0.41374597991852397,3.414727961137537,1.849232554654696,-0.23512912031904154,1.561813601027861,-0.03274385027858557,-0.04722981541180482,0.6899056916657752,-0.7154811956822029,-0.5222662520872065,-0.16520118380353435,0.003360770541810468,-0.8919703737922,-0.7510067191373571,1.439789134883942,-0.7756631443717299,1.2689176339489991,2.7568691635672207,1.6041813273534329,-0.5548920719489583,0.33827604939089256,1.5602262335422756,1.8590865497912004,2.6353124516467736,-0.415989498092444,1.9964447658488544,0.6345761887705881,-0.6438763654206227,0.9567769273070651,1.7447900759338542,0.10983987711569732,-0.10503877793394821,1.6487079688758752,-0.05742948570626275,-0.02512359051981945,-0.7155392456362999,2.183364334711694,2.1002953799862887,1.6829147769241304,0.5453436313404858,-0.7742049815434133,-0.060646558304569186,2.174506297227377,-0.8340561616610752,-0.09472018651115617,-0.6044537683992357,0.9812457020474875,1.4157239374213444,0.0653685488886364,-0.2699393603801445,1.343952344356618,0.6861889285732911,-0.41242563691486095,1.1026862402696371,0.19491422415372586,1.7750614454392557,-0.603075532338221
SIDM00612,0.9493621603386396,3.033969600562287,2.7175832370429247,-0.7857708992556731,-0.9629614133099343,1.1237805818728583,1.0035899370878865,0.6657551799266043,-0.431992738228244,-1.0151903253425494,-0.15758953813790802,-0.8791250398408417,-0.7427390760850894,0.673605565980681,2.5034219991993045,-0.4820966333819451,-0.029521667288950202,-0.4447537848108466,-0.30395969196588596,-0.34645521965619436,-0.3812299933888997,0.9230337198393845,1.582732885632658,-0.91055397485474,1.192610633261326,-0.7878165071593788,0.051708586421761474,-0.6815381525700462,2.0472487448295347,-0.7248914134857908,-0.9542430000028842,2.278182191866388,-0.7484466208532821,1.4093961428793471,-0.7688655922586211,1.408551862407931,-0.17769316840664576,-0.5338376405479232,0.8251143639413272,-0.7318003813133745,1.8979489476531821,3.137288256167762,-0.783128990258163,1.7114042278900095,0.6220383056737498,-1.0583379238112522,1.4954443719332964,3.1660702168644552,2.7919258472435042,0.37082261152960877,2.4545026788896767,0.17684160867657514,0.035939678058914716,0.18730593871483694,-0.6790850892432178,-0.34612605123096146,-0.1263406739253712,-0.5515193171690291,-0.8564262378753971,-0.777927120928689,1.482921466322275,-0.37634258260297504,1.4327338918523145,2.663556370589793,1.8336667745035704,-0.8050623770839971,-0.8387126016516053,1.288303339789918,2.188284211861957,2.6726311579852267,-0.36830631188319835,2.3012509182901573,0.6885378368172838,-0.4379062343042929,1.7791741988424403,1.4919674917533499,0.7723438065507315,-0.3650053524566352,2.2005129083196233,0.38354835371771495,0.9888461027006912,-0.7902997049862139,2.6020703209828175,2.6718217936507087,1.3661034490863937,1.0555742317690673,-0.5808805037533098,-0.027448261957798682,1.873604882297943,-0.8189578062369526,0.2992054721063932,1.0284373915692424,1.0447528869374734,1.4965742515848408,0.33816690855213327,0.6421820912763417,1.00913012997407,1.9542463209060168,0.28230971746834166,0.9314469534241762,0.6336345651612633,1.2941827888103337,-0.545834375702192
SIDM00553,1.7346850502703033,3.017787754318075,2.130975301886742,-0.7344241017386476,-0.9053315518600958,0.650378074890162,0.8179489104671511,0.8159521099901633,-0.019091979986944688,-0.826093827697302,-0.7115215559675613,-0.8421837737310786,-0.7078542199626154,0.8103901118690854,2.8507096247018757,0.6823215766642946,0.10369171057935321,-0.5391447463047503,0.7544946889426373,-0.24184403844919414,0.4870467839976596,0.8894913311157566,1.2393458112428586,-0.8723415974682233,0.8899963262259001,-0.8291015672010436,-0.038339019728445986,-0.7434794653490345,2.45502045223464,-0.6243683016805958,-0.8872061623566528,2.5441715054717844,-0.8475565547223177,1.5979939272589436,-0.7235159923415423,-0.7017575851053853,0.31184743893688033,-0.71423165197379,0.19927858805551643,-0.7509885847327629,1.9608582259633869,2.5743869831190174,-0.7955994740136847,1.2024692914028545,0.5956108756041313,-0.9637509009117237,1.1199051965078104,2.729900766502252,2.3950393119856956,0.14869891075442487,2.053565873865498,0.02358169721192959,-0.2741408187669989,1.338052784486921,-0.6467420719252484,-0.5751835580809602,-0.3882184175229736,0.39870470967247257,-0.7900289593172475,-0.7615652615657437,1.6300071785027712,-0.23987852059801237,1.6146320876558693,2.4104239789391695,1.3712783448822277,-0.4907568932069102,-0.7415022720587762,1.3724991660370347,2.216790523684844,2.773763711221009,-0.622143200965805,2.3683199622871247,0.17585571561313207,-0.46332401599669193,2.0708477259269764,1.9624712526953936,0.9725931957165816,1.0538158174328105,1.8213286439473055,0.39148538400277894,0.5399133826916579,-0.7098320240965301,2.5146428894149815,1.9964108751228427,1.5635403775552814,0.8205731415799251,-0.785897728310418,0.04407596834329241,2.0612166664522698,-0.7195343825856964,0.6524179129663844,0.6269697121562985,1.1519618436706485,1.3838082533137082,0.9305744289293009,0.4819460724630331,1.4394183201778121,1.6777160471021717,0.038443262772435316,0.986577931614065,0.12783831231210138,1.3849875146586914,-0.4588449109475802
SIDM00343,1.8350878246400337,3.127597462413873,2.4810578488731547,-0.8028481270733775,-0.9223574365536199,1.4354816650560451,0.9160683394891498,0.36927384295665294,-0.18763821718488757,-0.9297877817438738,-0.4412782448708649,-0.9208712673166999,-0.8662727818695505,0.5262258639640809,2.1893300684357273,-0.5950884533417145,0.03653990501586486,0.9155475002007546,-0.3272329762511483,-0.06107820633592034,0.1720849008657772,0.9488384226673435,1.4492375776607247,-0.9533101382871175,1.2745485321585581,-0.8191878938502422,-0.46760081815942234,0.0030130977056318686,2.3716489474439184,-0.7515962746892881,-0.9713239667312874,2.420902391540937,-0.7760669006986574,1.474212845440569,-0.8627743340790406,0.6012464273955179,-0.03056493516477639,-0.6415917940296195,0.05369866835444834,-0.7782723034296781,1.9372696470630417,2.8780144392302294,-0.7723044929064402,1.4951291813455483,0.6052701222779603,-0.988078697423124,1.2221538344027387,3.2659271410372845,2.7378620917146557,0.4446598814584769,2.2575832550393264,-0.11445929929284114,-0.05293448069842772,1.2466262267016863,-0.17300009277484243,-0.27285584366318805,-0.25009198089820384,-0.33600548242193695,-0.8800525396751882,-0.8082397408174746,1.5651246335141429,-0.4473968547743833,1.3342744850998396,2.7392667790098115,1.5080728100647078,-0.8420658903734667,0.15707286119332287,1.4755703946494134,1.8920582605555907,2.375089236021241,-0.5656750568926177,2.0294749098108,0.4477638569652178,-0.6068038525049333,1.5003641905826317,1.5399536905426117,0.7218489184702157,-0.4843294807853634,2.0832269481852452,0.3149523333500897,-0.47112029546073214,-0.9203053597409679,2.7543744136480632,2.605793365565124,1.5886737122170609,1.0138932093068957,-0.41023837034307176,-0.06319577400755863,1.924232542992456,-0.9234891989711477,0.13194722862301486,0.5542680511242049,1.2417783698138936,1.038546269213768,0.14107147232924722,0.8974345067175176,1.5055319599437125,1.7005717441914587,0.042979585737464,1.0714744081980432,0.5751664580886823,1.0709423150840913,-0.7876649901334353
SIDM00543,2.404052504534458,2.9699203786290593,2.349550867871229,-0.6266451833401885,-0.8673032336388209,0.8259733631344934,0.10153331654276845,0.6565256835838916,-0.23040575935743512,-0.9981714628355944,0.07904715470477273,-0.8597392418788308,-0.8412479633352579,0.6549842144681407,2.777111700710274,-0.6793893424794363,-0.36264196425373946,-0.6177207780979723,0.5044947581969045,0.2290341723642943,-0.084387733274317,0.9749359973038753,1.6700955154332908,-0.7825131802239721,1.3148656445804392,-0.35285705452314126,-0.5538661345022806,1.716710843456739,2.2832191825561887,-0.6827159100962179,-0.96261455366873,2.030414300903086,-0.8350215417531145,0.1990006691249857,-0.8122721258050588,0.5380869005762331,-0.2646756598280389,-0.6719321507704636,0.18514679535537396,-0.6430978240788523,0.3944627159411416,2.446786301775565,-0.7227762034790827,1.1375892673068304,-0.5331283338616511,-0.9863670094844413,-0.4493655820759984,3.175031656768363,2.0938605255244243,0.31315292118874416,1.124525341603358,0.0018469580497326532,-0.16494367223556516,0.6966932696532969,-0.7584427950802938,-0.40482447115765724,0.6466682548701279,-0.5944220992089958,-0.9301131388499526,-0.7517755558180571,0.4356595298469562,-0.692527309765022,1.3119865128094477,2.5504229109148744,1.4473396671182805,-0.6285721388205894,-0.382036025367475,1.5510291716678413,2.079920655821818,2.5710611598944295,-0.3275017097365726,1.8697167648609905,0.5980621058445147,-0.4838454989537739,0.6392118811123959,1.6255586207752795,0.5143482268569897,-0.19167895882296757,1.7769715100632146,-0.05398225409886755,0.843872965455913,-0.6344160220592605,1.7620939151866106,2.329939919192639,-0.08602055036638655,0.9939095616217514,-0.8255814332447322,-0.3857066584869962,2.0162670044375512,-0.8277099181990412,-0.1711069354785901,2.259479950009862,1.3674590329804888,0.5217478281358572,0.9699660376727023,-0.6398446686580131,1.0330069221518245,1.2431827516858536,0.06022345627285247,1.2773473796549,0.6241795510813706,1.9243051083541336,-0.6886218132001467
SIDM00537,1.484243065116323,3.0001988992728705,2.7359663721630927,-0.8198830171057231,-0.8576860426362474,0.5184393091476144,1.3534142434679053,0.5971531665190177,-0.8067050540946819,-0.9305388390931563,0.3584524159154184,-0.924848871151654,-0.10652929508497332,0.5499061454599852,2.4580718935558457,-0.8430932335736947,-0.15817688727388568,0.22566635984219122,0.28565355929488195,-0.0761855128090834,0.7014729534114644,0.8164139995802115,1.0316979469726684,-0.47951027771799587,1.397629548913164,-0.881633778823002,-0.5049027186416546,-0.717501023907122,2.25603868557581,-0.6847633257199636,-0.9888566561149201,1.9658062762797899,-0.7719392348801519,1.2169721848840387,-0.8844685796939563,0.34209630678189884,0.37906407627694155,-0.6896470770084907,0.19861197147006307,-0.6992125912045731,1.233402091298509,2.339027315486238,-0.7736428716832822,1.2860168274778092,0.8097088414626497,-1.0408193502829552,0.8702054692347025,3.1387447858722397,2.4400267003989837,0.022855686011157495,1.849061544882186,-0.2648530562078761,0.0344911829302657,1.1562281491056368,-0.756631289438946,-0.45117961603097273,0.15671780653363032,-0.10151150088992672,-0.5216585386527204,-0.8431019378771123,1.5319524253852577,-0.4796255766047055,1.4776664530349966,2.2981134655225297,1.3593403329397078,-0.5844874324445913,-0.3388086135723665,1.1421752555585105,2.111371837165304,2.940503318097746,-0.3299930897653587,2.1022380655156447,0.4769541531139507,-0.46693466622599034,1.5814301094154195,1.6693639533481557,0.8840516674392737,0.7753720240475341,1.9711721791814238,0.2893856155619527,-0.5851499503931875,-0.8816698133062845,1.8862625743112293,2.4284694725258045,1.4584333616164245,0.7704399121561467,-0.833010309639999,0.20455064346356072,2.1172421815491824,-0.9354173917912769,0.2457741272740032,0.6622590641552151,1.331495274958179,0.31789367272123337,1.029338773169662,-0.006791456058233208,1.7487423429980358,1.3325667277966198,0.15059664069456707,1.4898588297102424,0.32723459282763745,2.0274997470691627,-0.8430712202927458
