,UQCR10,NAE1,CALM2,NDUFA4,CALM1,ATP2A1,EIF2AK3,PPP3CC,ATP2A3,PPP3R1,ATP2A2,NDUFS7,ADAM17,BACE2,MME,MT-CO3,COX5B,ITPR3,PSENEN,LRP1,COX4I1,APOE,CHP2,NDUFA2,NDUFA3,NDUFA1,CAPN2,LPL,CAPN1,APAF1,HSD17B10,APH1A,UQCRQ,CALML5,GAPDH,ATF6,COX7A2L,IDE,ADAM10,COX5A,CDK5R1,ERN1,GNAQ,BACE1,CALML3,APBB1,SDHA,CALM3,NDUFA4L2,NCSTN,CASP9,PLCB2,CASP8,CASP7,PLCB1,PLCB3,PLCB4,TNF,RYR3,FADD,SDHB,SDHC,COX7B,BAD,COX7A1,COX7A2,COX6C,GRIN1,GRIN2A,GRIN2B,COX6B1,CACNA1D,BID,GRIN2C,GRIN2D,CACNA1C,NOS1,CACNA1F,CACNA1S,COX7B2,CASP3,TNFRSF1A,UQCRB,COX6A2,MAPK3,UQCRH,UQCRC2,UQCRC1,MAPK1,NDUFB3,NDUFB1,NDUFB2,ITPR1,NDUFA10,ITPR2,NDUFAB1,PSEN2,GSK3B,PSEN1,NDUFA7,NDUFA8,UQCR11,NDUFA6,NDUFV3,COX6B2,COX4I2,IL1B,SNCA,MAPT,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,PPP3CB,NDUFB4,NDUFS3,PPP3CA,APP,NDUFB5,CDK5,FAS,CYC1,CHP1,CALML6
SIDM00553,3.019944013538396,2.7293193602970165,3.017787754318075,-0.4674002380563224,2.130975301886742,-0.7342381445490609,0.509471075872806,0.650378074890162,-0.42265108993207473,0.8159521099901633,0.638955556109648,1.8985665977415738,0.0059432118069618544,-0.372098476064127,-0.8589708478608896,3.675041674572768,3.0466246041418548,-0.7115215559675613,1.464929434530152,-0.6222466126581805,2.3920665897165034,-0.7609685451762938,-0.7078542199626154,2.388105370020352,2.6846949709360426,3.106808742311001,-0.4605256546739017,-0.8184310297126943,0.18424378722726636,-0.426798158958144,2.412726708100233,1.2876353783229875,2.2921109655095226,-0.8723415974682233,3.7919592296881954,0.16869258233567233,2.5181187003549415,1.1941270277409837,0.2539001843108872,3.094144719723797,-0.6521022899259908,-0.6183890360744911,1.0768511823411577,-0.6109931302426503,-0.7955994740136847,-0.6389714907756315,2.004389609105574,0.14869891075442487,-0.8714503354289659,0.04989505005300381,0.06248230329346989,-0.2039357413221113,0.1315007813109238,-0.18658670265618613,-0.7223352208899386,-0.316331981146582,-0.8073010367810186,-0.5172516290829183,-0.9070158529718426,1.2392926557590629,2.097893553966908,2.222657335842768,3.026653988831481,0.4343315503283162,-0.9418099784482943,2.9438141053866627,2.3479287402350346,-0.6240902653011802,-0.7258556106392643,-0.8486841436283367,3.1244978512286066,-0.8933159894159725,2.0688698305477993,-0.748974137892677,-0.8682579139177513,-0.7622132684040129,-0.8005262043790895,-0.5047894694381951,-0.6541320058474585,-0.7360681547580438,0.8730114905931129,0.5413021602218485,-0.007807225637076122,-0.8026844954593155,0.17585571561313207,1.6830491243740622,2.51755205026684,1.3696006406031398,0.9725931957165816,1.1181635414309217,2.687347353750833,2.7785904710720284,0.5399133826916579,1.8630325457172487,-0.7098320240965301,2.954734508443067,-0.6197763645298517,1.3271210805081293,0.6762071357170409,2.2486916016551657,1.5646587610873917,1.2472572545997864,2.4434901190754434,0.27338696870722795,-0.6506180088081627,-0.6996305882866933,-0.35882092592898157,-0.4113957848828598,-0.7345924842552413,2.2643202821906696,1.7549937039480965,2.46165472329741,1.417087684554407,2.1287556445599214,2.6606748864206002,2.4712727836623554,2.2217136312300525,2.8361301358844666,2.509748919513703,2.668143965138564,0.8979583773974151,1.1519618436706485,2.93808180796976,0.6521497129289601,1.3838082533137082,1.857620170996391,2.2893065249465567,0.49976162803264607,0.1408337825384672,2.671461782508531,1.3849875146586914,-0.4588449109475802
SIDM00343,3.21137237687735,2.6431884152844294,3.127597462413873,-0.5276529164083208,2.4810578488731547,-0.7940358247137592,0.3555385553869557,1.4354816650560451,-0.6779318135380203,0.36927384295665294,0.6300609799903366,1.7714308091566182,-0.13521379324156027,1.1043357512143106,-0.25873261683966614,3.53022817569201,2.7219649254071134,-0.4412782448708649,1.4236378288314449,-0.5638190986693989,1.8972626453492798,1.5164787919968794,-0.8662727818695505,2.3224808541043815,2.7120465019320767,3.1986142580793344,1.7447353270722623,-0.21767089161423014,0.07635177237366657,-0.5716362638449786,2.305253545191115,0.9237060307739929,2.2369694535550066,-0.9533101382871175,3.7207461034177287,0.185193014889845,2.0516303108440495,1.2563993545012153,0.3794764397074578,2.484929861883388,0.24284780257648772,-0.7019774301218172,0.8580086951718413,0.1015313351973467,-0.7723044929064402,-0.35107402294702317,2.0592745401457706,0.4446598814584769,-0.858522540063059,0.12779810455533858,0.2691329111431711,-0.8200240691384373,-0.6266964553654101,0.614837444028281,-0.11694601728560332,-0.35358907303132686,0.20908512785409752,-0.7708931616820607,-0.9295723398289533,1.2126512596735228,1.9868137889953958,2.209699172751887,2.9947649296221783,1.0829406216413129,1.2151076966594632,2.8905727376359778,2.174422076048339,-0.811291878601713,-0.7533706283583791,-0.9227116679923928,3.031514299634867,-0.9244118332345517,1.5436117855120002,-0.7507009658639919,-0.9197290244476729,-0.8070272242358879,-0.848835501863238,-0.7014635316696349,-0.8166684766884825,-0.7810902087388606,1.0655491087951616,0.05008466091825982,-0.27796157861345694,-0.9158352728597293,0.4477638569652178,0.9193472242850502,2.1911511625381004,1.129796593095773,0.7218489184702157,0.8196337842270842,2.6651730562913962,2.7783430898310915,-0.47112029546073214,1.7392467447112097,-0.9203053597409679,2.739058253658549,-0.6547018475194986,1.2833367036006538,0.5722506920923743,2.282766816550597,1.920740935080517,1.0641157964418988,2.7814460443631495,0.6239073202305276,-0.8153818528878733,-0.872858085385936,0.8476169940723329,-0.732205332784339,-0.8109860666000256,2.0338018294373055,1.715111461897338,2.5396316305835023,1.3732927744519043,2.117210109529638,2.7876863928902647,2.408708187340827,1.643370734302632,2.9138389704802545,2.2902163437508314,2.4879680829669315,0.6967024367944831,1.2417783698138936,2.9674003117940226,0.28101645887174453,1.038546269213768,2.6234182924174094,1.9339227209541252,0.23110489397149098,0.18652228155050707,2.5612563556470067,1.0709423150840913,-0.7876649901334353
SIDM00543,3.1849581830295337,2.7073414198433805,2.9699203786290593,-0.314427100071903,2.349550867871229,-0.7756761695230133,1.265532712662909,0.8259733631344934,-0.4970257349630529,0.6565256835838916,1.1766323953762643,1.6560725552592095,-0.2614438142990847,2.566781609963317,1.2598049110018321,3.8313618979354307,3.2143040025579683,0.07904715470477273,1.6405234185286128,-0.3225018176371153,2.1691017218683304,3.1816548633329704,-0.8412479633352579,2.5831750443354133,2.9384535333527824,3.1380189156059375,1.8966846043604915,-0.8654867231468767,0.026197995192074303,-0.5761027681196276,2.3386788989662226,1.1639234110440249,2.3784828175426007,-0.7825131802239721,3.788754131621001,0.18725270806224792,2.9977299032964257,0.7579959186276876,0.9020871975265646,2.956442753702661,0.3668063092248569,-0.7269657519380389,0.9971654661310407,-0.2391958554296597,-0.7227762034790827,-0.44893095212289297,2.4672619692168394,0.31315292118874416,-0.8866144840108671,0.45024054395033214,0.7641406470554815,-0.6806960416046709,-0.4274148393257785,-0.24401109169433266,-0.7627313601500877,-0.309568497726007,-0.7494698146112677,-0.7916655178955951,-0.9594146845555613,1.6421166827126215,2.2289418210388825,2.547831019931461,2.969603634146172,0.5032069773713819,-0.8907891540444722,3.0317929546989335,2.325655178466867,-0.7584511394229697,-0.7100008628261443,-0.9529868404179666,3.286245458970841,-0.47589974256523365,1.5428621748119877,-0.595509268648671,-0.8599682834750569,-0.8327273212336271,-0.6962167444806449,-0.5149377551674011,-0.6016099878933509,0.8315845577000193,0.45555920114300513,-0.22451282382319385,0.1585365776198552,-0.8386262243299244,0.5980621058445147,2.093973166266723,2.566873298285688,1.89085464614353,0.5143482268569897,0.7797429189891792,3.0510445541006446,3.0755154563081426,0.843872965455913,2.276295006693829,-0.6344160220592605,2.858933418612611,0.22378405345439564,1.7619206078638248,0.5177051660559628,2.5257126097182687,2.2811468363330287,0.7565337572973734,3.1873752820013337,0.9012553894983466,-0.20020027618425904,-0.8661132235854233,2.0408252141650083,2.3314653657580027,-0.520944459274772,2.1534249566546433,1.6428666045896436,2.6506145732940714,1.937550843543603,2.219114730615781,2.6435314093738405,2.2643097947495563,2.253549275600419,2.613739835063296,2.4282872688912285,2.6147710276235565,1.1181397914851186,1.3674590329804888,3.0586605258806667,0.5618154577540567,0.5217478281358572,2.2268400464201985,2.7848834564603524,0.6032919562743003,0.4819780396569607,2.5818097057347438,1.9243051083541336,-0.6886218132001467
SIDM00537,3.055464076902724,2.8637612671610766,3.0001988992728705,-0.47545378557194695,2.7359663721630927,-0.7475083335561147,0.7252011881804312,0.5184393091476144,-0.687258043489796,0.5971531665190177,0.814821221152873,1.8696059019757767,-0.0795459609646807,0.5299113857703068,-0.8894676127289346,3.784553702405628,3.1601087610525944,0.3584524159154184,1.276443200129097,-0.7248561274261627,2.299080272616145,-0.7326224577090449,-0.10652929508497332,2.2086046694692323,2.5601144831466307,3.1447004311786406,1.7475825521704602,-0.884452485053757,0.5358239503917704,-0.5694348287920447,2.318444845766921,1.235748377274637,2.406959841570776,-0.47951027771799587,3.789194569191985,0.12250935228573806,2.594310345316527,1.2134093661020957,0.5692527488381155,3.185611223543487,-0.4217160906830595,-0.7987949765064482,1.3560371954458612,-0.46768516366932533,-0.7736428716832822,-0.783274486055063,2.237361693489356,0.022855686011157495,-0.9718074675956926,0.03098269059037731,0.049281796537160506,-0.7667662984984388,-0.2036106706509884,0.710237805874052,-0.4530729388686998,0.6998781130301643,-0.037493779052603995,-0.9001670458905027,-1.00002728044917,0.9262308558993584,2.0523708782459322,2.2360055735256417,2.8603429585233866,1.0948803718689168,-0.891699482485731,2.8191270664308776,2.1850528944936167,-0.8513331744297153,-0.7763634807737959,-0.8655170672067296,3.1771073536948875,-0.8971479598288485,1.6668017704311446,-0.6728090089974147,-0.7771470875071261,-0.9380538692523814,-0.8509914879577865,-0.768902270052286,-0.7520571134783695,-0.8368399265926568,1.3453034579740946,0.044411489690223876,0.047273877305433795,-0.8576395764388253,0.4769541531139507,1.5261710669960822,2.7079587009667025,2.158709920421233,0.8840516674392737,0.7189551134483344,2.8011495011192706,2.9266154920942857,-0.5851499503931875,2.2555039054059134,-0.8816698133062845,3.0217600292154603,-0.6833247559720279,1.7237774865251914,0.9539008038358358,2.1742484389227767,2.234891229244688,1.0345654399951405,2.85854635675085,0.7518102874671063,-0.7802234859434513,-0.8098821421423027,-0.8018286420087426,-0.7196248845406429,-0.44783570935467487,2.3984202599352713,1.606281178055117,2.8418026773735408,1.7015831269925508,2.1125070402387687,2.438336559981009,2.4427699812709203,2.08920188216753,2.729326010083316,2.391845339799691,2.780384172600869,0.9291655946916477,1.331495274958179,3.0541482566237996,0.41926721725548566,0.31789367272123337,2.408970100217844,2.509333711865976,0.17537079691561655,0.4392749284986176,2.298887575591057,2.0274997470691627,-0.8430712202927458
SIDM00332,2.962844049640798,2.3432930939440118,3.4471216159632725,-0.5726656581119056,2.3558719600027214,-0.7543833079541731,0.4548064410597589,-0.04429363517892583,-0.5558060436229256,0.5165749732170309,0.7952745945128709,1.698490270587344,-0.1571644989020359,0.1230436602303559,-0.5644355986822829,3.6960957547217763,2.8174326077173992,0.2012522150647797,1.594838763038267,-0.6600475369063887,1.9104284434433039,-0.875836107913028,-0.8545137401004315,2.132887264619237,2.4684074466324857,2.9155991060963133,0.9511981126648651,1.8090361862260669,0.15238615905982136,-0.6211819988573102,2.8731248755595984,1.4453831077849153,2.095804682479393,-0.9441455524403404,3.6499351875689148,0.14663277430351898,2.7709659635503403,0.684194866325868,0.6291458803843976,2.6901471134989094,-0.5439364865648135,-0.7750366018760672,1.0257021811018852,-0.1730554933560951,-0.7367431543602738,-0.6074094475831658,2.401963255846314,-0.25171697020121675,-0.7911197854282589,0.1813478496297926,0.25734951912428927,-0.8375811411354092,-0.24497890974615674,0.03698738576863263,-0.3920535287212977,-0.3490063421323369,0.437632544906558,-0.8122554769671325,-1.017432565941473,1.1363165564003357,2.019673596504313,2.4277548631747483,2.738838516601861,0.9739341476990034,-0.8635576695068604,2.807825626253428,2.1394277788863842,-0.792375923383285,-0.7642346989864467,-0.9116277710617247,2.976266071034335,-0.7735601145072928,1.3179621515204094,-0.7383443649516078,-0.9635868299127892,-0.9327706874708424,-0.8528945105209637,-0.6294893619459105,-0.7231255536679358,-0.7912044263071174,0.30960337263331383,-0.02633401515592546,-0.36471160546384396,-0.8908883935155784,1.3215867089695068,1.6204403785609893,2.718225869475994,2.1458210456626117,0.49699340261605096,0.675316162958753,2.8322476675388746,2.7415427825511833,-0.40922068717080556,1.9692373232355154,-0.778071029431408,3.138566899495409,-0.35177606650832294,1.4386455501565854,0.5837962422810596,2.4598883398331166,1.986514373882417,0.8256664300014341,2.65856040100185,1.2411839491423475,-0.8057893804663109,-0.8900085498990272,-0.6662702852726484,-0.6494190205410634,-0.6480470306866609,2.7080787763500718,1.448557660874215,3.1128370268650323,1.2878402367247097,2.220169652566813,2.8233876529640596,2.32703466180301,3.0834025760734898,3.010435204815099,3.0519562854770554,2.6515061405936744,1.0205709268691574,0.8910542602865051,3.099953495441977,0.2990136586011419,1.3020668111745586,2.113575061691143,2.5402048263531607,0.33694911374214204,-0.7221873452069812,2.5521708563360206,1.5535656994771192,-0.7287837065225283
SIDM00299,2.9099475626031754,2.536540738443716,3.3929345011243037,-0.6367412009926912,2.7297604935173303,-0.7467037262605944,0.4486912749837419,1.042121736391978,-0.7146991872246247,0.5909821200939414,0.7771386137900392,1.5991577708046443,-0.0026696733512787275,0.3345169166008633,-0.5944382895188284,3.6399517849714327,2.788658912149402,-0.17020182031919615,1.5426358564179388,-0.3306899432698225,1.9692470905318762,0.804759106589262,-0.8821090714347564,2.207284871983663,2.721050368970235,3.168833993554232,2.2563334982803527,-0.8898928714418094,0.39639941928090294,-0.5731566255712107,2.1430404275851744,1.1454095183021498,2.297918638163264,-0.8872068802501806,3.807629990767904,0.10825155175484022,2.3165677170973655,1.0406430550986618,0.5282787597482766,2.7208664518716037,-0.5069556920241847,-0.8459364171251017,1.106794357295969,-0.14994986075428285,-0.7866606676302935,-0.5558577091165808,1.7544839059817183,0.4447969511418663,-0.9023246569196555,0.2642477821316086,-0.08064357988472677,-0.7858398985577865,0.16697430684808842,0.32888077841135355,-0.6555527052540047,-0.03551971009599506,0.44692646278289355,-0.8195206952186526,-1.016275086566929,1.2867407918512372,1.5624733556714954,2.33937804374801,2.8556514171014142,1.3635547664187992,-0.8640536043493228,2.542979716952704,2.0646666191657594,-0.8260966267225187,-0.7398091748184791,-0.8840902023791938,3.0823622774131523,-0.8867309601029507,1.3926550577047874,-0.6839302781473561,-0.9265748048516209,-0.8493314250358124,-0.8187937260798237,-0.5665900741917593,-0.6156475725103636,-0.5965276363684999,1.0901995563290345,0.6186608967448559,-0.2795714386146467,-0.9236186622959649,0.6119843370445592,0.803068938497527,2.2105623798180605,0.8339220187535653,0.5833821478897799,0.6758252306949081,2.8222808878064716,2.902491262478844,-0.6678851727332799,1.8262055530618095,-0.6951794319797798,2.6077176112028013,-0.16696101745558165,1.7539306880276884,1.0784228777756428,2.0465042186915974,2.0485278681075245,0.9921712445945899,2.423362224395897,0.1328285347510148,-0.7218865343434862,-0.7631848780713872,-0.20574089665580306,-0.6283143901491837,-0.7055523928800055,2.000572546197584,1.6488301565653602,2.6762760215067316,1.3537593265710397,2.2921243835038316,2.361112906444606,2.268967970291007,1.6416118479304043,2.5742767152539003,2.16168719072116,2.6054342699115205,0.6373918228446513,1.1534803258295934,2.8976398833590755,0.27534799224095075,1.1570971352615231,2.269114177347453,1.666751607094631,-0.07710510863406955,0.7792612049429419,2.318157486709013,1.2467177403039078,-0.7968319489661326
SIDM00308,2.799547926897615,2.6946010837763605,3.0255956808640936,-0.517427680051271,2.007868079950031,-0.5618359033899544,0.509711668746893,1.21361554935642,-0.36311228022201797,0.8134345571527449,0.4207509857861638,1.7344172164355085,-0.04275821814586009,-0.24184813937095503,-0.8231814389373825,3.572584249172254,2.5795092904555057,-0.8050413591613977,1.1030019462201504,-0.6663185942262133,1.9161733902729485,1.0988939708344023,-0.8741658200630239,2.110464540082718,2.548629341691291,2.7845045103555894,0.37876514040055587,-0.8742018831113476,0.6116309148531992,-0.7075933809720825,1.7330254432732146,0.8844072737571105,1.7101781113262968,-0.9680592600419209,3.5552513799512195,0.50498063227008,2.1462890917426583,1.1355252759530627,0.5842719649650475,2.7372681959970264,-0.4225190275366069,-0.6976611397852602,1.4801539620555855,-0.6809066404575373,-0.7947984062017371,-0.6467551438425155,2.028533683709616,0.5188319602955833,-0.8303142054058122,0.23913054592282323,0.48010644088052284,-0.5256344350184655,-0.2704727539415411,-0.338506256955014,-0.8343809129937941,0.060361980686541805,-0.5960179877146596,-0.6767671207937833,0.9316537030440466,1.502941641233454,1.9102869210682736,2.2245417484612853,2.690292109471908,1.0396722661842823,-0.8779228009880066,2.9734430788431845,2.4076643043364885,-0.8130503246912036,-0.8125954964197348,-0.8111565190168101,3.149687046575317,-0.910216537415383,1.4662481068261257,-0.7360250146977718,-0.8562036832866982,-0.8444216196417702,-0.8403732440691695,-0.5624564027548801,-0.7000107291972723,-0.7777340108894262,2.1296649682075883,-0.06384037305967045,0.06863126466439874,-0.6816504149384421,-0.14452871150775257,1.3745337283593981,2.450213573965195,1.1497915731875805,0.6805964314226439,0.43446076865155414,2.608401731795023,2.526384459802037,0.21050473059770022,1.8278886029706076,-0.4220283702656616,2.7354497796700623,-0.40083733747332534,1.307627714032995,0.7401853173108097,2.359539797341712,2.02671570452413,1.1648536827114473,2.2175096806204344,0.7141934154106694,-0.38609870640157273,-0.6920719058265219,1.5292632812518565,1.5173696683139046,-0.7845748387899281,1.7989633529289968,1.6282114527929494,2.6140869454193494,1.366582516117559,2.1393880152942457,2.6145104276142273,2.3729790889182283,2.0474575917909177,2.3538635997934327,2.6980551441234852,2.675201068606243,0.8712246304030176,0.9337558440356051,2.876596495000462,0.2817582139110973,1.4997915361750394,1.6859019392688952,2.0467959173759938,-0.19117760418756807,-0.9152413550289534,2.8775243457825264,1.2976180911186248,-0.769325808149551
SIDM00227,2.884485863374429,2.4151405018005594,3.030783331890943,-0.6680870398126846,2.2639055474984806,-0.6713803582774814,0.02129091602058248,1.0819406649244754,-0.6713964298979039,0.49556066715106717,0.8952355987312492,1.4293862314971932,0.09111982219840382,-0.5124160344362194,0.7281720728316264,3.662069625681488,2.9119050365388,-0.854882786009794,1.7480709427094447,-0.26454680744476106,2.2194390720095263,-0.3349810663798507,-0.911091565699664,2.0401876331131215,2.5318048945098557,2.9859959727176406,2.213239176948827,-0.8910839666096244,0.19951015310177808,-0.5756672186128543,1.9219728487404606,1.0484920000102091,2.261527618044966,-0.8476919334173677,3.99939347344415,0.022864606515702796,2.745000598284897,0.5502843839785708,0.4981415386913434,2.35883259386339,-0.5807981043385688,-0.7443363463720724,1.1436415498135666,-0.044252799247092044,-0.7314879673591304,-0.6936654972781002,2.008295520390353,-0.20246579504409826,-0.7713929115708401,0.37511048207562386,-0.07082549793213666,-0.8776505075482169,-0.20688982903673678,-0.3093156082373556,-0.45654662747261626,-0.19068317410745608,-0.2241834990340296,-0.6514634810405766,-0.90470804616322,1.5688751359379736,1.238375537978074,2.2949689482261255,2.7617476997705985,1.244513954519742,-0.8336994609085878,2.8682910698596045,2.099483513273757,-0.8277388487908708,-0.8617071767556059,-0.8271062932444576,3.158220719020903,-0.9566383682296585,1.2981091668406315,-0.6999849981123085,-0.9085413950101822,-0.7985719660369027,-0.8485904072848973,-0.6026950835560478,-0.7769618712844367,-0.8384469477169668,0.998736537684937,0.2065532381050937,-0.13043611509356876,-0.8680156263559867,0.3189082143063728,1.4750700455916,2.4362295304664463,0.9678125111023465,0.39052989398389354,0.4526070110630386,2.413693220526936,2.564321462594826,0.5380955629374315,1.8296323307276037,-0.6536315939800905,2.9982033576266267,-0.6395131482931976,1.7565883289066158,0.8000985553957738,2.301154124055284,1.918635300410045,1.1453144521339607,2.2524821789842697,0.5772090250450009,-0.8150140301855295,-0.7897135793814231,-0.5874430264726532,-0.6192631653098352,-0.7412365271434549,2.161090493399974,1.5465313833227208,2.7623360315364813,1.1117513580984535,2.1487397703171096,2.617122270476594,2.525289555659808,1.9215654331258722,1.9942862387141234,2.3340736220411054,2.857107848198984,0.753904214789341,1.1323296173329471,2.827520951034613,0.4788129282190986,1.5176383978364618,2.0440343414686084,2.2550242543109493,0.36205529588045826,-0.10160810376422434,2.2505988975096067,1.5294310981392227,-0.6934449543438967
SIDM00294,3.3322182566125615,2.755798202489818,3.2894804682183927,-0.3805387255954292,3.0194109994653267,-0.6985395750685791,0.12779896300613278,0.8724054402974447,-0.7238119834279226,0.6307930389901669,1.2611169644165077,2.2539364297613234,-0.4913899045182863,-0.15786621839819132,-0.8647814573425581,3.7239016925715025,3.052627777122295,-0.03856367449038372,1.502617440038691,-0.6540229883733727,2.2079177207566234,-0.546049372536211,-0.8614423717453088,2.1633338023531463,2.673040894642441,3.0751108364964383,0.9970208800189745,1.1938971099223061,0.45300600607496183,-0.49288802647036367,2.8396053773896837,0.8492273189184785,2.2854857586127704,-0.8956511584269479,3.9562291894917396,-0.3800768502844952,2.134531841127138,0.8155832588736659,-0.24834857649847164,2.918404989701541,1.2041164408021854,-0.764749891359117,1.2860810015625628,0.18589506696823632,-0.7713168810807081,-0.07277399116490839,2.2118484317357363,0.5972530074827898,-0.7873638136304209,-0.08704273195609852,-0.07129754232713291,-0.8358755238280703,-0.7564856150772075,-0.42860983067865527,0.18408869499708477,-0.1769003260778445,1.4730817175751791,-0.5904100593216964,-0.987099612130548,0.6735247767093971,2.268331163351057,2.0214112965617512,2.9601912883275423,1.229257873286133,-0.9355736838237101,2.9074026885449658,2.580610175012658,-0.6786128546776091,-0.7675548705215985,-0.8942849979300181,3.30969275556465,-0.8541665450445134,1.8298569500038009,-0.6040149833023044,-0.8117942857959051,-0.5618167335104358,-0.7336674940887565,-0.6193160154553905,-0.6296808239792715,-0.8696391541905379,0.875419176216013,-0.5568036600336705,0.007493394590847443,-0.7952860898351501,0.19365307891472583,1.4560612838292495,2.3223658833407548,0.9671515187561147,0.44408226173076726,1.0336149362255798,2.872303126655269,3.076717641799982,-0.7379318149228703,1.666919236549149,-0.8351007184372193,2.868846278242631,-0.6241428384332389,1.5613929755298708,0.5448211768555276,2.861270623446417,2.0482636966793133,1.418800418897947,3.0504282947611094,0.9736166331058327,-0.7195609591907699,-0.8110007455128202,-0.8130145546089983,1.0150525224513356,0.37550329035195024,2.1706359083777595,1.5573249283842883,2.395548496933475,1.7328606165221592,2.553439263666378,2.741329549828648,2.8676235799947154,1.8763784509087107,2.9547885443547286,2.747624218853549,2.9207937834630897,0.7997814126806132,1.2811866640938687,2.9154950127589645,0.4665152469699857,1.065132547971439,2.4176285045116446,1.9499582032384537,0.67570469589584,-0.6453453540016623,2.9463853390528736,0.9061897957316781,-0.6797331515087089
SIDM00677,3.082854071170426,2.6311987729621,3.048222911102637,-0.30268518838289477,2.5484907658366533,-0.6055578630729901,0.10303697799530309,0.04406318566349624,-0.6193399649227902,0.5465416146785318,0.8096218432012048,1.6348194102572715,-0.3396690958277486,1.4015934815919344,-0.8614729137426388,3.7125979592606937,3.1559527260476554,0.5685359233867883,1.3528179448208835,-0.6719501109783479,2.1071789984561433,-0.826453955723334,-0.8427353130382377,2.319488000478027,2.6802647292289294,3.096151990866022,1.9662357790718636,-0.9067441439522487,1.640126434797513,-0.568090715711485,2.2086232169287334,1.307211870722987,2.697855117236424,-0.8101756504016229,3.788794570863502,0.3087077039559183,2.265899030682552,1.2706950943389979,0.3952971978048377,2.986882849332168,-0.3937609252243245,-0.5582821301334322,1.1001671953206122,-0.5468005163534213,-0.7974272204680836,-0.7141494949412636,2.3184138785764574,0.0643649601677956,-0.8732420329074929,0.45315701801601244,0.29054336935899705,-0.7935425590413444,-0.24174021512566432,0.15763478905979572,-0.7526302782709814,0.32819914760741575,-0.8666489898423977,-0.6221768142529935,-0.9901143785395045,1.2883112589788628,1.9394090979165326,2.5498201820148205,2.9357750742625983,0.06760191479510184,-0.8691136347085466,2.9048850693768142,2.2882147471621277,-0.620764467059951,-0.7640689818483762,-0.867091259463277,3.223196881258192,-0.8884017139127777,1.7391524687051778,-0.5236564908140802,-0.8395400818406652,-0.41763151595911174,-0.8705417500510252,-0.577165873070403,-0.6766078272270232,-0.8577947071571146,1.0784096978943052,-0.20735076651713372,-0.2774626072964541,-0.7910205180090237,0.8381887795061524,1.558919488537178,2.4106113680308945,1.53193065311555,0.5154260520064721,0.5406829372616313,2.733696386555908,3.0530035959683257,-0.6507212419750404,2.03717530412878,-0.6599765653698157,2.87492648946157,-0.265528026876186,1.376848912940139,0.8729474768354542,2.255635326604322,2.146232140521345,1.1657129477659414,2.574623864094332,0.8320857503960346,-0.779136204747123,-0.7573262708278111,-0.6581640775156788,-0.6351845561549202,-0.733204302823644,2.051849838426574,1.5105311639592207,2.6012483520670147,1.5298410538340745,2.3205400545440806,2.5399255235046967,2.292855285559917,1.9636680059355611,2.846030968680195,2.272836686159134,2.514243188823851,0.8931045578999296,0.9678376870736245,2.9896532069585997,0.5311127685090272,0.8190356195427365,2.1963369977270966,2.3160062978638822,0.5296555036462617,1.3203905164420588,2.5998949231270903,1.7504235539119835,-0.6953226717159758
