,CDH5,JAM3,CDH3,NLGN3,CDH4,CD80,NLGN1,CD86,CD28,CD274,PDCD1LG2,ITGA9,ITGAL,NRCAM,ITGAM,CD34,CD276,ICOSLG,CADM3,ITGA4,ICOS,SIGLEC1,CADM1,HLA-G,CLDN20,CD22,ITGB7,SELL,VCAM1,ITGAV,SELP,ITGB1,SELPLG,ITGB2,CDH2,JAM2,CTLA4,CLDN18,CD4,HLA-DRB5,CNTN1,NLGN2,NRXN3,ALCAM,SELE,CD8A,CD8B,CD6,CLDN17,L1CAM,ITGB8,MAG,VCAN,HLA-F,NFASC,HLA-E,NRXN1,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,NRXN2,CD2,CLDN16,MADCAM1,SDC2,SDC4,SDC1,PVR,HLA-DRB1,CDH1,HLA-DRA,HLA-DOA,HLA-DOB,CLDN10,ICAM2,ICAM3,CLDN8,CLDN2,CLDN6,CLDN5,CLDN1,ICAM1,NEO1,HLA-C,HLA-B,ESAM,HLA-DMB,HLA-A,F11R,PDCD1,CLDN19,PTPRF,CLDN15,CD226,CD99,CLDN22,CNTNAP2,MPZ,MPZL1,PTPRC,ITGA8,NCAM2,NCAM1,NEGR1,CLDN11,SDC3,CLDN4,PTPRM,CLDN3,ITGA6,CNTN2,CD40LG,CNTNAP1,CD40,GLG1,CDH15,CLDN14,NLGN4X,CLDN9
SIDM00466,-0.8175522038539648,-0.5919120706500062,0.7091804390922127,-0.7395743365880678,-0.8947103698173883,-0.9363880239675808,-0.7025976890571627,-0.9029453588884319,-0.9497063517660129,-0.8071446563639605,-0.7936781626514087,-0.913122255197111,-0.8961099661556337,-0.6331263419974144,-0.9890252880874432,-0.8485481175841678,0.4892473667532195,-0.6517111526424328,-0.75587117340363,-0.8630378332802588,-0.830232567159219,-0.7964362370062336,-0.21476173141904387,-0.7794078576185323,-0.6630867126999558,-0.8578429903573174,-0.5941640648525437,0.269820880624439,-0.9154631828989966,0.2114620648807366,-0.6783577262049482,1.698121832767654,-0.7204141884805659,1.9290929601223565,1.3385438865386294,-0.8374488781078196,-0.8298266686780986,-0.8939805107424827,-0.9397181865410403,-0.9514748003369841,-0.7494748787667306,-0.5029124453388312,0.7523143249634279,0.35503691701198525,-0.8911448188377994,-0.80704899356395,-0.8699815106866279,-0.8731976500176656,-0.6916229305612229,0.396103416320269,0.8808992031663382,-0.9413466383213318,-0.010460496768333384,-0.42829736267090124,-0.863578259129105,1.7323826369413062,-0.9212328107922941,-0.6261222395772635,-0.8182277813801497,-0.9160211689833173,-0.7900459914137173,-0.3654007495710062,-0.7055958718722771,-0.8352062926822915,1.121533658379964,-0.8552634684035847,2.345276246504729,2.6795176385073423,0.06006154333783702,-0.004370925587876961,0.481876619211946,0.7413476421946271,-0.8591155710991643,-0.7518925834032952,-0.591636533311741,-0.8450135274137411,-0.542352911003191,1.2339533221133632,-0.9422443584169717,-0.6865034601113322,-0.6613494110601783,-0.9606708030867065,1.3977912255402007,1.0265144020989592,-0.3849829525768827,2.053829187786748,3.0544067257185192,-0.6392656879947255,-0.26826727786925525,0.13642094090145482,1.5795074988342934,-0.8843114294704423,-0.809397883585019,1.3519709632293626,-0.07533140275601272,-0.9005864785063135,1.5985439457564643,-0.7972482548323402,-0.8487731109377901,-0.954525417466422,0.5750756273203508,-0.9635405745169715,-0.9017210533033578,-0.8639836263922342,-0.5628618143112649,-0.6291574817540122,-0.5032100542252944,-0.4031519760386356,2.405554694483467,-0.6520090890524588,2.3300488341052494,0.3894881137888527,-0.8806893452465272,-0.8615010020244274,-0.6594774880966142,0.6192528468824547,0.6219537078723827,-0.8140337956814787,-0.8150268341996789,-0.6435682610964404,-0.6667115021933607
SIDM01132,-0.2131052155632584,0.2537577613031022,-0.7375988844591402,-0.6316681344325649,2.3578018123549866,-0.8709229403040357,-0.8859103568281532,-0.8324298598675579,-0.8324693058253626,-0.7890551328238568,-0.7550412655883695,-0.8011856197454563,-0.7571307594406993,-0.8286571286903516,-0.9466867064107157,-0.8804199354107524,1.3865943962211862,0.2898301021833907,-0.7524080087083532,-0.3942627008963505,-0.7806835663219759,-0.7457772188541093,0.7174663824716245,-0.8008815708882373,-0.6574844115378357,-0.8678649298077308,-0.6783116919907263,-0.9576336012384769,-0.8150895761414759,-0.2555992378163083,-0.7575835029911985,1.17585376958327,-0.7006543318211451,-0.6570630829364648,1.614649134103621,-0.8022282495217066,-0.8155137100823827,-0.8780460209420669,-0.8601888668627306,-0.8708250920554962,-0.8555943234275968,-0.2116286459447332,-0.7416798613987168,-0.5987273409737739,-0.9109529730495431,-0.9131769420325976,-0.849483186188152,-0.8245023452361793,-0.741236251826554,0.9021757647336541,-0.8073489116461117,-0.9127369199987192,2.3780787834318087,-0.5920082468926491,-0.840704406999933,1.6149903100355547,-0.8507956734392381,0.7353030607417648,-0.10615595696462587,-0.8678516574249868,-0.8070054069763449,-0.7729134374515547,-0.6836207380012332,-0.8744741505605004,-0.8479033473947405,-0.8022246500042585,-0.2588216879361339,-0.6932576941374169,-0.5548886704989793,-0.09717851398336604,-0.09718939550649833,-0.8394555638537176,-0.9149393522315995,-0.756322646658314,-0.7974812007686771,-0.880748795888641,-0.7337907747779853,1.4467253689086066,-0.8737812521725121,-0.7206974092891922,-0.9168035593803323,-0.8180159119519447,-0.5288203603312268,0.025083136850673923,-0.6115241149457201,-0.37414920958238407,1.208214110037386,-0.8129061162511017,-0.6003133071336949,-0.23569588374732342,-0.3361663911243583,-0.8379959638952584,-0.8014000141518025,1.1549152977614845,0.045997288698777596,-0.9018178646475046,1.3818656301216241,-0.7939971680311878,-0.8289909521713357,-0.8775424555309642,0.620977699913653,-0.9588081730949738,-0.30585080736048587,0.5389195409500117,-0.6983301535413848,-0.8605897487178258,-0.8363569670640307,-0.3675414997409714,-0.6468697379643503,-0.5917819833507069,-0.8393894187129933,-0.3557437899175706,-0.8839518763777656,-0.7183974185623553,0.08380463102173047,-0.603171189395936,0.9091876858643376,-0.5560880612805462,-0.7336860143525136,-0.9361761590040502,-0.7258947422447766
SIDM00465,-0.8494515521067394,-0.6002274722865577,0.07181388373565777,-0.6941574290108126,-0.9198669836908402,-0.8764888939386191,-0.8110050845198392,-0.8121683613268301,-0.8979481893472046,-0.7342805547762838,-0.8265456698286427,-0.8956068489685294,-0.8020526452070357,0.48312585371070393,-0.906428550203231,-0.8094683765292765,0.6663278107644071,-0.6774751486445675,-0.778536343745563,-0.7908487403005636,-0.7674264059223403,-0.7478902318592313,-0.7077203744516924,-0.7862931645288366,-0.6608988050510368,-0.766092315432111,-0.7732222226103015,-0.8553880599055164,-0.7960274816527507,0.9480271091115493,-0.7500790901018697,2.129620602247214,-0.6440887325911339,-0.2188421123558424,-0.5405296627407732,-0.8114685241675585,-0.7679849759303802,-0.859774414953136,-0.908373280219925,-0.9526484106743812,-0.8029657181310058,-0.49788049874869944,-0.6761017011213806,1.420674216535571,-0.8607935468215745,-0.9136930182068166,-0.9113808150081991,-0.8438062693278832,-0.9011728249653037,0.1582832316042252,-0.052350454043054113,-0.7798946508884006,2.197995363501686,-0.6717856918040672,-0.8379744903585541,1.2376633768744587,-0.8060249306981109,-0.591320146418059,-0.8008140111986439,-0.8194596635091346,-0.7153469944159702,-0.750383348696512,-0.6499049676406138,-0.7901234704601126,2.4816851097603894,-0.8106818018743719,2.379919636216734,1.4057820206057616,1.1782820220804828,0.3877950778841227,-0.23500003461329172,1.684863152660312,-0.8728279537063268,-0.7495725056589737,-0.3609316554575147,-0.8040504832108364,-0.6550582006469833,1.0617266328934651,-0.8811941549133478,-0.6861051790323723,-0.6397660847238971,-0.8422313272119667,2.476481945213694,-0.6514497034723613,-0.6725513859927198,-0.3254686481890374,1.6622236232124967,-0.6692461129026349,1.543367429388939,-0.09882072657240917,1.520098629182822,-0.7593857830698096,-0.7625464057824843,1.4198824242140002,-0.44243123755473,-0.8450446888303907,-0.7039112563895474,-0.7005207884454915,-0.8237178200478817,-0.9679768664765835,1.082721040800624,-0.9456495162877336,-0.7350771213986165,-0.8051471234763384,-0.6769014005085651,-0.7967201055500889,-0.762217750261462,-0.4786614151234264,2.3424326714846058,0.18039471481766522,0.6785159356369691,0.6900726552889578,-0.8366373612698144,-0.8324491540674935,-0.6972250080244822,-0.6669675208765877,0.8912018410913165,-0.7817387975005196,-0.7527872209599138,-0.9268884172233187,-0.5171326556549182
SIDM00565,-0.8269824122112142,-0.6604068307676901,1.6311138792832012,-0.6966095702336853,-0.973145660511661,-0.8597712162923995,-0.9467168374128342,-0.814575705237414,-0.9316109334427995,-0.7202441181857913,-0.4730345769598997,-0.8630050533371654,-0.8834726107411047,-0.7696573078688251,-0.9535499396188373,-0.8622855080932723,0.3843663104964953,-0.6615058055300136,-0.7819793148348896,-0.5816758390451497,-0.8765030670261029,-0.8137225764557081,-0.6707256311988693,-0.7402169228276482,-0.6734376213463096,-0.8111136362362463,-0.758602690833936,-0.8539832111767202,-0.9320672074570464,-0.41050564328384087,-0.7253968744206148,1.5843245161316857,-0.6791063096775185,0.17247531550405484,1.2476836038425951,-0.7840391412670004,-0.7809072540619285,-0.8397673055458126,-0.9823507341983019,-1.043361140152147,-0.8333333521460298,-0.564364116611564,-0.7145764343597945,0.9533535870851155,-0.8765148764024406,-0.8524960669456071,-0.8217978002123092,-0.8461286505602236,-0.8375128272334503,1.231715377003872,-0.22520110980418076,-0.8952735983781749,-0.8795893129089255,0.225226030748895,-0.7954834894157816,1.24657305961086,-0.8992815606682729,0.7215680270686919,-0.22562297336881887,-0.8762562740433434,-0.7158036509493593,-0.7460217422834294,-0.609378810057717,-0.8891018653815097,-0.8400542443312461,-0.8596811380755413,-0.38136020303671037,2.381231578682694,0.8173389095803716,0.021258447942159187,-0.3300910307137241,0.7109742856781467,-0.39046851250692705,-0.7896941426440951,-0.6789631849171862,-0.8716786078761313,-0.7508767426602674,0.3639086286283286,-0.9011647362766911,-0.7251627684966984,-0.8720557753490835,-0.8805497207654331,1.4947393607353203,-0.007108871602066695,-0.5049947648823362,0.6441575360071384,3.15352139675148,-0.7840951377036285,-0.5747877878341421,0.21476569593929243,1.1076308198902312,-0.7671969090858684,-0.7199206216563762,1.1184465681793296,-0.6057251122845946,-0.8737464742287276,1.3883337279341688,-0.6888295956258297,-0.8161418718630798,-1.0132578017134746,0.6421766347484026,-0.8925354969775838,-0.7043537302297936,-0.7874129324011394,-0.7101747789346639,-0.8219277191082918,0.054483346494706486,-0.6660842686514608,1.4098179702678442,-0.12373159816574383,-0.5858721353502657,1.4640562794644303,-0.8884774391124491,-0.8792516918028603,-0.682936655884744,0.17560086796498964,0.8734032654201597,-0.6093230497212806,-0.8666836992330584,-0.9056244896156167,-0.4466236564067946
SIDM01092,-0.8788844504857354,-0.8411891225887178,-0.8413555754121852,-0.6947655638473139,-0.7394244412218253,1.247330193693634,-0.9558847164349005,1.7187856439849476,-0.7997165385097588,0.019934167112541114,-0.37882378462289906,-0.8023156953962169,0.26067496580672644,-0.42234391200922067,-0.7861831204112846,-0.8116614141499552,-0.0022629738867213393,-0.3074559489622019,-0.6698822456020532,0.38908291378441084,-0.7825016947465532,-0.8875157821768098,-0.6455423905960789,-0.7399920722411777,-0.7161924246539308,1.342899248891055,1.1954419776345961,1.4197185662150171,-0.6119768338877393,-0.9545043127804751,-0.7368385520902346,-0.21089735699521728,-0.17546570902845898,1.577724803510122,-0.8802925070172394,-0.6056540492648134,-0.8540401152463974,-0.7543525984163305,-0.9082836935705497,-0.44909873043082216,-0.8355304401706024,-0.5925513758643859,-0.6415198967363646,0.6675459500506314,-0.8891195135136367,-0.8428662970557943,-0.8210543709374695,-0.7332070404562475,-0.6959284258139198,-0.3538610683357998,-0.24685532648799224,-0.8510756492293461,-0.5368388520943161,0.5374840282884148,-0.7989347855933746,2.2798545391982787,-0.8610927898292368,3.457077279801317,1.3877887258011057,-0.6859594118322875,-0.6147817604296248,-0.7417950605837655,-0.6526388481049615,-0.842636672306913,1.0191607976481658,-0.6990287031104067,-0.6808932119154596,0.6716278181390202,-0.5237733957892351,-0.5465020270300314,2.693729766353896,-0.7654061672123255,3.30908114695681,0.11142923415369632,0.05255919946427801,-0.8819100560204108,0.7298782495769858,1.523734351314828,-0.9417336566302942,-0.6881012534291348,-0.6292499666413984,-0.8091878615133632,-0.2698453647860863,1.042924547668617,-0.7780700881761384,1.1166542916260667,3.5850331223009917,-0.7087228143152455,0.1991166546276891,0.38837155153859204,0.40413188332153155,-0.7162391119765465,-0.7567907283945093,-0.4455147278867367,0.02724521840347294,-0.7596900375917159,1.8437080966284771,-0.696258115303136,-0.8389053323054261,-0.9981441251215319,0.3507887959986929,0.7446909478880827,-0.8541888824094598,-0.8240406758305325,-0.6436628907356339,-0.927596372480777,-0.8637508564828382,-0.5752034178645812,-0.6808656453183889,-0.3584414304646725,-0.8987554226953384,-0.8961814614051785,-0.8292736914933005,-0.8369967624996053,-0.45713362846852995,2.504009790625273,1.2887083754010509,-0.6098356148883848,-0.7955939252972581,-0.7410994231454017,-0.7064160038819577
SIDM00218,-0.7017334838410371,-0.5941280787152622,-0.7133359445810363,-0.6177032025676653,1.5096192397209744,-0.8946273430138173,-0.8379205533816259,-0.8105119732457493,-0.8719614331895679,0.6064891340578529,-0.4303617338226061,-0.8286792882221556,-0.8399984299395157,-0.776124872879558,-0.9055687706992593,-0.8182734511570565,0.29401875024487084,-0.5415740591754443,-0.6252766211424903,-0.5543410196133538,-0.7939025540990924,-0.684816601439951,-0.5024996463739051,-0.7396169101664565,-0.6481934945942238,-0.7595515734077599,-0.6137410544755428,-0.7830639087460077,-0.8900696677479238,-0.23398922998699367,-0.7882513751552115,2.3223393556238108,-0.48672911218954873,-0.5886997253185633,1.8645345108532572,0.5096911473033369,-0.7746689365751894,-0.8226750649679782,-0.9049266285523653,-1.0108074625751748,-0.6909250399588165,-0.3742554373293277,-0.6091891642265098,1.0355973392475974,-0.8701740467589427,-0.7652179066162643,-0.8163842913484699,-0.8081566740445365,-0.5471167733236988,1.3753164038582995,-0.7183375319788121,-0.8901181739598965,2.1231519583066567,-0.6520173393662564,-0.6472389785739789,2.263368735527138,-0.7911584039680427,-0.589368079236621,-0.4893448894215546,-0.8386591997867148,-0.740225455037456,-0.7075687658544412,-0.7017507201583958,-0.7306460283735675,-0.6253491372340559,-0.7686616721184003,2.1794915553525995,2.030464389560114,0.9582942423626164,-0.08564121281309253,0.2016233560185462,-0.9314274875931826,-0.809394129435049,-0.7022219656184119,-0.6686328369177128,-0.8359954635505581,-0.5741909959629592,2.151075193128605,-0.8903948484582406,-0.6759027223123605,-0.8266694247696004,-0.7939025540990924,0.5565430651635153,-0.6407168982095166,-0.6374164504136006,-0.15818425453493848,2.667365278824928,-0.6802162288265649,-0.5055382585152849,0.33175822363866714,-0.24427369002262966,-0.7066647786581908,-0.6869355065725754,1.5333561895132222,-0.40440282500126895,-0.8298829814326586,1.7865929295453338,-0.6198008841689018,-0.8190582075052807,-0.9846129109735923,0.7609784862977851,-0.8942671553366193,-0.7299233100554195,-0.7931394624773417,-0.44765351970401396,-0.8197404470257904,-0.6828002468643267,-0.4992837101353196,-0.3514260849749178,1.906160477163028,-0.6958625855581694,0.9052630617738233,-0.8403864092340759,-0.764495119015653,-0.0740450880175204,1.4537492984222162,1.2764747121660425,-0.4398803747164286,-0.4959664774638174,-0.8219316564161819,-0.4653044265131617
SIDM00044,-0.7410221679405509,-0.607236057342334,-0.75558148705925,-0.6787625622218016,0.5659228413973534,-0.8954275980302085,-0.9504688763590157,-0.8986623078471351,-0.8678921918207362,-0.47850903433032776,0.08141161268208412,-0.8882341768372432,-0.8373255341517464,-0.7462993232520754,-0.9724615239756913,-0.8823210231585437,0.9217416568689343,-0.6825953145576007,-0.6909342165187604,-0.7506043188069634,-0.7281424441012251,-0.7462993232520754,-0.6715136530742007,-0.7630561642716642,-0.7488048505283247,-0.8497309631593909,-0.7425665487459873,-1.0019465363942002,-0.8912790944154609,-0.2334175249328015,-0.7545325164858853,2.432278487653812,-0.5686594643854468,-0.676900956023034,1.320827324994782,-0.5322574944965675,-0.7860707039446254,-0.885535016995047,-0.9067859115906263,-0.8498379444735471,-0.8393753600219437,-0.11318237162675625,-0.5623254178383156,0.48885428617810944,-0.8021597174649466,-0.9155247030751953,-0.7807353989962618,-0.7589075939071221,-0.5255639229405802,1.3110106989809442,-0.814811434131663,-0.9043392289623458,-0.893504390925256,-0.6137126137495161,-0.38372839064191316,1.8829654418875441,-0.8702782065877784,-0.5443937267928419,-0.7790316764487978,-0.8250907372093765,-0.7979480379581492,-0.5556887374899967,-0.5915910463769495,-0.7670222607961524,-0.8150801855388194,-0.7691552050231992,-0.6439412967459154,1.6337225717097836,1.6362218385347937,0.013439712805949756,0.658873484294635,-0.882159928220697,-0.926669370297605,-0.7432188084212459,-0.6967646505984316,-0.7901136702424949,-0.5092840541736512,1.2055610487999273,-0.8395592115616708,-0.6050861805637653,-0.9446152465132718,-0.6477568971919759,-0.8153730185295099,0.4430019338854846,-0.47265981908705057,0.8727436332046562,2.4568536800028067,-0.7514037336872489,-0.5793799356328967,0.2207624686072382,-0.2674064315621746,-0.6637319294361222,-0.7616671441370994,1.392649978812739,-0.11863914055151065,-0.8781983241735,2.475063844049348,-0.7857228323515059,-0.722688757235205,-0.9666167097412312,0.6827889586563485,-0.8801225755017875,-0.7668909345434622,-0.8390356233307112,-0.6481732872131633,-0.6133410991231623,-0.4144294180173616,0.007270251607947605,-0.5403882577048663,1.042428738707061,-0.8771080989268405,0.8700156946288008,-0.8077454844309141,-0.8439290816748386,-0.38149828290481236,0.73696169269898,1.243238232385533,-0.3989544716227677,-0.7869745502690692,-0.8753696713956701,-0.3492695907391982
SIDM00362,-0.7101175034676795,-0.6322593297467338,-0.7061205962757631,-0.6617156865042543,-0.7230873757909972,-0.7801117807116595,-0.8816063646356765,0.20106105919627076,-0.860661401095353,-0.7898124237627318,-0.7693333741701469,-0.8843499965881991,-0.5124799827318538,-0.7366302602993096,-0.9569240538112931,-0.8482587839288097,-0.5081013507677056,-0.5494026147157213,-0.6551234378917228,-0.0361110414893293,-0.8104818078029389,-0.7799232153889882,0.595414366866387,-0.7743728168527951,-0.6161912067898059,1.4680557852477025,-0.3358969597050399,-0.20389334971922096,-0.9073837307184207,-0.8501637584347029,-0.7213120150465717,0.15978479481570693,-0.5537250245235826,-0.5731403613850223,-0.7808620284143851,-0.7765203303616405,-0.8045177715275004,-0.8834335982472369,-0.8860611028976706,-0.8943822717011498,-0.8070143044667955,-0.5618273191362396,-0.761509273093411,-0.0923156288233719,-0.8381983379788805,-0.8398662621972623,-0.7378320610292768,-0.7900608933667365,-0.7292249302981917,-0.36774375589388236,-0.8597127143673851,-0.8461167138138381,-0.8850368330286981,-0.6490978576538589,-0.7589534923556354,0.9991090271629075,-0.8867162995292653,3.2399783857424906,1.3753289349853803,2.223037956640167,-0.7653488096589268,0.1422275843162786,-0.7212252541877372,-0.8258998730924415,-0.7460998946707209,-0.7826632251285114,-0.5949640686373265,-0.31130914365604634,-0.6279521827283006,-0.43618034164347963,2.2584635319140007,-0.7747489648957534,3.3585151137499283,-0.11035802480779637,0.44607908012150554,-0.8475389017116913,0.9078715251857085,1.613363756219766,-0.9215522441045352,-0.7286211978746808,-0.8638555443671108,-0.9017552165019665,-0.6879253345351258,-0.12571184287269785,-0.47722322222792357,-0.05578032707408914,2.8668301525756217,-0.7603720517759589,0.9432467534934699,0.11953650130098588,-0.21881335917613795,-0.7478137266066619,-0.7944765690645611,-0.7710890327574556,0.10288002352368453,-0.7920548788210319,1.4315505083641291,-0.7220537409743883,-0.35756388972584435,-0.7902752195098397,0.8022747848075491,2.069358315728219,-0.8863083854174612,-0.8060912044509051,-0.5805739052945613,-0.8833342288213777,-0.7383061600476134,-0.6123547931587819,-0.45017507710740323,-0.6740504024023257,-0.8659285752755663,-0.9462924740176707,-0.7789611696041172,-0.7207318618748705,-0.6698415161309849,0.9612131455594999,1.2981857974423183,-0.3840334757832029,-0.8046706304029579,-0.8733818959248026,-0.665480904302211
SIDM00813,-0.8476099235049724,-0.7195790701262036,-0.8652807325202796,-0.7076793928506672,-0.8338985963266377,1.3917929166544016,-0.9500299997938441,1.2610653350339092,-0.5859460202872516,1.2488417570402006,0.7403045798557637,-0.6557045789230659,-0.5669365877867121,-0.7158245867554468,-0.907040770685248,-0.848545479110643,-0.44468619782797,-0.3756922633068957,-0.7950286969962919,-0.4826929255977408,-0.6954533481916594,-0.8285882353573255,-0.6504549191260571,-0.39634738882860676,-0.6325200548141096,1.5402348232600787,0.1288616017491093,1.0888789341486307,-0.38160165376664057,-0.8674979792359638,-0.8067990095449338,-0.05473286984457384,-0.3844103363401042,2.1347014970141847,-0.4941659427395336,-0.640163875546085,-0.8864146302184472,-0.8157333242063961,-0.9000402433945086,2.8067965465467446,-0.8708546273526718,-0.5640483897719494,-0.06695478962026931,0.4906845475196871,-0.801781225292316,-0.8068350961099434,-0.754338302987291,-0.7803804214930584,-0.795997192687923,0.16926349608161873,-0.782766363363909,-0.9011057933995926,-0.6870937287786922,1.097218353481307,-0.8223318684924793,2.593411972094383,-0.8707086684882213,3.612662598763551,1.774939114144542,3.075157524850124,-0.7555130536792777,1.2538060031057667,-0.5622263676439488,-0.8350248015052596,-0.42116802298987854,-0.7726873076095285,-0.6422775335686298,0.2824849664655771,-0.5619770562048229,-0.5347345733632693,2.6204404687007443,-0.7268646593155599,3.467375574448313,0.31140139392041516,-0.08985131719894524,-0.8383129606697812,1.3543219305438738,2.8217824498886124,-0.9431972036721042,-0.6895482606884601,-0.5885820961342295,-0.7077559987571385,-0.056670520977518804,1.1402721181848336,-0.6920336627789062,3.1556589414124963,3.6486764280105763,-0.3480770466784697,1.2741448599924947,1.184981749096664,0.5387814620652019,-0.7040348292318863,-0.7669880740215432,-0.6783308848960397,0.30322439337014834,0.9683915189349614,1.611300211274177,-0.8054095466757042,-0.8571660812761913,-0.5938790493028376,0.4050163458788296,1.8975085793039859,-0.7880126646133394,-0.820893469580318,-0.7236057397224285,-0.8925184322362311,-0.7869034264677143,-0.5060350051811856,-0.6507723907153642,-0.14881802145824913,-0.7535273004119954,-0.8503211385409941,-0.8598379059967658,-0.7986438864574323,-0.30176363398903433,2.8257494949417716,1.0746174064260474,-0.6023061336820196,0.28168312722680977,-0.8929992411803893,-0.4764649629359171
SIDM00364,-0.872682089118966,-0.7491853574934293,-0.779172946274858,-0.6759129827710223,-0.8289259117115941,-0.8662910449591339,-0.9593573305900446,-0.7923649767808628,-0.9024785972207781,-0.7526531152991239,-0.6963264811661457,-0.8344418967319147,-0.7922548067930341,-0.7297778448214586,-0.9706041546839743,-0.8668869338332299,-0.2699236669492351,-0.7639822547278435,-0.7277065388026094,-0.45872781768772064,-0.7674643805874718,-0.840540496975738,-0.7564870678351334,-0.7829162314294132,-0.8083323358026953,-0.06573447527042608,-0.6743072844726509,-0.7346920157491341,-0.9138582511819761,-0.6415072039880719,-0.7357192236740643,0.48719781858871886,-0.5213252243743598,1.2206062778320026,-0.7625768909939686,-0.24765481848601603,-0.7604676026031434,-0.886070896079499,-0.9264286089611734,-1.0327274519577223,-0.8555860538160759,-0.42734098916738056,-0.7497733266958461,0.006851468656181844,-0.7150828269313255,0.9207132689041251,-0.7726839157929329,-0.7611495957993792,-0.6063014450069656,-0.29120684617007453,-0.8968239756509498,-0.7657515326994033,-0.9018646877385776,-0.5124234315651662,-0.6971414810621186,2.079548180257075,-0.8623481176226334,0.35680096244039605,-0.47947195415695393,-0.7156814580147034,-0.7731947169057866,-0.5390728815018236,-0.5451693313711836,-0.8384702604807952,-0.5927626979999134,-0.6918084513845835,-0.4850229163901687,-0.2961489849222535,0.3485322623395127,-0.5471946641411775,0.4051276513792624,-0.8302515405552604,1.4579053378169946,-0.480359122504282,-0.6719664376600658,-0.6827399829736225,1.5316115539879647,1.0003123357016808,-0.9259654550681682,-0.701018995936488,-0.80322345811053,-0.7699578539765705,-0.6146185320598079,-0.15411289566041442,0.08890042686526071,0.22391412357085097,3.3893978209898115,-0.46557630544103956,-0.5234750982313299,0.5372266141901604,0.30977151764098676,-0.6501134430511795,-0.7663547914533267,0.9593531930754614,0.1340863594697466,-0.9356570822702787,1.0393832286065305,-0.7419090809186903,-0.7716103282525764,-0.7985460310385916,0.5769236554817093,-0.9076597081884221,-0.36365473418028466,-0.7559941741703552,-0.6554844402964033,-0.8365996270843993,-0.6440525351170279,-0.5053993826356064,-0.48469168245854366,-0.521497612137176,-0.8206316025272885,0.01675394803375985,-0.7802254597676913,-0.7277561726627435,-0.3616255588660596,-0.4861476872364392,1.9098633456867693,-0.5174579719468779,-0.9052621120241563,1.2764390856038954,-0.5999394195510953
SIDM00792,-0.856506719557978,-0.6589849262796476,-0.6246576963011429,-0.7219589561259785,-0.8068269204094481,-0.9529946279312288,-0.831138679104902,-0.8838621130707575,-0.9272583383427745,-0.7322982388545294,-0.742220264422508,-0.762429986164539,-0.8914618171745013,-0.5924747397224075,-1.0219205485823608,-0.902590449994526,0.07048911706229669,-0.5355501769185069,-0.5596381569680404,-0.8243099286313381,-0.9079348869419047,-0.8749637024229383,-0.20669448384400615,-0.6822387358385652,-0.6906631486591271,-0.868719214019157,-0.8051286185545118,-0.8915420163665821,-0.9856390710163502,-0.7564969687286204,-0.734868310768819,0.9458389033882455,-0.5978788792955638,-0.664678510215826,0.4184096324809998,-0.8528569456324383,-0.8250234667350967,-0.4317116589241244,-0.9218705744250384,-1.0154946277924908,-0.7114901190656978,-0.5177542204364991,-0.7263244700194166,-0.36872445057905817,-0.8802795161514665,-0.8753387962678719,-0.8526593986610763,-0.7974703080004999,-0.8229633933531934,-0.35161519629679144,-0.835782702360928,-0.9668559572722535,-0.9233821012531928,-0.09812692621307961,-0.6149289569378448,1.8991418954895258,-0.8291181531834784,-0.5637077636226276,-0.7255191697977801,-0.8351143709548751,-0.7933408310119882,-0.6457323443341706,-0.6793884019323984,-0.7790290668579934,-0.692011470892119,-0.7468247698886501,-0.5427209469075434,1.5591860656888892,1.0219436868630989,-0.07995358732175582,0.06069793461790394,0.7302227002530953,-0.9165160257208216,-0.8186321316149893,-0.42628806160383104,-0.842260837779149,-0.693236974028248,1.0898010533055276,-0.921348029160285,-0.7492135473755891,-0.6604571923607515,-0.9356012554869834,0.07911354649036591,0.11731130337236488,-0.7969143715071428,0.8104458298576168,3.558943989106776,-0.7936636038345273,0.1681070379585629,1.0652762881736135,1.6329096197642652,-0.7139114346277998,-0.7885254268142816,1.167390233308927,-0.32142771534187625,-0.9407335103254042,1.2041186235266341,-0.7987439735332771,-0.569935397421695,-0.9051765188152205,0.23824597088236832,-0.9419849818715271,-0.8548239604526703,-0.8201689801991736,-0.3589796070117284,-0.9044107933827737,0.504697405678559,-0.49832047731517753,2.3187091987476145,0.043008669281522624,1.5467562719799162,0.2907910326132411,-0.8819810480161084,-0.8844040916585961,-0.25486886279244203,-0.6271612224635151,0.7001034089338147,-0.6209322448686357,-0.6191183368417794,-0.9557195553295126,-0.5273910267198101
