,GALNT15,GALNTL5,GALNT6,GALNT5,GALNT16,GALNTL6,GALNT13,GCNT3,GALNT10,ST6GALNAC1,GALNT9,GALNT7,GCNT4,GALNT11,GCNT1,GALNT8,GALNT14,B3GNT6,C1GALT1,GALNT18,GALNT12,GALNT2,GALNT3,GALNT1,ST3GAL2,ST3GAL1,B4GALT5,C1GALT1C1
SIDM00362,-0.9043424695253917,-0.6743787641566662,-0.6566532134697636,-0.7923046725918247,-0.7021656473379507,-0.8496706412047988,-0.8417843549555,-0.7945275141128373,-0.4217351961254632,-0.9596247410084948,-0.7448725577062363,1.4059253256515933,-0.5683869382015576,-0.16556715541010736,-0.15372782818233924,-0.7945275141128373,-0.6815568664963711,-0.5231168144571876,0.1944787218124747,0.21155043702023976,0.2604950651616813,-0.007431250693564243,-0.672969125214193,1.7806248640412843,-0.2231458135369224,-0.4197785450599457,-0.22912404942284612,0.518637407517523
SIDM00813,-0.875742469910338,-0.7484378431554058,-0.08755936905862267,-0.8181130651445254,-0.5932777111203807,-0.9068028760181133,-0.9187530384123795,-0.6905240975352228,-0.20496489217024913,-0.9910314354717784,-0.8575179345378381,1.193569516186268,-0.7860724157260216,-0.004177015586138099,-0.8372466494772383,-0.7279197534103687,-0.6771685429487563,-0.5892583210458713,0.06937136959627946,0.6738919502399406,-0.30425940609442415,0.35996927582819455,0.2101652120839773,1.355528322971959,0.14183723174896334,-0.19138981956683027,-0.5592852466946783,0.9308968116608529
SIDM00364,-0.8839365915777234,-0.6709802406990272,-0.4709257664649464,-0.825101498284876,-0.6723478013577754,-0.9145639808226697,-0.8085759931864231,-0.8792600643716676,-0.5321689324367453,-0.8326562973648268,-0.7581955552656844,1.4046012385871343,-0.8022486389335588,-0.20005100966159947,-0.5738805212411137,-0.6974563439908225,0.9559696458280575,-0.34780795436356965,-0.0831916728659898,-0.3207612332810036,-0.18504896254104908,0.13356665580484803,0.5834818575494515,1.9216097368227743,-0.3722440174270891,-0.5144360023948764,-0.5093419220326518,-0.3365830187380019
SIDM00792,-0.9401006074519543,-0.8140827315886713,0.41403548470446633,-0.8020107236312175,-0.6452283869972859,-0.9067894472475367,-0.6587649939819336,2.1365379396165274,-0.7890811803574607,-0.9346640672730154,-0.7024932998979679,1.2395743006435276,-0.8867886992156297,-0.014181053981379673,-0.10600310340129558,-0.7911377172941744,0.08725049975662526,-0.5153403106306971,-0.06641117648801699,1.2435130873605071,-0.3076032413248206,-0.44097840550173945,0.7970768546934263,1.3138446209582357,-0.7016874521230094,-0.6722067141572325,0.04430986404469828,0.8844691156368578
SIDM00241,-0.8636432496818208,-0.7959955419885878,1.0504402689216499,-0.8610311602819802,-0.7358593497213428,-0.9189959927694471,-0.7329889413498383,-0.8832536825898997,0.42269954681791233,-0.874467901501678,-0.7404933398081944,1.7527120325073335,-0.9053683057926488,0.47190580116956626,-0.19480296790742999,-0.8134657262728899,-0.6606147731018764,-0.6191399262839605,0.38522464474392176,0.3584679293323948,-0.2645172930154765,-0.3199995652767927,1.5362072793843162,1.7169847984656244,-0.7000481957027755,0.3688492085346363,-0.2168956147897644,1.4297908666464927
SIDM00091,-0.8287706519503464,-0.8206585192054201,-0.19570457395868376,-0.5715815111058863,-0.7060316831480482,-0.8852288385090918,-0.8779346324094545,1.3770574438032464,0.8120960764188413,-0.5948962572817926,-0.6526664784234953,1.3475569163956327,-0.9279377525644853,0.28295487044489687,-0.6344249854805865,-0.8552212728318701,0.6624736156706144,-0.6548535057920503,0.7321566491041948,0.8151583603678947,0.2201787339837329,0.4566747837283214,0.4451986107245376,1.5911243101672405,-0.4504756524753133,1.0622022036825818,0.14392230845131163,1.2586165421384525
SIDM00427,-0.8886170019013336,-0.5454814530735388,0.04837639370343235,-0.8897356039001113,-0.7518300223384132,-0.8979665512904249,-0.8790223608661204,-0.7467738596268396,-0.8240846365749348,-0.8699206103714773,-0.7462607506604619,1.1529514913933414,-0.8910639922610979,0.581612007954968,-0.8061839746535976,-0.7797818228085427,-0.16141773793849898,-0.6202326189181543,-0.5320279117722262,-0.4644480317474433,-0.4271097711143042,-0.20493621075993101,0.3400706452017782,-0.2791073236520053,-0.5146790136313758,-0.3845629344960392,-0.13059760358201114,0.018570794077280094
SIDM00758,-0.7564603730745996,-0.6977580866364594,-0.6345854740028365,-0.8527974277132663,-0.7034005932721968,-0.9102702568154418,-0.6688541983913667,1.9098605277062475,0.4078223688229505,0.6131484734837797,-0.7402778090597,2.098147738643546,-0.8786741403767458,0.15059909364947308,-0.7914867142361058,-0.8081822984743788,-0.27722536777122947,0.14762622620671756,1.223813864631074,-0.5865972483212594,0.3655369248025919,-0.10666322452176584,2.0790841283894648,2.475816382212621,-0.624729123102308,0.5835491260599484,-0.06047959505888921,1.6295407260906278
SIDM00612,-0.9122316389046747,-0.7931183990491733,-0.6608308857203883,0.2370362185803653,-0.6720479912098372,-0.8791679308166752,-0.8109803696273461,-0.8245521562631426,0.466252389268456,-0.9733880361422991,-0.7805574735981163,1.0794736201452917,-0.9256459218596012,0.5025486107500047,-0.6842853596034417,-0.9003491399935538,-0.7016067958601709,-0.6528335435198384,-0.3043071360052616,-0.45386417931214884,-0.2680953443779398,0.5117086384970658,-0.8178411056457211,1.687398680938187,0.23241356558877274,-0.15240142347650112,0.3731112186808264,1.215251806529053
SIDM00553,-0.8903090771425288,-0.8255386151742544,0.13589047262472792,-0.904441946548709,-0.6901139844274108,-0.85931419377976,-0.7810035477983284,-0.7255415906545382,-0.6243580997370657,-0.9360577521389893,-0.7254299079202795,1.5629413192464754,-0.8058285042808934,0.2719170167361542,-0.0725495824065727,-0.8129951879022176,1.3658989920677116,-0.5733350557901578,0.16782624938455934,0.9251438393793884,-0.45327103994412465,0.1187497506163632,1.230306198894695,2.0709159705933837,-0.3184610742670335,-0.11738029168776817,0.6067058833224848,0.8214340387707291
SIDM00343,-0.5217650600982862,-0.8103512487319391,-0.705726983559554,0.9807267377144607,-0.6301403566873892,-0.8329593054619003,-0.8645713348055969,-0.8621932124222753,0.5283128978654836,-0.964963486643585,-0.8277774042250228,1.0350689426242936,-0.8700437494668528,0.15464682213729797,-0.47805659501479647,-0.8309617946786898,-0.8381988763486306,-0.6824832436055964,0.650869034079492,1.2442537047110704,-0.5192720403750573,0.017484248919078516,-0.6753379713637286,2.4044809216803302,0.005880696685439527,0.5682401840016972,-0.079360420601799,1.5047540854970876
SIDM00543,-0.8798658226538827,-0.8238519570185112,-0.8864752779328083,-0.8289179350940096,-0.6905700367730829,-0.9378119904721844,-0.7287602752723568,-0.7565214174055718,-0.14807521451679279,1.7022636507823103,-0.8237169254851963,0.93396009374151,-0.9278751125357355,0.7245607316243122,-0.7163671813462856,-0.8223429828671945,0.4436139726763003,-0.5388908346430615,0.861498631636068,-0.09414622615213471,0.5174776709624227,0.441591214764926,1.4571782639231343,1.043371829196714,-0.04871105102377161,0.30722193635315087,0.1192967517940817,0.5050698015100366
SIDM00537,-0.8788032964234559,-0.8459962770898426,0.5453377380455987,-0.8162216037032214,-0.7111012276666604,-0.8955596366107984,-0.8671288756252425,-0.31535146213114706,-0.13891752812259325,-0.12965510307606182,-0.7921952728957532,0.7600542419105611,-0.7819701200778755,0.2905733854896602,-0.04065159793929017,-0.7307469730318956,-0.8108270178544207,-0.645656160067409,0.541514635817772,0.06606703504414285,0.8862176543407854,0.13791958873875299,1.910013614673567,1.9275178459533275,-0.4865227746914441,-0.5153981781845753,0.17243620038435883,0.8592578413671756
SIDM00332,-0.8600863699564706,-0.7527102475803756,1.3409332323675311,-0.9904744963969166,-0.7636155697649486,-0.9073345074186294,-0.8500747851776084,0.5804617901352626,0.8969934203793415,-0.9652624593304142,-0.8270313281994184,0.8536668593143307,-0.8443520471841468,0.3553268153651021,0.177526756756741,-0.8437072035657764,-0.6544278977207786,-0.6402170398036274,-0.4025818560729305,0.581937659621721,0.37800964036789436,-0.5019290417677378,1.4777538998490833,1.6216907328350987,-0.4800475029492233,0.25940360014629504,-0.3261552398991272,0.7217207658151567
SIDM00299,-0.6086361122518306,-0.7601279977589012,-0.7222128396224291,1.3692408102581524,-0.7553976218358552,-0.8664534318358665,-0.8376718200986213,-0.5752602146921706,0.29727593157171983,-1.0358518064046867,-0.8200837135698588,1.3352414882391945,-0.8037598198376239,0.24321450309372097,-0.44437028434012504,-0.7759466169155909,-0.7150159702029848,-0.6654459456532494,0.5030803883561861,-0.7182626243829673,-0.5736480330785153,0.5109381509715314,1.4650113619122669,2.355763184982925,-0.1054828746222815,-0.6014985954881278,-0.05313319657934004,1.3259819423970143
SIDM00308,-0.7949838076148328,-0.8425997288641762,0.003924759227291611,0.8350102317203283,-0.7527216671567191,-0.8115285451647329,-0.8947330450791544,-0.74513587064234,0.26704294521016597,0.008662046602337567,-0.8291354913750992,0.9591796404201985,-0.8177383529783878,0.055023671737977536,0.4199513604389488,-0.8077821833681874,-0.6736210795361695,-0.6359304856165163,0.5847583391175378,-0.37850506040983883,-0.43149899958512256,0.31069337820420523,0.31252740306673354,2.063958186124665,0.17637740286989387,0.5681834990991531,-0.2225278709789728,0.2646409321785221
SIDM00227,-0.3043669262193287,-0.7617404600158257,-0.7509524258328051,-0.6232683265002785,-0.018318188273081758,-0.9305642673204733,-0.6046560430701026,-0.8446638081576993,1.1841676163011436,-0.928629472933942,-0.773372433782943,1.033597270206362,-0.872831153007501,0.04049396321206155,-0.35979488366088236,-0.750246354112557,-0.6827646971958509,-0.6355655730572933,0.323949507305159,0.6533679488584097,-0.6125072070957066,0.5271267432251718,-0.79559351957617,1.721151115018754,0.05858868895637636,-0.13661828082580407,-0.16073403308482256,1.0358561154755022
SIDM00294,-0.9016453594800432,-0.8399516649805066,-0.7681990687183333,-0.8741361198605467,-0.4416776334033342,-0.9276198921883787,-0.38868973312894484,-0.8598369620099341,0.13105386989383566,-0.975604169769423,-0.7833638761817106,-0.007223475883645866,-0.8152079857794932,0.12001019333758582,-0.7116646257918107,-0.888358183765772,-0.7369209294619723,-0.6028476132582903,-0.31262514531489205,1.2950690229473314,0.17524078051427847,-0.5005104090812844,-0.6189612347104584,0.9148499694411106,-0.41294881632302777,-0.5841220985808963,0.09497018514847,0.19728018725390722
SIDM00677,-0.8903313531054028,-0.7781251341710144,0.6063279362173072,1.350747421608174,-0.7144035186602461,-0.9365823378044319,-0.7839021179138662,1.807856287879306,0.45621301179917245,0.07543273392731144,-0.40454933502704055,1.5061486268474595,-0.7575414170944282,0.18028025423217964,0.0904627406845604,-0.7728559861522746,-0.668348594229304,-0.7444700916410685,0.6868991538035977,-0.4821658901094584,1.7921885479828927,0.19954056520721525,2.028201649580327,1.9872002114534641,-0.5350991328563423,-0.517095957948572,-0.13050363884016267,1.3118924931607077
SIDM01220,1.0547122535279194,-0.8212164946865709,-0.7902256213709389,-0.7050467421538525,-0.7198531025383417,-0.884683694762001,-0.8856511299451356,-0.8270483048580728,-0.7306622042278915,-0.9569973443724233,-0.7668825228504326,0.7315573095690321,-0.7362937684647719,1.041450945391523,-0.8558031023523948,-0.8355275828289161,-0.7752059324042404,-0.6738362715754813,0.12032679788316242,-0.6775265413730857,-0.12662916952641048,0.10317486412113963,-0.8287300666432574,1.6435791430470095,-0.18252084469159943,-0.0017639398752159225,0.3783394448386873,1.3259065369525664
SIDM01259,-0.7140992035571502,-0.7724848817252052,-0.6538193848660105,-0.6877208233671668,-0.7350201075459393,-0.8886875254715596,-0.8386130560877496,-0.6773764288866325,-0.21511377132869816,-0.9189570722934698,-0.8135199128852617,0.839879909467686,-0.8072550203351124,-0.39539052263413904,-0.5080274335526948,-0.8139328665004488,0.6743855484000332,-0.5706116466746067,0.6750324228518735,0.3669466626922568,0.7116727043582216,-0.005404309736370185,-0.6440699865935278,1.5231669271711497,-0.5029913667659314,0.06885805454853143,-0.4989764133249774,0.2330162680318526
SIDM00680,-0.9078284684135034,-0.815672711599095,0.3960312202474044,1.1038135674126732,-0.740661026213396,-0.8920856464641506,-0.8794872909147439,2.0535185545831043,0.20542654474117694,1.4663973013096163,-0.7579226964459629,0.9963511243812231,-0.9338118811004731,0.21327233027538378,-0.48290985365234396,-0.791477127926747,-0.630990351261945,-0.6830384877867436,-0.015863016653111718,-0.4861469557142127,0.8011200892320673,-0.3382834794018208,1.428670160311346,2.0519200146745087,-0.4982509914732308,0.017088654750691854,-0.3436584142779715,0.660427673780278
SIDM00346,-0.9687639177178727,-0.8813982101670217,-0.019565191190350557,0.1073677008573979,-0.6682695851672271,-0.8870026443758519,-0.9476942706766226,-0.79577006564872,0.333813479962663,1.123815981321274,-0.8364205576359277,0.778279688685744,-0.7766715139324554,0.11338916560499612,-0.45890624711839195,-0.7380252452482783,-0.6419321043451156,-0.6568798547886331,-0.32159740051714863,-0.4710631678549476,-0.21777722348101144,0.3543168501971492,-0.7464221604829223,1.4006543213739318,0.7625861182601154,0.7395211705367755,-0.4404297805193682,0.3398737867339528
SIDM00129,-0.5865202980185843,-0.721958008962123,-0.8280927459964209,-0.8467661159572976,-0.7692885896034758,-0.7884530198854971,-0.8009209528320929,-0.6563282030082939,-0.6443420381575974,-0.18440757922630333,-0.6800145592381677,0.12383281689479285,-0.8671436335432086,0.46885215247138556,-0.698504256674166,-0.8566407516438883,-0.6438856694878018,-0.5375890354977606,0.3733258568249817,0.777286880996692,-0.5503786966751346,0.7152223044874044,0.4736946204059103,1.1331507706020552,0.16141175233324911,0.27932176051575547,0.12153009308463363,0.07889419083470292
SIDM00627,-0.83112174385952,-0.7339851796792572,-0.7203944308693404,-0.8048786952321407,-0.7630176651723621,-0.9314139973018263,-0.8820509117232305,-0.3754989700297828,0.23398897215911454,-0.5752223922407179,-0.786210248935159,0.5935256270361273,-0.9624347453736074,0.15627468684253393,1.2783256126607234,-0.8116085915249762,0.4230933445674149,-0.7027570569654236,0.012162702357880186,2.0720781674083635,1.68172857115119,0.18875541304851548,1.7555350937070318,2.033246320165929,-0.6323401412098444,0.5493617777916753,-0.4149093082090312,1.2011838046896364
SIDM00293,-0.8686740153704176,-0.673633960245523,-0.5590878266930107,-0.8302371183790995,-0.5524437929001286,-0.8997266478782836,-0.5226425809489869,-0.8408663198074791,-0.4795371400673359,-1.0162353368495454,-0.7196235204500381,0.24960616255865753,-0.8927885330817745,0.19025439705242145,-0.6619304415808269,-0.6479611875821076,-0.09843541109361476,-0.6845353671254542,-0.05262017589011923,0.3139415281130749,-0.23283732038434962,-0.061361091232784944,0.17774230064141452,1.533107929001443,-0.5430982249021606,-0.577907203300862,0.2988079461203286,0.0971746019655115
SIDM00274,-0.8619566760951384,-0.7904267888040767,-0.2880701032637292,-0.9088838284657434,-0.6473406737440686,-0.9178102819688151,-0.9126795674585924,-0.39904842684708386,-0.1077712237867217,-0.9806135175449265,-0.855533521939158,1.3394151409111106,-0.8794857183293375,0.44886614665873864,-0.732888311687474,-0.8826174975344545,0.8950707101677605,-0.647448639163836,0.7162452186135931,0.5453411799123641,-0.37566997239042893,0.30460900273088076,0.9085902646923377,2.097231465646947,-0.6209528561704196,-0.35650135615250067,-0.13427891717131069,1.1468696587378837
SIDM00544,-0.9301211715528946,-0.6830154471859718,-0.8010640632376285,-0.936951874974232,-0.5530120260009077,-0.8264993635614752,-0.6070858188347068,-0.837067430128511,-0.7089908264922865,-0.9641624213354025,-0.7890547164668541,0.7221030502341952,-0.8937828381911083,0.29794106122858044,-0.7206188230878763,-0.8188054261908072,1.263199136109521,-0.7059993818766882,-0.3395667673570763,-0.04092177414781298,-0.23619686214634497,0.2783158499909681,-0.8582823004295761,1.3544023460958694,0.0038318391090015917,-0.31234338880307133,-0.1497932224731355,0.3486822808645592
SIDM01006,-0.8802590384380329,-0.6835114806041765,-0.5926317953817326,-0.8044142881580343,-0.696677597430368,-0.8830597113099572,-0.7786132662815688,-0.3220680298958658,-0.1006892963843899,-0.9737315634584263,-0.7965359384454277,0.7505105859375474,-0.8746834086575427,-0.3033368346496527,-0.6773827614851302,-0.8028693378640435,0.39020571244101776,-0.5964934516940686,0.3007223986158165,0.45848249219605564,-0.36603215710755616,-0.199277684304741,0.8239404408251234,2.0578296794556814,-0.24432657130400834,-0.011759725514695858,-0.5436678439923329,1.5107867690272836
SIDM00302,-0.7765386701547832,-0.8248966521539027,-0.544480759551942,-0.29724796947961796,-0.591065128652258,-0.8658808230383299,-0.7909889463146176,-0.7321920249471687,0.8005538878366698,-1.0127081666372315,-0.7797528578726175,1.1689569997570524,-1.028915608310807,0.4203693991037509,0.42172699341352116,-0.7648064726115255,-0.7569132506070113,-0.6938482158611288,0.5331154877203175,0.3361485444600076,-0.1040190704970887,0.4192416383244366,0.8714758963001648,2.1593236209290727,-0.3446445905396407,-0.5647262195422126,0.12392244297350866,0.9954164873120578
SIDM00549,-0.8734870278568274,-0.7702648771122462,-0.3888378209135764,-0.6698722859154507,-0.7274960923112321,-0.8644126521901261,-0.7976077220310535,-0.8311148518967564,-0.5439198231812491,-0.9285705569364187,-0.7282684217181312,1.3196681244130062,-0.8359905040038,-0.13492861415236795,-0.5004597210497954,-0.8045359326789084,1.312797116756993,-0.6268504026880272,-0.2874339935214377,-0.4048982623712986,-0.513439564254635,0.26990629080391576,-0.21084016988846666,1.857223237515689,-0.2092413933917353,-0.216195979087017,-0.3190382766957726,0.09515916748421571
SIDM00292,-0.881610561330561,-0.8427485448857021,-0.7333178968718504,-0.6306631765556818,-0.6359684040930536,-0.9559825984411204,-0.8457391182346446,-0.8947111545415206,-0.2292384104678413,-0.9009863846079965,-0.8577239250263966,0.433969239653747,-0.9729489947594043,0.575994271743368,-0.24721386739300155,-0.8993437843929948,-0.05295007057265695,-0.772949702585574,0.05406003610389456,0.11124296347379264,0.20510449629771102,-0.51911665374159,0.19877893415800446,0.8259714425887907,-0.2621051140766825,-0.6814559492290071,-0.2989952665803729,0.3522404933321137
SIDM00623,-0.8914021513824887,-0.7825998265169568,-0.6338598563915013,-0.8190012890995608,-0.6804861287977372,-0.9006720922313178,-0.8461214255698813,0.40540741047640033,-0.9098159509982869,-0.941138717331398,-0.818069127277269,0.10772249962413029,-0.8040251856891002,0.37465010468980664,-0.5617049688144912,-0.7422275175124529,-0.6775929830890657,-0.7055805279757227,0.393441383834976,-0.34391054519822717,-0.1403194531337241,0.19383137315166965,-0.7128926987936186,1.1088531193603286,-0.024313158214609474,0.02981264711425139,0.02961145217979325,0.6307155905477685
SIDM00638,-0.9074274545685252,-0.7916898505671236,-0.43939758217137875,-0.7548645268842504,-0.7031640239903896,-0.8732184595374571,-0.8683923995932671,-0.6960338725716746,-0.4919411712664418,-0.9699177636106324,-0.7613883871760452,0.640873967742313,-0.9247994111909628,0.23321121668470662,-0.2851802746921463,-0.7688878541168523,-0.8416714893763267,-0.7064295271604274,-0.1463481499387733,-0.45393601258668986,-0.31418182337167294,0.7529876939470856,1.8658679755567547,1.3620376290213367,-0.5868528106492844,-0.3669415781994637,-0.3309146567451759,1.4554563861904075
SIDM00527,-0.9282349603758396,-0.8374709158736048,-0.8581805531943476,-0.2124433007941718,-0.6049278927837725,-0.905970965157295,-0.8583524291644341,-0.6930277646272489,-0.36570718926069323,-0.8577347824243586,-0.6653952388400589,1.6743161052706477,-0.8839593189919557,0.7565317539848101,-0.8485212514452607,-0.8181307667741451,-0.8387048974224265,-0.6533104146242845,0.4640359501888212,0.36269642274928615,0.2612234218372,-0.13213555110190991,-0.7639609564913855,1.404898598235093,-0.49307862760753085,-0.4093711491173168,0.5164367564382315,0.5365589774714443
SIDM00976,-0.8651633814579368,-0.7371693416941308,-0.7606853778180875,-0.7049683945883768,-0.7311887707248094,-0.8839713707637501,-0.7356824517887716,-0.7711153921565795,-0.2166743401777864,-0.8949583043714743,-0.7798836561297959,1.3991668701549052,-0.9057789850198094,0.5613901826471707,0.4684538649157487,-0.7021439529735352,0.5708080989910598,-0.537836873606919,0.902791789691451,1.2752758611166772,0.3113237898722825,0.4052109140468188,-0.8514933420463497,1.838267222563051,0.09672961046065784,-0.31893705184474436,-0.2048664027461088,0.7569109637554402
SIDM00316,-0.8209715414150395,-0.7329255925486051,-0.4961089312264358,1.2030938799385011,-0.6179911839777169,-0.8649545495886638,-0.849426279912611,-0.6863938916150163,0.967640599695854,-0.8175560135542478,-0.797273189339484,1.7173804814623772,-0.9036054681697695,0.47505383462552936,-0.25918505213171167,-0.7909835041991992,-0.8104859445771259,-0.5270096335884037,1.5924091397094737,-0.38817173940341676,-0.07196159127280428,0.2314499423509315,0.24029114415155728,1.7540089943599462,0.02848504500713094,-0.18419698166904067,-0.28198543052824115,1.2864246198360547
SIDM00326,-0.9389864654471431,-0.8277336659414719,-0.5884243252488104,-0.8075871093314684,-0.5037221951919977,-0.920884365954562,-0.917034405578254,-0.7203994600992654,0.4897137117250886,-0.9673967739807172,-0.6884546647198534,0.908537080498523,-0.992404214285908,0.3051434384549119,-0.05229275470569684,-0.8719224767171599,0.6660249670879339,-0.6332143402065461,0.33782428525389,1.4378194008458607,-0.20351477202940949,0.3260111783854706,-0.6069215293201496,0.8979465843865112,-0.002739892978007399,0.1601567272885991,0.3371493390991679,1.1647997297592965
SIDM01093,-0.8692601600749233,-0.6796007621488932,-0.8166535651973336,-0.8649110812681543,-0.7004604740078656,-0.8880813723445606,-0.8703658807002003,-0.8149435438658171,-0.17136325673006572,-0.9177884935513315,-0.6096160570838166,-0.6666433419391081,-0.9749068801510593,0.4827665706027407,-0.7024248842543842,-0.8398054244162572,-0.7663096379051464,-0.5806620361960417,1.0067571855794626,-0.23151007607440188,-0.5097936525609923,0.44242290788622884,-0.747711132573809,1.8882333726513192,0.3779203024241308,-0.4550823878800547,0.199209751255576,1.334397326540568
SIDM01098,-0.9275258699977399,-0.7517495753306815,-0.4761791580058921,0.03993139483930339,-0.5910859358396439,-0.9636988941295156,0.27235458444411936,-0.7877496543228901,-0.2267039966288278,-0.9812619787032525,-0.7832327643017096,0.576903849224724,-1.01062979901953,0.582602243187385,-0.74098473301235,-0.8514218965958281,0.1242260638419738,-0.3751150482701037,-0.41263009178140886,-0.11957897568399041,-0.1102166529902505,-0.13817630586947716,-0.9665032343289618,1.5858886185872076,0.0021934142690545207,-0.5641316815422042,0.13121142377576372,0.504490958833758
SIDM00424,-0.8426722805362908,-0.6833074370350791,-0.3877656667525244,-0.9195806120230063,-0.6277495688949276,-0.8825589489480636,-0.8457850866225679,-0.7690959609452257,-0.31507321953365197,-0.8104713895221276,-0.7515518934197201,0.6483577474651605,-0.8074617506142076,-0.2477596528802555,-0.6981942692109286,-0.7290764378368965,-0.7086527093785202,-0.56884222981494,0.7025426993530969,-0.3723804325981463,-0.10905565222430952,-0.04193381456801269,-0.39550560458248496,2.1029001187392242,-0.07080796586802775,-0.43267759687591545,-0.1710460264484366,0.5188338641628072
SIDM00973,-0.8716073750048479,-0.7426903924009347,-0.7858159569663287,0.7243364583705857,-0.6210716774382852,-0.8759806551405007,-0.7749542677580926,-0.8086510200179412,-0.382107968682628,-0.8790441235313686,-0.7567293927792871,1.3462163956410085,-0.9117473147342392,0.3359774693796406,-0.7083971409260551,-0.6635192963810672,-0.2470952717458138,-0.7111122989224938,1.2228979076095834,1.163386519017516,-0.6234339200513946,0.2525890666408511,-0.817951531598489,1.4080912089734354,-0.2823448363095632,0.36555390281049815,-0.24188673167498545,0.29237847007408707
SIDM00411,-0.8996749173342888,-0.7445451706826717,0.9323669629388098,0.9145847973579186,-0.7824295512683309,-0.9418557078733963,-0.8212098363425242,-0.1286015786814785,1.1465984684752237,-0.504777723752985,-0.7799752516608709,1.9349918433748334,-0.8286784836524002,0.4648126067051726,0.5238860770645153,-0.7766912113558285,0.15552442484098186,-0.12245435594111065,0.793504405718304,-0.1587374293978249,1.6518229571969623,0.10344458818144807,1.773408705575291,1.8800528149409563,-0.6180268210121151,-0.21254151481539937,0.05803343277300833,0.9554613344795081
SIDM00374,-0.7932937319370466,-0.7498360431425177,-0.8282272599381606,-0.7881875672905915,-0.6791199783001342,-0.8881545116430771,-0.8112030288038353,-0.6348889779162091,-0.17703112551674732,-0.8900956503849548,-0.7241550328810129,0.9340739458700623,-0.916721441603587,-0.15532135216938095,-0.55600864643104,-0.7618108360406565,-0.7106276825758557,-0.558313042392922,0.02810780908563232,0.1561251042114385,-0.48648510040599424,0.45227210483188,-0.6481950215200379,1.9841279576294386,0.5534488045053277,-0.44779601563781735,-0.23655421158229215,0.48086555800371744
SIDM01160,-0.8578726677663179,-0.671218961211423,-0.6496141601316173,-0.8200430707301454,-0.7608056045168567,-0.907670912537917,-0.8864677331322973,-0.6895535952603794,-0.1995252450234856,-0.8206277519201396,-0.8302440992992618,1.0297231262240276,-0.7481660099773992,0.18775663483297328,-0.5632004608840553,-0.7400870840912903,-0.681811442724145,-0.47661173041013216,0.02598843725057885,-0.39885766758819485,0.6495096125634388,0.011378862433593226,1.447009073855233,2.60975560763194,-0.5282618314436704,0.03000851749890774,0.10616035514363471,0.9757723833096619
SIDM00145,-0.9000630907615953,-0.764410890651528,0.6487812915897604,-0.8543062707866957,-0.6677862446401145,-0.8005834124260559,-0.9178457740401919,-0.7402913394326589,-0.6121812939515804,-0.921087021974859,-0.7762593324404695,1.3558511974365517,-0.7182753827364091,0.22859061528977134,-0.4502806124387242,-0.828147330841972,-0.5446085715329068,-0.632181630783005,-0.29809564605450195,-0.3444978777042462,0.25328859835033435,0.4492004517934929,-0.5416883786219833,1.5652430878778119,-0.14289152352402454,-0.3912713461339476,-0.26554753612712917,0.07700195887283803
SIDM00975,-0.8126474875074133,-0.8127986691294995,-0.8704997396119114,-0.8415605115693621,-0.6783685658937653,-0.8634634586988995,-0.6597184540159325,-0.8013138818725839,-0.7579926936934509,-0.9288595253718936,-0.8139812399936707,0.9193213026179861,-0.6470209385120378,0.8011267660310896,-0.6924684964161328,-0.6766155313081801,-0.5843385309318102,-0.6608425126084274,0.10132504147364152,-0.20388184937300238,-0.023130780048690625,0.35000247057732126,-0.5687020539946888,1.0756051748525812,-0.01978286292397869,0.693188896799665,0.1005609909907843,0.9769227591431073
SIDM00971,-0.9166191273562483,-0.7628797535559675,1.3857517950511578,-0.8744940315801181,-0.7599458171394431,-0.9059059210554677,-0.9177086405223015,-0.5923328087165691,0.6843169742884557,-0.9165216570882693,-0.784439703477565,2.04254999651346,-0.803615891718832,0.28769022716821796,-0.09907278383959449,-0.7882634370881247,-0.6519124044223384,-0.5052457152280933,0.11465444083295415,0.9354193889328573,-0.4489234747821342,-0.31243104752943174,1.931254051046371,1.5748818003439633,-0.7482203286498184,0.8660470859364969,-0.36912834127033134,0.9183048658814705
SIDM00251,-0.9173812976574129,-0.7138976624267275,0.6264224037552941,-0.47762547417827356,-0.6453165935461462,-0.8959448896626105,-0.8528058575851014,0.3282953646839107,-0.26912956302964347,-0.6203299738859149,-0.7508241469159,1.1363696454062917,-0.7218029486759165,0.02931112344115921,-0.23578717759252024,-0.767165460137589,-0.7207286435582801,-0.6184581993130902,0.24993389840922534,-0.383478118900408,-0.3304608328950282,-0.23492290696804324,1.654507531304677,1.8076690471768353,-0.5413391016387306,-0.5008745188951347,0.17367899401440046,0.8361843552116287
SIDM00412,-0.9385278516624304,-0.6366276567822304,-0.7119265969289326,-0.86631788928867,-0.6717637899753779,-0.8663117352398423,-0.8708229858005888,-0.7754818654367329,-0.9365607995907965,-0.9386239816183932,-0.7584812959607828,0.699718436224266,-0.8946342461046511,-0.2558750372520709,-0.7092625377961498,-0.7569943431023165,-0.32872555249253776,-0.6016347112567036,0.4266575576970736,0.19045006722860755,-0.15057909345814427,-0.30161399605109146,-0.7575077401013928,1.2815266419957339,-0.0735318550614747,-0.13807889994522562,0.00400276004881571,0.3684367446489071
