,PDHB,VARS2,IARS2,PDHA1,PDHA2,LARS2,BCAT1,BCAT2
SIDM00600,2.313221536781989,-0.29702375095874817,2.7032090347943214,1.7328388592353732,-0.7001341382418997,0.8314260382941377,0.27965365417309623,1.627461247851688
SIDM00367,2.509901443904721,-0.2415510068679226,2.3908611019504016,2.0354734577264,-0.7999701401520732,1.0246025982512879,1.2862164648012433,1.4185601098272949
SIDM00632,2.347953588646955,-0.17077620843027774,1.9869198309308906,2.0510082927143514,-0.7450126415109596,0.7455856751703285,1.0564748186795114,1.6982721489464379
SIDM00550,1.9714941295849966,0.5366959754319358,2.293864195322755,1.7117662294515075,-0.8010355621575561,0.7180088882140188,-0.7836927421602209,1.830844333767998
SIDM00230,1.611657429538186,-0.029819088776676893,2.186643307164991,1.8919649672628303,-0.8482608612365765,0.428887905493433,0.29268409018883357,0.7732524442812341
SIDM01206,2.590907443086017,-0.15365647687488593,2.577833400233142,2.3943839585925675,-0.8222948027596105,0.6168038169889986,0.6735780988421869,1.8328953157938705
SIDM00127,1.8951263467136705,-0.3475784224098862,2.018139882175068,1.5551890466180045,-0.7270396563344608,0.11433173063576108,1.208950329497245,1.4119099740190446
SIDM01042,2.3781827063161645,-0.34995638737796864,2.8258483948399973,2.172005324419615,-0.705276629223885,0.5504697936363213,-0.6064063701633848,1.7484582494457852
SIDM00491,2.8717400432014557,-0.2399661566652479,2.012213897824785,2.026880501519951,-0.7355970827750845,0.8759886923728534,1.0266755583373777,1.6981498807605762
SIDM00488,1.9054000080953482,-0.2618702993484633,2.279198912778414,1.88919933256621,-0.7476569844472132,0.13911643356191522,-0.8461636048525126,1.394927366356659
SIDM00190,2.62461919165134,0.10455491043125709,2.12987521850648,2.3768449182250757,-0.6936605955518282,0.5832825616137923,-0.7658427882943175,1.1153703707460108
SIDM00542,2.3009068738859098,-0.4370091114486691,2.0739148319215843,2.0474302708279652,-0.7191900978451143,0.5054635360391043,0.9973219276899213,1.1043138514393112
SIDM00198,2.7839414905069697,-0.33313617680214386,2.1991671899605003,2.1976437321531352,-0.758590769548655,0.5809804257051367,0.3762436363538779,1.6149553013666338
SIDM00269,2.689410535536075,-0.2734822374744884,2.082927432987449,2.4466739048340287,-0.8303022141666841,0.6594363971044584,1.2548014957487579,1.5934763134198136
SIDM00621,2.6768420495788794,-0.21286867807144616,2.341499458650387,2.276292549538652,-0.7426256963761254,0.550448003647967,0.253048818549633,0.7835559337032706
SIDM00599,2.4620722949853326,-0.2627999441663063,1.9062537853491883,2.325844751544939,-0.8832126004063972,0.5442050449272285,0.8699570951185165,1.0415490715917721
SIDM00118,2.2835169667502098,0.11664614137615026,2.035725556390159,2.0550724224880317,-0.7673507892878726,0.6153261286522028,-0.7528679601655565,1.3440330460026155
SIDM00596,2.1327998725306987,-0.10117303672513615,2.4955940437112694,2.3664137763447517,-0.8223288116508304,1.0642299563588618,-0.7256559055673428,2.085214760904984
SIDM01251,2.342886438472786,-0.2834330410284387,1.9853621079023644,1.9920697375682694,-0.741172586657515,0.8728250328667246,-0.761675761418541,2.1743129799880605
SIDM00197,2.3299278327117277,-0.23055093214318315,2.1661506656772573,2.2249107206312075,-0.8181209003870326,0.6375152537279253,0.6487065381982323,1.4057209952642395
SIDM00810,2.5271439877154767,0.03024100809253159,2.308871331221994,1.864488794728035,-0.691733466201443,0.18126367408697663,-0.6169855398752179,1.8160916752337222
SIDM00174,2.4580361999885154,-0.35158169345772233,2.1746607983328206,2.10826329107691,-0.5775323211538427,0.6392976716671375,-0.011198919951828918,1.5960759476124478
SIDM00487,2.579934052981722,-0.26297990663839577,2.4915787630880297,2.021359888709214,-0.7256071286476647,1.1300145049068882,-0.8986887203277759,1.8866330319335385
SIDM00263,2.856019960829282,0.12752445101919588,2.1608900440133163,2.9512406584337754,-0.8998251678277218,0.8977253712223904,0.06657475099901274,1.749060102786545
SIDM00277,2.371717870897424,0.025510233022273423,2.0241628021649483,2.1646017344464594,-0.6876890136644463,0.5997433359904842,0.5215969160695377,1.5097591678857223
SIDM00592,1.8612616110318974,-0.382633658648161,1.804720640924541,1.7581650375828122,-0.853496299987149,0.1345934727539153,0.8090112656628172,1.616004095235521
SIDM00496,2.237355955423888,-0.11407075942511931,2.1768674836989437,1.86520539181848,-0.7552215132386074,0.5709191663551244,0.9119694272298977,1.5307615240998533
SIDM00793,1.6067848211227176,-0.11171272947191577,1.8448364347936628,2.279424166425234,-0.7312549468463869,0.7743026291566544,0.6054610889113431,1.9565781770277508
SIDM00121,2.625563519380809,-0.0913642018386986,2.062658170519374,2.1699540089923133,-0.6722538318040497,0.9166849045513688,0.572222406204054,1.297180004845744
SIDM00202,2.4813653421251334,-0.05650409146369311,2.572017039734066,2.102913753223731,-0.84850217093769,0.5654275982837023,0.6453004481223196,0.8429475073180976
SIDM00047,2.706136017423529,-0.15815212138792745,2.417451949395254,2.3988753769614,-0.7720335029011938,0.6019979864954668,-0.7793892018428129,1.4588016916552518
SIDM00885,2.335954612304838,-0.07190896784957136,2.3023980307820553,2.064856225003432,-0.7975226596975242,0.3968228756326584,-0.30819850520293846,1.4855934176431518
SIDM00201,2.58875251832459,-0.23175050145335246,2.3468435740923166,1.9739477907850442,-0.7035839567359099,0.5287231466929496,-0.41804794758724917,1.0918589694947631
SIDM00789,2.6481941777218325,-0.1695785537743601,2.188813473142285,2.299673471594971,-0.6756733391790835,0.8049790677627783,-0.7779695046518206,2.1585902635455665
SIDM01248,2.2997907259123695,-0.4098767867476328,1.9338384043144698,1.8299321504903356,-0.8550269386825451,0.44740507168398946,1.1736522722252423,1.7781795010269013
SIDM00195,2.625788710813295,-0.4114836664527429,2.566552417930365,2.379521042619683,-0.5888995647460432,0.6754978590721146,0.8949554980002254,1.23306267530377
SIDM00517,2.0105029175569302,-0.17181890166932062,2.1914900536011457,2.239070117584339,-0.7180110916313963,0.10076044795404784,-0.9808011534200373,1.6523591845609915
SIDM00534,2.847537058387897,-0.2998381442473618,2.2331611178607025,2.4624517723846147,-0.6371956075133663,0.7299941110824398,-0.8427043824210089,1.571324851775638
SIDM00863,2.1119765355167073,-0.02038329248253682,1.98548977039681,2.0869718212162724,-0.7256856377112495,0.4193615414104049,1.0002575068353687,1.346829027634859
SIDM00211,2.4614853963564585,-0.15606959341148488,2.23911837183987,2.5341495801126848,-0.6771526469410288,0.6004633089013198,1.1276350706370202,1.8076919525417838
SIDM00539,1.7900750482418262,-0.3003811099350748,2.3735477845075033,2.1944022926403233,-0.7791409278134267,0.04954383916155736,-0.7924659177474473,0.3845898004102115
SIDM00875,2.036847341561993,-0.1265551321202095,2.5697865380261087,2.130316984254156,-0.7736389671163008,0.42421103032480284,0.4811991220018828,2.05001271650166
SIDM00679,2.296437112804926,-0.09658466842401427,2.603535685187495,1.799407977231834,-0.8201851835472983,0.6132788120936378,-0.43610776186821276,1.8074046472500198
SIDM01146,2.849708452295841,0.0343656849739921,2.482846953575136,1.757450671980692,-0.8337603040445654,0.8969080160278703,-0.7704399411011893,1.4262079816804119
SIDM00156,2.406250060649923,0.009687804592326108,2.5667634298462056,2.1357155023371677,-0.8201873579070388,0.8105035722287952,0.6262818261310106,1.3899558677159511
SIDM00420,2.463065693864464,-0.4132544222415207,2.4260049150348095,2.2487821570517488,-0.6931913748478719,0.5272090520259549,-0.06437298398751518,1.8968694868448024
SIDM01145,2.4257042196312733,-0.11263484956925535,2.3849697367430718,2.3446836705391854,-0.787834197202601,0.8006888828778088,-0.8529220342003232,2.058118056017164
SIDM00256,2.7875256917518807,0.11346926245727118,2.021686106958474,2.266938653650938,-0.7746649593759106,0.46732354029404566,0.8214585307726661,1.7879796066629354
SIDM00444,2.732210867398482,0.1656309041838071,2.3817776070252874,2.5866943158698903,-0.7313960224752982,0.6005799975864025,-0.7800080357340039,1.5007315141839934
SIDM00137,2.4687929922713363,-0.5121701332636812,2.051818358907752,1.4794926146522298,-0.7662619529567262,0.7009941245743955,-0.04206828791564124,1.7526269197661408
SIDM00569,2.196558708652121,0.08991488915887022,2.077287770283008,2.2524941997619385,-0.7573856652676146,0.8156311653287747,0.3585636020367469,1.540831170692966
SIDM00445,2.426340346863427,-0.6313659257861752,2.6459640158405406,2.3744823807755364,-0.6814474165662308,0.381842122944387,-0.7459082526662549,1.9195994963296488
SIDM00094,2.4640689437446293,-0.3010582652238673,2.312379946799258,2.284708356604816,-0.625709880616375,1.0792642724862447,-0.2897249309647323,1.5057454641562584
SIDM00576,2.5376595214547883,-0.11596661373615988,2.0479743262838856,2.090195912447869,-0.6529397068298414,0.7267235433904403,0.7176909921238324,1.2791062801605604
SIDM00257,2.65589422476086,-0.22671562143801027,2.211288501139621,2.448810972387047,-0.7556240269498887,0.7808728684669837,1.1830459186379403,0.9943938041454173
SIDM00835,2.289014176690724,-0.47086374258014785,1.9811373163970227,2.227173104654285,-0.4669161146039874,0.2591634006595755,-0.8781356979341838,1.1060868464661195
SIDM00781,2.44482766829658,-0.0006094180759854422,2.3630535596055404,1.8786539914719165,-0.7424520749649615,0.4146820806704227,-0.7623517633271845,1.7500020793637594
SIDM00700,2.293924524822435,-0.1826174915947126,2.415751098497712,2.2541219406563116,-0.7948563382611378,0.45119850461155603,0.9775850715693061,1.4418216356145788
SIDM01126,2.4127442612233905,0.012352059806841217,1.8498164964545405,2.232596728047071,-0.6982606704564815,0.4097688942502472,-0.6408358587395271,1.3394676953366575
SIDM00259,2.1500990654200574,0.3359233794991645,2.623667043026653,1.9003865760881056,-0.7648488900091883,0.4546446677153881,0.4666115817977887,1.4081447744819762
SIDM00834,2.908558172684589,-0.3725289913945924,2.2735825704411123,2.484532559610392,-0.7336912657102335,0.9355475221012005,-0.7871984417170796,1.3646672892215936
SIDM00814,2.1082564677477422,0.11509515950557786,2.292690175461373,2.1298740449084645,-0.6993611802266776,0.3787712848146533,-0.5189717724613029,1.7571849496691248
SIDM00258,2.2820686357053246,-0.11063159923558283,2.4883758746660445,2.388159543562699,-0.7536111096336009,0.23712041332338074,-0.33623598941629035,1.5015459556663713
SIDM00577,2.5062218325071686,-0.16134350020521845,2.093150854600404,2.0694431770384036,-0.7102451617490317,0.8433829555758632,0.7889075582354302,1.3778970857531974
SIDM00384,2.4058482878141447,-0.3216766984853273,2.163158870421793,2.1347986856323464,-0.8511235337420966,0.6327332640683898,0.9187857601525808,1.5030781981069794
SIDM00837,2.382973188492006,0.5564172764056614,2.2481911910090955,2.3696345638067307,-0.7592572256059708,0.7020361785829199,-0.7862885374411414,1.7568443350897405
SIDM01133,2.0058992804611546,-0.2980159290185552,1.9767918711957493,1.7780171969462246,-0.827020729422234,0.41378828841710713,-0.7214684062586537,1.7876057433216097
SIDM00244,2.3681670789465987,-0.3003814825385334,2.7239172651946726,1.9203918808239155,-0.8015653710906693,0.3564481595563805,0.485942254096334,1.5180924032437262
SIDM01161,2.5725939172744865,-0.41847991344287555,2.173454403849738,1.8505957067713155,-0.7221019081595653,0.6818418751172248,0.3758437354566231,1.237996896354951
SIDM00579,2.5489817095300555,-0.402092040310489,2.1559223977782254,1.862680729015334,-0.7888664480146412,0.6933851506845843,1.009476215044115,1.3103798454226483
SIDM00699,1.9916443071524967,-0.4296078617156599,1.9169574498958644,1.8411963127871334,-0.7646426527011944,0.2545666758248393,-0.38331513290853064,1.8274017889387784
SIDM00721,2.5044364245697985,-0.6203762396142807,2.1796457906943334,2.1980869579381497,-0.7219123879210383,0.437766663447516,-0.8315381930161713,2.559413571532917
SIDM00082,2.470333734858808,-0.050294590110833204,2.285662488487204,1.9042290974187654,-0.8174212758431776,0.5516522442121569,-0.9118140876469778,1.0238516398735455
SIDM00320,2.04541629040231,0.21347075284136258,2.5677269734496297,2.053213827106683,-0.7893173475295012,0.25279006232315276,0.48011269880118984,1.9622990938720914
SIDM00967,2.4417750264148053,-0.6210740679984597,2.5397300999090837,1.6885846262393958,-0.7526319518344828,0.47826166854383073,-0.7903645761578146,1.88375147803777
SIDM00508,2.0796804623633474,-0.4066002085249458,1.7279682486340975,1.6217289141565656,-0.8166138083092954,0.1321793803830657,-0.8803726077651035,0.9360820533686887
SIDM00859,2.745515966616971,0.23582906276028617,2.2738007099051463,2.0976056146744835,-0.5151887204262109,0.5835139242124872,1.3685677660009778,1.693609200161699
SIDM00393,2.1091020544548456,-0.42513465076892243,1.9431672671804,1.7978567237157699,-0.7515639832928744,0.33191156568354885,-0.8343904270832208,1.366911516253969
SIDM01174,2.335275697993315,-0.31847674183342944,2.3246762246571597,1.907619930442746,-0.7370960777998853,0.4904596841476372,-0.5742696223250511,1.0723360365517447
SIDM00530,2.329700183665498,-0.17740392678741299,2.4589117269242564,2.1259752243367505,-0.7494435766942588,0.5048482551237985,0.32079340414706586,1.3558209819804168
SIDM01149,2.6646320584570997,-0.04114695998441812,2.168814486909809,2.8938879078198996,-0.7537908292065802,0.06070656916037603,0.7212450291381365,1.8745718804684786
SIDM00243,3.138880346483432,-0.41087883947740655,2.1524385438524556,2.083153890978441,-0.6747875180800141,0.9767376236865203,1.4714293824369549,0.22636250166025085
SIDM00176,2.502244043894286,-0.24839602958937207,2.375627510319114,1.6014590107838296,-0.777928606053128,0.29390125856633326,0.09359606951566726,1.5174982639085488
SIDM00422,2.7932149684767347,0.556119168198541,2.649114774798,1.8090250824004646,-0.8463224413657744,0.6812526914211957,1.656929182321579,1.886260497326967
SIDM00532,2.5003825564168984,-0.5460114595947383,2.136572618717751,2.1329281651644605,-0.7989359869965394,0.45206994521531335,-0.8310671488274358,1.7436319668639098
SIDM00077,2.5488833651806977,-0.4091931399696706,2.1372222040509827,1.9107193590389084,-0.7156488669287007,0.4423823614220244,-0.1723243081681084,1.5173860620396256
SIDM00561,1.9290503079716916,0.0337316242865553,2.007582664109892,1.945462519885182,-0.6720016130662236,0.5232838484389426,0.2747717649476704,1.3641113626023824
SIDM00407,2.4435161006888917,0.34311112273182176,2.221621762591371,2.1118880911330487,-0.7148892348576782,0.9330453649667174,0.542160097112449,1.8623299626551382
SIDM00631,2.216169036541108,-0.27417025467185485,2.1386556520124014,1.4071439818857243,-0.7561770149918836,0.3731241134378933,-0.7837883561930351,1.7195020055528805
SIDM00324,2.1399422869568534,-0.3393486666792488,2.2389726918060604,2.3025545691189784,-0.6484652430271901,0.2877719277097282,1.1746691501542599,1.5105653781379422
SIDM00410,2.712876175229187,0.2783456233286567,2.2573710649366756,1.9796314685278384,-0.8506544131162727,0.7255741448602206,-0.6911875819815811,1.4225044501621131
SIDM00483,2.248326821244227,-0.36743325503701724,2.319364343027049,1.5488952354581829,-0.8143575596901237,0.2521940442642219,1.026931042748652,1.373236272208735
SIDM01187,2.3828982101817724,0.21863189745914316,2.04342915735678,2.2338901513153853,-0.7563864426237764,0.12468073072919678,-0.9048668145877624,1.6552738063922978
SIDM00216,2.56968452475456,-0.11170578812059256,2.5546470157433934,2.2520984511853555,-0.8013482706776373,0.6289004096210573,-0.6371032308103756,1.8758806915267399
SIDM00199,2.3239554591117604,-0.38675423924873853,1.8888207332445992,1.895070706244853,-0.6157283872683126,0.5659914367402553,1.311840958402434,1.5190054665193549
SIDM00234,2.767994227880186,-0.024920388253743077,2.2099826315716466,1.8600004260669987,-0.9020503991843811,0.8417775185482267,-0.8906207798565223,2.492285658392935
SIDM01019,2.5807798889717137,-0.0278686516964726,2.1391656718460057,1.8087532123646615,-0.7387011755025218,0.7318567901301041,0.6306300026971905,1.7111168340693967
SIDM01114,2.521271134879919,-0.3551838998125273,1.9061428552870696,1.893678937380122,-0.7736022519447555,0.8767812998590644,0.2887694409589027,1.61947689118512
SIDM00584,1.9623894110196076,-0.490202978888276,2.070398949342115,1.8336663004302793,-0.799383782776912,0.038248774865221206,-0.022572539966323208,1.2698119158889285
SIDM00043,2.21158062274537,-0.3139683206148273,2.183036826694404,1.9585016875363581,-0.8234609154215867,0.1718055860801647,0.09242339921023106,1.4911031098810839
SIDM00498,2.564170305563228,0.06362610302648969,2.531193936252253,2.048299681473778,-0.7731808149407648,0.2070618636667008,-0.6907176645198176,1.3631677926077521
SIDM00406,2.829005779916552,-0.023777319740790233,2.315453741276611,2.269205998436305,-0.5989790612988956,0.9524516627256259,1.0739682694226074,1.4896918721470789
SIDM00193,2.531100229740749,-0.04861686946072745,2.2641123533731067,2.181623953851031,-0.5661017375807144,0.8325218267814826,-0.8160397218040897,1.375520045237541
SIDM00045,2.152921709193767,-0.021346953831833486,2.049917138691197,2.0908515270064174,-0.7414442114715897,0.20224374673263049,-0.7196531714808947,1.8818574124555871
SIDM00655,2.5587236672197733,-0.31553329199942215,2.134637211987244,2.184401410310696,-0.833081257007178,0.6843758517147239,0.9308414108462894,0.9876818257883593
SIDM00214,2.483398311780002,0.1828305477578025,2.644809462691413,2.0591625442998867,-0.5798668142040666,0.8868609589077063,0.8140429540063769,1.6997711813133192
SIDM01007,2.4219502027386666,-0.31104667451371804,2.0096658830142604,2.0506811146212067,-0.5565360448536933,0.8899392397199262,0.18812817568403215,1.8157887351271214
SIDM00262,2.9058316943798146,-0.44371715711618503,2.631674993847553,2.327453203118111,-0.756938363007735,0.8097598773993199,0.6756112783152567,1.5237336992062336
SIDM00591,2.528726296269712,-0.20855968229881036,2.3397012895116625,2.117207742226985,-0.7661082288702814,0.8377454187419091,0.5795443313420215,1.431492052244581
SIDM01197,2.4135716712059883,-0.27093887455177734,2.3521537286659147,1.9389330215376193,-0.6086414866739231,0.3337243083135322,-0.7081241811264853,1.519692042233539
SIDM00905,2.530120415668804,-0.25784461034727973,2.3983636578112097,1.9001411382571933,-0.7852092178076109,0.7734845446242606,0.8082275347324823,1.876929238662941
SIDM00180,1.9525785836429697,-0.3852657773845375,2.310808654044874,1.92807444135746,-0.7693734880503357,0.1700624321248193,-0.45985977311405346,1.7203153153573887
SIDM00323,2.491348610507226,-0.0644822685054856,2.372036567545377,2.3879512665394094,-0.7506559483119237,0.8327554814078014,0.421391523603703,1.402666126546169
SIDM00113,2.061043194320985,-0.49257846245253833,2.4553218440520714,2.067476673856867,-0.7255570721025082,0.5994383657117999,-0.2262325152352767,1.2906118849853643
SIDM00551,2.352224692941122,-0.4576726741150143,2.572363133771115,1.9457194172213665,-0.7386660652499807,0.605746508317137,-0.29995235394577335,2.181187879807627
SIDM00958,2.682048252469948,-0.10615087925819475,1.8880699967599974,2.003275506492761,-0.7270774720040778,0.8297883399374486,0.23390480389776463,1.9462795646031683
SIDM00659,2.204858476068591,-0.4654304180723675,1.9716763820708292,1.949295259064099,-0.7182494099989194,0.4731970724108332,0.09180249265052352,1.6099213909617394
SIDM01168,2.4221647374244712,-0.36717947609775436,2.2541128863440183,2.1252485353130424,-0.7359865115011118,0.8294527340908862,-0.7044647478803165,2.016054421751803
SIDM00968,2.508654304979568,-0.42881234283344555,1.8463111055461379,2.1034090451721896,-0.7468802291263208,0.9222065394833012,1.331430974850663,1.1749871744354827
SIDM00250,2.6500944831143554,-0.3220541550238784,2.4636796239820553,1.5483411264778402,-0.8880949763274743,0.3775521970678135,-0.5547675796599372,1.3507552544483163
SIDM00252,2.217257931907863,-0.03638117587883128,2.3766277374744598,2.197246487951473,-0.7842237100676537,0.440341965638155,-0.84120556442674,1.6616307786904108
SIDM00242,2.670873934309779,-0.39265003967371703,2.615560300637307,1.783853752077124,-0.8129652128282255,0.700497858510192,1.2678538959136403,1.5724764173536603
SIDM00438,2.776010024205249,-0.20163253147505597,2.2888379956315084,2.2836796066947693,-0.833933967935178,1.0456513432502725,0.23525041836720825,1.884950405377269
SIDM00231,1.777811205403134,-0.32623624109903077,2.3010727648034255,2.105341406425226,-0.5803424999099107,0.24090526353842065,-0.12827146266922848,1.195827445250257
SIDM01011,2.35203821181209,0.2226110121431072,2.035943033531033,2.4045921987046572,-0.5440803319186965,0.6926449747272144,-0.2807474522540924,1.6919325187938639
SIDM00182,2.598282381724143,0.30509365627056095,2.255336449095783,2.500034790801581,-0.7786381738476442,0.6613760998177028,-0.7750951423798759,1.2430607407160053
SIDM00969,2.2999693262737764,-0.05489752150363879,2.341827066092932,1.6775187276652297,-0.699286994661612,0.5057484499106317,0.3235552637517941,1.4925814811396676
SIDM01120,1.8751833094433683,0.2530959783023184,2.204333688198297,1.7397642229640249,-0.7806552765286272,0.3193896600521176,-0.7772206414366086,1.8414220172720568
SIDM00317,1.7158092309800126,-0.32100067844755,2.0619916625938526,1.9837776579612691,-0.6381835093491915,0.24772261496598585,-0.10636146298572192,1.31426068664163
SIDM00719,1.946002828568835,-0.1894009266277529,2.074218071865183,1.9758701640789489,-0.7292225952067231,0.18907596064309992,-0.8700269347077347,1.4220859301387223
SIDM01041,2.628977211154716,0.22309654379773375,2.278744169309925,2.4874014219144653,-0.6521916020611964,0.5946529552440539,-0.8460200370487662,1.2599830689692706
SIDM00668,2.3106724318699143,-0.08972654659346285,2.0527980750298833,2.096334764653955,-0.6116879056742495,0.9377527106389144,0.5003093745996023,1.8065106274801452
SIDM00056,2.456255679502699,-0.31012312620722343,2.0288083987038723,1.7892803913638367,-0.6968058148879408,0.49206270877346214,0.28773828651840105,0.8254453517045134
SIDM00181,2.491116698721263,-0.5241172402259887,1.9355869601563709,2.1313899632194175,-0.7951227207868772,0.33470181330196924,-0.2137135109063277,1.6055633744757718
SIDM01073,2.5923759383840808,0.19109478747213632,2.063132320408301,2.0464363933541936,-0.7163428285872037,0.8656663592656831,0.662032208567523,1.6442786438113755
SIDM00504,2.4466749014455424,-0.3790662480895298,1.8047242054991783,1.9489928179985507,-0.7621708850032727,0.3923716751110742,1.133893871077771,1.5718431324183233
SIDM00472,2.0872688606955174,-0.2512115038491195,1.939468231498727,1.9860223179156848,-0.7610971830205192,0.5016038053900992,0.2453926851983764,1.765019139498101
SIDM00042,1.735978024608938,-0.3194029165297215,2.2294427543151074,1.744543855787763,-0.656461447065272,0.9865980345925455,0.9386600458142424,1.8580665472157334
