,JUN,SOS2,PAK3,RAF1,PRKCB,BTC,SHC1,PRKCA,ELK1,NRG1,PAK2,MTOR,PAK4,MAP2K4,EIF4EBP1,BAD,PRKCG,NRG3,MAPK9,ERBB4,MAPK10,PTK2,ERBB2,ERBB3,MAP2K2,TGFA,BRAF,MAP2K1,MAP2K7,ABL1,NRG2,AKT1,ABL2,AKT2,SHC4,RPS6KB1,RPS6KB2,AKT3,NRAS,GRB2,STAT5B,MAPK3,STAT5A,PAK6,SOS1,MYC,MAPK1,PIK3R5,NRG4,HRAS,MAPK8,EGFR,GSK3B,CBLB,KRAS,CBL,SHC3,CDKN1B,EGF,EREG,ARAF,NCK2,SRC,PIK3R3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PAK1,CBLC,CRK,PIK3CA,PIK3CB,CRKL,PIK3CD,GAB1,PLCG1,PLCG2,SHC2,HBEGF,PIK3CG,PIK3R1,PIK3R2
SIDM00374,0.10394532137573208,0.060741423714350484,-0.7277596888483828,0.8684751964752183,2.3829894737095,-0.7197059359850226,0.9161959175765224,-0.5742271936977086,-0.17216890877029897,-0.624764165193741,0.5672744732227493,-0.15497831860719313,-0.49297267021030894,0.6744631869653452,2.0579726423420714,0.8246599003480124,-0.6610640831792625,-0.8188395614210241,0.4093975704533157,-0.7468015550306286,-0.271904606008959,-0.7650266163612806,-0.6382379690063801,-0.9397532541684933,1.427518526478996,-0.683378262713731,-0.18267601505909054,1.5722768084774918,-0.20998260942711586,-0.1159670366526984,-0.4807581497241607,-0.39644869001748934,-0.134519578809601,-0.4990542457426893,-0.855031558265946,0.5258169715973465,0.019686110145346297,-0.748884378566372,1.4762611042510614,2.317264423664214,0.32677191431577834,0.27675907204753203,2.0156779694284057,-0.8323019754781111,0.48055584305653465,3.091734715265667,0.8211021362360892,1.623951230552208,-0.6923302104272199,0.7216801284323582,0.7937396541363276,-0.6444641225349508,1.5287638250094557,-0.6948138686927857,0.9371843768201511,0.20699355647519332,-0.8721059700809202,1.689443412096969,-0.8982043639172863,-0.8126443877449433,0.2708471076840033,-0.39191042427798145,0.01117539036648146,-0.2873586112733295,-0.734674960715277,-0.7859172216443162,0.6675918858859611,-0.004856462085824283,2.0644189496572034,-0.8387723301927749,0.8679286162623943,1.4192698130018189,-0.0015863881255500521,0.6970016863798191,0.12661923255141758,-0.404798779744756,-0.30080182562186586,2.3664210984680825,-0.7169461069125018,-0.6140335427690973,0.06933807030711583,0.7101803121912684,-0.5359605338166862
SIDM01160,1.705722654872124,0.15582540209760298,-0.8647686851403475,0.8898353840836593,-0.7614669549809514,-0.5176550178979127,1.3057580827336872,-0.37545348882715135,-0.6144902526678276,-0.2363864713642632,0.8400113808108582,0.1028087856836197,-0.025514121039303582,0.7657937993634308,2.361846337567729,1.1075838184319058,-0.7218531287104418,-0.8893054347235712,0.5449946356525632,-0.6449987386514117,-0.09813704194164138,1.0872526660154356,-0.2379606872769256,-0.073040310946315,0.906562482742119,-0.4407994441906169,0.038662978249581315,1.5835805790319222,-0.31535693195219305,0.029396746679225864,-0.7620676220168351,-0.1539780257568887,-0.04629767982735492,-0.3322620345768664,-0.8972882715638515,0.46029920841967625,-0.1619233662542268,-0.7612190352918091,1.2449221327112465,1.6516339387545067,-0.07770973724117214,0.5403615228783089,-0.24177687341039097,-0.10511619976999882,1.1297443063025117,3.028022845730909,0.5611164930635762,-0.8001109002652728,-0.15634935940946632,0.9251035318653629,-0.5023735924830663,-0.08885787012752985,1.4443817695615278,-0.7852313893278141,0.48232357378397,-0.27826697630962666,-0.5773137608452583,1.2816718544521726,-0.9118410923897776,-0.5372095954011964,-0.009703671263281482,-0.14698055581312489,0.9336498796971963,-0.5316982997906532,-0.8382889778112864,-0.8187913032893487,-0.12466775192903612,0.4087422238867247,0.3094309951412619,0.627274579130315,1.406600300401013,0.9378713374263831,0.4223242219914135,0.2232903846422835,-0.6957513156524642,-0.3102146372376783,0.06520410849334968,0.0658079390520337,-0.6823457267505194,1.0128776571810063,-0.8673539110364847,-0.03023065281712406,-0.4751214289625675
SIDM00145,-0.18923050474540176,0.003194612457737527,-0.7055841827391299,1.222340555226881,1.6856741157332542,-0.7376406756469466,0.13346037072338984,0.19120349049199792,-0.5451554120016289,-0.6870664967428031,1.3439716087867801,0.12597559294865845,-0.5544938170563118,0.33892282433253507,1.2239051481654477,0.8384287584381751,-0.6709376525853369,-0.9147633587979679,0.5367146251143787,-0.704421688868758,-0.8220571859610939,-0.685710081634656,-0.6310692356204365,-0.7567009549076081,1.2169315484563663,-0.5981895396416639,0.013172175718705272,1.5487298119161192,-0.1719486670712248,0.35054172995872007,-0.652513494188565,-0.14508168371135158,-0.085568661855711,-0.3829653108561239,-0.8480845834633582,0.6688765368061961,-0.06837189443363423,-0.6712056004289029,1.672214374756436,1.9304153566092779,0.35856390018505624,0.198899834687351,2.3268669687216335,-0.7540846857535095,0.7076652951668619,3.2447329326224446,0.8420866888486146,-0.616685866952209,-0.7652042186960435,0.9016517836569579,0.08869347990408336,-0.6593268260575218,1.7522423367094424,-0.6447991112569915,1.0648285922054845,0.01030634011814346,-0.8853554073189946,1.3018695309215336,-0.8913986293650701,-0.8875236631028192,-0.12970111673421628,-0.25269058406622397,-0.18091753531233867,0.2496834043667951,-0.7796157189479399,-0.7780439751344418,-0.6015916945151976,0.1418197232507541,1.2798652988773633,-0.9257634888486708,0.29754716881706733,0.8314009692364289,-0.018400940908583036,0.5752855213828135,-0.5468405559421257,-0.6385484686301073,0.8979517976246841,-0.0253814989564129,-0.568637263286046,-0.5740427391760927,0.8163628170683489,0.6122300013840992,-0.3455904798127118
SIDM00975,0.3692278947042575,-0.06248889757389386,-0.8165736906436584,0.667914827045068,-0.8739983041862079,-0.8071544458542581,1.3032114897774332,-0.32392437983241906,-0.7471496689239278,-0.3244678766777541,0.7432929514983567,0.041591964586868695,-0.5105955926311653,-0.019041703495965744,1.9598046520916879,0.8968665751001661,-0.789374904291184,-0.9197603675730045,0.3263630380904706,-0.6410207737173191,-0.790977819344598,0.7666018780742992,-0.3774477104513917,0.6506254808055196,1.4548694000788078,0.22174453465857918,-0.11253756931897187,1.3397936473136476,-0.3190198304795533,0.12358161661939236,-0.8558802072761528,-0.33270096634478985,0.16168446195361563,-0.6595948323460266,-0.34524499570527706,0.18998232486050537,-0.4716630963916373,-0.0145143776329166,0.8882524665012252,1.3801718435418144,-0.145950787064899,0.4109762991444716,0.2328188261535772,-0.8796855972765063,0.5990629611895347,2.401014052125624,0.44080813700183863,-0.7089174068441259,-0.8115129220041255,0.8847497287134882,-0.5085101842598688,-0.7042601093576452,1.4701088340327952,-0.6292287087249525,0.29518046591921054,-0.29726535093697,-0.722120900552359,1.4106817587511487,-0.5153327903180428,-0.8763087402851658,-0.35968119381379715,-0.04082402170283744,-0.3323818635731466,-0.7061420385231344,-0.8329993326163483,-0.8072115460335424,0.27964217547652076,-0.24383180620588052,0.6598853343219382,-0.9429532373618158,0.6736590878629554,0.5311689130123125,0.2406067731627391,0.24546344749899268,-0.6158783529610046,-0.35230075342218337,0.6454959992134138,-0.7419816130970079,-0.5652499368664168,-0.4268956597192474,-0.7304204574390561,-0.22383073480811522,-0.5830333987096499
SIDM00971,1.7444873858214138,0.06898150726435219,-0.8419427871955838,0.9840994762213562,-0.7665817669542061,-0.5367759008621593,1.1575822193747087,-0.5556711935109165,-0.5589394811630843,-0.7029309852457767,1.1084051234170307,-0.1331723533746474,0.16893953776933496,0.3106232996663754,1.2906847837183162,1.030543259178247,-0.6625119962219561,-0.8769242189980807,0.8743408519412214,-0.7819890205700358,0.6607948028088739,1.341737626818035,2.0577695616461247,1.3278121559074854,1.004694247177376,-0.7012934375128154,0.07468926251449436,1.3377841714965912,-0.1481905124320111,0.0034165678325781845,-0.722278665056566,0.2580632661519532,0.33866158978747324,-0.5080980502847281,-0.8898187002975563,0.9728220191914764,-0.12347852910502066,-0.8306026184529746,0.5879591046234587,1.4881806484979143,-0.5575587699999981,0.44753992891748423,-0.5140799622853033,-0.8197384192276652,0.57225391420623,3.1816912561976047,0.5972136651532114,-0.5182908783959141,-0.5327917045622822,1.1963822563824231,-0.31630011689833964,-0.663125903488561,1.616262466974039,-0.6521798221946827,0.6262191641240401,-0.4840150557633148,-0.7137792449328598,1.5091373033894702,0.8648433083654012,-0.916585544697869,0.046048752304809176,-0.3159948529814983,-0.2856293097324096,0.7956840490888306,-0.7831794047142993,-0.7901857713935799,0.7919229919764568,0.021138255013878657,0.7053153939654164,-0.8414549995467481,0.8132091230551425,0.9157258262610262,0.42642348328186686,0.24999025015338627,-0.6428401806490993,-0.21956567018426354,-0.5559040380103081,-0.5420909697257661,-0.4677211600934215,-0.7527902748970495,-0.8539706438570629,0.31433545656633155,-0.4674103962812997
SIDM00251,1.068800601454334,-0.15741564172951966,-0.895418163367468,0.9209985474723127,-0.7941021762651687,0.13274945733634874,0.25504474996390736,-0.555218764242211,-0.6563972695282327,-0.7361167473958115,0.9111352533537651,0.09890086724377652,-0.24925739309517386,0.3169885929379096,1.9176263439214654,0.7276132544228828,-0.6649650211903637,-0.9049776784064587,0.5669314558300306,-0.8401332545448686,-0.7675047455945687,0.4900914649056405,-0.28824256628150347,-0.36054685465931513,0.9968949270307409,-0.37847568667875275,-0.508592517850403,1.7210473298567899,-0.07886178536957533,0.2053903694514566,-0.8409710652583706,-0.06108337198505866,0.03081916718915221,-0.47378219160402313,-0.8742388523977813,0.5158605170791699,-0.10326817267623496,-0.8299824076046153,1.1526039054739925,1.4929803410996587,-0.405424371486657,0.2803783522797874,-0.06566143736185213,-0.15481585440432952,1.0623823442779528,3.0185218890086545,0.6747884116275189,-0.7064638775937819,-0.7781288660509379,0.8598122597099076,-0.22642858561168464,-0.5908747939080469,1.5504544034338597,-0.3276203348436447,1.0127039039978598,0.06432058483595349,-0.8404495471459562,1.7810870903704563,-0.7475151300080739,-0.03845454732251555,-0.07749431033717213,-0.2939086967322214,-0.16876363898572347,-0.4438483569661307,-0.8291729122813268,-0.8449463243041485,0.4614144589409414,0.12629565115528354,0.821394467721841,0.039844737556245145,1.4145431074358046,0.583855479838672,0.12304969245245363,0.33733399831342026,-0.5862194505698869,-0.39682573739259813,-0.07864242950517704,1.0117497977693468,-0.7016452303390341,-0.6375000699142798,-0.854625836540477,0.48739875090072465,-0.25038556264993556
SIDM00412,-0.5588917960839188,0.31292366742249755,-0.7230808122722396,1.1575895036147499,-0.6761095239499907,-0.7144974157596924,0.12145221153018107,0.3533118286441307,-0.733131190172721,-0.6153590068628153,1.0393550104375477,0.21986113367207408,-0.5927507279681506,0.2077910973234123,1.235818037565864,0.8557921865708543,-0.6875974542051027,-0.8918532560471191,0.7344975547502751,-0.8178090612949419,-0.7854213909409845,-0.6140640774043121,-0.551769272857345,-0.8758945758412108,1.4884850368101117,-0.3716592525814827,-0.22468509889567026,1.923702536676503,-0.1966704853148536,0.342064169509041,-0.7590319540260937,-0.19775973394572563,0.0961693535773326,-0.48398644151347436,-0.8554424273074652,1.012493939846859,0.024474043563951726,-0.8284067660885268,1.5022894526891792,2.6214977697587436,-0.3610288536292399,0.24399612452193456,-0.5277296864943022,-0.4849598759176977,0.4155915934708149,2.791949976917336,0.7529752466359841,-0.5576151598407979,-0.7479379863470619,0.6116622268950679,-0.40040336921995856,-0.6903152283706429,1.429874524544032,-0.33134425585831306,0.7862359162149266,0.11366654559512172,-0.9136957208949081,0.988126016385606,-0.8894849810947508,-0.7984812790542061,-0.054471766045236486,-0.5075087414088993,-0.6582590796106039,-0.40832659116132897,-0.7663824240711091,-0.8014694728492004,1.1689600640713822,-0.19869996067692944,1.1745407176417932,-0.9382476593164714,0.10414052277460428,1.2450870296441667,0.11417759015075661,0.6811097299311771,0.1793801230378477,-0.6223479243750433,0.04966071952525853,2.9579262529256223,-0.8569545820786545,-0.6619652522832179,0.9186104913756331,0.0008596510534877207,-0.4656554886457795
SIDM00023,0.6211237355997704,-0.11366742974713755,-0.8007776781144215,0.8008908803361138,-0.7638746326073788,-0.738027590179304,0.7381626014109643,-0.42476927007827897,-0.7858498688944019,0.6337891959221037,0.8164696394475662,0.002552303733567405,-0.20261681368590845,0.5226137025466769,1.7075982743063634,1.5033111900801102,-0.7203317237342752,-0.9538685797608651,0.2714303933606489,-0.8246938518014554,-0.10683046631315848,1.0649542878637246,-0.2313825668619822,-0.5504372423673014,0.6892220110944809,-0.26275301792332195,-0.009405655753507502,2.030519327542189,-0.21460598454771587,0.14433076378775425,-0.7209113179846884,-0.02225262985857594,0.004166733932522335,-0.6241215964420105,-0.9014405042024384,0.4969089468360614,-0.07166761832542007,-0.8925531568654644,1.431058774188107,1.9959611697500435,-0.15760547748548248,0.5254356127220261,-0.5648260241760085,0.7079017569698879,0.5665595184220644,2.703283636697978,0.7434415196941886,-0.8165453020726285,0.24725492184902742,1.243371823120877,-0.5127393506843516,0.4834213202071172,1.3758156254085292,-0.6485049951148988,0.649224647786217,0.11235842208571185,-0.8867050757247409,1.1043999261776436,-0.8747825252454505,-0.41151889346303566,-0.26985442561859113,-0.2101414700935364,0.4785082283528143,-0.6364411497319652,-0.8067147990555877,-0.6197084284783758,-0.45492251825658464,0.1298051494445398,1.034613172507552,-0.4030928550376858,1.4870969484236223,0.6204023303217404,0.41035749845401076,0.42130558245908417,-0.7250791013265749,-0.5378137136291887,0.016129254890318273,0.46504980582530636,-0.8067992286341713,-0.5551663745677896,-0.8278046256178763,-0.27065947769750315,-0.4534331486825259
SIDM01198,0.6732398500372295,0.20481980681223455,-0.6893563484510301,1.0203545052015066,-0.24136455777475432,-0.6332344376690104,0.5055540294061952,-0.4045579173215536,-0.6466017529505096,-0.7296702359839452,1.2069900963955058,0.25471802952262884,-0.5077701208507152,0.5368671310915312,1.4757047246152732,0.49775870623577173,-0.5681070361412667,-0.8686324246886963,0.5991756847142016,-0.7822061955913036,-0.7679031290572651,-0.2657457305107563,-0.5126532647766978,-0.8585604587908985,1.1835166992316553,-0.6257245588515055,-0.2354861285481687,1.95376690322678,-0.016028687792561867,-0.2866612284987673,-0.7099162361208742,-0.2397388857948273,0.1199957723774102,-0.5892886140700756,-0.7557164385951296,0.6099075941326829,-0.41770617566773965,-0.873458110960579,1.7965837775238547,1.963738214311042,0.08226620886934234,-0.1113474172428823,-0.10465435223286473,-0.8457376418855683,0.8461193576713766,2.6251251330577703,0.6932536524731792,-0.7331504341199825,-0.7058402556853031,0.4431267011174729,-0.19051306790758102,-0.6265299804461995,1.4428628126629035,-0.43648964245739325,1.256548288492223,0.03371764223260001,-0.7903522670216222,1.3910862147591347,-0.8166268787749366,-0.7927736542263596,-0.014577714926125728,-0.48942943909402525,-0.5627596598285626,-0.5376674064389815,-0.819236257254937,-0.8204650835668148,0.9131526516383104,-0.13367799626303953,0.3362249776445229,-0.7985042340818854,0.6578053533422136,1.3907462806734017,0.08711876569449964,0.7105891489503124,-0.4354798693102715,-0.2703855230337302,0.12577609097756182,2.2553574800433065,-0.7918862451378503,0.7648153309338936,-0.11190515273722253,0.034729878026936764,-0.4684404356344909
SIDM00441,-0.37608235027161985,0.17645866328509913,-0.8348437203484576,1.0658067901469948,1.81422608329911,-0.7145780317076608,0.5691215261672601,-0.3539292272573664,-0.6638953299458693,-0.6968551399824333,1.3889040632313716,0.1099395656362322,-0.56078620379667,0.3791830620187669,2.278529508730711,0.5851281398246395,-0.7050969703180568,-0.8687949920779722,0.7599625186805476,-0.7548481622114368,-0.8019334958379699,-0.6708242183772593,-0.6057763291633514,-0.708872180734083,0.8823156582439143,-0.5797212824618919,-0.3412197895028911,1.6379688263964725,-0.1633330240679382,0.03186779127080004,-0.7303414906935006,-0.16736349336069778,0.04767995944923537,-0.5469429924016979,-0.877680513618596,0.5816610148050941,-0.32640520230712783,-0.47091611136236755,1.4043638594682464,2.269951354651929,-0.12210543603561155,0.21791913356986137,0.45777052836453075,-0.8165544236657265,0.5945790305361757,3.155448405561575,0.6725152023411634,-0.5341832099855002,1.102403382244707,0.7855116809429205,-0.3386584747169787,-0.7402842579936331,1.4614728026834134,-0.730653360543099,0.9083562047905224,0.024693640198398675,-0.8526547414148091,0.9827276240236994,-0.8742768039250035,-0.8432256528209593,0.2030777597943344,-0.08819289034481706,-0.5665304817649562,-0.5243330794903918,-0.7678969658150268,-0.7756022627560292,-0.16579173982455553,0.15974819392078876,0.8340968335188044,-0.9248437043220362,0.5410344382699881,1.0518118365494245,0.7489696364843873,0.500445408442606,0.06202555787984481,-0.6267237467537675,-0.5840734956100214,1.3526273382957175,-0.6216046408521935,-0.26869858349768927,0.7700501272340942,0.62067171528945,-0.5258224049408258
SIDM00388,-0.007364909129859873,0.6344961180524905,-0.7919824633424378,0.9388680331587295,-0.7543352040862785,-0.7170575151164194,-0.06133570450312006,-0.4641955561537259,-0.5886254684269168,-0.7060713928718942,1.227405417189545,0.06820100696882883,-0.49975015702201253,0.2900087516354715,2.236216050120678,0.8181194966328186,-0.6920660213672543,-0.9032630736068935,0.46901871382022053,-0.8126971970520089,-0.7498177136022941,0.2825133891438965,-0.5686279127435427,-0.7613692791200346,1.2047303670061298,-0.6191128753315123,-0.4766858736515618,1.7125222612692896,-0.13819695237069346,-0.26065413318355696,-0.7034467240736739,0.05696184706007796,-0.03283257570111505,-0.444275588757669,-0.8420920148218394,0.5776201590406794,0.12252210662564782,-0.7863442224035311,1.44732526472142,1.73895742987766,-0.2544893727752651,0.5723722004418773,-0.6393892613226911,-0.8285624296833044,0.526954469877852,3.232106482237082,0.9284401574970488,-0.7544439911952924,-0.7090558191066426,0.6944670398715792,-0.24063412350671873,-0.7229719597123175,1.2530676706872836,-0.5335812550402905,0.9554054280666495,-0.279973071908423,-0.7267833183867021,1.7301365323498428,-0.8347623439945975,-0.8527329033287914,-0.15792073454966532,-0.39456091190783343,-0.5147668916455591,-0.6267575999483095,-0.8622053223131225,-0.645851824207475,0.22795444777220322,0.05447665669494028,0.7170637201746397,-0.8342529786842189,0.43693377539306016,1.3238329349496993,-0.32298103313032944,0.4430978584735049,-0.06916535461916633,0.7319022625843089,0.11284557280238706,1.986413200617127,-0.7022617125162597,-0.49371144492165076,-0.3860422541877352,-0.08587130772629317,-0.3795968960896529
SIDM00417,-0.25923545343803944,0.6566889715259604,-0.6499893560947293,1.4302686031482164,-0.7981221844129742,-0.764684596747549,1.0362962909735198,-0.6402438300652441,-0.48931113548525873,-0.653115695094297,1.31784955048273,-0.0815465840223639,-0.4816845443088301,0.2569413452311698,2.3659091922305877,1.1837785730186328,-0.6131876563479515,-0.9616401888779107,0.30993969105591923,-0.7494159069000947,-0.7877047145145124,-0.523401940658492,-0.5724006943023792,-0.6779352620356208,1.656926186304912,-0.7303738507670899,0.5439359103592529,2.7237491960244142,0.10592332345715239,-0.18091574884957065,-0.6386486528622005,-0.346161014741771,0.0811046088680473,-0.47114230555573006,-0.870640782800826,0.5235472229909371,-0.1218726994350761,-0.8187078348374965,1.842330298206165,2.087566873323543,-0.4684667914898715,0.4225111425389809,-0.5459531853741045,-0.756294342696801,0.5935693569980364,-0.5170876849762815,0.7427641389540123,-0.643901542623449,-0.7977467944463392,0.661466749966505,-0.41246451266524536,-0.7134689927953629,1.7701923625348173,-0.7683235764417493,1.1154842735087527,-0.35760763095533904,-0.809723723258925,1.1322960797885266,-0.9137205877822662,-0.8636536825880496,-0.014464169967260953,-0.35748959042768597,-0.5347011715750317,-0.4394694689413112,-0.6826364342682246,-0.7915477242149163,0.0869187969607586,0.09537508222196105,1.8880425717940228,-0.8495054841607013,0.3210588389833646,0.9250914970901787,0.06626178774456995,0.36524696919959626,-0.43213331003785227,0.0013052838942331278,-0.5792541633307547,1.762301201548585,-0.619615442249497,-0.5364545886903703,-0.08553164369269217,-0.08358335552622284,-0.5707663138812041
SIDM00416,-0.039701398461226486,0.4156544515131485,-0.6528475141384719,0.9904931990326116,-0.6049408758868247,-0.7136695269341037,0.3964687850114833,-0.6274091301979187,-0.5283933896604025,-0.6787788761361928,0.8942272178345615,0.12534232308273996,-0.5621224778592762,0.5033012070259782,1.6255276562725003,0.7919162261767418,-0.6766839556160408,-0.8657764980546374,0.46761004359531727,-0.7316136230062619,0.21552336517789925,-0.15434867635023367,-0.5546430282693873,-0.5251048889047965,0.9253651445059826,-0.6279211274152544,-0.21770533251927043,2.104313696543735,-0.033181132641641006,-0.2223751411525358,-0.7433216150724533,-0.3716202617428629,0.21481127128814514,-0.3982435883020929,-0.7431787939555562,0.4128676109779954,-0.22682420107753173,-0.7149967397269656,1.5225528532482988,2.3815631779683932,0.07099222008057243,0.26775012341714366,0.7484280604095143,-0.7230440190706593,1.0942511267899284,2.9070163037099106,0.8667469324557886,-0.6831818493126387,-0.6804144250491342,0.9846648520582996,-0.11108610191747505,-0.6416789446801981,1.5462199910754117,-0.33417467861994876,1.0510232982439611,-0.1975445163085768,-0.9957588395682732,1.3691120629223343,-0.8817040819260651,-0.7718980757619317,-0.0757347150497321,-0.5306524263294455,-0.5277318503932358,-0.6199722223712361,-0.7485449896815581,-0.7539790865984287,1.002626635568138,-0.17821136175514696,-0.296526646364965,-0.8417490319224409,0.7234055293114598,1.580220807873933,-0.07766512857601159,0.5056712352162333,-0.31768611480293957,0.10772759907853283,0.06911604766637305,2.2918863248540227,-0.8136145514477101,-0.6020445682337554,0.1953303878760789,-0.05471563454357558,-0.4452566505681192
SIDM00974,1.1058656757084735,-0.15538306341279393,-0.7647561151053027,0.9427703155875947,-0.4438428836481933,-0.6893514429692876,0.9989652306335585,-0.34421389264684427,-0.6055423039496383,-0.7163951552651125,0.9442642886899135,0.11292157359848992,-0.37960432760150975,0.11565663444182733,2.4251513212215436,0.49185182276151096,-0.7197669673170557,-0.8886345583848064,0.3591339515420853,-0.7628060518278501,-0.8131775820298377,0.4538864061221789,-0.565790306568718,0.7013714375763005,1.3294244801994635,-0.4904272811761527,-0.31172144638094795,1.5328643295946152,-0.17191395823981231,-0.07596052869111783,-0.6590518289538064,-0.0918688438316113,0.5391517127313239,-0.5537949431338561,0.865717319345489,0.3913799746438821,-0.24731266129322568,-0.5012441721736893,1.1794073886180148,1.3767677527076096,-0.2974528392489203,0.3912000676401896,0.08393764931792237,-0.8368624257900914,0.42692670406319233,3.186955998061299,1.1988799497287221,-0.702406854409307,-0.8402600044471235,0.9362450173206144,-0.2946353694177461,-0.7788358788676346,1.7332639127924578,-0.7367025582932775,0.3466590417215339,-0.26905386865173375,-0.8796456621787171,0.5460594199916443,-0.8312140105013086,-0.8816617347725054,-0.3407503303103331,0.3403737741360482,-0.27592897912068753,-0.5899459910426816,-0.8625783794622465,-0.7929912088449503,0.05620972239592151,-0.2963234212558112,0.748649193929878,-0.8197691597815621,0.8882967342795058,0.7021792099229505,0.6087554090664942,0.2946921461459076,-0.5313898545675876,-0.3590197951640492,0.5497462751899854,-0.20074698344391662,-0.7140052707145351,-0.11213980944536767,-0.8560381572870849,0.1269166705073123,-0.5428994609405992
SIDM00833,0.4375425923325796,0.15800372903712265,-0.8177033623583807,0.21668686446135002,-0.8635566967417995,0.2646547299293967,0.7139755032089325,-0.5848639597887628,-0.730009778274692,-0.6852548564924414,0.8027416765674953,0.19396740710229313,-0.18881772614416215,0.2532116664569966,2.6016336634693227,0.5456920973152223,-0.7230943838034202,-0.9497493009849309,0.8161992269890186,-0.8533060844766099,-0.6770968341196376,0.6802742774110999,-0.24099842315962186,-0.4158585805026601,0.7373018763565032,-0.39162075650467465,-0.4056720897690283,1.5792245430167704,-0.2375541058184093,0.23783080532803857,-0.8271200801955584,-0.036713290899206726,0.19436142839551784,-0.5664236676171835,-0.8959614523839591,0.1924152657580095,-0.45439866868172774,-0.7629448663163095,0.8928074913360178,1.6141471306850776,-0.25435913710875174,0.6975325473872664,-0.3352546630843826,-0.5081855635399081,0.8213170678597426,3.163574653863059,0.8545759788423726,-0.8427412515962609,-0.7847965645982921,0.3510909876787058,-0.2458715206178256,-0.2986944840733499,1.4163667566780647,-0.7546313856753699,0.8871060621959809,-0.05041559462345855,-0.642173097500097,1.207133800614632,-0.9007437680023987,-0.782469303358134,-0.05011604691099296,-0.16588286327960666,-0.11895381559194272,-0.6309893410179269,-0.9130692229058235,-0.8420137192476572,-0.19391474139352857,0.2260205991491116,1.4600773575794341,0.6730955762070179,0.5073434263485548,1.0367261616267036,0.3310707028456807,0.8868568265574082,-0.6858612215655687,-0.4794209087790851,-0.21245887756363793,1.1421761207326862,0.010387438752635533,-0.2166568945869071,-0.8591586808993703,-0.634720368315029,-0.2800684161392109
SIDM00562,-0.3267257699354436,0.12795064731981695,-0.8134648822052966,0.8800181989552671,-0.8152482470975464,-0.7404996283883453,0.6344478944411873,-0.5766810690816642,-0.664812463978289,-0.6951056951193751,0.8167654841777133,0.19098478396573884,-0.2585694295208613,0.6230025067891777,2.467251246088881,1.006138623300618,-0.6968806840929749,-0.9174110284265083,0.6971834346605755,-0.42571690296870823,-0.8329765746613715,0.4486923638085795,-0.26679354920016707,0.8943689701229885,1.1264572080651725,-0.643598428496838,0.048861994545013485,1.65056100250978,-0.23613653706676407,-0.26530333066005946,-0.8000567978797577,-0.04090432579237368,-0.027180217560561205,-0.5738026066828763,-0.8245345634909654,0.8410876676358208,0.2861455346897968,-0.8422086918461593,-0.57136611967176,1.4498220024114532,-0.38036607734984546,0.28119779578813636,-0.7338865948260983,-0.2812330856224007,0.741508202786184,3.0107190957763867,0.5401061929118718,-0.8323840987154814,-0.7645693371283148,2.023269814886292,-0.5214322125053443,-0.7144999930195445,1.4806648785917624,-0.756920845747749,0.7174168963973441,-0.5056175369825425,-0.8232007238767335,0.3947930268114374,-0.7868018142482399,-0.7922330482417498,0.2012355533120303,-0.3388735527834059,-0.5355058200516357,0.6652918172488447,-0.7544482714721542,-0.7015168853700049,-0.8396670519749682,-0.10264401607150718,0.8626850616540643,-0.16384592961339842,1.1434755129888914,-0.14061420822769496,0.7663985404239901,0.1676926257237216,-0.6428964209109428,-0.42399920438814415,-0.3798718145757448,0.031311050968502126,-0.6790612487080256,-0.5959799337778577,-0.7397370649650419,-0.533928353157265,-0.32581590996012816
SIDM01102,0.2070463097290892,0.3494341435899948,-0.7186856124549785,0.773482124963514,1.4264773062880505,-0.7048687253239526,0.5424075290262653,-0.6527841008602976,-0.5894601412167213,-0.6704299480134398,0.4964091378597535,0.4588521747184375,-0.35280593180896463,0.9461666241229685,2.1799775084576063,0.9850688557332297,-0.6672080328314907,-0.9112159060365619,0.37654701411745206,-0.6988415230369456,-0.04304388212068571,-0.7467890796350487,-0.6006426744693674,-0.7199473581888404,1.4532565754566011,-0.6446930140472701,-0.1953703485630166,2.0370400260152315,-0.11347458655818127,0.1359449052898339,-0.691926929867578,-0.14235773828778225,-0.05582455689320687,-0.5656903842400353,-0.823426657253315,0.4443083390967609,0.0860219240796296,-0.7032902412689797,1.8806011356271672,1.8243442430315813,-0.20323226807174666,0.43098092223083045,-0.4778974886211739,-0.7380613672811054,0.769934418742841,2.258050500155151,0.5020827177456222,-0.5732211437640953,-0.4370088078626713,0.4947735923720452,0.3276931256586658,-0.7091645853514021,1.8863647050359231,-0.21325262169272843,0.9130531465222033,-0.20064902869675894,-0.5081609352918222,1.2072132943002638,-0.8607713534148894,-0.8428204300500381,0.04673071573772569,0.15059100738480719,0.01300957199698918,-0.5875857530446422,-0.7927336338978366,-0.7798458343420506,0.393919340274838,-0.15665160837067105,0.5031585893331564,-0.7539701071233224,0.781088351808376,1.4807230574277097,0.2808121749545324,0.29072476927899055,0.04456143808684699,-0.49789228834953253,-0.016259160878369167,1.6826240521767026,-0.7421478189685706,-0.5840183122740495,0.029798353336287844,-0.21100886397920976,-0.5990895700037107
