,mse,rmse,R2,PCC
0,54.90631063433287,7.4098792590927465,-6.153605128257679,0.7098303718995798
1,70.35302302731588,8.387670894075177,-7.807208918289561,0.24617849878932455
2,105.65153718812233,10.278693359961778,-12.077800782152165,0.4850132631333347
3,16.43227402884754,4.053674139450227,-1.0679985665690626,0.6684658922383199
4,2366.7898313033816,48.64966424656373,-314.3480152428433,-0.6430685436712998
5,304.8527304146879,17.46003237152463,-37.65828341046325,-0.10809653165211423
6,51.4341445313236,7.171760211504815,-5.830782526805366,0.4977140216189203
7,2415.164139290275,49.14431950175193,-301.577978386718,-0.556034349575605
8,1058.1361907447622,32.52900537589125,-135.7310347090699,-0.34115372066999405
9,159.18148273144328,12.61671441903332,-19.35750760688613,0.2565030320630701
