,CDH5,JAM3,TXK,ITGAL,ITGAM,ITGA4,SIPA1,ROCK1,MMP2,PTK2,MYL7,NCF4,MMP9,NCF2,CLDN20,VAV1,VASP,VCAM1,ITGB1,MYL12A,THY1,ITGB2,CTNNA1,JAM2,PIK3R5,CLDN18,MAPK14,MAPK12,VCL,CLDN17,GNAI1,MYL2,GNAI2,CTNND1,MYL5,PXN,RAPGEF3,MYL10,ARHGAP5,BCAR1,GNAI3,CLDN16,EZR,CXCL12,PLCG1,PLCG2,PTK2B,RHOH,CDC42,ACTN2,ACTN3,PTPN11,PRKCB,PRKCA,CLDN10,CLDN8,CLDN2,CLDN6,MYL9,CLDN5,CLDN1,ICAM1,RHOA,CXCR4,ESAM,ACTN4,PRKCG,ACTN1,F11R,NOX1,CLDN19,MAPK11,MAPK13,CLDN15,CD99,CLDN22,ARHGAP35,ACTG1,RAC1,ITK,CTNNA2,RASSF5,CTNNB1,CLDN11,MYL12B,CLDN4,CLDN3,ACTB,ROCK2,RAP1A,PIK3R3,RAP1B,CLDN14,PIK3CA,CLDN9,MSN,PIK3CB,PIK3CD,CTNNA3,NOX3,RAPGEF4,CYBA,PIK3CG,VAV3,PIK3R1,PIK3R2
SIDM00101,-0.8429476001028909,-0.021652458140069185,-0.8536671960184528,-0.9043200295538857,-0.9474857138544421,-0.5965901112060057,0.8971695065266593,-0.8535402149004325,-0.7915412631837974,0.3826600414058231,-0.5391005717918574,-1.005990675528196,-0.8673484415855486,-0.6156096949167952,-0.7710337025197712,-0.8342507835429851,0.766005547560027,-0.8464772833094735,1.5607120805927508,3.1837733920711138,-0.8995856605729527,-0.8593801329671745,2.2295639768667597,-0.7242204192837873,-0.8628410029093586,-0.8542032393845973,0.12499718660078729,0.5994254012511504,-0.43199875834541035,-0.8635105426683753,0.49883041825784147,-0.7452666096464834,1.4145076523208235,-0.2277863596431548,0.9483902271504003,0.28072631520695523,-0.8053797935337638,-0.9679972929568609,0.28016918716040884,-0.06073622999660526,0.9869223744580529,-0.876804140389161,1.5502535894181204,-0.9048384471738932,0.211792355512427,0.4312374508598545,-0.41521662908810497,-0.7958448406210015,-0.35821609685056793,-0.8092190266313319,-0.8025487338495788,-0.556951996389843,-0.7889147240641675,-0.19626916815775292,-0.8965775751098777,-0.9696691562402131,-0.6901302697716196,-0.9494852282286188,0.3202665147833607,-0.9730685625692419,0.7815793351209855,0.9860069984885913,2.6958325046142453,-0.8721033615553344,-0.7847965296984525,1.166065478401957,-0.8607720716115739,1.462519401040427,0.6898130975076581,-0.8730598729677838,-0.7775535016140451,-0.5133355675886166,-0.6068535454194476,-0.2761092738952864,2.2144289639421375,-0.7973363900426597,-0.28136610902542647,3.629344299151876,2.577339926420432,-0.9368535452857456,-0.8637825049642562,-0.7590268073876525,1.3350536189991664,0.7883781372821184,3.4225542572723766,-0.5702913533742988,-0.6484550650157238,2.675121445441816,0.5268711074398168,1.0164878236558585,-0.6704301924950056,-0.923867195713862,-0.7528856731145804,0.11721314975574713,-0.699400950221101,2.2963425204649397,-0.3389266209898149,-0.51732085697471,-0.7753672810039506,-0.9986297285652004,-0.8119432894388469,3.076007476935526,-0.875418383962662,-0.7988373501841881,-0.1771303252072368,-0.3636941704163436
SIDM00114,-0.7687363163789559,-0.6689464878586676,-0.6421589741624055,-0.88074766700936,-0.9526567096263695,-0.8940844098445422,0.9448759395170905,-0.8086281933394524,-0.7693777430326251,0.5895543790768819,-0.6509085618634318,-0.4047835165713575,-0.7508253139270513,-0.9005995252065404,-0.7269024616193885,-0.1084715255518916,1.73257906994649,-0.8497865019132202,1.6782648197664465,3.051880011175594,-0.8622003086545923,-0.6655590010025956,2.3862037353550254,-0.8497646815187367,-0.692934206146981,-0.8754610524573587,1.3281083877640272,-0.35544851566280106,-0.6496747366752176,-0.7934694736518582,-0.5626489864880816,-0.8699981544569011,1.1862787252424665,-0.03674277735528053,-0.4816061776489211,-0.3913774672617605,-0.5427490023493409,-0.850887135782057,0.770545777980579,-0.025110122496320702,1.9818617664459364,-0.7028769828702917,2.683907654310398,-0.865187738795898,0.08642233973322272,0.22581373326191678,-0.573283933578156,-0.8172494589220702,-0.3450829423279431,-0.9323175000014429,-0.6429848761315268,-0.4713382862862389,-0.853732041226554,-0.69863358002721,-0.9708373080288104,-0.980506444058888,-0.7535566584738732,-0.8551275696536893,-0.3409870976058182,-0.8703042377819838,1.2519187967569319,-0.3176552191828833,2.4887926779482714,-0.8957256290853061,-0.7215115827281179,0.6867248472513775,-0.8352122316670199,1.4931841437650264,1.4644051657881627,-0.8126063483861802,-0.7629307669448387,-0.563048402662431,1.8795985299525095,0.05336003213270775,1.1882329865851746,-0.8126465498829842,0.043822029037845205,3.410841218750296,2.5166117337143623,-0.9348279549963219,-0.9544096542368149,-0.4100256977869719,1.091069704231802,-0.8306884049234738,3.2747424088473442,2.242802260408636,0.7827259453841929,2.528205689480124,0.5890650953620559,1.7436898721556562,0.05908532528663199,-0.9246762094112243,-0.7316100211493449,1.1708615325947356,-0.65186287768887,-0.709024241021123,0.6995674807938621,-0.694713209579172,-0.8827828343966738,-1.0060152222855205,-0.8445344524025401,2.3697627052055865,-0.944637337911312,0.4024752693183941,-0.4937927302321074,-0.36521034659124485
SIDM00102,-0.8246125114250299,-0.14842117479885383,-0.836946997884171,-0.7472807733538703,-0.9573717967560155,-0.8361318565718895,0.06298823665273673,-0.77236377732096,0.35462719418471755,0.7780350288082367,-0.6169447678645181,-0.8558106732859327,-0.9730520249035067,-0.84860083657297,-0.7038919822318697,-0.6540928394309194,1.2767692533937638,-0.6619671301853649,1.90014792183882,3.227128954375134,1.5957635127713807,-0.8769020382318958,2.4510122683874735,-0.9151185323970801,-0.8253753111505013,-0.8494698091126701,0.17913919646310683,0.31686208438131913,-0.5945996092108707,-0.628607619297093,1.0383996693481268,-0.6786582210579648,1.3381677247791302,-0.2574529137890885,0.3788072422756954,0.3590428524136349,-0.8333879381282059,-0.8546213323977709,0.2327146693416486,0.18259981171885575,1.5355343676379585,-0.8289280411537149,1.9264313923239929,-0.8960183367496443,0.07429085638713517,-0.0037176138299370143,-0.19186703487435253,-0.7750241687995831,-0.21116390426566445,-0.8260402876147815,-0.7917748197597289,-0.447233047673996,-0.7779966771161118,-0.1321744087275082,-0.8682762719400302,-0.9503781573056286,-0.763184236735177,-0.8697465361181922,0.4088186411426929,-0.9327387641233877,0.23957597463141675,0.5754016833758164,2.395185369168148,-0.9145841541830623,-0.789621582672621,1.1836036477236,-0.7340413796557461,1.5909455877226084,0.5719315943624959,-0.8566877244841209,-0.8188082197660032,-0.5982875047515666,-0.4692589171664429,0.11822370961701607,2.075526115371779,-0.7408439137484734,-0.27213270425124914,3.681305150974311,2.807758875595466,-0.8329363555758728,-0.8486245914947637,-0.6343528578890351,1.2237641712520144,1.1317818641575481,3.434929570321546,-0.64644162777992,-0.6347691223627521,3.099701577416487,0.3674040299489997,1.27374436516961,-0.6864977023479188,-0.9571012601693238,-0.8511054714314289,0.7131237148331945,-0.7317307413942895,2.005823839737916,-0.19098248726827988,-0.5500089381720711,-0.8511270323430065,-0.9198751615319656,-0.8118000549643227,2.637496057520341,-0.8733925476269246,-0.7024871491188703,-0.4751780982534186,-0.15656266540443825
SIDM01122,-0.9463009477970804,0.7490711283655882,-0.8331854046280225,-0.9482684850469739,-0.9505845773187532,-0.8456465297627349,0.46995575372088355,-0.7544205498655432,-0.6420814027578615,0.3928606143493277,-0.6130391825497561,-1.0531069074983312,-0.6936994691472448,-0.997772602524453,-0.7315745749396697,-0.8325822059148071,1.0232996547037247,-0.9535165625188621,1.952154456256581,3.035324175230498,1.0039801085690976,-0.9503110543314663,2.2026650248791193,-0.7903133082498933,-0.8400112755938607,-0.866322607473399,0.14640247389756492,0.9067644796246195,-0.32844685861560724,-0.8027828998050206,-0.31441382935234463,-0.8782776043518207,0.29842769342412706,-0.4038930073118911,-0.18630844273615488,-0.5030429696828451,-0.8595129232733835,-0.7482686018960334,1.1079871285992606,-0.2920779494588415,2.0009004721808696,-0.8005632221779424,1.2683338341161712,-0.902039909361242,0.189067633276149,0.33897557934541894,-0.6860013268438907,1.525021474538434,0.06458752860250162,-0.9083412468288689,-0.8279452810757053,-0.4516409288722139,-0.8488496403467828,-0.7953268052851094,-0.8911699538955865,-0.9635846149108106,-0.8263102762514193,-0.9218536523352843,1.6262924697369807,-0.864710386571901,-0.751796309648151,-0.7961233173016261,2.5193777888066773,-0.8776237497183483,-0.7245539903081581,0.5560524256560937,-0.73372806641346,1.1348545286133593,0.3134989990145418,-0.8264883639586852,-0.805779131686797,-0.3570944712869379,-0.7095127102062847,-0.28599521787185456,2.072125036448318,-0.6973325993390759,-0.43214373580929827,3.612663287939063,2.5427427582581266,-0.909935808470733,0.851974542390523,-0.7100556328376939,1.5321938953317213,-0.7748548871819276,3.4115354500890387,-0.5960634746077984,0.37965312529642725,3.025521034969804,1.0304214848578206,1.4574180034273834,-0.5770152861992411,-1.0368556423325193,-0.7275769595643935,0.7148248650152448,-0.7365774892723016,1.4786766404338405,-0.010225915734680357,-0.515235865463313,-0.5868976549780341,-1.0526090346114727,-0.8370261888869217,0.19894528814695314,-0.8424536181226043,-0.8375835854854159,-0.557350003536845,-0.44564821983109254
SIDM00261,-0.8929075040847699,0.3948852536773986,-0.804159247111463,-0.8719125661473353,-0.9909048429590523,-0.722384430360487,-0.4458839107140073,-0.8454164309295189,-0.014103194556188107,0.9865302382792481,-0.6369904229744738,-1.0316001381692508,-0.809368737073679,-0.8079888794101601,-0.7732630244896164,-0.6159098225427351,0.6249149624160362,-0.8990304987115009,1.3477995572508068,2.366416600615514,0.2866637940359743,-0.7750335072019255,2.2873519979375567,-0.04037656932852111,-0.7869605807273079,-0.919840696169036,0.1298033496174843,-0.038652460504180655,-0.7042031181598701,-0.7967020101880204,0.6720079146630044,-0.9483400669760303,1.1622436205721185,-0.41102071966440906,0.0914412086183069,-0.48808104226748633,-0.8310347414264952,-0.7909415541272946,0.960034706917575,-0.2504205624948183,1.8568542101722614,-0.8790706760895475,1.1533471182129291,-0.6036769089688087,0.5020403210618327,0.20921932351736064,-0.4901797049323415,1.5982743803717667,-0.1751083677072101,-0.40151843783682745,-0.903893700653649,-0.6141931759763839,1.5946658480672995,-0.7341837228592683,-0.9107379429544421,-0.9664597865720834,-0.7228113025230231,-1.0052485752955351,-0.6844110394016887,-0.9741067733298173,0.6198488473035374,-0.8610865009895494,2.239030987760876,-0.7964584387431661,-0.648995417344745,-0.21547694903766093,-0.8359561451563572,0.7283888813602253,-0.2066049988078211,-0.8965464091623337,-0.8296697759927548,-0.6507909635844382,-0.6560135742245528,0.0479087385141442,2.420681015617746,-0.7764897124953888,0.008750563489517903,3.2250308080084,2.524356873487222,-0.8847804870581212,-0.9371057147344241,-0.5919072576459599,1.578746211915369,-0.8338413915818956,2.498496026651098,-0.7572197303769211,-0.8311001514713536,2.480124159723735,0.4003716503732861,1.2597723544706034,-0.4868842550121182,-0.9655611041372063,-0.9517693937035684,0.7191616883532095,-0.8035567055690016,1.5133514927737441,-0.3367886656550469,-0.7592659276830058,-0.9036694503241695,-0.9022748112407187,-0.652079601634795,2.0577622900156003,-0.7472628299930861,-0.5886623408272486,0.11988484330864434,-0.32284026842293295
SIDM00154,-0.820309775728513,-0.5389045184383772,-0.5195881932407831,-0.8333731164559953,-0.8856889472973196,-0.8504491182456397,0.5581770282004338,-0.5245076423578573,-0.6122669223304363,0.7997017366693793,-0.7008972256005589,-0.9826627205765321,-0.9233286933226348,-0.7784483881473857,-0.733923659730344,-0.7694222171771811,1.4522240367334884,-0.8954920481498891,2.0622719163966226,3.1969014500921302,-0.8488272586949445,-0.8669298612899675,2.5559308841797646,-0.9060161258177012,-0.8585212336692144,-0.9175868991309172,0.21860945192699033,0.2618136041122834,-0.4924430815290262,-0.8362161692405107,0.13567568392597576,-0.8139719531880781,1.0419778482241644,0.16857810071092716,0.3767813864706314,-0.524383978143198,-0.8292479271022457,-0.7801367321147316,0.7270473675380101,0.8304001266647233,1.7596528395957218,-0.8499400936172802,2.4914922781474544,-0.8747948980629229,-0.05041935965526069,-0.3318750674453383,-0.4766545776187028,-0.754757257591951,-0.2693185736942522,-0.8640145916255513,-0.6638690751461623,-0.6349399683650641,-0.286242663183098,-0.6178341224627785,-0.7842605068522736,-0.8690523042652776,-0.7316059708953424,-1.059869198791837,-0.5149622306668695,-0.914988329209137,1.1502864040775074,-0.6870738681711266,2.8527024234645726,-0.5620491202578105,-0.8726910111783811,0.9400376627315614,-0.8034334413232985,1.3272137929741854,0.7900961331108884,-0.8492692503432071,-0.776439820182824,-0.5098381132374324,-0.6142449230414545,0.7484220161012398,1.8786274588437346,-0.8103751426644821,-0.23339799018930452,3.6623289824518546,2.794152850425385,-0.9447911026625898,-0.8543991022625997,-0.6201611247029947,1.6476245425301053,-0.8298551688754751,3.393149359029857,-0.5873818850905377,-0.5900795724138702,2.9535944847038147,0.8325924533499776,1.1640888854954319,-0.6863564931115482,-0.9829400426977957,-0.8050222664525665,0.8937474790542002,-0.7719703339963386,2.0808274955776156,-0.1318539385768953,-0.6774799382455801,-0.8443839825870315,-1.025191981109783,-0.7880045031186725,3.1142175791936473,-0.8813627191351198,-0.4609656171910248,-0.08188170366773397,-0.44670475959756684
SIDM00104,-0.810868499096133,-0.599099733713439,-0.8730979480112354,-0.8627026358599287,-0.8795092923284189,-0.9040664039343491,1.0063520258893555,-0.7068640815712499,0.37753903776046716,0.7008788852097622,-0.6732080111922589,-1.0073524202692385,-0.8928156681560865,-0.8371333626889825,-0.7509378542074095,-0.0789554674755607,0.5177887742823523,0.14723825504132831,2.115356206256225,3.386374278989584,1.1693768383421506,-0.8442749765490583,2.4256075981368728,-0.7967084537185262,-0.7963605259101457,-0.8469317201221279,0.4850297588167362,-0.015584359468254176,-0.551586905813936,-0.6858123155856629,1.302040503628395,-0.8273391578193083,0.9769397570208349,-0.3324914796488853,0.8353417782572409,0.095572868266921,-0.7768294360009481,-0.9031282438430196,0.671625075832287,-0.2544231616683853,1.275061300034965,-0.6924072391112449,1.4945381476820248,-0.8234104780030477,-0.016043749434349244,-0.25092149100197064,-0.3092617335454645,-0.8743347764624202,-0.09633372631323285,-0.8628874882186098,-0.7141285310180739,-0.2510532704653326,-0.7826061225351966,-0.33526568397247775,-0.8422159725052254,-0.9486882817049863,-0.7566951040797127,-1.0305121280425238,0.8730705348314162,-0.8262015710978353,2.111411997547866,1.7821585335379198,2.5556847310718243,-0.7976439547680747,-0.8679528816477992,0.38581083082867695,-0.7732956922624266,1.8432604317508263,0.41599752109626714,-0.8061135109905693,-0.7858499229262738,-0.6972555870888062,-0.4561013492481528,-0.19299832885710563,2.3547225476202764,-0.7639046167340815,-0.34363307778982466,3.4374155164221567,2.6726090415411665,-0.8834810711183427,-0.9264833067170598,-0.5078901252378539,1.4547066245920603,-0.20411215087186022,3.305376277898339,-0.45855058754455746,-0.6849503374704204,2.814440457360201,0.5100095628322204,1.1546177183474267,-0.6977328561059671,-0.9619587877852768,-0.7157485543640597,0.777177265097798,-0.5844176529396173,1.9456440542052182,-0.04065631824717853,-0.3770292179818483,-0.7970416647735217,-1.063298809749859,-0.850042330782948,2.6579119404071077,-0.8003283384783919,-0.7640777356115082,-0.3800244858471662,-0.344607199598009
SIDM00267,-0.8479492446756187,-0.6162829819008597,-0.8979876442212306,-0.8750319499039182,-0.9332334063822401,-0.8290863651835434,0.7575236226068927,-0.7334888693125765,-0.7169781281992695,0.6470653423496698,-0.6294240349166661,-0.8587569748060678,-0.8543676201042559,0.2759265818191623,-0.7077754756936295,-0.3887205691914441,1.365205647894416,-0.9077930916028686,1.7080872410730312,3.0093154543644944,-0.7953678652307534,-0.7938416867921388,-0.38813605069177504,-0.9209861339251517,-0.7651726845061156,-0.8219540915845561,0.4696660679187385,-0.14995833659465072,-0.5162999349884257,-0.6553138325256932,0.4945673506024618,-0.7120199413270405,0.5814812916936325,0.15193409721867,0.48854143325078514,-0.30147917987540357,-0.7581908875875313,-0.8030134440435464,0.7578155763473837,0.2862183660584718,1.4529791683046551,-0.7815401939058761,1.8249956730077714,-0.7998596348700588,-0.10168248990940537,-0.22615596622122366,-0.5582516165876303,-0.8027901237616686,-0.27475692731625334,-0.8973190053165653,-0.6977707319405196,-0.4357179037269606,-0.7575253143123684,-0.2461546417721169,0.35038042725102,0.4966181706716673,-0.7162682428186254,-0.8223685215188482,-0.15778753961502898,-0.870032797265074,1.3337371846992545,-0.7641370012721346,2.4858245316715504,-0.8674984201332961,-0.5646543957445124,0.6682422766157323,-0.7656956850756834,1.014974224933484,0.6406054472205762,-0.8975165732283787,-0.7091705318002232,-0.6437417960283764,1.0424817608681596,-0.12831935428389601,1.059765779770263,-0.7748675186466207,0.04737162483519925,3.4479642649375855,2.493950595062173,-0.9028703986079313,-0.9909184510236195,-0.6899517854894508,1.8599503680240594,-0.793195657099201,3.2398530033172763,1.9843753921388483,1.424597077706207,2.666622340484929,0.12435256314182355,1.0424049719526314,-0.578414615304893,-0.9636162250748688,-0.7341873282757414,0.2633099305061805,-0.5814467825637899,0.559445919105258,0.12423005640118817,-0.7537687508504943,-0.7964622630941044,-0.9830002126843566,-0.9081037514423016,2.9284882863736956,-0.8385187382391202,0.009521843600108543,-0.30567821777031673,-0.21430984142540802
SIDM00100,-0.8644678958254873,0.30055792865099845,-0.7912905824329198,-0.8156738769909314,-0.8602001043288724,-0.8583376576069774,0.35938089778722937,-0.7467242985080113,-0.6859419494258789,0.852231937316108,-0.5016631808838186,-0.9028910327887973,-0.8353122903138148,-0.7842682893366159,-0.6438543622452897,-0.7541943929349385,1.3177776928164762,-0.9264217065543899,0.9881014812770318,2.8188921735023267,-0.8757144627147982,-0.7167123563113527,2.563843299625446,-0.8087178365520024,-0.8257987003101517,-0.8322160568782991,0.4260139819285977,0.27900257432955966,-0.21902727522383372,-0.8352178338174097,0.5265209927768763,-0.8614698869332392,1.3742978256074672,-0.03338758109973547,-0.42904413055528534,0.09242350676713142,-0.7555748225559585,-0.89307099442349,1.0657831347535938,0.4950216939624521,1.8855638055344655,-0.9137120617391293,2.4036863986054966,-0.8902839378170818,0.6000139425402389,-0.09789372177103169,-0.43817738776459214,-0.8459496266144334,0.006060733581070661,-0.8768512722811168,-0.5634207833145489,-0.4776827491449207,-0.05055803192838053,0.1764040972637599,-0.8445123024376953,-0.9663785800945645,-0.7937388407365039,-0.9007239287393167,0.17603541596223551,-0.8043547454237405,-0.363243706044127,0.38366479905031287,2.538736495119506,-0.8526275489635615,-0.8384602962946318,1.1848629148975802,-0.7801156621015474,1.8382698539586557,0.8332969125625554,-0.42296450400366975,-0.7452787706581743,-0.6357310167314895,-0.6683660382099329,0.3710670195645287,2.077806658437175,-0.7763068218729003,0.25403916887092776,3.745647943728323,2.737606800726682,-0.8172084968078454,-0.8890378424893013,-0.7299772479444729,1.5830699843572458,-0.7029793231782477,3.1305836090229087,-0.5215199652760393,-0.5976375959876101,3.1491430631472683,0.7350195705309812,1.5910376502047479,-0.6672453818496477,-0.975935707110291,-0.6852692259998185,0.6888437146452333,-0.7597925224591251,2.3637272706081114,0.45002158474045056,-0.730966463370778,-0.79654313999558,-1.0325693002046232,-0.7457011549301338,2.813917456428967,-0.9346492561462004,-0.772558793547738,-0.3696228243866325,-0.1210862121459311
SIDM00826,-0.8276892334511938,-0.6185734137507726,-0.8596788428038195,-0.8240485638070558,-0.8723772874890074,-0.8588741877743679,-0.41412353888537823,-0.8687473511062588,-0.7848872414202909,0.5204555456035801,-0.47322054407307995,-0.929923620783905,-0.6994954700847477,-0.7497737416037663,-0.7582053086754652,-0.49814564667539674,1.0384567889517626,-0.892433023050851,1.3040144056945706,2.9417936801392024,-0.8337144888198335,-0.6961607801401624,2.6106785827647316,-0.8478633849677363,-0.787009969995734,-0.8770225405161097,0.2066428906617205,-0.6113178304561216,-0.3076407899683077,-0.7126490885508437,-0.7289489251692018,-0.8489197536778812,0.4192638682314878,0.1775541791748574,0.5125965153209746,-0.18667112051104337,-0.8163078654205657,-0.803787346125866,0.9330347491589553,-0.2811085752142725,1.4479789953951874,-0.8554556968931208,1.4107499023696253,-0.8489565926367586,-0.35896668361474954,0.4365699524298255,-0.5536252484818502,0.28820177276934994,-0.16550519050244436,-0.8614154694574468,-0.7503614308535327,-0.6297113716995104,-0.8369506952651081,0.43918538281787406,-0.8709271745939919,-0.9283275777817295,-0.7059887046738441,-0.9940622301994639,-0.49102661378097007,-0.8951786564415052,-0.6643832690650696,-0.7862786138328997,2.280999793338286,-0.6735652028780919,-0.7707071319542086,0.8398613066877241,-0.7152083953734987,1.498556536671192,1.2444410130482786,-0.7875153069626092,-0.7661265256319317,-0.8174390353678158,0.5650398881681816,0.21077717368828694,1.7871172144454188,-0.8161002758424537,-0.37245020973971793,3.624516991123752,2.2277501659656105,-0.8862552842309601,-0.7797185452023426,-0.4446753153977942,1.653140577847388,-0.7514493454708964,3.13772757588938,1.9328506340538107,1.2395735383369504,2.5911650471572525,0.9973362829582172,0.9465334906354117,-0.6393103990257559,-0.8526420779940682,-0.5929175637353248,0.7878615592626284,-0.7502831818114802,-0.7235462625995986,0.5809658782067711,-0.6253786927946398,-0.8243953841028614,-0.9380319739568782,-0.793850888817066,3.1192043057664542,-0.9182817269371946,-0.7096447409453959,0.08495764361839421,-0.43201310618195315
SIDM00310,-0.7744092772677035,-0.48801530877582966,-0.5856980578643489,-0.879746929738271,-0.817428591051625,-0.8723799722977447,0.3127018412998699,-0.8562456975761285,-0.7519138103087702,0.8949807798117624,-0.6463911486640704,-0.9424867115917034,-0.8430648220817594,-0.17048074735512617,-0.721486862287469,-0.7920914259514773,1.4675836736314496,-0.8298612694448809,1.707417863351148,2.9701131901588425,-0.9118323843485038,-0.7645940214309171,2.4605882905274283,-0.8559283871697511,-0.7538829740910694,-0.8606317108666184,0.06199222915046161,0.1357445430579844,-0.30257975095773526,-0.760326623392974,0.7793434999334062,-0.8252698518346067,1.2207231563176417,-0.059274513042485905,0.13140116763907594,0.19689348613796234,-0.798828275090961,-0.7724546921126683,0.0710446207102573,0.5789499618219889,1.3800296219817634,-0.8466190967878483,1.33744747511436,-0.2976279570707177,0.33812154643995856,0.9824729039802572,0.09792670217507347,-0.8903872628009568,0.052265661895703364,-0.5914003576202319,-0.7113970944932158,-0.5864832379005025,-0.8354289100871128,0.2352603197390919,-0.8561872494044458,-0.883743463021371,-0.7122241913670252,-0.9678284732996723,1.2275356877467531,-0.9297491567928118,0.015446978644858408,1.13469521876088,2.3856382110694967,-0.8089716716257158,-0.7569264109966264,0.7663173339591831,-0.7345993976723714,1.7979198038958395,0.4266991410313484,-0.7216311208041791,-0.7491252129832946,-0.5819609991681646,-0.7617182985335325,-0.3155472054372427,2.2834165766616,-0.6799591479355771,-0.15506366597289645,3.6696896945129436,2.5733477653968877,-0.8505652519575488,-0.9271560863382726,-0.6808280867843068,1.223092675163975,0.9976713832728109,3.0474114249940363,-0.22567975911052682,-0.7130096600635456,3.066321365832531,-0.0783554377848399,1.3480217363493008,-0.4357784053323078,-0.9289214639130138,-0.7827194637933804,0.3873475646651633,-0.7562936826637761,2.3017811704632836,0.07478778692807408,-0.6921761453466075,-0.7739745603276323,-1.0833959246983487,-0.7595898375881802,2.7457663800210312,-0.8631121295700916,-0.7704897992513001,-0.43813855787913775,-0.28033575047979975
SIDM00482,-0.8107697525469568,-0.6262004751695331,-0.5977622361148471,-0.29261403670962655,-0.9424575977379699,-0.7635135434005658,1.0684532234330693,-0.7133430925076285,-0.5818828999308224,-0.7052563649596473,-0.4744336008726506,1.8665880609181258,-0.7875978007082418,2.3930607359426603,-0.7235645827138427,0.9206547614258038,1.0487206733467538,-0.744107096293739,-0.6317303632339644,2.948884422996225,-0.7703386924992284,1.478191746305541,1.8372591125051243,-0.7361306493300618,-0.2544648882446872,-0.8057876077268035,0.5306359825451694,0.312642472881145,-0.5030492775233676,-0.6153692996030375,-0.7105713571480116,-0.7730129661728082,1.1750431034708217,-0.4820007612177115,-0.2671683796727906,-0.553860736765146,-0.7154973760821889,-0.8197136927883033,-0.6145085262323053,-0.398860226712724,1.9040720041230557,-0.18260929393929146,0.345562207697635,-0.8750925816056659,-0.1558589320344031,1.877578338509905,-0.13463470268560832,2.0248057714589716,0.26303449624008024,-0.8948466833013871,-0.6620740875284099,-0.3332246683941439,1.7260066158904588,-0.5606184418283842,-0.8186115093477339,-0.9245543170674019,-0.6496175516613556,-0.7354684192852221,-0.5644227895326734,-0.717426263582505,-0.5915276688143499,1.026299913991166,2.7250016762579055,1.7008005535903625,-0.5506122162169248,-0.03682753854130083,-0.6305002835073086,0.9366405678737412,-0.1057280686585648,-0.7893771463084737,-0.6986971443736109,-0.3201005305447773,-0.6583813286316745,-0.08790420664476632,-0.5559942882339904,-0.8119452876243883,-0.36845889163590184,3.532083667856094,2.1786542624686707,-0.761643394754227,1.4786534205045043,-0.003433870391113378,1.5282540917906584,-0.7170064013105378,2.944603559943552,-0.34892293113190936,-0.834296705109858,2.915257371642514,0.37232081821934154,2.23665170835494,-0.5158183557851505,-0.8532662456015258,-0.753843716526819,1.7811167681443594,-0.6200949628085968,2.2097635292304996,0.24870347203304394,0.02915113448052046,-0.7697208543918973,-0.918092667879222,-0.7815069607540199,2.598446954364359,0.21714741495992487,-0.6971286495032676,0.8810889318175439,-0.5697231408367845
SIDM01247,-0.8064716481119596,-0.7423682607750424,-0.28735890446971984,0.06936439862121986,-0.9357140722963163,-0.5275473664258146,0.09623279252392353,-0.5913955492677713,-0.659218860521184,0.28530363424847055,-0.568599546241208,1.7980142313336576,-0.866239185987339,-0.34158425271571635,-0.7199188877074798,0.8294822513556225,0.16302655461989857,-0.9004300417039028,0.6258271480576821,2.79185416624888,-0.675675465944635,-0.7237021439899948,0.24658349616449676,-0.7962667513084931,-0.6644824501594544,-0.8857198927219839,0.5355370639129559,-0.3161679514892822,-0.536691288991647,-0.8280578213954416,-0.7715741570148867,-0.6623672720410061,0.7289847289175768,-0.5844245934048995,-0.108823289139359,-0.5505569934826107,-0.751199355758717,-0.9065153667644192,0.1124881192570209,-0.5372429388926402,1.5259493596881903,-0.8068645156868827,2.4494951202891384,-0.8333991157606279,0.32407899894123704,2.2009479945345687,0.41581124585018714,2.4376177644100263,-0.0166026866838578,-0.8334261246581178,-0.770972682032363,-0.5176861047355568,-0.7586165617923585,-0.21886994631141155,-0.79730236387109,-0.8880616563474375,-0.6966343454527372,-0.735919013917518,-0.3144040311435568,-0.8900729052619445,-0.7210875580848468,0.8606687440129255,2.690256774235479,3.2568238930158073,-0.6922236732470399,-0.23743929880140976,-0.720794230771028,-0.8139001087323299,0.46781928743513645,-0.7795185603361284,-0.799513542148939,-0.6951280616707899,-0.5163021658081138,1.0969556113285146,-0.44010777172193893,-0.8211875273572706,-0.3001978245861991,2.487280575391047,1.998397348272978,-0.7510951887177507,0.4323076363065878,-0.48839183863304714,1.23642841954093,-0.6477464573179451,2.961200944381952,-0.5052573232161643,-0.741872967788951,1.8195287342110078,0.4599911981178089,2.434629866850641,-0.2257534514760963,-0.6824039203157032,-0.7677040871514706,1.3464639101335694,-0.7162125361998778,1.0865182965862956,-0.2774778952105066,-0.4183956227497151,-0.8271288608984828,-0.9380424451041296,-0.7464086405115191,2.9568278514820174,0.1112983246909287,-0.08137992418991029,0.28260841045483875,-0.5312793538869147
