,CASP9,E2F1,STAT3,CHUK,RAF1,ARHGEF6,STAT1,RAD51,BAD,PGF,MAPK9,MAPK10,ERBB2,TGFA,BRAF,RAC3,MAP2K1,IKBKB,RB1,JAK1,AKT1,AKT2,AKT3,SMAD3,MAPK3,SMAD4,NFKB1,RAC1,SMAD2,MAPK1,PIK3R5,IKBKG,MAPK8,EGFR,RELA,KRAS,CDKN2A,EGF,TGFB2,TGFB1,VEGFA,ARAF,VEGFC,VEGFB,TGFBR2,TGFBR1,TGFB3,CCND1,PIK3R3,RALB,BCL2L1,RALA,CDK4,RALBP1,RALGDS,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,PLD1,PIK3CG,PIK3R1,CDC42,PIK3R2
SIDM00044,-0.13029242591943396,0.27150404481419266,0.9865740128555821,0.5035338981528302,1.1387821801230762,-0.6036049349433564,0.6995193797412722,1.0824114807728398,1.2876129165186663,-0.6900456546791297,0.14199901986485183,-0.8098478678934177,-0.3066533890403839,-0.6769175233300013,-0.18687758273887872,0.7681201899180652,2.008700600962235,-0.09631459194801932,-0.3435634272301199,2.3240213615324063,-0.09138556228851574,-0.5786545651082083,-0.4738133564955379,0.3208255418388828,0.9400224763297647,0.5820950526648101,1.8693032120245279,2.7842867001772564,0.7432420345248901,0.5265010211400216,-0.6325173592820159,-0.40351098931907686,-0.18883498582559732,0.49913621418610415,-0.05149032484563675,0.2938757223426699,1.84696876375266,-0.8333788314739363,-0.5230544489673824,-0.5641508904175097,0.2455308629813971,-0.07789805495826728,1.5583339113307795,1.9396179211776707,0.6602777101192897,-0.5847795272098038,-0.7849299663558733,1.7548026479696919,-0.6008137817902712,0.945325043511361,-0.012618285099971953,0.2078623178204544,2.5250135988507965,0.7657211089621777,-0.04536112782806489,-0.8876144162379195,0.7478028079864172,-0.3962907885797102,1.1691607176406704,-0.13985858049910635,1.140131103714108,-0.35732852733033,0.3288379206019833,-0.803345230496515,-0.5080822733057112,0.05365672585361501,-0.37307218783294077
SIDM00362,0.3577269555231051,1.216924892901208,0.1266468208085147,0.8771509349512252,1.0855158686340596,0.05529049451788033,0.06736348937107244,1.6992474508979156,0.7058956461546065,-0.555166456002858,0.5474583225438304,-0.38434820438177386,-0.5783380601497432,-0.6151274391320702,-0.11438003086062314,0.07917784797020895,1.5670979115258095,0.25403161298986565,-0.29281008132423547,2.132280915048314,-0.2108820305636933,-0.4560384960474175,-0.7902702261960467,0.3980382544127617,0.13322069535667613,0.8266034051050367,2.119798041448254,2.0486400342067896,1.237107379309813,0.9347209492725295,-0.7377348182052181,-0.6121567427476247,-0.34878715778075653,-0.6685943283267022,-0.025861412869418256,0.9611399813550005,1.226777456247408,-0.8880949862348309,-0.8377184290849606,-0.31934090725377706,-0.4675931605430046,-0.19772123934341343,-0.5951973632987744,1.145687556188324,0.3898838712866637,-0.5412148300106724,-0.8484223508787507,-0.7015941242073449,-0.4836175613487451,-0.10235176914309392,-0.18755870049622833,0.7691403244584689,2.0120334571615723,1.1012232916385407,-0.2447791113769154,-0.6080975310613043,1.4885378206973585,1.4107815445933738,1.2370456767925482,-0.1013897033915226,1.6662052754648227,-0.193949359388733,-0.5445210597104899,0.13342824737986897,0.46997802093350427,0.13106882580060364,-0.5654802079844956
SIDM00813,0.18998310202098453,-0.3497565761826319,1.4928443842937476,0.9577708266331078,0.6324892031574635,-0.2278386373560469,1.8017220088767705,-0.2415731187093097,0.7267246773086363,-0.6159891705438202,0.5491261399376213,-0.6672047915508647,-0.7146941355126971,-0.6736675892876244,-0.11070910614991297,-0.03301571658349482,2.203928376130519,0.17408113031121655,-0.11343090276219481,1.7941292806628777,-0.2806136387832948,-0.4409660980264717,-0.6752330917422483,-0.26772869012953066,0.2993820826229422,0.5668517532462575,2.788889548422615,1.9891820303709118,1.0207693826287199,0.4031886450793508,0.03516308224376139,-0.5502697880425159,0.44078866840501285,-0.8223351235280072,0.13466905201546814,1.0139050470075481,0.2815714603349884,-0.9309976681562974,-0.8321788213146428,-0.35936891597662435,0.45739289801248173,0.13814646867634817,-0.676891016835652,1.5548557760759847,-0.6710833836902287,-0.7058382873736363,-0.8761315287184139,-0.7436834935043337,-0.37522486139249045,0.9389768714285351,-0.22028709283783404,1.3424391868871355,1.588023876104642,0.5892273816334835,0.4510262137265167,-0.7517785952720404,0.6145189829703017,-0.8191705294142266,1.4398525190555547,0.1165017046751057,1.9100297693626633,0.1830114798387055,1.5425376204097232,-0.5883100380581813,0.5533303005868665,0.20926215788215202,-0.5859635845313147
SIDM00364,0.2749941062860463,0.40241420883210793,0.43016425709283534,0.825010532647363,1.280076063911773,-0.2792728150324323,0.26153452026262414,1.9639446177710074,0.3507400125164465,-0.5871512080354994,0.5079289374355755,-0.833560739152734,-0.5687048210637493,-0.5716513782537294,-0.07002738688672969,0.9659464969327004,1.568167062855955,-0.05027643474897093,0.3330154147463088,2.155533587030554,-0.10325260388151536,-0.7256853569854739,-0.6994588689230835,0.3712383391657002,0.31360637802163654,1.0216468576374726,2.4506123987922153,2.1406532952947583,1.2320915739642837,0.6520101665603241,-0.6024400057212141,-0.4843488966343642,0.03424976891006045,-0.6404983622324464,-0.06596385068995134,1.6317052243595376,-0.6417534316591135,-0.9075882524564833,-0.8573929837454198,-0.34295616111662847,-0.27473669731768546,-0.22729074907506902,-0.6021813628211854,1.4073483174180106,0.5238919532141394,-0.31117942076146465,-0.8484482349664318,-0.579324975266836,0.04585330414621455,0.8754723056228545,-0.33672968051254126,0.3082753659793618,1.7160217811067606,0.9986618139400667,0.12255029747396992,-0.7150951149632744,1.6274024243445537,0.6512950422270247,1.4044650604255533,-0.04847394938364334,1.1161412564717883,-0.3629032664572439,-0.6390326762588633,0.43844953287853883,0.18583278979135173,-0.11331342245028284,-0.47705994815187963
SIDM00792,0.5510388205984458,0.34499718310916655,1.791344449191081,0.2902545594772541,0.732563356736395,-0.9891971777528045,0.7662302776874046,0.8984756308155677,0.6715263341105541,-0.6512506043549666,0.4235443454882172,-0.8640147649028381,-0.596078704221138,-0.6364362145528654,-0.3771678917184895,1.3692830026752467,1.9848313538522238,0.05496304006378955,-0.8617243464409492,1.4789698523586579,-0.11052370672377264,-0.6328023387947708,-0.7136988436948409,-0.3155822751358448,0.6684434598438392,0.12831284010520272,1.0243047908940621,2.2676437761608472,0.32669021101507595,0.15732080044530564,-0.6498663304612922,-0.5622319578418897,-0.0869891565677836,-0.6321163798221962,-0.15047273523082333,0.7748342660573027,0.6901385309096675,-0.12493319054821767,-0.9218403882292043,-0.8485600574553495,0.4270619499223134,-0.17550550217159316,-0.6908277526085669,1.5019637863392608,-0.5616809851784982,-0.7192153085250411,-0.7687777738927434,-0.6404925705300003,0.09343993179986626,0.5143821622353453,-0.24147143426263878,0.5944556184955023,2.1659969317274723,1.1008303625234304,-0.004736854890729991,-0.8308958434909023,1.396361497987009,0.04124716296629463,0.32890838272526574,-0.10244615748183479,-0.06541970849861868,-0.7786074234817476,-0.4939561453342328,-0.87797809271706,-0.47678333162620895,-0.10271906227934074,-0.5133845634965529
SIDM00241,0.017004284892373465,0.5335293136308261,1.7242819149749828,0.6728494877791292,1.0227441673256175,-0.7587654129210625,0.5358692655828429,1.018991065118315,1.1630246156901967,-0.7257675411672987,1.1661850347832208,-0.08852957136662927,0.8475146596840966,-0.6977937354475685,-0.19908619909819025,2.0368755788394624,1.3656974136723987,0.056339566512118286,-0.7900695228942592,1.5900030596858787,0.3362632040231823,-0.5768508444787263,-0.880370134903198,-0.2836407345113233,0.5835136951985768,0.26354656011323324,1.5804322971039575,2.6325924824269977,0.724775340741703,0.6095875950044929,-0.7944143605038692,-0.5527762788632529,-0.19312238752543706,-0.7588779166089978,-0.048293045630270814,0.9702715578562369,0.5015788736398861,-0.3136039268584558,-0.9409460053056687,-0.9904070682581778,0.44461591426559405,-0.14372092082088012,0.7869442673410824,0.9387175890305777,-0.67232701831138,-0.33405858296839963,-0.017754845921724625,-0.30627603629090644,0.28169783010884863,1.031396147979333,-0.2288290687405468,0.97240920687127,2.1568603160461643,0.6063789516698219,0.17539189273838807,-0.6992708281787936,1.1407374619890795,-0.03578202593454227,0.6443411837884314,0.19332790169530878,-0.46241842166371055,-0.7100312228654438,-0.3435123778904514,-0.8157387606183928,0.24073751790060285,-0.09310501102448814,-0.17042807723967607
SIDM00091,0.3411584052973584,0.2730543117804563,1.0740090716995092,0.5758885623350519,0.6915045156671624,-0.913100921722087,0.7664833080651442,0.7487123337019932,0.9887314055635605,0.10455190689229509,0.5221215763122652,-0.773975551162754,-0.26935739216741633,0.1987442190852609,-0.38227449037693534,1.2667473653469508,1.8368177123773344,0.035185694252436686,-0.24682017920835178,1.7524467659906908,-0.05260283514159988,-0.558040908508906,-0.6336847409558649,1.3183249450923393,0.28625768241065863,0.14314649388216225,1.4841173089699757,2.8580362445637966,0.4702990157760589,0.4702547931654268,-0.8212114243529876,-0.6732361822424825,-0.33058852112482207,0.11679814465946321,-0.03065930077467541,1.0397404890338526,-0.7121434974137402,-0.4868400571452597,-0.05723059590782941,-0.44905161870079774,-0.0983856412956303,-0.007741639156665758,-0.7543276673045123,1.3800490589858674,0.8261637197114482,-0.704628788964596,-0.7568281809368579,1.2417000590190943,-0.597139194971467,1.1290736509336516,0.6260004687296691,0.707530444826977,1.579583278889574,0.9479653682470287,-0.12499259688375691,-0.8173189706717304,0.5619830764396521,-0.4173430788624015,1.085174877307623,0.24614488546610871,1.741364042630388,-0.7172243745537317,1.0120872760548292,-0.8237481809254159,-0.36369514220321697,-0.0671473909018836,-0.48927985520865214
SIDM00427,-0.1347074467977,-0.1548350240290743,1.5151488951807344,0.7662017895613003,0.6261004484369969,-0.19333488501182838,1.0283581832195117,0.4342193047767588,1.3460019225144544,0.16792511228400064,0.452224870486596,0.4060430959949696,-0.6250512497953647,-0.7728570535310966,0.03447566174442181,-0.13389239519701104,1.408445394141402,-0.09754472454886982,-0.3681340659120729,2.6167718069216948,-0.3553240257231948,-0.6866920990297093,-0.8175755823686803,-0.061819118837077684,0.8544453896303719,0.7687804030836669,1.2725022546654727,2.505765908261796,1.0191580986549376,0.21297301263615676,-0.6672622349445733,-0.47874553023115257,-0.5417598863512364,-0.6510815248743002,-0.21956922653015948,1.1151389512390142,1.0606681584335358,-0.42967061749952007,-0.9054638015686689,-0.5844090911313016,0.29921943191829187,0.28250696300153305,-0.26708690321313,1.8035613365813559,-0.39807236277552,-0.8017186185676728,-0.7613368094639501,1.7897484819587417,-0.47327444705338495,1.030073267718134,-0.4212271271748952,1.4969643791923357,2.427280117893086,0.44774446262578094,0.0822931903980513,-0.5987966472638928,0.6914103753115953,-0.47474053009968026,1.1085386167668643,-0.010350263329945575,-0.5634454507440596,-0.6811563934791989,0.5540920404469107,-0.8067623968459828,-0.46073604608589547,0.23840127597994892,-0.4985026037636527
SIDM00758,0.12917371678973755,0.09777474354009401,1.2016699422649713,1.2206638772205538,0.30727841500156977,-0.9327792952075895,0.43662756643261763,-0.3851212076686842,0.686961308640393,-0.7643173705843304,0.8476897317239627,-0.7795093179455223,-0.3321464457957295,-0.40147327606809763,-0.3004882988474878,1.7638100539143449,1.6041813273534329,-0.3353913422220188,-0.6923507477638559,2.0468037802842347,-0.18753528334590316,-0.40278633777853456,-0.8430742300400089,0.7933872919295389,0.6345761887705881,0.9455592510680915,1.831410562920692,2.5393226348940274,1.8870091394679878,0.10983987711569732,-0.7036155138338402,-0.6351709552936313,0.9096046519593788,-0.159973521945745,-0.1982641238533651,1.0509261015619011,0.974871713108629,-0.7994988067112657,-0.7348589126833893,-0.6358207077957628,0.41807630495822795,-0.17062987123447748,2.045248438012333,1.1411543038958343,0.5386536995115978,-0.6554683076354797,-0.8427659082129338,1.3075564923423832,-0.5187184974075529,1.2770831961186162,-0.18422343412921105,0.5521750489729387,2.033060989920016,0.7550462598084476,0.28218055671677067,-0.7567698521201686,0.6015878808097401,-0.6683670101212406,0.6645374401815013,0.18476193332621602,1.6760181656994406,-0.7840920475483295,0.3461096385775731,-0.8427433015192297,-0.34629335730768396,-0.25378671181482965,-0.4706606147151043
SIDM00612,0.41804797537303967,0.7152482808745313,1.440562626419132,0.40050637120964905,0.9921011038680663,-0.5647761445512826,0.5313907110609161,0.9606309460790649,1.2340410545784097,0.3033847505815359,0.4068244329086233,-0.2842188956575711,-0.3746235077974099,0.1923614009579483,-0.46859167412475244,0.9175121822902691,1.8336667745035704,-0.0512437770169773,-0.292157126251221,1.8875270977327967,-0.1189827342884401,-0.4877938382987158,-0.3785066282053953,0.20054413537386825,0.6885378368172838,0.8032692248627096,1.4771170663632844,2.619486859874335,1.078713705604917,0.7723438065507315,-0.7085832807444703,-0.4525174726431085,-0.3859117728396555,-0.5991796422178921,0.01193724241927124,0.4738858775117926,-0.5390312491297156,-0.5849228141720765,-0.531685899986742,0.12685478972479122,0.3576048037205167,0.09934469555016014,1.5699284139779874,1.8581436722341047,0.7658125986768455,-0.27710803089089053,-0.7672414764728047,1.62714063334736,-0.5594739760291908,1.0304640160898528,-0.11722421832590442,0.7870748877842101,2.2044399822605714,0.8104339338939095,0.1664224234519608,-0.588587168515545,1.0259337195365639,-0.5297884752696836,1.3177932012805091,0.10695130168858544,1.7165610582535993,-0.6655550620228905,-0.0788070656357148,-0.8805450252434122,-0.09424144085487748,-0.01960333087757288,-0.42516267943592567
SIDM00553,0.06248230329346989,0.6678140300712769,0.9963024711747308,0.7793927407795749,0.9566314184047013,-0.005715424616506415,0.4439516549458203,1.4874299221014455,0.4343315503283162,-0.6276852697087321,0.31912810304554473,-0.8405819359475851,-0.5799427447211263,-0.6151732504054963,-0.19182709065425607,1.1556399401996744,1.3712783448822277,0.3514575638279779,-0.24101794062872567,1.4230453719442817,-0.005103552937292872,-0.46925219047430017,-0.7740848230938133,-0.2407949255927346,0.17585571561313207,0.6554069674446455,2.1738768487991442,2.0537467306019677,1.1347046317983476,0.9725931957165816,-0.26219668180405836,-0.49345841077326574,-0.16749517752166532,-0.634337599149318,0.015708419271950585,0.6162439751199128,-0.3977938905875833,-0.8865611996440387,-0.864686231400228,-0.028655539037751667,-0.19343025822279158,0.232483607426495,-0.5646636844107148,0.7972178913046609,0.19826882792393347,-0.588644049454619,-0.8534966063594509,-0.7621772654564865,-0.6301538154333342,1.038021992722951,-0.2936806107466476,0.6360451677500483,2.1402614531497837,0.7554646748871942,-0.32564832556188456,-0.6315584982179927,1.4261926103794844,0.011449893881949405,0.5048735781545606,0.47974623915014186,2.1321211931565425,0.028704731040433657,0.005205244771338784,-0.14847338585909803,0.48938236933246093,-0.019722009153371675,-0.49780625308312787
SIDM00343,0.2691329111431711,0.5076727458329998,1.7548804918657752,0.7927133740114598,0.5406567772596448,-0.6387843526059095,1.820292019232147,0.5117000329856289,1.0829406216413129,0.37894927087482216,0.6593162748913445,-0.9071360596557577,-0.5300772012915657,-0.8113468868861977,-0.5750791418334142,0.6912086676584621,1.5080728100647078,0.06234172823835279,-0.7036297073926928,1.9684573733315087,-0.0020648745377707554,-0.5822908906504153,-0.2946169791713626,1.03086162484497,0.4477638569652178,0.6979315486819528,1.6874666950135375,2.8432684863368705,1.0538170094826806,0.7218489184702157,-0.7691383800550475,-0.2487747563136938,-0.3189024968256073,-0.4866059832417981,-0.056994869825619,0.5247685247156475,1.8369993926518104,-0.8393762623334743,-0.6994608903731795,0.23107103786802524,0.14366414545679676,0.35385352160940514,1.4798250391507979,1.6956602629622044,0.03564517297331344,0.11067906755945407,-0.3033139065363584,0.9209479726196167,-0.5431182279926218,0.5265735112134791,-0.06212598357197535,0.7650065181755302,1.8422750483826704,0.49340661271332775,-0.435030073273964,-0.6321799122274374,0.7726914606261358,-0.5724132127418239,0.541564671357814,-0.23448208362640421,1.5500207792917202,-0.3925895174002537,-0.0830109400310364,-0.8872093173309108,-0.2231713969733357,-0.061761614008893295,-0.5792581905025792
SIDM00543,0.7641406470554815,-0.14702651653728938,1.123005469423544,1.121584524089905,0.6947527057857974,-0.893224532047391,0.5477098466705387,-0.3543564833243804,0.5032069773713819,0.5731571362538916,0.5279241975021907,-0.7994108390996546,-0.43836058346124573,-0.6637117484246542,-0.2935037393089289,0.8279337165566959,1.4473396671182805,0.12904093846887135,-0.07807733910496258,1.9228369399306622,0.4218190687968958,-0.24629651625764465,-0.34480805786582,-0.2586209654769818,0.5980621058445147,0.4376915503861726,1.4446052476978497,2.450099782042288,1.1014502130380404,0.5143482268569897,-0.7174072298851417,-0.5489493509683995,-0.4650171868511939,-0.6726126030293673,-0.15869904536883553,0.511993731089472,0.9904693526723802,-0.7941061206117053,-0.8659485131362955,-0.7595605012359986,0.6726253308049256,0.10406655530519114,-0.6686678395459275,2.1531751171766365,-0.2754386081292804,0.10456839682964554,-0.8416810727421521,1.7992694272651324,-0.3187071813076327,1.131426792996967,-0.011074849005803918,1.32363400252628,2.0249235291336114,0.7268256429057046,-0.17329819049890555,-0.8176922994650374,1.018615450106493,-0.7501767965678591,0.8360074538606044,0.800184505420299,0.46622158178034284,-0.2604940546278835,1.1238591340994688,-0.8120166073602574,-0.34198504512219596,-0.07202681905733023,-0.4198874599828525
SIDM00537,0.049281796537160506,0.09096769132326395,1.2896064430979142,0.8166698978853898,0.7512356543440698,-0.9215974931624682,0.5474452737111386,0.9951348723175943,1.0948803718689168,-0.14590543447019888,0.6152503645918707,-0.8064241405953698,0.011567584990144415,-0.42118537442619874,-0.019933864123791972,1.1778251706225455,1.3593403329397078,0.008087518356813112,-0.30548493148917516,1.9220957347562706,0.016049813404167643,-0.5906624855174003,-0.8190640309969064,0.2368231974491872,0.4769541531139507,0.7450221900634761,1.62642019355875,2.465352291819531,0.8881601033557319,0.8840516674392737,-0.7341613207233164,-0.6520583318025025,0.2064739952030338,-0.15709087816782452,-0.03147780524223894,0.7472556796429626,-0.6390716643826804,-0.804399325070202,-0.9343206610569966,-0.7946426552343994,0.19996977975885094,-0.037532556406668825,-0.7644491932600597,1.2764749112645277,-0.3516782335605844,-0.38915590131608996,-0.8867818746018982,0.7064319005125563,-0.4565555815838959,0.9067340563440061,-0.08100622813163065,1.107722638240773,2.28978944050573,0.44110038596923784,0.5963427812543575,-0.5456178191519022,0.41292131032737006,-0.21391217167392393,0.46215654569057707,0.38048134361155966,0.7693433687971476,-0.7265222777358805,-0.04993593261766306,-0.7783322631760866,-0.09945431810045706,-0.24663197065678624,-0.2408619880120793
SIDM00332,0.25734951912428927,0.4889603702576269,0.8654649248223723,0.2647287911741489,1.3947980078737168,-0.8862761869475516,0.2693590678253079,1.3108210240995601,0.9739341476990034,-0.7841835367567754,0.9444703785843405,-0.4448919387359,-0.38025206652163696,-0.6724579093521597,0.5423747656067877,1.4035866240288213,1.8821079707498514,0.3439025714003535,-0.3996259841937199,1.4397144488619107,-0.14162927215674634,-0.46569323860365686,-0.9049003382443643,0.038090077022018644,1.3215867089695068,0.4240332242645513,1.4221174950897935,2.277215398407107,0.960664100583759,0.49699340261605096,-0.7275531712711136,-0.6468618527582289,-0.38720688624363736,-0.7734638459882394,-0.09917119766468253,1.0350340884897133,0.5437527358790595,0.4026566493499379,-0.9219213621520765,-0.8378898283115878,-0.3104815632438356,0.4618884269781512,0.2996453163120633,1.3017769514980104,-0.1654994124630657,-0.2115511560566095,0.20185900006483135,1.6596855877880627,-0.21426653756686018,0.5693022569299518,0.1595007307478632,0.7272440060484895,2.1477981450273984,0.2485126642600831,-0.05382482868397067,-0.6541393425336047,0.8083202078485715,-0.3367329813252495,0.7677145048424903,0.5488777309095153,0.6631561103318034,-0.6673232397942866,-0.2737853331235684,-0.8640032367793468,-0.4388158951801293,0.005982798459318348,0.31932623868130633
SIDM00299,-0.08064357988472677,0.12342810393233013,1.8676439442332535,0.8179130744601261,1.3510492934632141,-0.7837212667388056,2.019204092655536,0.6049976464387706,1.3635547664187992,-0.7201242936871348,0.2390852654272656,-0.7691624655678256,-0.34117505304516355,-0.6806156170169296,-0.5076830368517684,0.3877384854818259,1.751001710934974,0.02644825130308436,-0.44517831388521495,1.495831730365523,0.09223296829560859,-0.40746102679087376,-0.30068517799891403,0.7505817222142721,0.6119843370445592,0.6291787872194029,1.6764925942466837,2.3945490511048924,0.996126741496178,0.5833821478897799,-0.7335334777757478,-0.39183708965989883,-0.31106415657213154,-0.25158586472846417,-0.10672249619032569,0.34868533075049357,-0.65201835520939,-0.8951178163854245,-0.5393361782394187,-0.06438390035272738,0.17452176946685372,0.20046191638633346,0.8899686448381459,1.713480035902274,0.6935921171213675,0.346745047819752,-0.8312506616988583,1.3828065497207445,-0.5515446615453325,1.0296508466029832,-0.04251828389691604,0.5884194982279471,2.1824023713013956,0.3273857421092933,-0.22434428318550642,-0.6873743382698962,0.7468465058159482,-0.6469525500769958,0.6388533754830228,0.026594411224917822,1.2776521239110674,-0.40502491012247044,0.21496699749302206,-0.7553890428079333,-0.6275971883329349,-0.2363881565144105,-0.3874041059179222
SIDM00308,0.48010644088052284,0.30692973983749033,1.5118317150222682,0.6954513981294866,0.830701659824173,0.12487131326820475,0.5138313086663623,1.3863810472790323,1.0396722661842823,-0.5821646482571855,0.14028090498238016,-0.8499658448983057,-0.5640957849345216,-0.7622391957702463,-0.29169871795149743,1.1963354571763714,1.4678007255814538,0.18790398345579867,-0.05995845802960104,1.9030752664051371,-0.22200762499727333,-0.629371217016109,-0.9040395525342587,0.2332427361556715,-0.14452871150775257,0.6864357433779069,1.9532196738406093,1.8817870754953294,1.0433739023374642,0.6805964314226439,-0.7185308683976359,-0.5099529077601758,-0.1084877002191487,-0.6894147201313664,0.15198553014188557,0.4474105194453623,0.4910638916979434,-0.8224655373009918,-0.8889718324174876,-0.4488617878437251,0.7125692161386034,-0.08988271686427099,-0.7916480102566598,0.6200558983173562,0.05257899139975125,-0.47832875433686406,-0.7640586271416476,-0.09465297147474802,-0.5309051088977478,1.007070901993396,-0.019185277255326937,0.4857418524723471,2.0717117108216505,0.8837737308963307,-0.10947471421188398,-0.4540013157790046,1.7705514727859268,0.18998142687937694,1.0996522263032307,0.38112670064934806,2.1731506454710745,-0.6132559708606845,0.38420892786781496,-0.12877172834088352,0.012909166179688845,0.07469520324810697,-0.16613496774435932
SIDM00227,-0.07082549793213666,-0.1272529494850584,1.4499152084290527,0.5701056045156417,0.624115174818704,-0.7711974174140878,0.7162188128482785,-0.5849550843395658,1.244513954519742,-0.6530209198509449,0.25132860877112906,-0.17867241185762353,-0.48142579596491325,-0.6652980740613926,-0.5993702388433111,0.5295653266260316,1.7771003527403881,-0.04833045506902182,-0.529503220128346,1.9271938639420698,-0.0976971072371856,-0.44986384488049574,-0.30693041082761885,0.6404526251623642,0.3189082143063728,0.7445535494700695,1.3798636658173744,2.472376405966701,0.83703365596871,0.39052989398389354,-0.7852062075956484,-0.5412239581386273,-0.3309212795766918,-0.14369436980909286,0.2642442060253881,0.3239559576402886,-0.4545403129860574,-0.8639242033224912,-0.49851559165679254,0.1348131969909433,0.8924729690075748,0.13001510629407298,-0.5145354373980644,2.1946733627431176,1.0689149379505165,-0.5593633943666518,-0.6739402562004625,1.1401557923781362,-0.4212388616937942,0.97084758459114,-0.2692030825575533,0.7582327476832744,2.4528591243451525,0.3879747009973443,-0.577281722342215,-0.41347132104191403,0.5602046422715216,-0.6824756853736742,0.8680010117313252,-0.3962838585553395,1.8490039648108296,-0.5245715699195775,0.4415432176236239,-0.8425247876710207,-0.4430680522983442,-0.15442932288483716,-0.22661382128130572
SIDM00294,-0.07129754232713291,1.3215254573186548,0.8435379417735638,1.0828978059312524,0.5447274086560068,-0.737793943341976,0.2715421554051434,0.927670291403901,1.229257873286133,0.5452618274496098,0.5179253188865075,-0.8898476987439797,-0.5459683085962157,-0.713602534557332,-0.6022268719252248,1.9894294597142628,1.2726870510566193,-0.35284047395817886,-0.7414711938127033,1.3758301568797884,-0.00987935373636073,-0.4581635239332141,0.11568075936323448,-0.2002781382845778,0.19365307891472583,0.749849341239554,0.8684312643531324,2.521071397779112,0.9222175138178248,0.44408226173076726,-0.8332834319024609,-0.6998428413566842,-0.20551527375101064,-0.5936612928879249,-0.33343404986712183,0.29048423800736506,1.72568580620528,-0.8814377043417342,-0.9208009853196811,-1.0478139795913632,-0.2007182321149219,-0.34070320761281686,-0.6139565993680811,1.452449235636965,-0.7125874361867739,-0.10633064950046756,-0.6322346727472237,-0.716270487833837,0.09315769972926069,0.20185888790167764,-0.03643897750130463,0.4612623289774758,1.9061901738768674,0.5914597318340615,0.4179133803895826,-0.7005797655572524,1.7409132023028635,1.1981982587377458,0.46032974915621666,-0.15529185424934702,1.3706843959762325,-0.6552427015251425,-0.6314314957376677,-0.8215243862379048,-0.3350084715618898,0.48930994885504725,-0.29434558869072514
SIDM00677,0.29054336935899705,0.05615828485280696,1.4047127855612196,0.7756711917214155,0.4585595395703703,-0.9554089968710517,0.49043242166414747,0.7788829820703276,0.06760191479510184,-0.745825012323058,0.4017522742442448,-0.8579512878497582,0.09066721191618371,-0.1800723040906124,-0.5403204671974559,0.23603628487074252,1.3534058436250993,-0.05786358994794632,-0.009847565783325764,1.8583846578676406,-0.13512772700265763,-0.5428913333842019,-0.8314508063810588,-0.00340356557177906,0.8381887795061524,0.43259874794519826,1.8934857635233382,2.5837509897676654,0.9795543251805272,0.5154260520064721,-0.7535868336836217,-0.6287777173954402,-0.35916045415081116,-0.2826276154171357,-0.09935064680906452,0.7109493567107958,-0.5784400509157142,-0.8523412791714294,-0.9289340531331496,-0.6732934720028818,0.0977412043200559,-0.010072598965349086,-0.7577094920436075,0.9007368961304771,0.6821195889231509,-0.6911574326230647,-0.8656759658545063,0.8569486716651539,-0.5700221345162189,1.1554404881494647,0.6990240219593475,1.007599156765629,1.967383209418095,0.7423978902329011,0.16656547280112394,-0.6031952118266033,0.5254156258176769,-0.4647584184562246,0.4773466161441613,0.04908958236054968,1.3026889392708167,-0.72730437913422,0.20597013910155507,-0.8209424845843569,0.5585101540859522,-0.33724644575359797,-0.5287540169246325
SIDM01220,0.6142260403307281,0.4741872885405284,1.7176727290404865,0.7756096952860226,0.6894859944426364,-0.21689559314769574,0.6823880818458055,1.0601372156650595,0.984266164908396,-0.2918515903999986,0.47601217047665123,0.466154155534681,-0.527053120432318,-0.6597157638449773,-0.44340115884575004,0.991806833228238,1.5923898465122093,-0.2204908776468024,-0.40969435403211724,2.030336491659293,0.03828497301208084,-0.4726285131090212,-0.7619129161719742,0.3309520980992198,0.4375825538700083,0.7264151391730685,1.817933997991428,2.5493624596594935,0.9301887295961853,0.9433086825105012,-0.7994808804777451,-0.02305622972594298,-0.21998241105838745,-0.24212140258475723,-0.0983252716176314,0.4809807406689507,1.960073784815165,-0.9095574153802465,0.34729989131825645,0.5046452609149964,0.13179129569876388,0.10073653607990492,1.0371408737856094,1.4829926896809695,0.1970971817904351,-0.49391322772894,-0.8495007098069489,2.20565700586082,-0.3383362452964265,1.0288785027945917,-0.21442780598640865,1.5420223255015821,3.6354063548328304,0.5973678331159425,-0.44446881642155756,-0.7696197842283503,0.6100954839738802,-0.25806145368647726,1.2549837797794396,0.08394141549854635,1.4172114226468795,-0.6109810251996092,-0.0240705620722908,-0.7935309883867386,-0.4993113822728287,0.08915631476833316,-0.3962989817549266
