,SOS2,E2F1,CHUK,PTPN11,RAF1,SHC1,BAD,CTBP2,CTBP1,MAP2K2,BRAF,MECOM,MAP2K1,IKBKB,MDM2,RB1,ABL1,AKT1,AKT2,SHC4,AKT3,NRAS,GRB2,STAT5B,SMAD3,MAPK3,STAT5A,SMAD4,NFKB1,NFKBIA,SOS1,MYC,MAPK1,RUNX1,PIK3R5,IKBKG,HRAS,RELA,GAB2,CBLB,CDKN2A,KRAS,CBL,SHC3,CDKN1B,TGFB2,TGFB1,ARAF,TGFBR2,TGFBR1,TGFB3,CCND1,PIK3R3,BCL2L1,CDK4,CBLC,TP53,E2F3,E2F2,CRK,PIK3CA,PIK3CB,CDK6,CRKL,PIK3CD,SHC2,HDAC1,BCR,HDAC2,PIK3CG,PIK3R1,PIK3R2
SIDM01220,0.07965415236253254,0.4741872885405284,0.7756096952860226,-0.5437810132250247,0.6894859944426364,0.9672707151197653,0.984266164908396,1.1457299261743152,1.7898571789341575,1.3223752177449606,-0.44340115884575004,0.2922045267746964,1.5923898465122093,-0.2204908776468024,-0.5500836291471182,-0.40969435403211724,-0.19131333936337008,0.03828497301208084,-0.4726285131090212,-0.16308391529167582,-0.7619129161719742,1.7588322689211142,1.590689504428271,-0.1797563070924933,0.3309520980992198,0.4375825538700083,-0.23853484812261883,0.7264151391730685,1.817933997991428,0.8697456392516575,0.7706535795993376,1.9272272122871084,0.9433086825105012,-0.2839627730185049,-0.7994808804777451,-0.02305622972594298,0.6696176810681674,-0.0983252716176314,-0.6936241676618552,-0.829294964802891,1.960073784815165,0.4809807406689507,0.24954611071319527,-0.8914457212586221,1.1851170771517552,0.34729989131825645,0.5046452609149964,0.10073653607990492,0.1970971817904351,-0.49391322772894,-0.8495007098069489,2.20565700586082,-0.3383362452964265,-0.21442780598640865,3.6354063548328304,-0.8970570309297763,-0.7696197842283503,0.6100954839738802,-0.25806145368647726,0.9304888688850113,1.2549837797794396,0.08394141549854635,1.4172114226468795,0.4192186805547863,-0.6109810251996092,-0.12400042829827425,2.122561357501061,-0.3620094949066556,-0.6623901059554799,-0.7935309883867386,-0.4993113822728287,-0.3962989817549266
SIDM01259,-0.01642016803446311,1.2379360671630268,1.0194813813951245,-0.4987824029651864,0.6539674177878378,0.8644459357637335,0.983277707343939,-0.72461633868861,1.9742388403159044,1.2125975047785953,0.13440821846638293,-0.7388610923412331,1.9059594813866747,0.18915603556419838,-0.17302768013249392,0.3411814673416957,-0.027939697438726045,-0.09546282937211611,-0.5137019218104572,-0.681578577560673,-0.1710346013713805,1.2092735008536315,1.3406383249132316,-0.5302180085984287,0.2842452488056981,0.4252921746572089,-0.259057887219095,0.9701581025453658,1.8713116449677296,1.1122435437218294,0.8625034978041295,3.216042815705579,0.661571715709272,-0.5682167228414813,-0.7030135148886083,-0.3218995123461511,1.0829738573016592,0.11272430443858214,-0.07332812318158174,-0.4823613840457638,1.1569839638407171,1.0874876478896145,-0.0429167952993341,-0.8327366008919922,2.019820091026558,-0.8869695526319986,-0.5001516614482407,0.4251722384624717,-0.33498171856037906,-0.5643759973179463,-0.49608900154435726,-0.7868259679331036,-0.43900684232803294,-0.09823254973197854,2.1043868112854374,-0.8485131461815436,-0.48544285442029905,1.135486978612541,1.361518534572329,1.0029424747997409,1.2911740080713863,-0.16201938282179246,1.5146072956953078,0.5327782645658112,-0.2802226271567411,-0.7333633113026002,2.05204227393043,-0.19870768804878064,-0.6644188008315345,0.03382746343747162,0.026467273077672326,-0.5401204583866881
SIDM00680,0.21454675229316547,-0.01596484998326402,0.7823900428478604,-0.517322536271177,0.7775959059038607,0.6744534900067086,1.0020160935053772,1.999562197258288,2.1955186903214234,1.6013220475452317,-0.5445133120072116,0.8168614944912495,1.3505116124150547,-0.018257244149941426,-0.3537032571785069,-0.23850561781790444,0.5663211889499707,-0.17648453684584384,-0.560650050315793,-0.9352915182303824,-0.824465558452723,1.0506781320180003,1.4023006548777783,-0.3601646862689062,0.08188873648353191,0.6237229778160193,-0.1654035340609015,0.588776582311561,1.8288325424962928,1.3332165968289102,0.6937304662036292,3.143267565889093,0.5112966021053665,-0.7074766258849584,-0.7858032050910275,-0.589028587094743,1.1600504551528834,-0.0355051927906208,-0.23355730982183995,-0.565870274464966,-0.5789540209708527,0.6338877733739215,-0.4497807327454565,-0.20391166314972534,1.7214793620020439,-0.9476338086107758,-0.8230693758235298,0.10676297717380989,0.15495961998409394,-0.46666712074511085,-0.8508690892734839,1.713564835666645,-0.6447852304248114,0.28167340211369235,2.2737195154317997,0.4130195458632356,-0.544162744845043,0.5287332942435868,-0.16185715739000045,0.9400546337497985,0.1136028613863054,0.020245515543643025,1.3802673046155385,0.22538184474866976,-0.7623931993612791,-0.2891555544133415,2.3119838278087945,-0.42078320091786764,-0.4009353173230886,-0.8487908201213847,0.2557947974498982,-0.2371155570088084
SIDM00346,0.16528067746743796,0.23948101764179902,0.6595828256142833,-0.5596009012377171,0.8215661420935119,0.5681118933669791,0.4599514484107899,1.6144998700535877,1.8164932160697391,1.1535964229094533,-0.32627154039147443,-0.6609773331214657,1.5519509042676245,0.33112494497176553,-0.49056460562214615,-0.056510852473792485,0.7248645833891739,-0.34439084827128014,-0.6479918953133181,-0.7360892609366502,-0.8154834721099976,1.2563189213838393,1.7814154405050469,0.8586209537616809,-0.02040258732610576,-0.2642456868676863,2.4063809673395955,0.4088661960455725,1.7971158376587282,0.9663395467233908,0.8906876422830612,3.6083247366228948,0.9343269874902019,-0.15367740638265187,-0.6199913123422233,-0.6981603272951488,0.3917969454432042,0.23566830256920232,1.1735607820489273,-0.48574436554674605,-0.47547825385633447,0.6718696698201874,-0.12063691787388989,-0.8965493686107681,1.2730542843051642,-0.892927685391393,0.5433424587618767,-0.012023134384106123,-0.1270182084802027,-0.46549570091677506,-0.8156866855179917,0.6680143841910734,-0.6691587388496824,0.16487255870853296,2.3282064142972243,-0.816465298670408,-0.8200631146307082,1.576386680951282,-0.103648959946184,0.05933129042081286,1.3538747867969678,1.0968623450301538,1.2581157243109968,0.6196478516288979,-0.5410162737391846,-0.7748181842485715,2.0514212769615,-0.5132060951078816,-0.23028427925674252,-0.744937664734279,-0.06917609304047243,-0.48529553389357716
SIDM00129,-0.3120446644196487,0.58486104103659,0.33877658475441164,-0.5667906547949316,0.7372637887595296,1.7884578367686208,1.0590264240936098,1.4209705513936475,1.964504959793271,1.874183877319187,-0.3866921915399083,-0.6954220156180455,1.4987044940330958,0.20541795491466897,-0.42744393804284186,-0.7139413123097061,0.8168144656280819,0.4241318248685923,-0.4599898462911649,-0.39044016852125407,-0.5632824536300192,1.2624867539255769,1.4084287092201415,-0.06922133581544578,-0.03160544399934247,0.868560868932791,0.30315709968770765,0.7097745789398188,1.9664203466438412,1.333279208276775,0.020447354746487664,3.214044939563566,0.9227732044742636,-0.5257692067521912,-0.6499512328879465,-0.6174423874750147,1.627166631486948,0.3619979777475431,0.29057011803319155,-0.5361265745689716,-0.6398791284218854,0.20260854606316303,-0.0018806966363714062,-0.9658210298944998,0.9614499203230071,-0.9101709920583684,-0.7919337982337475,0.14720706756735163,-0.05117187134004834,0.07183195046388459,-0.7886090117233989,1.8153545971960774,-0.6460805161337153,0.07971284184903105,2.6085361422440285,-0.6913006495125205,-0.3936552409676809,1.0282829945110707,-0.3591353534340432,0.7995013522142052,-0.45222971251712524,-0.06547933371986855,0.5071156666666743,0.7099213593143342,0.2677456387705371,0.1255786065251113,1.6977819684409043,-0.45981779537270656,-0.7964780654433316,-0.8346273696026001,-0.4806376037909204,0.14829680239589826
SIDM00627,0.333966482636841,0.223054119777105,0.5384391028854105,-0.6132773926812977,0.710792340159831,0.4055850637515501,1.1352786871169045,1.0475348777692983,1.3711084000509914,1.1174538802699125,0.05957280908297466,0.9470763986857005,1.856342930285748,-0.3740754557383764,-0.5280794178235079,-0.18680346686403634,0.3604623955305656,-0.2575397419967027,-0.6053265553515269,-0.8999215141012255,-0.9247694878893508,0.8889845840115296,1.345979577391191,-0.22366714335335905,1.0464465167103125,0.15569508158651568,0.09855838375007123,0.6112915924506354,1.7060114939861404,2.0697660426217572,0.8095246233966852,2.905908743580201,0.39673708599935126,-0.7993776237335496,-0.7745812791716788,-0.6079381022784738,1.307401863585597,-0.11330324872582355,-0.693508164715576,-0.004220643052651827,2.1098198586252015,0.5234192327462232,-0.3471945324813659,-0.9306814205032594,1.4999296957435273,-0.8979268211785799,-0.5091546829540882,0.11824273843134098,-0.6584012433190503,-0.25210474436502783,-0.8655838529286781,1.1507835420005583,-0.5087334388181104,-0.03833139812997659,2.1782423660354158,-0.02087252401664664,-0.5685066493228387,0.35855487198440117,-0.26993811651010635,0.9886836030603992,0.8889365004552976,0.4937786877085337,1.194939360006781,0.37456307580517395,-0.6800100434410244,-0.08585873463255592,2.1982218628076398,-0.6302617150293399,-0.6826794814795325,-0.8307454772373132,0.23345335258175703,-0.3804362753957932
SIDM00293,-0.22223370992872268,1.0399006393506323,0.9945061995102654,-0.534251197255594,1.4616970097261475,0.10726783261081806,1.1149935199359242,1.2846507439107744,2.0423545773295695,1.0037754128548317,-0.3955218777957981,-0.5184321884259777,1.5977661685513795,-0.36326291918035747,-0.2392586575560134,-0.7969937297021248,0.558758288253756,-0.3795406287828418,-0.41413746378145927,-0.8320088957910642,0.4339639861578514,1.69470894553558,2.0877137568789053,0.08566209797403107,-0.19222982660882218,0.5292446765950288,-0.5334575229990568,0.928452534008985,0.10861307325562723,1.3560784313889875,0.8381890967287603,3.766049551248889,0.18511453785971513,-0.7961113698419363,-0.6888709021310506,-0.6359025961310524,1.5771754274925394,-0.3102752215938349,-0.2946623484507813,-0.7742377437781824,2.212186781930681,0.8806679940432893,-0.16066033765134427,-0.8064630118278845,1.6544541716671604,-0.6793365538511299,-0.6908970139491074,-0.2091034362683576,-0.699772296433767,-0.6279302049767107,-0.8341579959265156,-0.6997570126725153,0.3393905724325136,-0.0921866970934638,2.420830256138236,-0.9655696238956344,-0.7702912180139395,1.432856761295034,0.9441639070471294,0.9486728011798737,0.6550017434283466,-0.31759241014989664,-0.16736613465460154,0.39843678518048037,-0.605858308022002,1.1082642195273558,2.087417338867772,-0.5150052883260692,-0.24262203609087904,-0.8145395727629431,-0.40178952262489787,-0.30543165839103276
SIDM00274,0.010777301251619763,-0.03921340602982737,0.6532938246561298,-0.46366004525293236,0.38375789134326566,1.6038435512408684,1.2060674432557568,1.3969778701227102,1.5739442195517528,1.061673077793126,-0.33280330508280015,-0.1224662514488437,1.5571609889723765,-0.09297276636573495,-0.5084587345941989,-0.5021017188968013,0.08767434550047976,-0.36225934409951344,-0.29949643014654215,-0.8955689402236064,-0.3891884535485515,1.8820349543947297,1.4803761344671909,-0.22312091278849974,0.4247151662497319,0.8609591395071731,-0.5893788874335244,0.5629482810599215,1.3641064183110934,1.3602618919758231,0.8169612626425768,3.4347037043973936,0.28298048467972114,-0.8005626121424357,-0.7853497269744867,-0.6101485595505051,0.8545577529289252,-0.10153445336088589,-0.5120898367682186,-0.7636127344210768,1.4195824118523674,0.6428471751594461,-0.2394982556434371,-0.8739129530374131,1.1127418489890346,-0.9059594649529596,-0.581557728372516,0.06764406335170263,-0.2701942692606229,-0.6726086368149311,-0.8700755474523391,0.355490450482557,-0.3186359978480326,0.22352435965347153,1.8919995861706482,1.1398308398718562,-0.753574063119857,0.6667749183006447,-0.5380682895591822,0.7463587423406096,0.8267581547975101,0.7038086427692489,1.5523974539961731,0.13303132804014692,-0.6377764714988481,-0.6032607694892905,2.1556088340068427,-0.6443099623258817,-0.4996586162103836,-0.8128808490375085,-0.500529204617831,-0.39017735480411236
SIDM00544,-0.08723118253774526,1.2798618393310017,0.8660607418147371,-0.47272062829508926,0.9916742517524691,1.7491874060734782,0.787650228217055,1.547180820395611,1.7870124421354678,1.2287191333742484,-0.22106712904368253,-0.7907436242483817,1.4162642472558187,-0.30761746777220345,-0.06533602665731614,-0.4983227791141534,0.5466401774510569,-0.004228508675871644,-0.6121097792117942,-0.9142270850217868,-0.11985905888242854,1.4994929054191053,1.7241976788544264,-0.1880220529551184,-0.0007246072581413323,0.25428830946361247,-0.6738821708912901,0.8941094139649408,1.1229585162145923,0.9585087867915912,0.7470076167901577,-0.6304382695851566,0.34194095992801976,-0.8911432246866982,-0.7640012709159955,-0.7193084817269003,1.3700753038380824,-0.11887749224240526,-0.44333873300174953,-0.034863128809081295,0.3541469167700614,0.6435451914896206,-0.3994686751814335,-0.7489124891264463,1.392661338934069,-0.7386048007542955,-0.2576836672703542,-0.08208725839726565,-0.6206959964307531,-0.2726786885878675,-0.6165605847550027,1.4683598858213693,0.27361264179731076,-0.31492077006402663,2.332796087751189,-0.8545942309918346,-0.5463699492388814,1.0301078389326352,-0.2735909521053897,1.0939343138136646,0.6356711715381769,-0.45049211305354725,2.4683056102013445,0.6444410112218876,-0.820322905226844,0.35273274852495523,1.5192433461134733,-0.5306512874198679,0.2282535002933349,-0.8180673711265528,-0.33557552021695425,-0.4630769010247625
SIDM01006,0.19709953312036144,0.3311880451773824,0.7586639051422618,-0.5076099694888224,1.1233103630937258,0.8325479384562411,0.4650922657549323,-0.9013330808024931,1.7396912791557437,1.4519463606861311,-0.3396514394064873,-0.6411300771125522,1.9441877655330235,-0.010246678620620038,-0.37333228454656736,-0.10924588213758467,-0.25940717731513235,-0.33982816363143936,-0.33555145886811055,-0.8835079482134973,-0.7690522110542899,1.0855509752321317,1.7047934093262211,-0.12105313045299326,0.2820884540260774,0.5131363004391298,0.031877889601519736,1.0702857705259217,1.4376749727766696,1.5372361721245225,0.5833029047805848,3.3692647087789833,0.29279656736300863,-0.5630496272510201,-0.7309462506710215,-0.5320098297374909,0.8384704479439589,0.08572114666225727,-0.18928194646936186,-0.8593303574215113,1.041539385343731,1.1946267731841445,-0.24346193495490923,-0.8035512617327374,2.138259296432023,-0.8387046634384518,0.0037811236010593685,0.3631105217219187,-0.0973818301377645,-0.6333861720887675,-0.8562746103168888,2.221494219444995,-0.540995781156808,-0.10498849759300996,1.9585033835307535,-0.8464328061472773,-0.5155953642254577,1.3063003507791509,0.7875232395765841,0.8774225674869809,1.0031742052654413,-0.3154573584245244,0.9642924233399813,0.4248812011599822,-0.6932060724446115,-0.7425071920507219,1.7546617820993835,-0.3899528755349292,-0.5693916571512763,0.36126396725639964,0.16080371891121145,-0.4645110897148454
SIDM00302,0.08562925296547262,0.06930643168294161,0.6523947577308514,-0.45479319976793475,0.8691748646254605,1.1251701773470408,1.1301849177563181,1.3381315931434454,1.8831767210032624,1.1744029230507615,-0.5311450567092008,1.0876669156813854,1.857301569622983,-0.12807705316240522,-0.15741565880786232,-0.20117048832215675,0.4881509986646961,-0.035321687491355724,-0.5518085934318944,-0.8977766950438748,-0.3716912625499138,1.8565165136951503,1.6482962463514306,-0.1545331063391617,1.4137393859306095,0.29834095690426776,-0.490055193484689,0.8368380949875001,2.113095339964652,2.056431567955639,0.5358358975814813,2.8570559716911257,0.30552057982020114,-0.47251013913480544,-0.7059642761887356,-0.32451167387133323,1.2921534792740974,0.04747669760101362,-0.5787310434201669,-0.5036757619535918,-0.5890314164707748,0.556220174142697,-0.30185214692413,0.05214822318066432,1.1518576940967542,-0.4869759134048131,-0.545670667357353,0.1049949603214917,-0.1962001457945763,-0.5816860196033439,-0.9164503697119846,1.0203611094632985,-0.6622226806284367,-0.2680069313286095,2.149539188568685,-0.864271848056089,-0.7322184852088006,0.7791540536813125,-0.6272148925547212,1.1595335305014658,0.6795287048209503,0.3348648061698399,1.3936208478572878,0.013322934882949122,-0.5037614035981208,-0.6966355046664711,2.1334763643362837,-0.6940242914575401,-0.6424479813375175,-0.7315362916648669,-0.302488500812114,-0.4578689950175727
SIDM00549,0.21861609818529362,0.7839895091677057,0.5622248489654107,-0.44175196516622206,1.0788643389237427,0.4541641050297902,0.9835376177892988,1.4562621015177677,2.1229472401613356,1.0545264775861316,-0.19051353830487905,-0.6508347563721655,1.5206421542175,0.13294556164407376,1.450805351797274,0.09182862866373523,0.7241913579441711,0.1366913382325795,-0.5101267194742084,-0.9097053951631537,-0.6414026571395611,1.129168369562547,1.8449610995634895,0.18906559196723213,0.20175041235614555,0.232767785054096,0.7689098171327788,0.8593402554351723,2.3466437204760022,1.7578795706070638,0.7363380471009408,3.1933064739794377,0.7819746410335382,0.3723761600690514,-0.408768136349565,-0.5077247761889075,1.0406337334714917,-0.031235058478291906,0.5129448867368459,-0.05066075124472232,-0.4454897864587875,1.7015798678401508,0.22190942846015632,-0.7398828744369382,0.9989355461573921,-0.7923419262349302,-0.39682375492398314,0.16723449083238773,1.115637121488025,-0.5932737180239047,-0.8514206585444817,-0.7147940073992718,-0.24962048720313607,-0.2078307315387108,2.275550173355324,-0.881608385183799,-0.3453877731120834,1.960477382102711,0.9943736145751123,0.4386358092688314,1.320272509750748,-0.13778170388428068,2.227734398181655,0.6305127572338215,0.08916985822796912,-0.7505612096339452,2.4410086435345826,-0.5740866327677829,-0.4049048085431419,0.3148250035869147,0.2432599305547697,-0.48198989773708173
SIDM00292,0.22926554924511977,0.6453858949780696,0.7140390069066747,-0.5467582443061826,0.613823267719946,0.4106279004836494,1.2448230149893367,0.2070271652218717,2.157796402124112,0.9367488097321788,-0.5579921378520032,-0.7489123674412153,1.7060956894158972,-0.13753998362531356,-0.3007916163855755,-0.536101841177096,0.27529983595173596,-0.08658699144109862,-0.6459773657077847,-0.829530866158043,-0.20668644863113433,1.5953334527356577,1.5311746765120675,-0.46161350869145046,-0.3694959899104331,0.44231475732677505,-0.5009955170879135,0.37038814480816856,1.1340283456270965,1.3989525441332253,0.7987058691898715,-0.519013284588723,-0.011646523079343666,-0.8174005872518773,-0.7438106158411865,-0.7204301361762397,1.9908286136385258,-0.11848347908039736,-0.5530327026727432,-0.5851494678133906,1.7088255174649976,0.05149722400019705,-0.369513661329528,-0.40357257717661754,1.380266589963718,-1.0404916852113266,-0.9573400988058806,-0.1887954324334292,-0.77933065860174,-0.5764478492102938,-0.9118851182758599,-0.8579673113554923,-0.11648945217440111,-0.037383021866612166,1.5211572550944092,-0.9461066208229919,-0.914177968698935,0.6711694233179961,-0.029796993166891876,0.4470802634843251,0.6384971137629311,-0.24657692512942295,0.2884214489978993,0.12201383557171566,-0.6376223552646125,1.0586096317488922,1.225019829245978,-0.8021973039512948,-0.5335512101437425,-0.915066047172562,-0.15085693837049677,-0.4842926432281315
SIDM00623,-0.026222604001439904,0.04186137877633126,0.8868760519921826,-0.44704640153453823,0.6717780231593633,1.0975232216390138,0.9184133779050311,-0.3126617568159376,1.825367890918391,1.4666733424733587,0.005290936938834882,-0.7819158956796856,1.7345539942779722,0.4724827724354724,-0.06019359317931764,-0.07351727995107346,0.10077400771513895,-0.0050078218958011745,-0.4562191584659462,-0.8473065367472262,-0.6868369585275791,1.5789773674825598,2.4266610109348186,1.1619044715523377,0.28810182127643225,0.7823634761766681,2.7039417988919583,0.5722267529067155,2.5946165680369844,3.4501121591172574,0.9743674019197673,2.860158701923861,0.43798161741017766,-0.8076405119090405,1.0731962481626682,-0.40015801375276433,0.7925433770021671,-0.02695348492849391,0.11726565923082323,-0.8145988842829275,0.7276070262538478,0.4960789511627426,-0.058991733557773936,-0.8450953192918212,1.046902238605671,-0.9041057874221999,0.20644881010118096,0.33848378761708214,-0.5961659944327875,-0.2840338804021409,-0.8728695931614852,-0.4749722880793026,-0.3833720413025288,0.91547618789169,1.9321455611600598,-0.8992823826030705,-0.6002110437202046,1.0808329484867734,-0.6751885974460753,0.6846478463113421,0.44211383784769986,-0.30597144253973013,2.378574743843108,0.4662734111136309,0.20454079394184796,-0.7220724081903976,2.019225778106136,-0.695476521263627,-0.5966524533382439,-0.8200513734128513,1.1278555977254805,-0.3960373201682722
SIDM00638,-0.20720288862845995,0.43840877457911176,0.9559883852439588,-0.4263429570653654,0.6551407673934763,0.9672492548546651,1.0747926632113731,1.6107772010633017,1.2434243539678311,0.8028746038460893,0.13733300164831733,-0.5962644909080558,2.1655214911933305,-0.0839078741165765,-0.25756006423829136,-0.05883303766688516,0.06935283958345531,-0.08673188795014529,-0.570774906735604,-0.8949970073795236,-0.831694600051652,1.5513989688543222,1.673646936183461,-0.04572044795250167,0.22561293312375316,0.18247508982073815,-0.12334743561300061,0.5800635044964207,1.3722454702504168,1.3397793979280836,0.78686585637851,2.805868752574943,0.9259140255380771,-0.6794464406182099,-0.767184505532819,-0.46902699381940743,1.2730236439623672,-0.1806587135118376,-0.6325357740985632,-0.7429753231505386,1.6605979169518228,0.6706644943083143,-0.5829324486995725,-0.9579847654059881,1.6386505108159382,-0.7916298299382778,-0.9949163959456903,0.09696495782150755,-0.20552296022113006,0.8772481611705644,-0.8694868758625108,0.3970908589737913,0.18490004715256575,-0.31062619331839875,2.077922977533287,-0.46710664354277526,-0.6336160122283506,0.9147766837689539,0.06623814027633482,1.1726593443840578,0.5302383905804797,0.5167996692304009,2.287559606430158,0.39704159279786555,-0.6282320633594224,-0.6885946558698914,2.0529459216726913,-0.3337919074915399,-0.5257108759727761,-0.859920551206787,-0.5712217918413564,-0.522820227125133
SIDM00527,-0.020357100366637196,0.013889929447372343,0.908957658797755,-0.48962144205532,0.5992743890919742,1.4238036776258631,1.2004993661480532,1.3058879296427597,1.831376350660757,1.3463096573320759,-0.2389668698332957,0.9618531477785236,1.6380648837668303,0.06971321193181354,0.6567384262495903,-0.3514397917682475,0.49485833170307,-0.2277475945911904,-0.6225102452620366,-0.7830266168337467,-0.5217907892122146,1.1633925063836366,1.477618895172878,-0.3423000159563301,0.256843557414422,0.3222163079127865,-0.7112560941443853,0.5513728916192672,1.5385708112910985,2.3640134840862417,0.6354679117251907,2.5489612990401653,0.505479272291809,-0.4350031891131315,-0.7261185406676837,-0.5266964956225286,1.146060113069614,0.057706829888257545,-0.3858099923082135,-0.4971645681453592,0.4981261154967403,0.4998969860279191,-0.17602024868203228,-0.19437078852626086,0.38408506030606265,-0.7521441179955739,-0.04131165356715751,-0.20771171447819178,0.6154141911012773,-0.4235456778605496,-0.849762413551276,1.7654180832199509,-0.5159133771122212,0.16227064286074944,2.417540994480441,-0.8981458169134714,-0.6598027011914668,0.7443625575935199,-0.6623432423423564,1.1380299394278761,0.7107469547530728,0.0016340764228345657,1.509001794025994,0.03790000521965393,-0.3620060794039053,0.8063350947902108,1.4609825431884644,-0.6800304603377902,-0.586402637677305,-0.8472060249727751,-0.16010607044808842,-0.25500684364479836
SIDM00976,0.1418450655104612,-0.0027511452192317807,0.7476409139568831,-0.48141332622825717,0.35606067147683423,1.967412421194358,0.93495604454767,0.9893033802735096,1.6165503673972028,1.1928096150787189,-0.2055535922435058,-0.26676135638405707,1.5715426905628138,-0.07385551994449126,-0.3615632317874211,-0.6450809124842457,0.42128005181136885,0.164146894252489,-0.6495985071540442,0.2607672059695443,-0.3677473118272014,1.649672931246561,1.4351075490431744,-0.15650744931248928,0.9956246109580195,0.27667755568106206,-0.475723983420201,0.8907128518907033,1.253740465905781,1.6900824689665817,0.7852861765380273,1.5443051691373264,0.6122684569414987,-0.7119176177631898,-0.736793698257556,-0.43508767681352556,0.8111851263124983,-0.22110045709920792,-0.6208804536938183,-0.3479664555252194,-0.6405238687348422,0.592401683209206,-0.5214480289726359,-0.8966815166531857,1.1838955849937087,-0.6500407934019173,-0.31886383273977487,0.042308444869758474,-0.12325915076178516,-0.17319464338939036,-0.8790142332041584,1.721193341684562,-0.6472659937718621,-0.3046381395322813,2.0183004492667753,-0.8864070319992885,-0.7866819377276092,1.4328336184497041,-0.5675010467247892,1.1346706102486424,1.1124624573533572,0.13158132076134027,1.9812036100522203,0.213620166766934,-0.5097438637785281,-0.6751336674387335,2.1013454025992115,-0.6699096377944461,-0.6732655791729419,-0.8337291283578169,-0.07097789282701854,-0.5316005230199855
SIDM00316,0.07455081515993217,0.0475072461838012,0.32151822826479887,-0.47342186157801414,1.117752986413945,1.7227372362307998,1.3189011607887275,0.5774936010735343,1.597898725900516,1.2046594129309516,-0.17973710816619048,-0.037816535255521824,1.6834200368446388,-0.1541155115061189,-0.5249837616675521,-0.23725675719614778,0.6886385802436056,0.04914254039676153,-0.5088061786101092,-0.7190331758921257,-0.6269029384043396,1.5712040461435595,1.663357080080074,-0.3661200733012827,0.9946199625863126,0.4661422621574193,-0.5577093729713752,0.6436431859253703,1.424370298888841,1.8482534956192533,0.4490794978710716,2.1040694560262923,0.7788891255073044,-0.5870659077580677,-0.7665298574030405,-0.6076975299928481,0.5533191135296522,-0.02277359319892975,-0.6284251014899317,-0.4467953625182564,-0.6899268164473049,0.3530359783963752,-0.249348465938412,-0.8961991348813431,1.231397718055593,-0.5169486115805754,0.0033089017068458158,-0.06237510417723125,0.6777195955073125,-0.6063792814522395,-0.21023970146791168,1.5609526969718057,-0.25386975318674726,-0.1339441432731269,2.1697793800131415,-0.8112240830900951,-0.7541723779717525,0.7091382889297083,-0.48148659065835386,0.6749274736964235,0.6028602166006068,0.22060671903825094,1.5110718659917177,0.37481298306655714,-0.4694291428476385,-0.562755067315228,1.849563094146086,-0.7163179599155726,-0.6092919179218683,-0.8066572417645654,0.18764844521312368,-0.5243610899008924
SIDM00326,-0.18115778371433208,0.3284360001903241,0.6370743587618976,-0.5230232886171822,0.8254367782109024,1.3108285321995234,1.0140963888894048,1.326572781912546,1.1097044179651379,1.5841031760758948,0.012323497534462815,-0.37196134413897813,1.8770430806085567,-0.429454358707309,-0.5849335362682351,-0.13353995867966917,0.5839840656220536,-0.1763337659227248,-0.5849058545516793,-0.8958772179616816,-0.3706018338788427,1.1067161692969334,1.7188133379281172,-0.08553676619329548,0.6926161284696876,0.12396692713668121,-0.16885865738496716,0.2713603869447256,1.3065485023747803,1.3377958846069267,0.7579262116167161,2.6679097702346026,1.041065527071637,-0.6414026962807068,-0.7210632933533825,-0.36017745742987406,1.4141422463991635,-0.17360034406759617,-0.6182843747734327,-0.42191854347270047,-0.6190515214660853,0.4647827407179723,-0.0379835048004117,-0.6720088416634635,1.176009710639566,-0.6956824926309082,-0.2075643783443458,-0.06632069971156618,-0.13509875341144598,-0.4217438187568713,-0.7484002330161333,1.7446498102218986,-0.5537223817116395,-0.07139663771820189,2.079867912481982,-0.7783807945373135,-0.6894853336954203,0.4404718753080766,-0.43425342980034437,1.115671682343304,1.185868904274696,0.5047812792026403,0.6333242028947835,0.49372836531332287,-0.5535185873643532,-0.7232238244583981,2.3195795810188824,-0.5552799825672302,-0.6437484969067282,-0.8299918122053249,-0.21945917859644207,-0.3320083345405911
