,CASP9,MAX,E2F1,CHUK,LAMA1,RARB,PIAS3,FN1,BIRC3,XIAP,ITGA3,ITGA2B,COL4A6,PTK2,COL4A1,COL4A2,PTGS2,NOS2,COL4A4,RXRB,RXRG,IKBKB,RXRA,RB1,SKP2,AKT1,AKT2,PIAS2,ITGAV,LAMC2,ITGB1,AKT3,LAMB2,LAMB3,LAMC1,LAMA4,LAMA5,LAMB1,NFKB1,NFKBIA,MYC,PIK3R5,PIAS1,IKBKG,LAMB4,RELA,APAF1,CDKN1B,LAMA3,TRAF6,TRAF5,TRAF3,CDKN2B,TRAF2,FHIT,TRAF1,ITGA6,CCND1,PTEN,ITGA2,TRAF4,PIK3R3,BCL2,BCL2L1,BIRC2,CDK2,PIAS4,CDK4,LAMC3,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CCNE2,CDK6,PIK3CD,PIK3CG,CCNE1,PIK3R1,PIK3R2
SIDM00299,-0.08064357988472677,-0.1396973655920235,0.12342810393233013,0.8179130744601261,0.6327754965867042,-0.6556766215063158,-0.11239767676444094,2.589000180145246,0.008290973425794075,1.2951533131517108,0.2031850804458224,-0.7944210630578286,0.36178442778834746,0.39145909709312154,1.2252483397515115,1.7142000141753406,-0.9868207685764208,-0.5689192250478902,-0.6023321556501608,-0.1438275305870672,-0.949892521254841,0.02644825130308436,0.14170593169168502,-0.44517831388521495,0.2178689020326471,0.09223296829560859,-0.40746102679087376,0.303950713600442,-0.2952810261426554,-0.6971142190210802,2.3508679412015376,-0.30068517799891403,0.9538620370971311,-0.4689519256230826,1.851543234430985,-0.671362356856658,0.05349509805823379,0.8398877483072392,1.6764925942466837,1.913244135272925,2.720963160578495,-0.7335334777757478,1.752485173081667,-0.39183708965989883,-0.6940401335904107,-0.10672249619032569,-0.5731566255712107,1.3825682428910406,-0.8318473232636755,0.01018451337049046,0.9997511636258724,0.38141262067553544,-0.8852354522457,-0.3035763011179295,-0.7165198435561221,-0.6625700625383684,1.126738525388314,1.3828065497207445,1.490341679841324,0.3969791816326612,-0.013966163660218227,-0.5515446615453325,-0.8047443019259359,-0.04251828389691604,1.6735136868211082,0.762030855316162,0.28040247877519014,2.1824023713013956,-0.8888535585422809,-0.6873743382698962,0.7468465058159482,-0.6469525500769958,0.6388533754830228,0.026594411224917822,0.20618805788868608,1.2776521239110674,-0.40502491012247044,-0.7553890428079333,0.30142342748734563,-0.6275971883329349,-0.3874041059179222
SIDM00308,0.48010644088052284,0.3011305007360011,0.30692973983749033,0.6954513981294866,-0.7598657568328878,-0.6938200164136274,-0.4757242638910194,-0.7986778803107003,-0.5581116325162354,0.9391299951717259,-0.6303452418987039,0.4676028789420762,-0.900085103836173,0.6106245194426198,-0.6948438614705872,-0.5959350967400239,0.8980966443555263,-0.6233174749928369,-0.8038557210121707,-0.056158321789998675,-0.9346714250515845,0.18790398345579867,0.4125706880954591,-0.05995845802960104,-0.2595574673754419,-0.22200762499727333,-0.629371217016109,0.34904051718609824,-0.8709822417279477,-0.7630444089507629,1.4949133848622045,-0.9040395525342587,-0.4737626420322452,-0.4128667580925034,-0.19544096250523862,-0.7642281730763091,-0.5710263136658058,-0.647282532375115,1.9532196738406093,1.0962079123702788,3.4015661846088183,-0.7185308683976359,1.579096788270049,-0.5099529077601758,-0.752815096053443,0.15198553014188557,-0.7075933809720825,1.5273566225650774,-0.8263933513522321,0.36049701013716406,1.1808163981445232,0.44610710075656784,-0.3487173149098606,-0.24512308161352012,0.26324694170054996,-0.7532261771338303,-1.023378825025176,-0.09465297147474802,1.2939002617317032,-0.847680783649934,-0.4602682871390416,-0.5309051088977478,-0.5916702140097555,-0.019185277255326937,1.6843681601663543,0.41215141174816533,0.43743090416872266,2.0717117108216505,-0.7485462308899283,-0.4540013157790046,1.7705514727859268,0.18998142687937694,1.0996522263032307,0.38112670064934806,1.1404384771246086,2.1731506454710745,-0.6132559708606845,-0.12877172834088352,1.6943533436794205,0.012909166179688845,-0.16613496774435932
SIDM00227,-0.07082549793213666,0.00806457695184412,-0.1272529494850584,0.5701056045156417,-0.7002648364013502,-0.6709296072057115,-0.05357909361757772,3.6027295722327914,-0.8704953645208787,1.0732385461789284,0.20556702888389547,-0.678047083125162,-0.38626383141813647,0.20007854724460142,-0.4659459672440276,-0.46705360227970755,-0.9793419735589112,-0.7050217982657592,-0.7909878922261019,0.09245824748071389,-0.9757715727663319,-0.04833045506902182,0.04880908142412746,-0.529503220128346,-0.6894649726441268,-0.0976971072371856,-0.44986384488049574,0.38211789810105884,0.04698878542488269,-0.7602909274019877,2.4052633426805556,-0.30693041082761885,0.7074593295045106,0.12761941744744615,2.29711992967793,-0.8269334576621096,-0.5142285742867528,0.8700186857171052,1.3798636658173744,1.3366198811460026,2.8713571544432,-0.7852062075956484,1.1737889862674813,-0.5412239581386273,-0.6624247292770536,0.2642442060253881,-0.5756672186128543,1.1409539018982884,-0.8485572578601572,-0.6421203559918852,0.5020023987097072,0.10818834333713909,0.7251711949710634,-0.4845393760144232,-0.29788442368155776,-0.7682319047914696,0.6952396670828097,1.1401557923781362,1.8748650497660908,2.1470660653295495,0.08584023163744789,-0.4212388616937942,-0.7743476977402559,-0.2692030825575533,1.3212727863244491,0.1404602319809718,0.2608942217095842,2.4528591243451525,-0.7705026740400532,-0.41347132104191403,0.5602046422715216,-0.6824756853736742,0.8680010117313252,-0.3962838585553395,-0.5653284435915381,1.8490039648108296,-0.5245715699195775,-0.8425247876710207,0.13495487127712127,-0.4430680522983442,-0.22661382128130572
SIDM00294,-0.07129754232713291,-0.13784763492073523,1.3215254573186548,1.0828978059312524,-0.8018410008121016,-0.4088093604629772,-0.42645204531715614,-0.6663655321792169,-0.8941807100031214,1.0679363754205131,-0.6088024196041357,-0.6641633716881375,-0.8410225057942778,0.8191211716294834,-0.6924765716561377,-0.5704543683548396,-1.0234386369524604,-0.6680729054427698,-0.6421435172787052,-0.26398193741285175,-0.7559695345668964,-0.35284047395817886,0.042732368973077306,-0.7414711938127033,0.2612863569108548,-0.00987935373636073,-0.4581635239332141,0.5192789990153457,-0.6789270020407031,-0.7254656441377847,0.5546607208455341,0.11568075936323448,-0.7692212229753039,-0.4885247792845265,0.6925367731611235,-0.8039994356350754,-0.5677303059876291,0.14413372561883184,0.8684312643531324,1.7929259511861975,3.1708146225057128,-0.8332834319024609,1.5697865595975067,-0.6998428413566842,-0.7349637564209682,-0.33343404986712183,-0.49288802647036367,1.7941028467762226,-0.12260200355712234,-0.7754293820081313,1.0879685021645746,0.2016729753441425,-0.5959805931248614,-0.1523878470559955,-0.5440062478779273,-0.7320254873181352,0.615729173961682,-0.716270487833837,1.3074634418572963,-0.8994773591174873,0.5400521657735596,0.09315769972926069,-0.490713751215691,-0.03643897750130463,0.9152211332429968,0.7177576692899459,0.5371676233788762,1.9061901738768674,-0.29867068406311315,-0.7005797655572524,1.7409132023028635,1.1981982587377458,0.46032974915621666,-0.15529185424934702,2.029948728063664,1.3706843959762325,-0.6552427015251425,-0.8215243862379048,1.3275924501084946,-0.3350084715618898,-0.29434558869072514
SIDM00677,0.29054336935899705,0.06231548585653802,0.05615828485280696,0.7756711917214155,-0.693420300252035,-0.6964090097879126,-0.238349402795843,-0.8555574426693598,0.5059351410213748,1.199597070894096,-0.48004202179522465,-0.7843955040439771,-0.8200255380754449,0.3033595887319244,-0.5216476648479514,1.3184705748009444,-0.8574197739281227,-0.5058257066162565,-0.8538641474456752,-0.3126103781041442,-0.9076435532941455,-0.05786358994794632,0.658864904521679,-0.009847565783325764,-0.46110441873440006,-0.13512772700265763,-0.5428913333842019,-0.055958078353796806,-0.668469043445686,0.5118472100454959,1.2514410635067563,-0.8314508063810588,0.3812746424487674,0.9927356373652219,1.223759707682958,-0.8212456337630779,-0.21510131971140253,0.008229246246936767,1.8934857635233382,0.8388264919149309,3.195186926335298,-0.7535868336836217,1.300362350819046,-0.6287777173954402,-0.7134503906215144,-0.09935064680906452,-0.568090715711485,1.009197843664999,1.2400042317254047,0.06685357980541685,1.5410150844401613,0.5784658857879105,-0.6723398351201406,-0.0008834107251193859,0.010358029580045358,-0.6366969386646072,1.9142295304185561,0.8569486716651539,1.2497658624921952,1.844860538294444,0.5970686542298982,-0.5700221345162189,-0.7339390473383849,0.6990240219593475,1.4123668403810403,0.3163052531691792,0.22058416868804534,1.967383209418095,-0.8178187944618455,-0.6031952118266033,0.5254156258176769,-0.4647584184562246,0.4773466161441613,0.04908958236054968,0.09883788355811249,1.3026889392708167,-0.72730437913422,-0.8209424845843569,0.4774679965887116,0.5585101540859522,-0.5287540169246325
SIDM01220,0.6142260403307281,-0.35496431763537045,0.4741872885405284,0.7756096952860226,-0.8573814346705445,-0.6937924364206223,-0.009217263931962346,1.4796815774300864,-0.778373920968002,1.3289531841317748,-0.5695240679162336,-0.7808023415924028,-0.8072810722717266,0.38806499658625593,1.5092033333260664,1.727344394002811,-0.4686991071500911,-0.6856236960237192,-0.8116881440137185,-0.15063682978544074,-0.8726202151273282,-0.2204908776468024,0.14593962157515053,-0.40969435403211724,0.2675984558814889,0.03828497301208084,-0.4726285131090212,0.4228806294952578,0.13725729069085965,-0.7696208674785715,1.9480526392731572,-0.7619129161719742,1.0733599603023327,-0.6135114871961217,1.9714446396621066,-0.2872629752429492,0.3449703363988586,0.9122527654582886,1.817933997991428,0.8697456392516575,1.9272272122871084,-0.7994808804777451,1.6002066866760252,-0.02305622972594298,-0.7332256842435234,-0.0983252716176314,-0.4298395725837628,1.1851170771517552,-0.8396545056045086,-0.059565358565693054,0.26233969458053835,0.156839938736014,1.0319522279593374,-0.14046444298924649,-0.7364143011168609,-0.8082002605258529,-0.036657571205849844,2.20565700586082,0.6011829704204072,0.25495072496094795,0.12939185364713973,-0.3383362452964265,-0.5050447816465095,-0.21442780598640865,1.7023211385403183,1.0358732048318882,0.4297622681677827,3.6354063548328304,-0.8113641857757202,-0.7696197842283503,0.6100954839738802,-0.25806145368647726,1.2549837797794396,0.08394141549854635,0.5265401308107522,1.4172114226468795,-0.6109810251996092,-0.7935309883867386,0.40166469096620616,-0.4993113822728287,-0.3962989817549266
SIDM01259,0.2399951900466072,0.16283958279672656,1.2379360671630268,1.0194813813951245,-0.7264683780600225,-0.7465581241709809,-0.3860980674822959,-0.8855441130452684,-0.4140816724456568,1.2248981365284672,-0.8308994032086142,-0.7955808247306695,-0.874807218710159,-0.7114910236504716,-0.5459913654633057,-0.6038418804734282,-0.9492588341542804,-0.7579385987335223,-0.27258187799848316,-0.10118028093449878,-0.965430795031509,0.18915603556419838,-0.04983335842640931,0.3411814673416957,0.08520330046877993,-0.09546282937211611,-0.5137019218104572,0.4247741758181752,-0.9872459630534648,-0.8037686701213687,0.31916422920828513,-0.1710346013713805,-0.6931493387493007,-0.6479128627366736,0.721466636031377,-0.839421177582997,-0.5343822029258084,-0.8183130652230144,1.8713116449677296,1.1122435437218294,3.216042815705579,-0.7030135148886083,2.0123454192694092,-0.3218995123461511,-0.6872968220186972,0.11272430443858214,-0.5110444271530473,2.019820091026558,0.0701685803685123,0.42041547603691226,0.5558184968347564,0.6834849463355553,-0.8380592413876863,1.0410870230705123,0.23591159762199615,-0.7488655585871292,0.19187320189935533,-0.7868259679331036,1.7921476260997626,-1.0078589856456508,0.03680293396523835,-0.43900684232803294,-0.18512459107030024,-0.09823254973197854,1.4725805837388908,0.560768243355639,0.6323245073306326,2.1043868112854374,-0.7288168732327273,-0.48544285442029905,1.135486978612541,1.361518534572329,1.2911740080713863,-0.16201938282179246,0.8058467682849637,1.5146072956953078,-0.2802226271567411,0.03382746343747162,0.9229917965215108,0.026467273077672326,-0.5401204583866881
SIDM00680,0.2808809016842841,-0.18005597792278552,-0.01596484998326402,0.7823900428478604,-0.8196204774241569,-0.7418861873849446,-0.4089114708975824,-0.8416881764609379,-0.6560324722396677,1.2386606937360383,-0.4960175764586163,-0.7862620601672147,-0.8283036767734538,0.39759282772552235,-0.574519311310577,0.33532763655724857,-0.8801280905663187,-0.699347193086511,-0.8001070588966269,-0.08673617493015487,-0.9227483826250419,-0.018257244149941426,0.13437569124452944,-0.23850561781790444,-0.5863030991724663,-0.17648453684584384,-0.560650050315793,0.5821228399064308,-0.4779558907479087,0.03233424348247862,1.3261186859130685,-0.824465558452723,0.5913785542159864,0.7291722260216685,0.380815478686025,-0.813437126086128,-0.1454354988284412,0.4529968843690136,1.8288325424962928,1.3332165968289102,3.143267565889093,-0.7858032050910275,1.3194258173673514,-0.589028587094743,-0.7052254923543151,-0.0355051927906208,-0.578830449282785,1.7214793620020439,0.7965775627911647,-0.1969551967193517,1.2858978751886778,0.1904734345523763,-0.8381194553711643,-0.3846239342324961,1.2751439059583565,-0.6751911882909654,2.2605526976009065,1.713564835666645,1.4779569697626602,1.2034770955746041,0.7137677670495891,-0.6447852304248114,-0.6151565824718064,0.28167340211369235,1.3896052129571097,0.5017052252924896,0.29398988980107393,2.2737195154317997,-0.8587705975659835,-0.544162744845043,0.5287332942435868,-0.16185715739000045,0.1136028613863054,0.020245515543643025,-0.10766131534311878,1.3802673046155385,-0.7623931993612791,-0.8487908201213847,0.3792542788223926,0.2557947974498982,-0.2371155570088084
SIDM00346,0.6076953742523666,0.07687496044875611,0.23948101764179902,0.6595828256142833,-0.9059279449001225,-0.7576464376534489,-0.5562583048263327,-0.8883583592740879,-0.8594342488243277,0.6733269603946633,-0.7393868573641846,0.14858874212197162,-0.784256230021525,0.537196876928726,-0.6774742348375499,-0.5685954196617973,-0.9699742590263152,-0.7984195531243509,-0.8622891916691056,0.06391810007822583,-0.9146527643447424,0.33112494497176553,0.10124589136673488,-0.056510852473792485,-0.5085310198176152,-0.34439084827128014,-0.6479918953133181,0.21932546043938866,-0.9206120277994799,-0.8110684691403464,1.2976445454448733,-0.8154834721099976,-0.5064910154269864,-0.5797945379905778,0.5944897869087843,-0.8451553324541239,-0.4756295997885374,-0.6746313954160993,1.7971158376587282,0.9663395467233908,3.6083247366228948,-0.6199913123422233,1.5873523160218836,-0.6981603272951488,-0.7498343881988158,0.23566830256920232,-0.5752487267985746,1.2730542843051642,-0.9173779317636793,-0.4256022726266187,0.36491091515651397,0.25845270839831186,-0.876396981130703,0.05771466806899552,0.5356716116566985,-0.8345809861158893,-0.8784835337151836,0.6680143841910734,1.4321445753088988,-0.9198070101782063,0.08346192847393559,-0.6691587388496824,-0.5565658978994763,0.16487255870853296,1.57139977539042,0.6222939991164472,0.524137732235176,2.3282064142972243,-0.7697165976834299,-0.8200631146307082,1.576386680951282,-0.103648959946184,1.3538747867969678,1.0968623450301538,0.9181101206224235,1.2581157243109968,-0.5410162737391846,-0.744937664734279,1.0320744024871618,-0.06917609304047243,-0.48529553389357716
SIDM00129,0.5091997982136871,0.1825475947038816,0.58486104103659,0.33877658475441164,2.301763686959375,-0.6464692638701067,0.02541706676836902,1.8572070687566824,-0.7246673005612025,0.7127313816879302,-0.04724160624795838,-0.7342908806305489,-0.7851438224844918,0.11083864142632294,1.3322811859576817,2.229958094101535,-0.8952335109470959,-0.7696918460455243,-0.7838822842003411,0.11232101412888568,-0.4533565269338196,0.20541795491466897,0.07953717584670597,-0.7139413123097061,-0.12494458596434259,0.4241318248685923,-0.4599898462911649,0.029600154538236303,-0.7479849367602861,-0.7258726386309712,0.4906211142875565,-0.5632824536300192,1.7498765421146043,-0.4456020917379127,1.1845308726535355,-0.2732045134185016,-0.48053854217511033,-0.21614230337129797,1.9664203466438412,1.333279208276775,3.214044939563566,-0.6499512328879465,0.5212974042949092,-0.6174423874750147,-0.7449436816123097,0.3619979777475431,-0.7254954844348727,0.9614499203230071,-0.7697255132920434,-0.6106916849568079,0.3893346040033566,0.2526966827630157,0.42005440618354906,-0.2390178260426303,0.7894466652451917,-0.32092068734327966,0.890668498334944,1.8153545971960774,0.9992687629911394,-0.6471675801159494,1.1984672909139364,-0.6460805161337153,-0.5279984821146799,0.07971284184903105,1.21269535575879,2.5428506398542723,0.20288238785261248,2.6085361422440285,-0.7400091605380424,-0.3936552409676809,1.0282829945110707,-0.3591353534340432,-0.45222971251712524,-0.06547933371986855,-0.4947694895807461,0.5071156666666743,0.2677456387705371,-0.8346273696026001,0.37063279960598033,-0.4806376037909204,0.14829680239589826
SIDM00627,0.083915665609707,0.2051010784855652,0.223054119777105,0.5384391028854105,-0.8687203404661205,-0.3673941584094524,-0.30414302617193395,-0.7851534952605045,-0.03725463024008624,1.3481037426567974,0.020335931691084583,-0.7731130106708654,-0.7961135486029715,1.0775215263833757,-0.727359574874662,-0.5730937234302914,0.265973227750657,-0.6620694537231382,-0.7928726414227207,-0.20162379791506824,-1.0187648928768824,-0.3740754557383764,1.2782025594232012,-0.18680346686403634,-0.271593084342845,-0.2575397419967027,-0.6053265553515269,0.2703143382965919,0.10209885722502973,0.5759332728875595,1.589893073029849,-0.9247694878893508,-0.8539906994579793,1.5652842281196355,1.3377406162955097,-0.840052605274298,0.07804865928686357,0.47060226403395267,1.7060114939861404,2.0697660426217572,2.905908743580201,-0.7745812791716788,1.9130212493511725,-0.6079381022784738,-0.7032180368714828,-0.11330324872582355,-0.6865744659714661,1.4999296957435273,1.7610719824586432,-0.1797962305059197,-0.5624626112755818,0.013834867587899249,1.4651388048594118,-0.12393537299806469,-0.43809579692122774,-0.7769804299205582,1.9205807727439537,1.1507835420005583,1.3417903382143348,1.322616046466972,0.26342579490947404,-0.5087334388181104,-0.6060125452895092,-0.03833139812997659,1.6384987365380252,1.100049789074075,0.18416467334887718,2.1782423660354158,-0.7579685419624628,-0.5685066493228387,0.35855487198440117,-0.26993811651010635,0.8889365004552976,0.4937786877085337,0.9104498143561329,1.194939360006781,-0.6800100434410244,-0.8307454772373132,0.2298609839111473,0.23345335258175703,-0.3804362753957932
SIDM00293,-0.1790411453636979,-0.08865990054921735,1.0399006393506323,0.9945061995102654,0.6806361535132947,-0.09754943339011427,-0.3477986342322078,-0.7451375112072555,-0.8958520570239016,0.7137810336582151,-0.7239442686890029,-0.7655233090461072,-0.8488548699983478,0.9894160571333659,-0.5354812828314396,0.1840179510471145,-1.0459880815989389,0.32548743706855326,-0.8286661990823858,-0.1109402102906602,-0.8869932596522162,-0.36326291918035747,0.16515463833447278,-0.7969937297021248,-0.04823436980681622,-0.3795406287828418,-0.41413746378145927,0.5726020077514844,-0.9468279115980427,-0.817912398593072,0.5923914486865975,0.4339639861578514,-0.6783007781919383,-0.5181582245538899,0.58007602642472,-0.8913212660886713,-0.43242561140928903,-0.5948521330419564,0.10861307325562723,1.3560784313889875,3.766049551248889,-0.6888709021310506,1.8396470751854053,-0.6359025961310524,-0.7193452249024318,-0.3102752215938349,-0.6786204663306984,1.6544541716671604,-0.7946929467554114,-0.6004768295008053,-0.07482479277944411,0.27569807464657714,1.5104358406020175,-0.02430478230715251,-0.22169271740942667,-0.7241333764237388,0.04718979419240554,-0.6997570126725153,0.8367212349419365,-0.7628415274992395,0.9034085495440806,0.3393905724325136,0.03960218886724552,-0.0921866970934638,1.124884351470763,0.8597592103978765,0.2659172462413228,2.420830256138236,-0.6486839396229426,-0.7702912180139395,1.432856761295034,0.9441639070471294,0.6550017434283466,-0.31759241014989664,1.5157488975019986,-0.16736613465460154,-0.605858308022002,-0.8145395727629431,0.7793942313913356,-0.40178952262489787,-0.30543165839103276
SIDM00274,0.4285446663388141,-0.3399377085228064,-0.03921340602982737,0.6532938246561298,-0.8620108102521415,0.11052371017270923,-0.16941480236791404,-0.8438890382485406,-0.0012996374330162103,1.2021994080443712,0.09845433082973042,-0.8193638550905867,-0.757493298045297,0.28278405385698396,-0.5922860320448091,-0.5930411765380843,-1.0164307096084675,-0.6501482920053715,0.15691196323388734,-0.05205373481343102,-1.028820530029049,-0.09297276636573495,0.09333957338178371,-0.5021017188968013,-0.11878124898815376,-0.36225934409951344,-0.29949643014654215,0.46981562344758016,0.0479884633832817,0.6121638189732994,1.7869097439144492,-0.3891884535485515,0.4171127921861358,0.42303099474822364,1.814961031307807,0.5897980359387666,0.01090004386580835,0.9249053762658564,1.3641064183110934,1.3602618919758231,3.4347037043973936,-0.7853497269744867,1.0268982485938283,-0.6101485595505051,-0.7479979944470111,-0.10153445336088589,-0.5936950152693503,1.1127418489890346,1.0013794353452952,-0.04627653838616773,0.03555538895724244,0.1360671719981985,-0.37504654943725524,-0.1317583053494903,-0.038424135780105464,-0.6727003860552534,1.0482551524013526,0.355490450482557,1.4261609603491192,0.6442487704355512,0.11988328391762332,-0.3186359978480326,-0.7799906421033929,0.22352435965347153,1.3077123793287013,0.33645991341110504,0.19756995035532976,1.8919995861706482,-0.5271066470057957,-0.753574063119857,0.6667749183006447,-0.5380682895591822,0.8267581547975101,0.7038086427692489,-0.5307430243020987,1.5523974539961731,-0.6377764714988481,-0.8128808490375085,1.3182345230710084,-0.500529204617831,-0.39017735480411236
SIDM00544,-0.12837758308492478,-0.11424484374267568,1.2798618393310017,0.8660607418147371,0.9024674149071819,-0.655829082435359,-0.10705649795347665,0.7373057992012126,-0.7869344375080042,0.8565943101867339,-0.8140894771328768,-0.7522748848377413,-0.8313782904281889,0.6642541091548713,0.6073983559358288,1.5809391789861234,-1.0072105101361475,-0.4971316343535466,-0.8141833976836772,0.015604832616489043,-0.9836929585784947,-0.30761746777220345,0.35059692495036743,-0.4983227791141534,0.7139133027672018,-0.004228508675871644,-0.6121097792117942,0.46382655086224023,-0.6748687319396055,-0.7843922599764638,1.1113574128788664,-0.11985905888242854,-0.3412692154406285,-0.5432012088604005,0.8302798638123721,-0.8051225329653169,-0.3807675024436443,0.6903006634622112,1.1229585162145923,0.9585087867915912,-0.6304382695851566,-0.7640012709159955,1.6320313636019168,-0.7193084817269003,-0.7219403365684844,-0.11887749224240526,-0.6470549700378893,1.392661338934069,-0.7759697810004262,-0.2142863912549109,0.2897786285408412,0.41333689264514334,-0.8675930956327828,-0.05506412243656248,-0.5831436002161774,-0.7649946661344365,0.540350055840135,1.4683598858213693,1.2257680031662028,-0.6167592236224521,0.5871209315013518,0.27361264179731076,-0.3675858664113151,-0.31492077006402663,0.8853132215609821,0.7329637369676072,0.7208795640997481,2.332796087751189,-0.5258228300951848,-0.5463699492388814,1.0301078389326352,-0.2735909521053897,0.6356711715381769,-0.45049211305354725,0.5250832783493911,2.4683056102013445,-0.820322905226844,-0.8180673711265528,1.1291335662239685,-0.33557552021695425,-0.4630769010247625
SIDM01006,0.1232626379641842,-0.02273052473902579,0.3311880451773824,0.7586639051422618,-0.7564397511274294,-0.6635687494166164,-0.35352652851291,0.1961564244700945,-0.3945833579496515,1.5591923172582418,-0.669749158369781,-0.8045360788775474,-0.8408835094991212,-0.4253354142347491,-0.42111286055260966,-0.38986281994196165,-0.9681815482879901,-0.807800039173807,0.32007265461518725,-0.0527013335956204,-0.9149662869319765,-0.010246678620620038,-0.30161140227639366,-0.10924588213758467,-0.3817619060315273,-0.33982816363143936,-0.33555145886811055,0.2640252962810676,-0.8902680789775986,-0.7025465017327355,0.47898466681819646,-0.7690522110542899,-0.7459947737514785,-0.5225477372204252,1.2984493579615737,-0.7447804305284544,-0.3840880666424415,-0.613881383198338,1.4376749727766696,1.5372361721245225,3.3692647087789833,-0.7309462506710215,1.96940512900146,-0.5320098297374909,-0.7084445225951882,0.08572114666225727,-0.5714753167640337,2.138259296432023,-0.7674465462603309,-0.24755467021382288,-0.26510008833982796,0.32769994958793636,-0.8013858072640332,-0.3377762407690852,0.005232131594071249,-0.6429852643814625,-0.30797126137382713,2.221494219444995,1.5290896839744408,-0.46115500396785297,0.22119408838213098,-0.540995781156808,0.764220347156875,-0.10498849759300996,1.6339393202386912,0.4898809582728099,0.5754320380182402,1.9585033835307535,-0.806585654369588,-0.5155953642254577,1.3063003507791509,0.7875232395765841,1.0031742052654413,-0.3154573584245244,0.8160562360832757,0.9642924233399813,-0.6932060724446115,0.36126396725639964,1.2264307721460788,0.16080371891121145,-0.4645110897148454
SIDM00302,0.14828808522088513,-0.137135295741703,0.06930643168294161,0.6523947577308514,0.6202288817631969,0.9403203618327043,-0.2811983682178397,2.9397846915921164,0.8477662538154463,0.9622053756503575,0.4396238286551444,-0.7989763210334688,-0.6616747073175379,0.7862291486939776,1.9263696616543355,2.302405211278609,-0.9911708982388396,-0.6693228741346549,-0.3543710229687096,-0.10521522334036103,-0.8159839321153407,-0.12807705316240522,0.40887760308994037,-0.20117048832215675,-0.31049743905447336,-0.035321687491355724,-0.5518085934318944,0.29461114314760545,-0.009240367071321347,0.40312195467030343,2.3822203313510326,-0.3716912625499138,1.2188510283899563,0.49967373246371716,2.278959284507763,0.3066215142277634,-0.575626785925937,0.10472517614098296,2.113095339964652,2.056431567955639,2.8570559716911257,-0.7059642761887356,1.1172236112955622,-0.32451167387133323,-0.707038402641498,0.04747669760101362,-0.6025183077147089,1.1518576940967542,-0.5991427164998977,0.08286076037681274,0.917226694920477,0.5736604216781496,-0.824736313105168,-0.19384638801150297,-0.46265926187833767,-0.630431179958034,1.0614574675832023,1.0203611094632985,1.6129912724449935,1.1042806982171334,0.07437670836909986,-0.6622226806284367,-0.7120186234238006,-0.2680069313286095,2.1607815885394572,0.6023788340733581,0.23819738647094463,2.149539188568685,-0.591315101877155,-0.7322184852088006,0.7791540536813125,-0.6272148925547212,0.6795287048209503,0.3348648061698399,0.49535617794313286,1.3936208478572878,-0.5037614035981208,-0.7315362916648669,0.32880344996325866,-0.302488500812114,-0.4578689950175727
SIDM00549,0.41185372310599877,0.20881984091592937,0.7839895091677057,0.5622248489654107,-0.9123850254907435,-0.6426948309339996,-0.44966478426347506,-0.7745006261875603,-0.7870002367128819,1.0569887661862587,-0.6094483071687304,-0.7149555847175855,-0.7766045840245807,-0.663331557339879,0.34171293889996995,0.9521050640369507,-1.0056390202234382,-0.49995895842885585,-0.5362625576158572,-0.07180200800091707,-0.7918680466812625,0.13294556164407376,-0.5315380217136356,0.09182862866373523,0.11636153915955852,0.1366913382325795,-0.5101267194742084,0.6454074574759795,-0.9236440382223865,-0.8141392948523434,0.6575812408858764,-0.6414026571395611,-0.47862742427772653,-0.4812125600106952,0.049181117962807754,-0.7908650538307515,-0.6407876769904448,-0.5878798134120424,2.3466437204760022,1.7578795706070638,3.1933064739794377,-0.408768136349565,1.6194593625066103,-0.5077247761889075,-0.7445801975633601,-0.031235058478291906,-0.5019038146132181,0.9989355461573921,2.0050740562824223,-0.19166273850766408,1.5779450812088927,0.226636112871404,-0.7770238993945878,-0.04375358106027204,-0.35300763374558247,-0.7283977213694299,-0.6542572958671365,-0.7147940073992718,1.7739598954039586,-0.685068337028383,0.31104130479699166,-0.24962048720313607,0.2944680457853702,-0.2078307315387108,1.2749960256843405,1.374367873574818,0.4920653462215637,2.275550173355324,-0.6553563492729436,-0.3453877731120834,1.960477382102711,0.9943736145751123,1.320272509750748,-0.13778170388428068,0.7727644445597712,2.227734398181655,0.08916985822796912,0.3148250035869147,0.6061879149006769,0.2432599305547697,-0.48198989773708173
