,MTHFD2,GART,TYMS,FTCD,ALDH1L1,MTFMT,AMT,MTHFD2L,SHMT1,MTHFD1L,MTHFD1,MTR,ATIC,MTHFR,SHMT2
SIDM00971,2.5458316354007953,0.9543134455700507,1.6386292269174536,-0.6911911158492265,-0.7716561037109746,-0.20994122024631132,-0.6182240468647255,-0.5797921135459398,0.06017410941384856,0.6023360940015995,1.9417761463164278,0.5525466175964655,2.1576240187164095,0.2333007623307637,1.6014035648808183
SIDM00251,2.9501506942899742,1.3413598543312488,2.23047875900914,-0.5619684980685982,-0.3466008070750889,0.42348612277659553,-0.7072014892681951,-0.409971304884133,0.8795974363594535,1.8351398668649002,2.125996809182138,0.34809510129142546,2.1604709076994344,0.5972686122465842,2.3937802683142038
SIDM00412,2.5922256197251805,1.3499234365107557,2.794789225079097,-0.5908606052763137,-0.7521527173066966,0.059779950106389035,-0.608667851174768,-0.5149252750440734,0.6155709695499085,1.5886169750959047,2.1348868170382618,0.3988735087775783,2.4695374245506607,0.7277710233267591,2.159179885474911
SIDM00023,2.368257277765783,1.3477991277674954,2.3865788692666254,-0.6516960805304648,-0.692617214458133,0.7005014031568065,-0.46102919484089444,-0.7715604448493504,1.3306027295703917,1.0196518532123722,2.4594750557105316,0.13394453130531245,1.8403119142061117,0.3497549519421451,1.847643947211556
SIDM01198,2.6824789440349974,1.441404877100093,2.566578040339371,-0.6683879407919926,-0.7547572734707654,0.21583523295109103,-0.523586162301585,-0.2796714772674472,0.8695714842624176,1.6975535239536972,2.221780237443447,0.11724913797208929,2.543902066076988,1.1813164476488776,2.2579903080241808
SIDM00441,2.6108003834318456,1.365901320705262,3.0375937117499534,-0.6230171597242415,-0.7301140382714452,0.2444533584986597,-0.5758284883753455,-0.4806553083719302,0.3983515676608884,1.7413408399605497,2.14039411128677,0.35912185561499027,2.0691071789301194,0.11072689929141816,2.5188500504979316
SIDM00388,2.915037497011535,1.5269467284109197,2.7137954443767334,-0.6097519102429704,-0.5810424998294036,-0.009829391391354223,-0.40484122654041443,-0.6192232015765247,0.9147835651886406,2.0239566285134156,2.1982767470890696,0.45969701997458995,2.3970606330922517,0.08908172217411385,2.7017029979875873
SIDM00417,2.8612748932479204,1.465117181751931,2.852041181387387,-0.6548108869302945,-0.44448416046061584,0.18804935541692214,-0.5609642591910953,-0.6990361156761691,0.382548950252469,1.765062411141998,1.5735051430743825,0.20773774060296918,2.3381422429363665,0.2887412004963907,2.26994370611694
SIDM00416,2.9766333339427695,1.2557068341829116,1.301098857758927,-0.6155049292965434,-0.7108884994016366,-0.12726542531826984,-0.5670712823109063,-0.5164854158341077,-0.10505488056046021,1.9977577347545166,1.3752105287988292,0.49597590816061937,2.449675978182904,0.8875786497391835,2.774193201914916
SIDM00974,2.63632092159904,1.5999173053378632,2.072866767991514,-0.6602711291053439,-0.76353791433768,0.3666240533527276,-0.5599865683677432,-0.7433386516482391,0.2831245863167942,1.7409651716705912,1.8511912670096575,0.3921346970058035,2.305831662800229,-0.048252320871436154,2.1968480120762788
SIDM00833,2.843686369093087,1.3808468763906336,1.3877340119617116,-0.7393702416593404,-0.5919518808283962,0.1972746760474825,-0.2524954619946903,-0.6928757071383997,-0.00851111811126295,2.1601424877566884,1.8078173832230702,0.25137661806366307,2.213192108304349,0.6352402550047354,1.820912724209598
SIDM00562,2.704834002677595,1.4481947979930248,2.1872476143531245,-0.6655774100226791,-0.7653686134509234,0.16254862357418554,-0.6176376031992954,-0.5624775764914703,0.7339107020796207,2.0253901128122345,2.273659249350677,0.16117485961012948,2.1530024909514456,0.48723312278875375,2.4139694888858427
SIDM01102,2.8129385122478388,0.9671190432021143,2.2147984837695742,-0.5906748904685187,-0.39842638464894004,-0.12507175448434757,-0.5067687759595279,-0.29050717688645356,-0.007281161292471847,1.800161768150175,1.7392980548865313,0.1632640082624113,2.3510940442681068,0.7409667440866672,2.549521111214609
SIDM00418,2.6794931346719064,1.0410273990984806,1.1954686419124831,-0.6246721826835188,-0.7885832175969912,-0.1201399868986333,-0.49352843706939553,-0.5175671171869461,-0.01825086821485918,1.929177084031165,1.700352150996683,0.4837692983803626,2.1597308459796474,0.1356863129568047,2.2025837557642856
SIDM00841,2.6276461001973,1.4099519838285393,2.059983737653026,-0.6427911558731694,-0.7699888435916684,-0.021220103413355677,-0.18153672566760892,-0.6924884882417293,-0.0011461904802639164,2.139652762972352,2.088772050168809,0.1870057625390984,2.6356646092268066,0.14974805459230953,2.7614796259384247
SIDM00260,3.157747958760417,1.9239964132789436,1.7114358453995968,-0.6903508668466453,-0.7694398040876933,-0.1453339259189885,-0.7075611186996822,-0.58027966545318,0.5759706629274014,1.6004890939241914,1.6451573870433698,-0.06631684156689711,2.7439900267654584,0.06563914579540563,1.759565447598425
SIDM00111,3.081522289887124,1.0828507539478076,2.9048744656402494,-0.7073351160842238,-0.7653607364953553,0.1876378645704947,-0.5875577504717399,-0.46171344629722766,0.9235502572596862,1.7741817231772867,2.012757103860971,0.21547690037761316,1.7590975468667895,-0.1931822176918842,2.1737963114823957
SIDM01179,2.2542159773002957,1.2903867309682904,1.9808820088456334,-0.6994920894117507,-0.842367866775958,-0.3333427843072751,-0.34519216906332206,-0.45581250867212214,0.12720704826281948,1.8187123351590617,1.324163209291116,0.2375588225435223,2.1896020881054117,0.1822332951457313,1.3649783576508414
SIDM00351,2.8219149914796255,1.115936698409472,1.8772570678882952,-0.6698347750051145,-0.741614655219391,-0.11303664852631166,-0.5704390138310734,-0.6913279827804946,0.5786714673228951,1.8586081029660102,1.7981367523879956,0.05045570991553298,2.1584995034517345,-0.14115009954432467,2.0661901705933237
SIDM01205,2.320489733155571,1.4368646484094625,2.4786261928665723,-0.7141413446636693,-0.6941459329390189,0.26418770468634173,-0.0935583276092858,-0.7956274084231173,0.6582892165134687,1.6447605889775403,2.122663243066793,0.5895023712035247,2.3088429280848617,1.1346113499740704,2.3506402863381473
SIDM01095,2.7394019728128987,1.3030605226032625,2.156826607313921,-0.722860630285751,-0.750284944943156,0.058389322515531854,-0.723554371321394,-0.21663845340258578,0.8748007482269905,2.138667941916397,1.5566014041267806,0.22839328088239183,2.2814183387820055,-0.16641625132471458,3.683757559193214
SIDM01159,2.2438369440966817,1.0222177084706185,2.1299891884239726,-0.6723219617412959,-0.7478106726389853,-0.002975182268026964,-0.4605087322271594,-0.7991961754665826,0.8107629366357748,0.942334389835954,1.505060265277532,0.16670371377647797,1.8341892180194403,0.2417206186490799,1.6832962184236568
SIDM01183,2.7095033076113406,1.1552998077646632,1.5904222316089585,-0.7230599925147468,-0.7067621159307951,-0.23069977110821366,-0.6722951653581735,-0.68046203572758,-0.1901873364727806,1.345292855583679,1.6664309935029826,0.07452680946299726,2.248882110823686,0.5267642611636568,2.1227438286757616
SIDM00328,3.0581476139653447,1.3819183224534182,1.6794817291541948,-0.6293828025129893,-0.7231634613855148,0.06932502834223307,-0.4716051073992099,-0.648752666218336,0.4780767989831512,1.7956718852151872,2.306253901143292,0.2639321611335793,1.9816797744762156,0.5063876244577287,2.0600293530830576
SIDM00389,2.504863233118296,1.722084158118247,2.8255318174150332,-0.6274583553945058,-0.686929397026656,0.3771908429383311,-0.5611917022564845,-0.48782247129955525,0.8597541054394912,1.8788104930174276,2.4264266482597194,0.33952530169021455,2.422052495819502,0.43944661913366756,2.126451931975368
SIDM00489,2.5043375708013187,1.6375026687955163,2.1288668489081926,-0.513907231038291,-0.3126743252324257,0.40018288992229745,-0.4210319926385772,-0.6330497300871263,0.16031331046688635,1.9524409790828967,1.6530156728466363,0.286134069508682,2.2432993191070736,0.5046344914361884,1.7979779497111226
SIDM00953,2.6206289649338532,1.4166559683828939,3.087584341744317,-0.7055412005990838,-0.6980327018577198,0.09463095540437147,-0.7026029616527869,-0.4757486320047187,1.1363482625924157,1.120867968517592,2.536880759085653,0.34076376799893604,2.6621335074685106,0.031140112354244336,2.1774882175336727
SIDM01245,3.142895466969592,1.2538900319844812,3.059334367312893,0.1040582042620083,-0.7581662185321311,-0.12337141364260924,-0.4489073962613376,-0.5536571224888749,0.6777497299292347,1.957291316295991,2.0865754993463965,0.2609481104966179,2.1499621675903695,0.5641450103274586,2.64230147829264
SIDM00929,2.2695458550163883,1.2760306581804546,2.7386710758715402,-0.7463532118167912,-0.7505268933544695,0.0009682644414525708,-0.6485693496533737,-0.43990051277378284,0.9197061525019427,1.3759554766590802,1.5815733303363546,0.10723135167019322,1.740830749689278,-0.34740935057212985,1.6098438859994686
SIDM00732,2.832162600608851,1.5037024637476848,1.4770913164251183,-0.7018158596707611,-0.7730727434029575,-0.2366239841349778,-0.39641306516919605,-0.48073669159111054,-0.8786016197011918,1.9551273247024077,2.141429010298926,0.3230054530940314,2.383935686728691,-0.137091293711295,1.6258219587026435
SIDM01047,2.876682679898149,1.7778441419767645,2.816300305256073,-0.7089385019493085,-0.7658486871166942,-0.0078020456948066684,-0.4518056894974411,-0.39746567508818387,0.45176786863632135,2.480206023536707,2.0765781009171866,0.26737472218627223,2.2238256740476525,0.40901845592830716,1.9785695567779122
SIDM01229,3.0015692450021207,1.0679070325945235,1.4840793327882338,-0.6075479608562091,-0.6905956211736248,-0.1829201689504054,-0.564767940886985,-0.23470347253770762,-0.5646503950509673,1.6338082425286196,2.133378025672433,0.614639925974841,2.4162172811322553,0.08881248414466376,2.2952207633638566
SIDM00540,1.9841080110236207,0.9068220161590318,0.9318847496688885,-0.8331980279601157,-0.7058390675462646,-0.0013460214416682087,-0.5606908352278923,-0.7475709988392036,0.2219188352419836,1.3686634833190232,1.6755054774698557,0.14155602335083953,1.7884381168126866,-0.05393887345261666,1.6279782159247032
SIDM00264,3.2133267348638226,1.3780192137569427,2.2951589059331683,-0.7584613247956049,-0.46009784163141715,-0.05221422992370625,-0.5037590396620977,-0.4735621507644215,0.5650011637060842,1.8918467948611226,2.053452577427443,0.5021148659815367,2.5426603459907073,0.48982872763235646,2.537262085683268
SIDM00842,3.080942558796586,1.32687764051389,1.922905937560062,-0.661410848801634,-0.7732185838959321,0.028145959613799194,-0.5989408315798609,-0.43070574548476503,0.6203046325863999,1.807721221785003,2.129732561810675,0.2774148346458513,2.270477697284826,0.05364398676327224,2.5030340515161575
SIDM00923,2.271570605750845,1.3335917222083218,2.4393691195464346,-0.7199797577369873,-0.8105577098887973,-0.06765439544383665,-0.6606336645845828,-0.6679890645262925,1.1008124622612783,1.5363897079903543,2.527374400728028,0.07475864073632467,1.930758958042669,-0.05589615435323352,1.6550699649574399
SIDM00120,2.520944569581088,1.4332081827713976,2.836419155418076,-0.754263394602253,-0.807821576752845,0.0701470166429471,-0.6844732736531479,-0.6566441260162965,0.7247766476699152,1.0874197284918052,2.4924140643829644,0.35020569660498047,2.1514852041716823,-0.2490069425770004,1.9103483993914345
SIDM00900,2.924173188998864,1.3932270481957003,2.5724719499747484,-0.6217285699309766,-0.8141280297772593,-0.21334962972136476,-0.6280027921963052,-0.5453676456085652,0.09260582406222859,1.9848367028549687,2.363005694956851,0.23386622335837837,2.4909111023016166,0.38410975370445516,2.6444942349179024
SIDM00962,2.7753446825320305,1.6545607674572842,3.0177928346468463,-0.711714192532969,-0.7384357899049373,-0.11209378768328916,-0.39406927978269557,-0.7405180514752557,0.7720376554076976,2.0582101140608637,2.4251651228298434,0.5499900320580418,2.3856209724212576,0.11190967092984798,2.4563446027226234
SIDM00889,2.4725632844482086,1.708150604065782,2.6730041285675945,-0.6996740215955637,-0.761476699500154,0.474288369178034,-0.6704431931427665,-0.49862754097457773,0.9243692308155093,1.82600768768139,2.311313262272444,0.22378975909779247,2.4339984054872086,0.7065823274103872,1.8180339379412107
SIDM00864,2.7431317858860655,1.233543400037961,2.7862984964182487,-0.17570090777354733,-0.17888069397031858,-0.027105620314650396,-0.27687813177290194,-0.3887860098505199,0.5224930921955679,1.2821456962364226,2.3148048981018103,0.27297291739561574,1.7567780784285911,-0.47044188964224154,1.600909850462945
SIDM00233,2.9393535740507795,1.7461480996679373,2.804192382134818,-0.07991720693387419,-0.7132443488615187,0.18921674287792636,-0.5387262786237317,-0.7355906102155578,0.5036380180669388,1.864171722575269,2.1834052686433463,0.22596232857808884,2.2014977017279618,0.2179655329692047,2.7643655958700615
SIDM01233,2.54918782935807,0.9557918834698486,2.3092245433401644,-0.6523825078656998,-0.824855365938327,0.022630808435508583,-0.6043266413844154,-0.7206087791593524,0.9554959203612765,1.1548946780832074,1.584383324996996,-0.02398636081494091,2.2343670100734245,0.6587778764895516,1.7787996672264195
SIDM00964,2.468727608005071,1.1601851970761619,2.293670486553301,-0.9019367952588263,-0.7034891951461661,0.030635648944173987,-0.667076852838869,-0.7646605919184941,0.796411894252984,1.3034115296784718,2.356175661989083,0.0794192489860774,1.6822752768189053,-0.0011296360026315094,1.480729971400828
SIDM00196,2.538670502645746,1.1913924813563503,2.828046960633176,-0.7337618351669989,-0.6456475400419185,0.18628421524732175,-0.6464790642104024,-0.4562052356531448,0.20648451370117796,1.599745269438763,2.0355441516085455,0.45256653461809293,2.07371473328129,0.512063476254387,2.190937583648388
SIDM00287,3.0293948350360447,1.2118825662683206,2.6703106982265488,-0.7178607848514349,-0.8150804502314833,-0.1504607408789221,-0.71668117034565,-0.30641715854622453,-0.09147335582906058,1.421707141680979,1.9598672201390956,0.5869167205305751,2.4167733266009725,0.3190269156514078,2.8513835474397413
SIDM00501,2.5012283840251577,1.395236963797984,1.9761684862372684,-0.6646402602840995,-0.7901615819162756,0.23051941922434896,-0.728795218295424,-0.5398682242859371,1.3813321168013322,1.8028758590898895,2.198933824145271,0.12544935673086838,1.853298334304407,-0.44307048185197945,1.8469121547855885
SIDM01237,2.780578703984738,1.131453395453454,1.9861812762484699,0.39738716176912414,-0.7697727184731898,-0.07008013627338071,-0.24488490321464873,-0.40181102123646023,-0.29396772395783627,2.1107518840200004,1.3162511787630804,0.2745107494441521,2.510116385241176,0.3631816258415225,2.3835574813471085
SIDM01228,2.5217071718957538,1.1616479646915985,2.919621381445591,-0.8287662023034809,-0.7647345011413015,-0.04612097604965745,-0.6635447748444023,-0.4496715160978376,0.898271756251035,2.0663622489610214,2.062578814798852,0.32080018766876406,2.07152499078915,0.4952119954320233,1.9306562370024891
SIDM00935,2.080843979033866,0.6768252741193636,2.114910962129161,-0.7510776784460543,-0.6820957868303001,-0.30355245958617283,-0.6068802946868449,-0.7202719628640674,0.5324832801751113,1.1416646851694783,1.8057782550831842,0.11027600572840128,2.2532034066932107,0.5298294441815962,1.589422437576667
SIDM00954,2.9885969183024206,1.4276683355950281,2.6658978358507324,-0.7944911452730627,-0.7112986875201899,-0.1116262967254881,-0.5993740362097648,-0.47631404515110126,0.8863872138873219,1.9883460357843892,2.073547896185255,0.3032737985523845,1.8057748838189425,0.04627666865698306,1.5500026644691385
SIDM00951,2.6444895391552086,1.249801179994972,2.7693959423518026,-0.7059633451230126,-0.685847728094717,-0.1016353831510477,-0.616981514991855,-0.2418483304485038,0.804512719424522,1.7985303685762268,2.104728909279051,0.39165586266237384,2.1244511726400552,0.5594863950820677,2.3101662734312103
SIDM00948,3.1040867415467877,1.182219534074301,2.6388819169398188,-0.6912527623269392,-0.7769098496996166,-0.3180555066894815,-0.6647601312601147,-0.008203735643502887,0.498232121269561,2.308610320883569,1.8038944964084673,0.17202555361215505,2.2644044005371162,0.6904145309020842,2.539063474191337
SIDM00203,2.249020623368852,1.3365188054729966,2.457115120256195,-0.7340887319611344,-0.4963414402839484,0.3905437750626134,-0.6517207360643855,-0.5303785404778869,0.6873020709643676,0.9787339066940874,1.8817016773302584,0.6896821289150019,2.1415543630907097,0.8073665526920739,1.6318182390840017
SIDM00896,2.740633317148215,1.3385719577910278,1.7097348711279674,-0.7151854980694384,-0.4722044008604643,0.3012011176329659,-0.5866915011341642,-0.27965249537567294,0.5670207577113219,1.8842308336940392,1.7504103106676088,0.17865226479653842,2.4302955174341263,0.8142876054350542,2.5921807566308077
SIDM00285,2.655924571654275,1.153947900483159,2.762735434729049,-0.6495346634667798,-0.8076628514311787,0.004683767992864458,-0.5836843221576861,-0.2625689410256769,0.5167795602910427,1.2466844741937326,1.8153374965774867,0.38854203580704355,2.378555586510595,0.10217245897977698,2.2117077043210087
SIDM00930,2.6685784943562343,1.3435542540894803,2.0189020490217344,-0.6989473866117902,-0.7298221833129479,0.03100852076740439,-0.6719105690355875,-0.5144219049419713,0.6215321156615782,1.358204518335282,1.9145348047659254,0.14913202239830098,2.3271578453696344,-0.5691783681612952,1.7910188512082659
SIDM00205,2.798912289832051,1.1267683293950892,1.2586977366016496,-0.6540186715113925,-0.5847919458958154,0.16752713681427195,-0.5429749875514465,-0.4415312542960989,-0.4706653696200739,1.213035707439026,1.607436204412062,0.45905863925891083,2.3351368927773577,1.2065097378085328,2.437584218511384
SIDM00535,3.079332717384049,1.50884755678867,1.935532102520932,-0.4309094454645729,-0.6508628811084797,-0.21756703204689568,-0.23198170816342772,-0.7765705419700077,0.09521350674302041,2.10418111392817,1.766066296635619,0.3601915899179531,2.331474703004726,1.320852895078019,2.159747139614288
SIDM01175,1.8804231155564515,1.261970290277147,2.621213895490467,-0.5596434944081963,-0.645747833708399,-0.2147018563124069,-0.6236555240283042,-0.46191268249865347,0.1876225864498857,1.4155002949631168,2.2287860179089325,0.22625606305130536,2.1337711794207714,0.30977701561081405,1.4695496123950667
SIDM00832,2.5346972262785923,1.1154082414839048,1.754925263733483,-0.6863406107659874,-0.5943502829852122,-0.032177902116109165,-0.6147070949076759,-0.62746569006199,0.6626420211314801,1.6700105745997005,1.5831586881501534,0.038379531042008946,2.3409066391536424,0.34668789976209974,1.9936224363449047
SIDM00528,2.657859606004933,0.9389613338635404,2.4843133990980144,-0.7113337032920239,-0.6193290698008864,-0.05560577436855008,-0.6640030996131755,-0.5861034668894192,0.5692871679281659,1.2185312162850848,1.5880187167943234,0.07094339062116431,2.3067912971390783,0.16891731950051483,2.07499797029605
SIDM00371,2.5869962074474446,0.9619506432405659,0.47385235705465956,-0.6097712576799622,-0.7140427732986705,-0.016607257696129186,-0.5179924584112915,-0.5623068691337814,-0.2598444009615381,1.656270583105062,1.2180830622012981,0.1962586532130685,1.9419547545061797,0.34301974254048484,2.366749795599906
SIDM00688,2.578123879509107,1.6447339196435171,2.328368464915663,-0.6710145870681384,-0.31894466945616423,0.16220738951186867,-0.6455883126818027,-0.5588228003571218,0.7065940345676566,0.8489932532508481,2.0992407600311824,0.29377543987487414,2.2026035275393316,0.44725544516413046,2.1153517732018647
SIDM00583,2.7232726948925357,1.3704772628508337,2.809934824276484,-0.6819089330012613,-0.7879842370529228,0.19796240029011547,-0.6768114467180542,-0.7389911973379578,0.20491309644637828,1.4211311382945155,2.0573746481771935,0.19658572632254354,2.526312184580469,0.12279194882866884,1.3651799968739036
SIDM00188,2.220389417923537,1.390167609087325,2.4839334165692306,-0.6829566133059837,-0.8166758085431896,-0.1912607374057298,-0.6967017541725337,-0.6265693272386887,1.4422466559097236,1.6602839332141268,1.6219118984792058,0.055385807991812745,2.2609938857829066,0.5082471782987915,1.956559449138456
SIDM00096,2.6866855972955674,1.158909656541745,2.8647855438250676,-0.6558502832101831,-0.7483419480884957,0.053921859489835085,-0.5543623097859172,-0.5966717100402377,0.8760066907053174,1.719973666795093,1.93876074666196,0.5378574563437625,2.1274433914669206,0.1957308623174372,1.9569662844305913
SIDM00379,2.684955334361935,1.519112146484123,2.6203496729426234,-0.7898127675100229,-0.5547334518405936,-0.14309778303817616,-0.6390490542217699,-0.7777435462650107,0.500013734023632,1.9024013907953148,2.102240902753149,0.34394109748563106,2.263548757542239,-0.5464099478503385,2.002129431715635
SIDM00381,2.739721055204341,1.177943264531356,2.499046674401649,-0.593611598848127,-0.15621013957253874,0.10562127822465008,-0.6679325466956888,-0.6804355539526061,0.7381597274289327,1.5995637805373433,2.2900597755436918,0.0035999396730746073,1.9474710824694996,0.7489655028296425,2.0135474497370347
SIDM00606,2.0733558911896144,1.3828156725510785,2.214345809393663,-0.67671518212545,-0.7837641073121611,0.024152422158505205,-0.6456154195123079,-0.7040391895247854,0.7663885234979075,1.5521982418499534,2.1525349504476976,0.27984031274262783,2.125166856019438,-0.0898541234588277,2.0560546377495372
SIDM00541,2.30016652191181,0.9098693762981435,1.6996570889025142,-0.5855473050669319,-0.6706477999614224,0.1520369215046769,-0.5938425421081349,-0.5948855338395033,0.3969086956732264,1.77718235497671,1.4778338918970855,0.3127669126778482,1.9182015097679395,0.576798192154773,2.128077964359972
SIDM00808,2.841327256164495,1.098779295647284,2.3271440960359873,-0.6452649746093208,-0.6430258806969749,-0.07869087726985773,-0.46947634076933026,-0.41331838839457274,0.24853553567189976,1.62076320053269,1.8597957904810156,0.5152245340689874,2.051242986302949,0.9684099472076626,2.4483527735617043
SIDM00377,2.4578746936972204,1.226824751375936,2.2305738566154796,-0.7060644727106363,-0.6677134481705141,0.07772009779883497,-0.6767020681511396,-0.7423757581800053,0.626293779046341,1.620399407651336,2.1727146765307634,0.2305547573175838,1.9203563974124236,-0.20258912341640817,1.966185501515784
SIDM00289,2.8105826435749,1.0115242337116448,2.9152644056459054,-0.7004510622676944,-0.715403600580997,-0.17937380648100185,-0.5474517964363159,-0.5882596470730557,0.6168085943108856,1.9076775521664628,1.7635820462662357,0.3775016020356466,1.6449672589714794,0.3299510574136355,2.743196604544563
SIDM00064,2.2591437216165486,1.2748518545652794,2.7127508514978564,-0.6963542005825951,-0.6767488763903851,-0.04608743344506543,-0.5523821387107003,-0.7802518206997674,0.7203113641281174,1.0178638433482967,2.1260242195987136,0.05682365811887571,2.1411056415659613,-0.0293896390464222,1.4397016349153078
SIDM01097,3.0049303629017743,1.4415402671878481,2.089585986226087,-0.6663404148324182,-0.7001880596243685,-0.04045368712814605,-0.42603859040889425,-0.31204628109380866,-0.26590685940605374,1.6698287145388593,1.9287261622235592,0.3132795785368728,2.347472336410738,0.19343998515273753,2.1907086587975044
SIDM00350,2.296113124506755,1.559971218743259,2.3827552776465413,-0.6489735204682258,-0.35984896618101964,0.15408466859481146,-0.5238808505541794,-0.6521936485699066,1.0476133953501212,1.549930940206803,2.3426913318677776,0.27879976166415515,2.152116054017536,-0.1234952695355011,1.7906980135543018
SIDM01163,2.8692407702585947,1.1883534839522234,1.894130615486733,-0.5886781286135632,-0.7902885160473608,-0.004086596964269197,-0.5420460867087684,-0.671472002493961,0.24765847962092694,1.7257581886311706,1.831188924155969,0.36166685938823695,2.1607341770320247,0.0301673132236444,1.8981591562051912
SIDM00375,2.291458662690234,0.8915539135702598,2.3917911185687566,-0.35345559570235785,-0.8293534741305041,-0.05262837613740444,-0.31483677452106074,-0.6759398190257931,0.6061140622058614,1.794133321892659,1.7573192961162538,0.25546299633458924,1.6154787274957585,-0.3813336980890321,1.3427208038391474
SIDM00600,2.7846663422365108,1.600330111690904,2.2501527833363357,-0.6478478392528396,-0.6782428706963723,0.06659031316079034,-0.2544882667915192,-0.5160955670459462,-0.23938167900981988,1.9707679325433969,1.9001590837549864,0.3213571175552578,2.347277038521262,-0.06562069263952694,1.9022396841299531
SIDM00367,2.740901514783606,1.557025412404269,2.5431296903293563,-0.6851067804859813,-0.6605196364860013,0.4186729007306156,-0.6395879536377229,0.6344126029503674,0.5762484863784181,2.288140965835195,2.0381350187868583,0.7157408844096971,2.2791370866312386,0.15169494277819529,2.643580781266551
SIDM00632,3.107337458905633,1.5163728011538355,2.7165176542823826,-0.543026598420074,-0.23979973141561253,0.12452897412297063,-0.33169816099347843,-0.4481477941629389,-0.2960290337672426,2.3855385177514767,2.00770453393656,0.3609668892758673,2.3285077538289243,0.23659006919323713,2.709884457600262
SIDM00550,2.5480464384457204,1.218294441378484,1.9162349321180034,-0.6005442576557766,-0.3543581154041395,-0.008687892088845798,-0.5891692713126907,-0.7431533074241384,0.5161401192699364,1.5510754058021066,1.4855977794971333,0.4135810152960367,1.8053074781439107,0.3121921239669808,2.2326552618362285
SIDM00230,2.560459604289366,1.3499429765588948,2.5140877879918047,-0.6779296936328089,-0.7735558920109895,-0.2536132566670057,-0.6396214521097416,-0.5079717042396568,-0.03336352113326916,1.9482910421395812,2.1800610704300274,0.6957960801473171,1.7720274231857722,0.5766300999451855,1.882253455757337
SIDM01206,3.130828250393955,1.3016008183042154,2.756538350680085,-0.5008863664250969,-0.8012939277200082,0.12239017839347144,-0.4929379007215989,-0.5042855679239997,0.19145185479499635,1.8286801725561221,1.873830704154049,0.7655073699901833,2.2354308486975363,-0.059868304060229874,1.9663091772870442
SIDM00127,2.0262193378895885,0.9939555240852562,2.0149574994277035,-0.7009680002591571,-0.6550023022918982,-0.23320141890857154,-0.6015281805177097,-0.7570566544590848,0.673407969368835,0.7426891546838263,2.144032085000908,0.0801750945852318,2.133605811779012,-0.02642989727652093,1.5317147536260098
SIDM01042,2.7423063164497825,1.0854671740481296,1.8392625121840929,-0.7679110350502988,-0.624919077325141,-0.2652709290690978,-0.6247320429478741,-0.7268223642453617,0.13893365417312906,1.5191696840328093,2.0729257158115852,0.2783217986999696,2.308874936743108,1.0866628822712314,2.320779819939703
SIDM00491,2.868993818654993,1.520632946333947,1.9092920704808933,-0.5733840083409623,-0.6948373353061897,-0.0036111683945279794,-0.3591863936962492,0.17959103966347123,0.1636880724088203,1.305870599510708,1.9631123390727685,0.1104566149752842,2.243070239764476,-0.5511175424550333,1.991356059821423
SIDM00488,2.4976082435377047,1.1052233027744642,1.9973947370292395,-0.713693156664977,-0.571894215899441,-0.06108119720814195,-0.5792277339560922,-0.7246209369192601,-0.016524190063181093,1.4845582102927506,1.6101582971659738,0.2318642056321545,2.2059807253767856,0.19206209949087255,1.6605911353308218
SIDM00190,2.7386956918818144,1.3248522238202678,2.2062950188356507,-0.5819240966669942,-0.7372586349642638,0.015601887108778767,-0.598038869090194,-0.6909080735946178,0.7095586910192142,2.058087057350682,1.8809411182844689,0.22698028324520877,2.2576050419056997,0.46070731864664166,2.1828628190522594
SIDM00542,2.7580599982589287,1.2350134301530564,2.2848102272309516,-0.8340196254555451,-0.7096391273479344,-0.07250570949167152,-0.6274772268675307,-0.7826542682772234,-0.5422676116958418,1.4000556803209177,1.6614341639465997,0.2625736347710871,1.8831987508242096,-0.3328148115077389,1.944687450959215
SIDM00198,2.0703383417827173,1.291206543002968,2.7510478059759045,-0.6996576482241664,0.6040989063847553,0.09915386420482086,-0.5784364574017531,-0.6380443570436378,0.4630932864275978,0.9004321334919002,2.2187406506477765,0.3905805005928137,2.1829881098788073,0.03479592426523196,1.4825664165516215
SIDM00269,2.979536079115477,1.29366434167377,2.045552645534678,-0.6432547581468602,-0.1913368799091147,-0.15631411723506577,-0.4032002398567407,-0.5286796189171283,0.3679678683378634,1.5735108904526895,1.6962222378393628,0.3718575257868301,2.2678005176152176,0.3869994649846878,2.51199852229557
SIDM00621,2.873997755101237,1.1723478068467108,2.4323142547229235,-0.7242222757047121,-0.6448955086816702,-0.021914193457783244,-0.640502125629089,-0.4815564354805708,0.266616240103316,1.1444438392224505,1.980440086226028,0.62051300620323,2.2485468685386047,0.6788477413765928,2.0446774986656173
SIDM00599,2.9271238105122555,1.144091815477723,2.6138589657668394,-0.6031171529591152,-0.7806330651659845,-0.15756676041643178,-0.3244877004043762,-0.745785999239697,0.9994052856673064,1.6217450196969079,2.4178377091727183,-0.1146424935629389,1.7850393795789943,-0.17023239288432146,2.109228393393767
SIDM00118,2.56416826039757,1.5739970798743936,2.0635767069340107,-0.6917124327578507,-0.7262307770168513,0.11504072700467492,-0.5497027269371412,-0.6382491424984583,0.7811094985585094,1.5603451334169642,2.0462927045233914,0.30937028116858006,2.024252413658224,0.6918065848512918,1.1083009714887477
