1,2,1,0.03125,2.94844609620805,0.856604989243767,-0.13263267373125
2,2,2,0.03125,2.97619447053199,0.829605768476853,-0.108863647258981
3,2,2,0.03125,2.97147335235468,0.809797416604255,-0.0929557443303537
4,4,2,0.0625,2.97556442273635,0.82708314191609,-0.114272159233264
5,2,2,0.03125,3.05018431758197,0.814030531294678,-0.239602875264361
6,2,2,0.03125,1.9079110560086,0.857570731899862,0.538396890349192
7,2,2,0.03125,3.03616164530832,0.832385514169237,-0.224246066439735
8,4,2,0.03125,1.74259652276185,0.826316938882334,0.619561595631525
9,2,2,0.03125,2.13479867670211,0.809063441287709,0.411102946124424
10,2,2,0.03125,3.1166219926262,0.818361795873068,-0.242225162211919
