,JUN,SOS2,CHUK,RAF1,PRKCB,MALT1,CARD11,PPP3CC,PPP3R1,PTPN6,INPP5D,DAPP1,MAP2K2,RAC3,CD19,MAP2K1,VAV1,CD22,CD72,IKBKB,CD79A,AKT1,CD81,CR2,AKT2,CD79B,AKT3,NRAS,CHP2,GRB2,RASGRP3,NFAT5,MAPK3,NFKB1,NFKBIB,RAC1,NFKBIA,SOS1,FCGR2B,NFKBIE,MAPK1,PIK3R5,IKBKG,HRAS,NFATC4,RELA,NFATC3,GSK3B,KRAS,SYK,BTK,PIK3R3,BLNK,PIK3AP1,PPP3CB,PPP3CA,PIK3CA,PIK3CB,PIK3CD,PLCG2,BCL10,NFATC2,FOS,NFATC1,PIK3CG,LYN,VAV3,PIK3R1,PIK3R2,CHP1
SIDM00044,2.054705022038206,-0.2898176448948014,0.5035338981528302,1.1387821801230762,-0.7197418252809449,1.0753743687734763,-0.6697922469376899,0.9357316665567592,0.35327817396231964,-0.25292061164416774,-0.6430705020002271,-0.866977526344147,1.4503233840324683,0.7681201899180652,-0.7548748289383831,2.008700600962235,-0.7106736847436959,-0.8497309631593909,-1.0391163957137277,-0.09631459194801932,-0.679640597670229,-0.09138556228851574,2.2547603309663744,-0.8621092980962767,-0.5786545651082083,-0.3702447120724742,-0.4738133564955379,1.977436211888124,-0.8414408670208133,2.72547395481525,-0.7858702000986759,0.8866147899759114,0.9400224763297647,1.8693032120245279,-0.35182931868072903,2.7842867001772564,1.356564748767716,0.8296340428856601,-0.7515443652806305,0.16666456763278328,0.5265010211400216,-0.6325173592820159,-0.40351098931907686,1.519133365405833,-0.7857493328051195,-0.05149032484563675,0.2494155452516575,1.8318643949904234,0.2938757223426699,-0.6837860548499058,-0.9453862376025078,-0.6008137817902712,-0.8584109606635923,-0.9689442520873163,1.193901459483226,1.3707611792895644,1.1691607176406704,-0.13985858049910635,-0.35732852733033,-0.3336867552212613,0.4108674217869186,-0.7311386028713455,1.2288776179273608,-0.7394453294240144,-0.803345230496515,1.0517537443398521,-0.712872904806521,-0.5080822733057112,-0.37307218783294077,1.4722877591577261
SIDM00362,-0.5070233843022385,-0.414391060795929,0.8771509349512252,1.0855158686340596,1.574890133895316,0.8664311066816965,1.1414354338860129,1.962627179958775,0.765926943731941,0.23674544715370507,-0.07702076543695836,0.7603146763181223,0.9649892851249054,0.07917784797020895,0.7858043987890075,1.5670979115258095,1.1136802079695851,1.4680557852477025,1.3205375734901177,0.25403161298986565,1.5457055652279248,-0.2108820305636933,2.690582102261065,-0.278732767592258,-0.4560384960474175,1.561454088298394,-0.7902702261960467,1.6034013048918896,-0.8606332463739597,2.2444029962194523,-0.012501580897304862,0.532136003867324,0.13322069535667613,2.119798041448254,0.02293323088889272,2.0486400342067896,1.2121781046951419,0.8691617045635217,0.9752018521439906,0.7228181709934817,0.9347209492725295,-0.7377348182052181,-0.6121567427476247,0.9911746916861167,-0.5425182740905247,-0.025861412869418256,1.3734740314280884,1.2105412131089988,0.9611399813550005,1.8826561407518103,1.8841307227549045,-0.4836175613487451,2.5909914446969218,1.4835037937006321,1.181902999665855,1.1155537383236587,1.2370456767925482,-0.1013897033915226,-0.193949359388733,2.40040589442911,0.24038500949270633,-0.3616373464404824,-0.7055795698238511,-0.28066119020759295,0.13342824737986897,2.1389011064363177,-0.5181799078720488,0.46997802093350427,-0.5654802079844956,1.3463673449727502
SIDM00813,0.7537778127129677,0.701813911155258,0.9577708266331078,0.6324892031574635,1.3557983975484236,1.6955379772694092,-0.11729492812471551,1.5464760879232073,0.5841585799519594,1.8966201684286212,-0.020428085554980432,0.35867082948462037,1.1464030784349852,-0.03301571658349482,0.45531277033285766,2.203928376130519,0.5330759722483638,1.5402348232600787,-0.08011241705200596,0.17408113031121655,1.7910766092181403,-0.2806136387832948,2.0155844369063955,1.7540184798544687,-0.4409660980264717,0.12278024071777846,-0.6752330917422483,1.5367749477322938,-0.7531517135185793,2.262201492112923,1.030405002747534,1.4366849191035775,0.2993820826229422,2.788889548422615,-0.12461310059988731,1.9891820303709118,2.862589057738834,0.6000500428364902,1.1819028117295374,2.4717427026486143,0.4031886450793508,0.03516308224376139,-0.5502697880425159,0.4896107759360979,-0.6027736226031191,0.13466905201546814,0.5904701412731369,1.6509367233476622,1.0139050470075481,0.7097260704691114,1.6102867568452541,-0.37522486139249045,2.9398170543703617,0.8246932192422332,1.3506992488595084,0.11104369380295907,1.4398525190555547,0.1165017046751057,0.1830114798387055,2.250722978639492,0.5801634996355028,-0.587823660710686,-0.3691125378532884,-0.5319712429344543,-0.5883100380581813,2.6256807769587764,-0.7335045038969958,0.5533303005868665,-0.5859635845313147,1.0812184993695606
SIDM00364,0.9915055077395797,0.3409690133779676,0.825010532647363,1.280076063911773,-0.5097621783932803,0.8174754364558106,-0.39929135563259033,1.9761776659671177,1.0813096441798162,0.4793496616812687,-0.18236940187037504,-0.6662538658210087,0.7402400869578287,0.9659464969327004,0.5104268896489299,1.568167062855955,0.2526539238008051,-0.06573447527042608,-0.8286498372414783,-0.05027643474897093,0.5432726273864711,-0.10325260388151536,2.0043918564722962,-0.8215987553915919,-0.7256853569854739,0.43850805889810474,-0.6994588689230835,1.4963818723018112,-0.8949731921232715,2.018260722586966,-0.48802440574162503,1.0089229637844384,0.31360637802163654,2.4506123987922153,0.1392625474013846,2.1406532952947583,2.0125038441235614,1.159059083428819,-0.6672908105987863,0.49799146488037593,0.6520101665603241,-0.6024400057212141,-0.4843488966343642,0.8361525831698642,-0.5783877299296943,-0.06596385068995134,1.3368102394536214,1.2325868672621783,1.6317052243595376,1.214166365630976,0.8488504137963357,0.04585330414621455,2.9898490389424537,1.791330824997946,0.33478833889814563,1.307436146118646,1.4044650604255533,-0.04847394938364334,-0.3629032664572439,0.5238678850577981,0.22111503008708946,-0.5161167285832998,0.31802216479873635,0.1557996251369261,0.43844953287853883,1.5436900312490092,0.7038002695822732,0.18583278979135173,-0.47705994815187963,1.1857304003748999
SIDM00792,1.3384143601580105,-0.048262463054393814,0.2902545594772541,0.732563356736395,-0.8432271569873315,0.046872082347281366,-0.577991489869521,0.17739494346761064,0.519960120756094,0.2961810892111743,-0.6394366624833837,-0.828486343050071,1.2720554325055506,1.3692830026752467,-0.7986036420376232,1.9848313538522238,-0.7786855987855297,-0.868719214019157,-0.7545905722918356,0.05496304006378955,-0.6002821838609448,-0.11052370672377264,0.7893867411859007,-0.4353096222699081,-0.6328023387947708,-0.29703994705664455,-0.7136988436948409,1.660264397692849,-0.8646798293451168,1.8734364520026003,-0.37650993316472287,-0.06212549445224708,0.6684434598438392,1.0243047908940621,-0.17833970742797495,2.2676437761608472,1.0352511380472633,0.333128777088401,-0.8047596373341309,0.31320967821300383,0.15732080044530564,-0.6498663304612922,-0.5622319578418897,0.7929414930420506,-0.6236075256995661,-0.15047273523082333,0.56059325353615,1.8218091003091168,0.7748342660573027,0.23916665275795498,-1.030210777322377,0.09343993179986626,-0.6248722860669492,-0.8686306116297392,1.0877466480940279,0.9492550299382588,0.32890838272526574,-0.10244615748183479,-0.7786074234817476,1.3921946338823599,0.16654112648144243,-0.5613974286838077,0.9490869230979667,-0.854560554728538,-0.87797809271706,1.775004761682494,-0.7733417162943355,-0.47678333162620895,-0.5133845634965529,1.1983525974074678
SIDM00241,0.9492068358899326,-0.019571853939810497,0.6728494877791292,1.0227441673256175,-0.8497317103022664,0.2007247660208547,-0.5986414877879622,0.21399957530722444,0.7701903375475536,0.09602835332509549,-0.7213316866002821,-0.6292799839709579,1.141122149145088,2.0368755788394624,-0.9190035214052221,1.3656974136723987,-0.5603715666808101,-0.8451191514244218,-1.0364656056134605,0.056339566512118286,-0.8918015275678636,0.3362632040231823,1.8867607980079757,-0.5774038376096794,-0.5768508444787263,-0.6419943792352361,-0.880370134903198,0.8797942573705141,-0.8912983966839876,1.8100305466311906,-0.7656122823786954,0.09741982347873498,0.5835136951985768,1.5804322971039575,-0.18973799985546716,2.6325924824269977,0.9044008716293546,0.764449222987325,-0.7693565261220345,0.8620658407368309,0.6095875950044929,-0.7944143605038692,-0.5527762788632529,0.9212398869896152,-0.8051716984579377,-0.048293045630270814,0.29425978462921043,1.9393724679052147,0.9702715578562369,0.9469050881702394,-0.8961700347379717,0.28169783010884863,1.2467961591696988,-0.9153830364259409,1.1207249846672622,0.48765884716780866,0.6443411837884314,0.19332790169530878,-0.7100312228654438,-0.37931890776501725,-0.05352569301951182,-0.7341663134395148,-0.7769781122908898,-0.8852419552472407,-0.8157387606183928,-0.8399465003079888,0.8218150020298377,0.24073751790060285,-0.17042807723967607,1.506379242632522
SIDM00091,1.1521991768472954,0.4321017667562748,0.5758885623350519,0.6915045156671624,-0.8128215396289595,1.216847159122264,-0.027309026734253953,0.13150688102182478,0.5762793386067162,0.2513724214010887,-0.6005325557736143,-0.8240277875333577,1.3490946821511107,1.2667473653469508,-0.7460545364790386,1.8368177123773344,-0.7250640386982258,-0.6733982249603135,-0.9550092308385439,0.035185694252436686,-0.7609083639405635,-0.05260283514159988,2.328514540290841,-0.7524909160890105,-0.558040908508906,-0.6092456236016829,-0.6336847409558649,1.072092553159548,-0.7902441398404672,1.5204687907761643,-0.8816530574269146,1.0452807574161,0.28625768241065863,1.4841173089699757,-0.22676999431504408,2.8580362445637966,1.6479891778925884,0.6995571919190775,-0.815730274594596,0.36228153714032596,0.4702547931654268,-0.8212114243529876,-0.6732361822424825,1.1106851560687423,-0.8396585466606968,-0.03065930077467541,0.28776317603845764,1.2576078441534815,1.0397404890338526,-0.4943492141194766,-1.01208562552597,-0.597139194971467,-0.5463805880394301,-0.044094261071271436,0.9738715270653091,1.008332048672207,1.085174877307623,0.24614488546610871,-0.7172243745537317,0.04794371984127997,0.3428735462160002,-0.6113390423077747,1.966120833959663,-0.7967822197317852,-0.8237481809254159,0.958848947122383,-0.7800312161367743,-0.36369514220321697,-0.48927985520865214,1.9257906826864941
SIDM00427,1.136085432527793,-0.08009135972430505,0.7662017895613003,0.6261004484369969,1.9030784842372064,0.13968224864261192,-0.5940214180753517,0.47068703501931325,0.5063251533822923,-0.07739625726475204,-0.5584285798615137,-0.8393129524857486,1.6294368337347311,-0.13389239519701104,-0.5561546283155262,1.408445394141402,-0.14879323017480564,-0.8571241884947887,-0.9711537522572964,-0.09754472454886982,-0.7353242722160409,-0.3553240257231948,1.6091127989261704,-0.811592119149838,-0.6866920990297093,-0.33171750520145704,-0.8175755823686803,1.654038215777918,-0.8525962755435145,1.624094753120844,-0.5587449534686391,0.6914950064480351,0.8544453896303719,1.2725022546654727,0.7051948466698587,2.505765908261796,0.7821835939315396,0.7018468423476948,-0.7979548654396791,0.5536155817182409,0.21297301263615676,-0.6672622349445733,-0.47874553023115257,0.9602165350813225,-0.6005761511147614,-0.21956922653015948,0.3223593680446407,1.5848511673328722,1.1151389512390142,-0.7982036193828145,-0.9710004965978264,-0.47327444705338495,-0.47767665347014265,-0.5500598999981237,1.5965066438480924,1.5900274538407746,1.1085386167668643,-0.010350263329945575,-0.6811563934791989,0.18022481659336645,-0.08452275341796106,-0.8388253894825637,0.8018992892529632,-0.7761394344298346,-0.8067623968459828,0.7783074450756701,-0.7578821905873658,-0.46073604608589547,-0.4985026037636527,1.1671247616453122
SIDM00758,1.3296798706339408,0.01694983674266902,1.2206638772205538,0.30727841500156977,-0.8523074206845975,0.7555512029472121,-0.14498334115099767,-0.0053525649115153204,0.5526158703547052,0.18011494446659929,-0.7147680838304592,0.06721356040421068,1.2193333889768092,1.7638100539143449,-0.8050286594164934,1.6041813273534329,0.7277587731930978,-0.6908253107012495,-1.0035948966732742,-0.3353913422220188,-0.8237689764505323,-0.18753528334590316,1.8445149426237777,-0.8052510528021972,-0.40278633777853456,-0.6106313446018761,-0.8430742300400089,0.7656705876482706,-0.8501924913314415,1.8617658250066378,-0.7241778371943622,0.8376833505091272,0.6345761887705881,1.831410562920692,-0.34379632048561354,2.5393226348940274,1.8719441973540951,0.6672401361845369,-0.8039201856901205,0.26464018722982546,0.10983987711569732,-0.7036155138338402,-0.6351709552936313,0.6653865415243467,-0.599246657561872,-0.1982641238533651,0.3527930750407873,1.5856220144392745,1.0509261015619011,0.6517487487417558,-1.0011562674514667,-0.5187184974075529,-0.8185015466522716,-0.8888839807700115,0.9812457020474875,1.4157239374213444,0.6645374401815013,0.18476193332621602,-0.7840920475483295,-0.3963759920522589,0.8320610053436979,-0.8616937926387875,2.2862380605516655,-0.7847443119678693,-0.8427433015192297,1.6661394591084564,0.10469794834968359,-0.34629335730768396,-0.4706606147151043,1.7750614454392557
SIDM00612,1.563684359434283,-0.18313160376435716,0.40050637120964905,0.9921011038680663,-0.8199018893010074,1.0897127900933647,-0.5780043551552941,1.1237805818728583,0.6657551799266043,-0.47473986132865315,-0.7192454255649996,-0.8329784422311299,1.2403649329242075,0.9175121822902691,-0.7894833579092281,1.8336667745035704,-0.7325755951374393,-0.875662634494138,-1.0769886775854036,-0.0512437770169773,-0.8865681698319228,-0.1189827342884401,2.8174874027868793,-0.8572462449120507,-0.4877938382987158,-0.5279845343635347,-0.3785066282053953,1.4640254470219207,-0.7427390760850894,1.8238141515588626,-0.8268502179639028,0.7925823570603518,0.6885378368172838,1.4771170663632844,-0.24865844723228667,2.619486859874335,0.5537807013965904,0.5416190723789286,-0.8220442596203212,0.06238525820983186,0.7723438065507315,-0.7085832807444703,-0.4525174726431085,1.7213905134522824,-0.78455510610548,0.01193724241927124,0.5977844018534291,1.4594240304366988,0.4738858775117926,-0.7927817127034926,-0.9757131700904916,-0.5594739760291908,-0.8040454838139983,-0.828327310300699,1.0447528869374734,1.4965742515848408,1.3177932012805091,0.10695130168858544,-0.6655550620228905,-0.7561537778751167,0.4409843858077569,-0.706689960418543,-0.16066627284618343,-0.8758293740376337,-0.8805450252434122,-0.676784746373905,-0.5818026938592935,-0.09424144085487748,-0.42516267943592567,1.2941827888103337
SIDM00553,-0.43810153945046115,-0.056957163039879896,0.7793927407795749,0.9566314184047013,1.2671715934082142,0.545387607293352,-0.573673279782723,0.650378074890162,0.8159521099901633,2.1226798723893125,0.05220396349399515,-0.22980272799791365,1.2080389250898205,1.1556399401996744,-0.7394379402630455,1.3712783448822277,1.2036566863411275,-0.8322595829015954,-1.041698744132928,0.3514575638279779,-0.7787895501735351,-0.005103552937292872,2.3504187220612156,-0.805432136340052,-0.46925219047430017,-0.47521955058668736,-0.7740848230938133,1.187641847791206,-0.7078542199626154,1.99428117791619,-0.5429066180736867,0.43809671654746946,0.17585571561313207,2.1738768487991442,0.00013347811407506517,2.0537467306019677,1.2246819016292034,0.7013975263208593,-0.7033289704347551,1.0112720085039277,0.9725931957165816,-0.26219668180405836,-0.49345841077326574,0.6536332983925369,-0.719729177259829,0.015708419271950585,1.5532672390470503,1.3271210805081293,0.6162439751199128,0.945059639917642,1.7510220558766805,-0.6301538154333342,-0.7908892587279825,1.1271004441313757,1.1519618436706485,1.3838082533137082,0.5048735781545606,0.47974623915014186,0.028704731040433657,1.9538118383757481,0.26039251045853967,-0.6501387565119017,-0.3278074757986353,-0.42479403120558124,-0.14847338585909803,1.4487981731895776,0.06409233606600606,0.48938236933246093,-0.49780625308312787,1.3849875146586914
SIDM00343,1.899870270638299,0.010988754168997,0.7927133740114598,0.5406567772596448,-0.8152674746748918,1.0027699349222994,-0.5264043656885943,1.4354816650560451,0.36927384295665294,-0.6502544069388596,-0.7391478221311987,-0.8593361184428141,1.642837814289274,0.6912086676584621,-0.8844733541195164,1.5080728100647078,-0.7554017779285028,-0.8303047821118139,-1.0457846035294318,0.06234172823835279,-0.8598189184381542,-0.0020648745377707554,2.249155859954302,-0.8527014817563232,-0.5822908906504153,-0.6352065012493862,-0.2946169791713626,1.5016232079653637,-0.8662727818695505,1.6469439139815303,-0.5795273450209512,0.679768661763214,0.4477638569652178,1.6874666950135375,-0.055229050097771744,2.8432684863368705,1.9942003667681352,0.4870869395625461,-0.836906096480238,0.7244587157956373,0.7218489184702157,-0.7691383800550475,-0.2487747563136938,0.8728216845293179,-0.7344408679737239,-0.056994869825619,0.5368213646139226,1.2833367036006538,0.5247685247156475,-0.7528109225991657,-1.0270547606844174,-0.5431182279926218,-0.9026585689127044,-0.7441720192979415,1.2417783698138936,1.038546269213768,0.541564671357814,-0.23448208362640421,-0.3925895174002537,-0.7731442771380148,0.3812982241512592,-0.7959504237025179,0.043267920117439906,-0.8602675686000044,-0.8872093173309108,0.4850985190355304,-0.32818471953513567,-0.2231713969733357,-0.5792581905025792,1.0709423150840913
SIDM00543,0.2943384474336441,0.1271671710070089,1.121584524089905,0.6947527057857974,-0.17314036902718435,0.4690195836803043,-0.6004391144546779,0.8259733631344934,0.6565256835838916,-0.3556951749654703,-0.5943642134623213,-0.8997809038878064,1.2296603114338571,0.8279337165566959,-0.6660319912550865,1.4473396671182805,-0.771963999158593,-0.7295881777286704,-1.0926292751087634,0.12904093846887135,-0.7722995668888413,0.4218190687968958,2.5401497957946226,-0.8637683452162528,-0.24629651625764465,-0.2754589642081248,-0.34480805786582,1.5852731918468201,-0.8412479633352579,1.7055591223684847,-0.6920005759031234,1.0077774707379004,0.5980621058445147,1.4446052476978497,-0.29425944475876853,2.450099782042288,0.5330254317401601,0.6682210341995906,-0.14396331844341548,0.875573938398067,0.5143482268569897,-0.7174072298851417,-0.5489493509683995,0.41445242691690387,-0.7121426623730726,-0.15869904536883553,0.5671210920590022,1.7619206078638248,0.511993731089472,-0.7320265521499233,-0.9833315718259715,-0.3187071813076327,-0.8971998082913164,-0.3741910344493187,1.3674590329804888,0.5217478281358572,0.8360074538606044,0.800184505420299,-0.2604940546278835,0.7036020542288218,0.1045318403279435,-0.7423038764833084,0.8304662336436321,-0.8392334457895181,-0.8120166073602574,0.5928439537822472,-0.451905443501733,-0.34198504512219596,-0.4198874599828525,1.9243051083541336
SIDM00537,1.9597071792887595,0.3347127331199019,0.8166698978853898,0.7512356543440698,-0.8082010580419774,-0.04572722273672477,-0.6235947226240057,0.5184393091476144,0.5971531665190177,0.049722677768966106,-0.561903785532579,-0.7338907057014175,1.5346323846736787,1.1778251706225455,-0.8079875146388467,1.3593403329397078,-0.47522414003125324,-0.8212869085323999,-1.0135816061394132,0.008087518356813112,-0.8274890701347971,0.016049813404167643,2.637565761532002,-0.7970292104411201,-0.5906624855174003,-0.6737625037793975,-0.8190640309969064,1.4823763956642249,-0.10652929508497332,1.3888747375783725,-0.9045100527398413,0.874688227410168,0.4769541531139507,1.62642019355875,-0.30317048483610287,2.465352291819531,1.2962624453465426,0.8754884372372511,-0.8341172527257805,-0.16652225905649723,0.8840516674392737,-0.7341613207233164,-0.6520583318025025,0.6966143232938258,-0.8098986732882365,-0.03147780524223894,0.5992213177452083,1.7237774865251914,0.7472556796429626,0.6729041859734635,-1.0078184113404605,-0.4565555815838959,1.3385706978313714,-0.8825894765393617,1.331495274958179,0.31789367272123337,0.46215654569057707,0.38048134361155966,-0.7265222777358805,-0.6556282259279562,0.36197724858610514,-0.7751403393792726,1.797898229421822,-0.8744676022896971,-0.7783322631760866,0.49562954634075107,1.673042096610761,-0.09945431810045706,-0.2408619880120793,2.0274997470691627
SIDM00332,0.7412581400836323,0.3560462375802905,0.2647287911741489,1.3947980078737168,-0.8652935385324121,0.374258116410463,-0.5819124944056382,-0.04429363517892583,0.5165749732170309,0.14833500729076413,-0.7234540047937956,-0.23149119374188923,0.9932996566518567,1.4035866240288213,-0.8317956710717124,1.8821079707498514,0.008342019517591968,-0.8539107115262746,-0.9216785157129685,0.3439025714003535,-0.8569390928668857,-0.14162927215674634,2.3759506824350343,-0.8212840635877666,-0.46569323860365686,-0.6056168715524844,-0.9049003382443643,-0.493532059897019,-0.8545137401004315,1.1342217740579954,-0.855585890020649,0.23686463511213632,1.3215867089695068,1.4221174950897935,-0.26842209627202407,2.277215398407107,1.9670635743795277,0.5179200754213861,-0.7112796945704789,-0.365701180774642,0.49699340261605096,-0.7275531712711136,-0.6468618527582289,0.5997924390818429,-0.7053969108379389,-0.09917119766468253,0.562180183581075,1.4386455501565854,1.0350340884897133,-0.6055625562705882,-0.9850693188822686,-0.21426653756686018,1.4164785433803535,-0.9512863623551314,0.8910542602865051,1.3020668111745586,0.7677145048424903,0.5488777309095153,-0.6673232397942866,-0.20572494020239598,0.14633215629057647,-0.5127663915681823,1.3087332440341088,-0.7193157775158111,-0.8640032367793468,-0.8884489298523768,0.20826118935974783,-0.4388158951801293,0.31932623868130633,1.5535656994771192
SIDM00299,1.1714891576699906,0.3173558679693936,0.8179130744601261,1.3510492934632141,-0.8452847607576267,0.9089679916741514,-0.5457013161033409,1.042121736391978,0.5909821200939414,-0.6056860309818752,-0.692033176144014,-0.9016106803671282,1.4103034924756195,0.3877384854818259,-0.8528739789533163,1.751001710934974,-0.6259140487159209,-0.8635918925896287,-1.0197177406876772,0.02644825130308436,-0.8201156030583634,0.09223296829560859,2.4202166842385084,-0.8493735785717718,-0.40746102679087376,-0.6192033240043103,-0.30068517799891403,1.2680137903345383,-0.8821090714347564,1.53143676498829,-0.4456046402149451,1.0992341555572818,0.6119843370445592,1.6764925942466837,-0.29457703562030607,2.3945490511048924,1.913244135272925,0.7471264609756035,-0.7482427790260989,0.32198464585418873,0.5833821478897799,-0.7335334777757478,-0.39183708965989883,1.0148916484050994,-0.6405300173435865,-0.10672249619032569,0.6845271819062226,1.7539306880276884,0.34868533075049357,-0.7806774450261141,-1.0249986751621187,-0.5515446615453325,-0.8407232268807004,-0.9598954373841879,1.1534803258295934,1.1570971352615231,0.6388533754830228,0.026594411224917822,-0.40502491012247044,-0.5554031386668931,0.15655535335361134,-0.7541977616104121,0.47989085562789824,-0.844575448158714,-0.7553890428079333,0.4686784894189815,-0.6795789652283161,-0.6275971883329349,-0.3874041059179222,1.2467177403039078
SIDM00308,0.05681498170901294,0.0017710579724319335,0.6954513981294866,0.830701659824173,1.431450531575828,-0.32657072836119955,-0.6160615870621303,1.21361554935642,0.8134345571527449,1.185246108781455,-0.2915279703463209,-0.8214240708556424,2.0423891607113527,1.1963354571763714,-0.8536007168872483,1.4678007255814538,0.6362051726920054,-0.834511552398466,-1.0739660944478502,0.18790398345579867,-0.8333340261583795,-0.22200762499727333,1.5664561710577078,-0.25299302441039095,-0.629371217016109,-0.5504155661315533,-0.9040395525342587,1.5496852107163834,-0.8741658200630239,1.8309767338582186,-0.7921171594091682,0.5870236243591898,-0.14452871150775257,1.9532196738406093,-0.12661502440896677,1.8817870754953294,1.0962079123702788,1.2373220242207976,0.8622887434042193,0.5881544779863402,0.6805964314226439,-0.7185308683976359,-0.5099529077601758,0.517429892461662,-0.8223406029289575,0.15198553014188557,1.1064707282260304,1.307627714032995,0.4474105194453623,0.6944021188079676,1.7935712627438003,-0.5309051088977478,-0.8287968863288363,0.8473250206840991,0.9337558440356051,1.4997915361750394,1.0996522263032307,0.38112670064934806,-0.6132559708606845,0.21882345405824874,0.3527925745376625,-0.6048369054902869,-0.33577328064036654,-0.6088921928757044,-0.12877172834088352,2.1683574362673497,0.12209415890586123,0.012909166179688845,-0.16613496774435932,1.2976180911186248
SIDM00227,2.013666446267247,-0.23680205899367635,0.5701056045156417,0.624115174818704,-0.7242932149286766,0.20559380257686585,-0.8194041919053955,1.0819406649244754,0.49556066715106717,-0.5712182372295461,-0.5783303892309917,-0.8537948792086347,1.4078020846610702,0.5295653266260316,-0.8214146474635179,1.7771003527403881,-0.6701515320814898,-0.8488408164828076,-0.9607994955626562,-0.04833045506902182,-0.8239134494143582,-0.0976971072371856,2.285399665837026,-0.8403633496447214,-0.44986384488049574,-0.6430031876343996,-0.30693041082761885,1.7500255922964698,-0.911091565699664,1.501674857739469,-0.9457740493902099,1.1533166456875963,0.3189082143063728,1.3798636658173744,-0.30586647645258824,2.472376405966701,1.3366198811460026,0.9643159956078984,-0.8028673952926623,0.19364010993525838,0.39052989398389354,-0.7852062075956484,-0.5412239581386273,0.8212500685986655,-0.5712934307166468,0.2642442060253881,0.6062636876834704,1.7565883289066158,0.3239559576402886,-0.8055207498855915,-0.8864302182956264,-0.4212388616937942,-0.8306841317880391,-0.9269948561470072,1.1323296173329471,1.5176383978364618,0.8680010117313252,-0.3962838585553395,-0.5245715699195775,-0.5819138563959858,0.5134197826160546,-0.7146657587766435,-0.11677482318425166,-0.8729610560392403,-0.8425247876710207,-0.7436119496017953,-0.7501583964469634,-0.4430680522983442,-0.22661382128130572,1.5294310981392227
SIDM00294,0.7939626560348985,0.30435769043783556,1.0828978059312524,0.5447274086560068,-0.7167870182147998,0.15368364120689912,-0.5719304769997556,0.8724054402974447,0.6307930389901669,-0.4086717302740932,-0.74456145766287,-0.914817820514333,1.631449575985262,1.9894294597142628,-0.8697619622035788,1.2726870510566193,-0.8017354307047578,-0.8580524856738346,-1.0119511187738806,-0.35284047395817886,-0.8657943570394274,-0.00987935373636073,1.630996875140617,-0.7971782288931175,-0.4581635239332141,-0.4684454611169291,0.11568075936323448,1.0566593845594852,-0.8614423717453088,1.6199101492105223,-0.8175672442097422,0.2795183346316344,0.19365307891472583,0.8684312643531324,0.015466662393360092,2.521071397779112,1.7929259511861975,0.7496243080036041,-0.776408194817239,-0.018372524268292282,0.44408226173076726,-0.8332834319024609,-0.6998428413566842,2.1624358076045738,-0.6639057987051242,-0.33343404986712183,0.7754200676684971,1.5613929755298708,0.29048423800736506,0.5808640303185346,-0.9963545589015935,0.09315769972926069,-0.9618190523580966,-0.41304228870158344,1.2811866640938687,1.065132547971439,0.46032974915621666,-0.15529185424934702,-0.6552427015251425,-0.36238726243425984,0.2632393355547328,-0.7964852323500938,-0.569644135397867,-0.5566467181626533,-0.8215243862379048,-0.9879695617524725,-0.6343963327085128,-0.3350084715618898,-0.29434558869072514,0.9061897957316781
SIDM00677,1.2715468283585234,-0.1646881480874149,0.7756711917214155,0.4585595395703703,-0.853565921154517,0.602556646724716,-0.715987456277051,0.04406318566349624,0.5465416146785318,0.5551338169604576,-0.2902907949035752,-0.6931563872611838,1.033678672833442,0.23603628487074252,-0.8686577671377717,1.3534058436250993,-0.7346646452533738,-0.7399729823397524,-0.9759499720397962,-0.05786358994794632,-0.7658565104207578,-0.13512772700265763,2.0954098251468602,-0.8051429163701741,-0.5428913333842019,-0.5515336961684568,-0.8314508063810588,1.0349671517727264,-0.8427353130382377,1.4333417576552805,-0.7939049340179013,1.3943481369384203,0.8381887795061524,1.8934857635233382,0.06590314042687538,2.5837509897676654,0.8388264919149309,0.5162638356815037,-0.795149417000325,0.39233907235369303,0.5154260520064721,-0.7535868336836217,-0.6287777173954402,0.9371165199763537,-0.751555438306255,-0.09935064680906452,0.3833556280506142,1.376848912940139,0.7109493567107958,1.5901773776311052,-0.9797315822385055,-0.5700221345162189,0.1137092790864674,0.1859888908346739,0.9678376870736245,0.8190356195427365,0.4773466161441613,0.04908958236054968,-0.72730437913422,-0.47882547182989177,0.7420612330285004,-0.8157833945747901,1.3656843419333384,-0.829477850692785,-0.8209424845843569,0.901658934620847,-0.7630509781014096,0.5585101540859522,-0.5287540169246325,1.7504235539119835
